,tollgate_id,time_window,direction,volume,start_time,pair,date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,weekday,time
6019,1,"[2016-10-06 10:20:00,2016-10-06 10:40:00)",0,132,2016-10-06 10:20:00,1-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,10:20:00
6020,1,"[2016-10-06 10:20:00,2016-10-06 10:40:00)",1,32,2016-10-06 10:20:00,1-1,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,10:20:00
6021,3,"[2016-10-06 10:20:00,2016-10-06 10:40:00)",0,123,2016-10-06 10:20:00,3-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,10:20:00
6022,3,"[2016-10-06 10:20:00,2016-10-06 10:40:00)",1,28,2016-10-06 10:20:00,3-1,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,10:20:00
6023,2,"[2016-10-06 10:20:00,2016-10-06 10:40:00)",0,9,2016-10-06 10:20:00,2-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,10:20:00
6024,1,"[2016-10-06 10:40:00,2016-10-06 11:00:00)",0,130,2016-10-06 10:40:00,1-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,10:40:00
6025,1,"[2016-10-06 10:40:00,2016-10-06 11:00:00)",1,28,2016-10-06 10:40:00,1-1,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,10:40:00
6026,3,"[2016-10-06 10:40:00,2016-10-06 11:00:00)",0,91,2016-10-06 10:40:00,3-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,10:40:00
6027,3,"[2016-10-06 10:40:00,2016-10-06 11:00:00)",1,30,2016-10-06 10:40:00,3-1,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,10:40:00
6028,2,"[2016-10-06 10:40:00,2016-10-06 11:00:00)",0,7,2016-10-06 10:40:00,2-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,10:40:00
6029,2,"[2016-10-06 11:00:00,2016-10-06 11:20:00)",0,18,2016-10-06 11:00:00,2-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:00:00
6030,3,"[2016-10-06 11:00:00,2016-10-06 11:20:00)",0,105,2016-10-06 11:00:00,3-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:00:00
6031,3,"[2016-10-06 11:00:00,2016-10-06 11:20:00)",1,21,2016-10-06 11:00:00,3-1,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:00:00
6032,1,"[2016-10-06 11:00:00,2016-10-06 11:20:00)",0,147,2016-10-06 11:00:00,1-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:00:00
6033,1,"[2016-10-06 11:00:00,2016-10-06 11:20:00)",1,23,2016-10-06 11:00:00,1-1,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:00:00
6034,1,"[2016-10-06 11:20:00,2016-10-06 11:40:00)",0,135,2016-10-06 11:20:00,1-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:20:00
6035,1,"[2016-10-06 11:20:00,2016-10-06 11:40:00)",1,12,2016-10-06 11:20:00,1-1,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:20:00
6036,3,"[2016-10-06 11:20:00,2016-10-06 11:40:00)",0,95,2016-10-06 11:20:00,3-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:20:00
6037,3,"[2016-10-06 11:20:00,2016-10-06 11:40:00)",1,21,2016-10-06 11:20:00,3-1,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:20:00
6038,2,"[2016-10-06 11:20:00,2016-10-06 11:40:00)",0,12,2016-10-06 11:20:00,2-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:20:00
6039,1,"[2016-10-06 11:40:00,2016-10-06 12:00:00)",0,147,2016-10-06 11:40:00,1-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:40:00
6040,1,"[2016-10-06 11:40:00,2016-10-06 12:00:00)",1,34,2016-10-06 11:40:00,1-1,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:40:00
6041,3,"[2016-10-06 11:40:00,2016-10-06 12:00:00)",0,109,2016-10-06 11:40:00,3-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:40:00
6042,3,"[2016-10-06 11:40:00,2016-10-06 12:00:00)",1,16,2016-10-06 11:40:00,3-1,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:40:00
6043,2,"[2016-10-06 11:40:00,2016-10-06 12:00:00)",0,6,2016-10-06 11:40:00,2-0,2016-10-06, 09:00:00,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,3,11:40:00
6044,1,"[2016-10-06 12:00:00,2016-10-06 12:20:00)",0,113,2016-10-06 12:00:00,1-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:00:00
6045,1,"[2016-10-06 12:00:00,2016-10-06 12:20:00)",1,30,2016-10-06 12:00:00,1-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:00:00
6046,3,"[2016-10-06 12:00:00,2016-10-06 12:20:00)",0,99,2016-10-06 12:00:00,3-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:00:00
6047,3,"[2016-10-06 12:00:00,2016-10-06 12:20:00)",1,39,2016-10-06 12:00:00,3-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:00:00
6048,2,"[2016-10-06 12:00:00,2016-10-06 12:20:00)",0,8,2016-10-06 12:00:00,2-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:00:00
6049,1,"[2016-10-06 12:20:00,2016-10-06 12:40:00)",0,139,2016-10-06 12:20:00,1-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:20:00
6050,1,"[2016-10-06 12:20:00,2016-10-06 12:40:00)",1,14,2016-10-06 12:20:00,1-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:20:00
6051,3,"[2016-10-06 12:20:00,2016-10-06 12:40:00)",0,87,2016-10-06 12:20:00,3-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:20:00
6052,3,"[2016-10-06 12:20:00,2016-10-06 12:40:00)",1,25,2016-10-06 12:20:00,3-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:20:00
6053,2,"[2016-10-06 12:20:00,2016-10-06 12:40:00)",0,9,2016-10-06 12:20:00,2-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:20:00
6054,3,"[2016-10-06 12:40:00,2016-10-06 13:00:00)",0,92,2016-10-06 12:40:00,3-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:40:00
6055,3,"[2016-10-06 12:40:00,2016-10-06 13:00:00)",1,28,2016-10-06 12:40:00,3-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:40:00
6056,1,"[2016-10-06 12:40:00,2016-10-06 13:00:00)",0,140,2016-10-06 12:40:00,1-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:40:00
6057,1,"[2016-10-06 12:40:00,2016-10-06 13:00:00)",1,22,2016-10-06 12:40:00,1-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:40:00
6058,2,"[2016-10-06 12:40:00,2016-10-06 13:00:00)",0,11,2016-10-06 12:40:00,2-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,12:40:00
6059,1,"[2016-10-06 13:00:00,2016-10-06 13:20:00)",0,168,2016-10-06 13:00:00,1-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:00:00
6060,1,"[2016-10-06 13:00:00,2016-10-06 13:20:00)",1,31,2016-10-06 13:00:00,1-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:00:00
6061,3,"[2016-10-06 13:00:00,2016-10-06 13:20:00)",0,124,2016-10-06 13:00:00,3-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:00:00
6062,3,"[2016-10-06 13:00:00,2016-10-06 13:20:00)",1,38,2016-10-06 13:00:00,3-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:00:00
6063,2,"[2016-10-06 13:00:00,2016-10-06 13:20:00)",0,11,2016-10-06 13:00:00,2-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:00:00
6064,1,"[2016-10-06 13:20:00,2016-10-06 13:40:00)",0,192,2016-10-06 13:20:00,1-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:20:00
6065,1,"[2016-10-06 13:20:00,2016-10-06 13:40:00)",1,30,2016-10-06 13:20:00,1-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:20:00
6066,3,"[2016-10-06 13:20:00,2016-10-06 13:40:00)",0,110,2016-10-06 13:20:00,3-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:20:00
6067,3,"[2016-10-06 13:20:00,2016-10-06 13:40:00)",1,25,2016-10-06 13:20:00,3-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:20:00
6068,2,"[2016-10-06 13:20:00,2016-10-06 13:40:00)",0,23,2016-10-06 13:20:00,2-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:20:00
6069,1,"[2016-10-06 13:40:00,2016-10-06 14:00:00)",0,200,2016-10-06 13:40:00,1-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:40:00
6070,1,"[2016-10-06 13:40:00,2016-10-06 14:00:00)",1,20,2016-10-06 13:40:00,1-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:40:00
6071,3,"[2016-10-06 13:40:00,2016-10-06 14:00:00)",0,105,2016-10-06 13:40:00,3-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:40:00
6072,3,"[2016-10-06 13:40:00,2016-10-06 14:00:00)",1,30,2016-10-06 13:40:00,3-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:40:00
6073,2,"[2016-10-06 13:40:00,2016-10-06 14:00:00)",0,14,2016-10-06 13:40:00,2-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,13:40:00
6074,1,"[2016-10-06 14:00:00,2016-10-06 14:20:00)",0,202,2016-10-06 14:00:00,1-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:00:00
6075,1,"[2016-10-06 14:00:00,2016-10-06 14:20:00)",1,20,2016-10-06 14:00:00,1-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:00:00
6076,3,"[2016-10-06 14:00:00,2016-10-06 14:20:00)",0,111,2016-10-06 14:00:00,3-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:00:00
6077,3,"[2016-10-06 14:00:00,2016-10-06 14:20:00)",1,28,2016-10-06 14:00:00,3-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:00:00
6078,2,"[2016-10-06 14:00:00,2016-10-06 14:20:00)",0,16,2016-10-06 14:00:00,2-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:00:00
6079,3,"[2016-10-06 14:20:00,2016-10-06 14:40:00)",0,129,2016-10-06 14:20:00,3-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:20:00
6080,3,"[2016-10-06 14:20:00,2016-10-06 14:40:00)",1,19,2016-10-06 14:20:00,3-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:20:00
6081,1,"[2016-10-06 14:20:00,2016-10-06 14:40:00)",0,201,2016-10-06 14:20:00,1-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:20:00
6082,1,"[2016-10-06 14:20:00,2016-10-06 14:40:00)",1,20,2016-10-06 14:20:00,1-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:20:00
6083,2,"[2016-10-06 14:20:00,2016-10-06 14:40:00)",0,13,2016-10-06 14:20:00,2-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:20:00
6084,1,"[2016-10-06 14:40:00,2016-10-06 15:00:00)",0,201,2016-10-06 14:40:00,1-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:40:00
6085,1,"[2016-10-06 14:40:00,2016-10-06 15:00:00)",1,24,2016-10-06 14:40:00,1-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:40:00
6086,3,"[2016-10-06 14:40:00,2016-10-06 15:00:00)",0,129,2016-10-06 14:40:00,3-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:40:00
6087,3,"[2016-10-06 14:40:00,2016-10-06 15:00:00)",1,25,2016-10-06 14:40:00,3-1,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:40:00
6088,2,"[2016-10-06 14:40:00,2016-10-06 15:00:00)",0,13,2016-10-06 14:40:00,2-0,2016-10-06, 12:00:00,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,3,14:40:00
6089,1,"[2016-10-06 15:00:00,2016-10-06 15:20:00)",0,224,2016-10-06 15:00:00,1-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:00:00
6090,1,"[2016-10-06 15:00:00,2016-10-06 15:20:00)",1,12,2016-10-06 15:00:00,1-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:00:00
6091,3,"[2016-10-06 15:00:00,2016-10-06 15:20:00)",0,140,2016-10-06 15:00:00,3-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:00:00
6092,3,"[2016-10-06 15:00:00,2016-10-06 15:20:00)",1,23,2016-10-06 15:00:00,3-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:00:00
6093,2,"[2016-10-06 15:00:00,2016-10-06 15:20:00)",0,25,2016-10-06 15:00:00,2-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:00:00
6094,3,"[2016-10-06 15:20:00,2016-10-06 15:40:00)",0,97,2016-10-06 15:20:00,3-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:20:00
6095,3,"[2016-10-06 15:20:00,2016-10-06 15:40:00)",1,30,2016-10-06 15:20:00,3-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:20:00
6096,1,"[2016-10-06 15:20:00,2016-10-06 15:40:00)",0,209,2016-10-06 15:20:00,1-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:20:00
6097,1,"[2016-10-06 15:20:00,2016-10-06 15:40:00)",1,22,2016-10-06 15:20:00,1-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:20:00
6098,2,"[2016-10-06 15:20:00,2016-10-06 15:40:00)",0,15,2016-10-06 15:20:00,2-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:20:00
6099,1,"[2016-10-06 15:40:00,2016-10-06 16:00:00)",0,193,2016-10-06 15:40:00,1-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:40:00
6100,1,"[2016-10-06 15:40:00,2016-10-06 16:00:00)",1,22,2016-10-06 15:40:00,1-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:40:00
6101,3,"[2016-10-06 15:40:00,2016-10-06 16:00:00)",0,113,2016-10-06 15:40:00,3-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:40:00
6102,3,"[2016-10-06 15:40:00,2016-10-06 16:00:00)",1,21,2016-10-06 15:40:00,3-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:40:00
6103,2,"[2016-10-06 15:40:00,2016-10-06 16:00:00)",0,10,2016-10-06 15:40:00,2-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,15:40:00
6104,1,"[2016-10-06 16:00:00,2016-10-06 16:20:00)",0,201,2016-10-06 16:00:00,1-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:00:00
6105,1,"[2016-10-06 16:00:00,2016-10-06 16:20:00)",1,26,2016-10-06 16:00:00,1-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:00:00
6106,3,"[2016-10-06 16:00:00,2016-10-06 16:20:00)",0,104,2016-10-06 16:00:00,3-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:00:00
6107,3,"[2016-10-06 16:00:00,2016-10-06 16:20:00)",1,17,2016-10-06 16:00:00,3-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:00:00
6108,2,"[2016-10-06 16:00:00,2016-10-06 16:20:00)",0,18,2016-10-06 16:00:00,2-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:00:00
6109,1,"[2016-10-06 16:20:00,2016-10-06 16:40:00)",0,211,2016-10-06 16:20:00,1-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:20:00
6110,1,"[2016-10-06 16:20:00,2016-10-06 16:40:00)",1,23,2016-10-06 16:20:00,1-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:20:00
6111,3,"[2016-10-06 16:20:00,2016-10-06 16:40:00)",0,112,2016-10-06 16:20:00,3-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:20:00
6112,3,"[2016-10-06 16:20:00,2016-10-06 16:40:00)",1,19,2016-10-06 16:20:00,3-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:20:00
6113,2,"[2016-10-06 16:20:00,2016-10-06 16:40:00)",0,22,2016-10-06 16:20:00,2-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:20:00
6114,1,"[2016-10-06 16:40:00,2016-10-06 17:00:00)",0,170,2016-10-06 16:40:00,1-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:40:00
6115,1,"[2016-10-06 16:40:00,2016-10-06 17:00:00)",1,15,2016-10-06 16:40:00,1-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:40:00
6116,3,"[2016-10-06 16:40:00,2016-10-06 17:00:00)",0,95,2016-10-06 16:40:00,3-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:40:00
6117,3,"[2016-10-06 16:40:00,2016-10-06 17:00:00)",1,20,2016-10-06 16:40:00,3-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:40:00
6118,2,"[2016-10-06 16:40:00,2016-10-06 17:00:00)",0,11,2016-10-06 16:40:00,2-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,16:40:00
6119,1,"[2016-10-06 17:00:00,2016-10-06 17:20:00)",0,196,2016-10-06 17:00:00,1-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:00:00
6120,1,"[2016-10-06 17:00:00,2016-10-06 17:20:00)",1,12,2016-10-06 17:00:00,1-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:00:00
6121,3,"[2016-10-06 17:00:00,2016-10-06 17:20:00)",0,105,2016-10-06 17:00:00,3-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:00:00
6122,3,"[2016-10-06 17:00:00,2016-10-06 17:20:00)",1,17,2016-10-06 17:00:00,3-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:00:00
6123,2,"[2016-10-06 17:00:00,2016-10-06 17:20:00)",0,18,2016-10-06 17:00:00,2-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:00:00
6124,3,"[2016-10-06 17:20:00,2016-10-06 17:40:00)",0,106,2016-10-06 17:20:00,3-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:20:00
6125,3,"[2016-10-06 17:20:00,2016-10-06 17:40:00)",1,10,2016-10-06 17:20:00,3-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:20:00
6126,1,"[2016-10-06 17:20:00,2016-10-06 17:40:00)",0,163,2016-10-06 17:20:00,1-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:20:00
6127,1,"[2016-10-06 17:20:00,2016-10-06 17:40:00)",1,16,2016-10-06 17:20:00,1-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:20:00
6128,2,"[2016-10-06 17:20:00,2016-10-06 17:40:00)",0,11,2016-10-06 17:20:00,2-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:20:00
6129,3,"[2016-10-06 17:40:00,2016-10-06 18:00:00)",0,100,2016-10-06 17:40:00,3-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:40:00
6130,3,"[2016-10-06 17:40:00,2016-10-06 18:00:00)",1,16,2016-10-06 17:40:00,3-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:40:00
6131,1,"[2016-10-06 17:40:00,2016-10-06 18:00:00)",0,154,2016-10-06 17:40:00,1-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:40:00
6132,1,"[2016-10-06 17:40:00,2016-10-06 18:00:00)",1,19,2016-10-06 17:40:00,1-1,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:40:00
6133,2,"[2016-10-06 17:40:00,2016-10-06 18:00:00)",0,11,2016-10-06 17:40:00,2-0,2016-10-06, 15:00:00,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,3,17:40:00
6134,2,"[2016-10-06 18:00:00,2016-10-06 18:20:00)",0,14,2016-10-06 18:00:00,2-0,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:00:00
6135,1,"[2016-10-06 18:00:00,2016-10-06 18:20:00)",0,157,2016-10-06 18:00:00,1-0,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:00:00
6136,1,"[2016-10-06 18:00:00,2016-10-06 18:20:00)",1,15,2016-10-06 18:00:00,1-1,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:00:00
6137,3,"[2016-10-06 18:00:00,2016-10-06 18:20:00)",0,91,2016-10-06 18:00:00,3-0,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:00:00
6138,3,"[2016-10-06 18:00:00,2016-10-06 18:20:00)",1,12,2016-10-06 18:00:00,3-1,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:00:00
6139,3,"[2016-10-06 18:20:00,2016-10-06 18:40:00)",0,80,2016-10-06 18:20:00,3-0,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:20:00
6140,3,"[2016-10-06 18:20:00,2016-10-06 18:40:00)",1,12,2016-10-06 18:20:00,3-1,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:20:00
6141,1,"[2016-10-06 18:20:00,2016-10-06 18:40:00)",0,130,2016-10-06 18:20:00,1-0,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:20:00
6142,1,"[2016-10-06 18:20:00,2016-10-06 18:40:00)",1,10,2016-10-06 18:20:00,1-1,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:20:00
6143,2,"[2016-10-06 18:20:00,2016-10-06 18:40:00)",0,5,2016-10-06 18:20:00,2-0,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:20:00
6144,2,"[2016-10-06 18:40:00,2016-10-06 19:00:00)",0,8,2016-10-06 18:40:00,2-0,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:40:00
6145,1,"[2016-10-06 18:40:00,2016-10-06 19:00:00)",0,140,2016-10-06 18:40:00,1-0,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:40:00
6146,1,"[2016-10-06 18:40:00,2016-10-06 19:00:00)",1,17,2016-10-06 18:40:00,1-1,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:40:00
6147,3,"[2016-10-06 18:40:00,2016-10-06 19:00:00)",0,62,2016-10-06 18:40:00,3-0,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:40:00
6148,3,"[2016-10-06 18:40:00,2016-10-06 19:00:00)",1,3,2016-10-06 18:40:00,3-1,2016-10-06, 18:00:00,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,3,18:40:00
