"tollgate_id","time_window","direction","volume","etc"
"1","[2016-09-24 18:00:00,2016-09-24 18:20:00)","1","78","24"
"1","[2016-09-24 18:20:00,2016-09-24 18:40:00)","1","75","16"
"1","[2016-09-24 18:40:00,2016-09-24 19:00:00)","1","59","16"
"1","[2016-09-24 19:00:00,2016-09-24 19:20:00)","1","50","10"
"1","[2016-09-24 19:20:00,2016-09-24 19:40:00)","1","46","12"
"1","[2016-09-24 19:40:00,2016-09-24 20:00:00)","1","51","13"
"1","[2016-09-24 20:00:00,2016-09-24 20:20:00)","1","42","5"
"1","[2016-09-24 20:20:00,2016-09-24 20:40:00)","1","30","5"
"1","[2016-09-24 20:40:00,2016-09-24 21:00:00)","1","51","9"
"1","[2016-09-24 21:00:00,2016-09-24 21:20:00)","1","26","6"
"1","[2016-09-24 21:20:00,2016-09-24 21:40:00)","1","27","12"
"1","[2016-09-24 21:40:00,2016-09-24 22:00:00)","1","33","6"
"1","[2016-09-24 22:00:00,2016-09-24 22:20:00)","1","21","6"
"1","[2016-09-24 22:20:00,2016-09-24 22:40:00)","1","20","3"
"1","[2016-09-24 22:40:00,2016-09-24 23:00:00)","1","23","4"
"1","[2016-09-24 23:00:00,2016-09-24 23:20:00)","1","17","5"
"1","[2016-09-24 23:20:00,2016-09-24 23:40:00)","1","16","3"
"1","[2016-09-24 23:40:00,2016-09-25 00:00:00)","1","12","1"
"1","[2016-09-25 00:00:00,2016-09-25 00:20:00)","1","98","22"
"1","[2016-09-25 00:20:00,2016-09-25 00:40:00)","1","52","14"
"1","[2016-09-25 00:40:00,2016-09-25 01:00:00)","1","27","6"
"1","[2016-09-25 01:00:00,2016-09-25 01:20:00)","1","14","2"
"1","[2016-09-25 01:20:00,2016-09-25 01:40:00)","1","6","2"
"1","[2016-09-25 01:40:00,2016-09-25 02:00:00)","1","10","2"
"1","[2016-09-25 02:00:00,2016-09-25 02:20:00)","1","16","2"
"1","[2016-09-25 02:20:00,2016-09-25 02:40:00)","1","6","1"
"1","[2016-09-25 02:40:00,2016-09-25 03:00:00)","1","5","0"
"1","[2016-09-25 03:00:00,2016-09-25 03:20:00)","1","10","0"
"1","[2016-09-25 03:20:00,2016-09-25 03:40:00)","1","18","0"
"1","[2016-09-25 03:40:00,2016-09-25 04:00:00)","1","16","0"
"1","[2016-09-25 04:00:00,2016-09-25 04:20:00)","1","7","0"
"1","[2016-09-25 04:20:00,2016-09-25 04:40:00)","1","16","2"
"1","[2016-09-25 04:40:00,2016-09-25 05:00:00)","1","31","1"
"1","[2016-09-25 05:00:00,2016-09-25 05:20:00)","1","35","2"
"1","[2016-09-25 05:20:00,2016-09-25 05:40:00)","1","30","0"
"1","[2016-09-25 05:40:00,2016-09-25 06:00:00)","1","33","1"
"1","[2016-09-25 06:00:00,2016-09-25 06:20:00)","1","41","2"
"1","[2016-09-25 06:20:00,2016-09-25 06:40:00)","1","47","6"
"1","[2016-09-25 06:40:00,2016-09-25 07:00:00)","1","60","9"
"1","[2016-09-25 07:00:00,2016-09-25 07:20:00)","1","65","7"
"1","[2016-09-25 07:20:00,2016-09-25 07:40:00)","1","81","20"
"1","[2016-09-25 07:40:00,2016-09-25 08:00:00)","1","65","22"
"1","[2016-09-25 08:00:00,2016-09-25 08:20:00)","1","98","27"
"1","[2016-09-25 08:20:00,2016-09-25 08:40:00)","1","96","23"
"1","[2016-09-25 08:40:00,2016-09-25 09:00:00)","1","105","19"
"1","[2016-09-25 09:00:00,2016-09-25 09:20:00)","1","108","26"
"1","[2016-09-25 09:20:00,2016-09-25 09:40:00)","1","103","23"
"1","[2016-09-25 09:40:00,2016-09-25 10:00:00)","1","95","18"
"1","[2016-09-25 10:00:00,2016-09-25 10:20:00)","1","86","18"
"1","[2016-09-25 10:20:00,2016-09-25 10:40:00)","1","103","25"
"1","[2016-09-25 10:40:00,2016-09-25 11:00:00)","1","54","12"
"1","[2016-09-25 11:00:00,2016-09-25 11:20:00)","1","70","20"
"1","[2016-09-25 11:20:00,2016-09-25 11:40:00)","1","82","24"
"1","[2016-09-25 11:40:00,2016-09-25 12:00:00)","1","65","14"
"1","[2016-09-25 12:00:00,2016-09-25 12:20:00)","1","89","26"
"1","[2016-09-25 12:20:00,2016-09-25 12:40:00)","1","96","20"
"1","[2016-09-25 12:40:00,2016-09-25 13:00:00)","1","71","18"
"1","[2016-09-25 13:00:00,2016-09-25 13:20:00)","1","92","28"
"1","[2016-09-25 13:20:00,2016-09-25 13:40:00)","1","110","21"
"1","[2016-09-25 13:40:00,2016-09-25 14:00:00)","1","105","27"
"1","[2016-09-25 14:00:00,2016-09-25 14:20:00)","1","96","19"
"1","[2016-09-25 14:20:00,2016-09-25 14:40:00)","1","100","22"
"1","[2016-09-25 14:40:00,2016-09-25 15:00:00)","1","109","22"
"1","[2016-09-25 15:00:00,2016-09-25 15:20:00)","1","86","22"
"1","[2016-09-25 15:20:00,2016-09-25 15:40:00)","1","105","32"
"1","[2016-09-25 15:40:00,2016-09-25 16:00:00)","1","113","33"
"1","[2016-09-25 16:00:00,2016-09-25 16:20:00)","1","86","17"
"1","[2016-09-25 16:20:00,2016-09-25 16:40:00)","1","108","24"
"1","[2016-09-25 16:40:00,2016-09-25 17:00:00)","1","120","37"
"1","[2016-09-25 17:00:00,2016-09-25 17:20:00)","1","105","26"
"1","[2016-09-25 17:20:00,2016-09-25 17:40:00)","1","104","34"
"1","[2016-09-25 17:40:00,2016-09-25 18:00:00)","1","84","27"
"1","[2016-09-25 18:00:00,2016-09-25 18:20:00)","1","69","16"
"1","[2016-09-25 18:20:00,2016-09-25 18:40:00)","1","61","12"
"1","[2016-09-25 18:40:00,2016-09-25 19:00:00)","1","62","15"
"1","[2016-09-25 19:00:00,2016-09-25 19:20:00)","1","51","9"
"1","[2016-09-25 19:20:00,2016-09-25 19:40:00)","1","52","11"
"1","[2016-09-25 19:40:00,2016-09-25 20:00:00)","1","62","17"
"1","[2016-09-25 20:00:00,2016-09-25 20:20:00)","1","53","6"
"1","[2016-09-25 20:20:00,2016-09-25 20:40:00)","1","49","8"
"1","[2016-09-25 20:40:00,2016-09-25 21:00:00)","1","44","9"
"1","[2016-09-25 21:00:00,2016-09-25 21:20:00)","1","33","4"
"1","[2016-09-25 21:20:00,2016-09-25 21:40:00)","1","33","12"
"1","[2016-09-25 21:40:00,2016-09-25 22:00:00)","1","33","9"
"1","[2016-09-25 22:00:00,2016-09-25 22:20:00)","1","10","3"
"1","[2016-09-25 22:20:00,2016-09-25 22:40:00)","1","17","3"
"1","[2016-09-25 22:40:00,2016-09-25 23:00:00)","1","17","2"
"1","[2016-09-25 23:00:00,2016-09-25 23:20:00)","1","17","3"
"1","[2016-09-25 23:20:00,2016-09-25 23:40:00)","1","21","2"
"1","[2016-09-25 23:40:00,2016-09-26 00:00:00)","1","15","2"
"1","[2016-09-26 00:00:00,2016-09-26 00:20:00)","1","113","27"
"1","[2016-09-26 00:20:00,2016-09-26 00:40:00)","1","47","11"
"1","[2016-09-26 00:40:00,2016-09-26 01:00:00)","1","43","6"
"1","[2016-09-26 01:00:00,2016-09-26 01:20:00)","1","3","2"
"1","[2016-09-26 01:20:00,2016-09-26 01:40:00)","1","12","1"
"1","[2016-09-26 01:40:00,2016-09-26 02:00:00)","1","7","0"
"1","[2016-09-26 02:00:00,2016-09-26 02:20:00)","1","8","0"
"1","[2016-09-26 02:20:00,2016-09-26 02:40:00)","1","4","1"
"1","[2016-09-26 02:40:00,2016-09-26 03:00:00)","1","9","0"
"1","[2016-09-26 03:00:00,2016-09-26 03:20:00)","1","11","0"
"1","[2016-09-26 03:20:00,2016-09-26 03:40:00)","1","13","1"
"1","[2016-09-26 03:40:00,2016-09-26 04:00:00)","1","16","0"
"1","[2016-09-26 04:00:00,2016-09-26 04:20:00)","1","15","0"
"1","[2016-09-26 04:20:00,2016-09-26 04:40:00)","1","21","1"
"1","[2016-09-26 04:40:00,2016-09-26 05:00:00)","1","23","1"
"1","[2016-09-26 05:00:00,2016-09-26 05:20:00)","1","21","2"
"1","[2016-09-26 05:20:00,2016-09-26 05:40:00)","1","37","0"
"1","[2016-09-26 05:40:00,2016-09-26 06:00:00)","1","42","5"
"1","[2016-09-26 06:00:00,2016-09-26 06:20:00)","1","31","5"
"1","[2016-09-26 06:20:00,2016-09-26 06:40:00)","1","61","9"
"1","[2016-09-26 06:40:00,2016-09-26 07:00:00)","1","66","8"
"1","[2016-09-26 07:00:00,2016-09-26 07:20:00)","1","91","17"
"1","[2016-09-26 07:20:00,2016-09-26 07:40:00)","1","120","30"
"1","[2016-09-26 07:40:00,2016-09-26 08:00:00)","1","116","29"
"1","[2016-09-26 08:00:00,2016-09-26 08:20:00)","1","125","34"
"1","[2016-09-26 08:20:00,2016-09-26 08:40:00)","1","91","23"
"1","[2016-09-26 08:40:00,2016-09-26 09:00:00)","1","116","32"
"1","[2016-09-26 09:00:00,2016-09-26 09:20:00)","1","120","31"
"1","[2016-09-26 09:20:00,2016-09-26 09:40:00)","1","130","45"
"1","[2016-09-26 09:40:00,2016-09-26 10:00:00)","1","102","30"
"1","[2016-09-26 10:00:00,2016-09-26 10:20:00)","1","89","14"
"1","[2016-09-26 10:20:00,2016-09-26 10:40:00)","1","105","23"
"1","[2016-09-26 10:40:00,2016-09-26 11:00:00)","1","82","14"
"1","[2016-09-26 11:00:00,2016-09-26 11:20:00)","1","78","14"
"1","[2016-09-26 11:20:00,2016-09-26 11:40:00)","1","81","11"
"1","[2016-09-26 11:40:00,2016-09-26 12:00:00)","1","72","9"
"1","[2016-09-26 12:00:00,2016-09-26 12:20:00)","1","71","20"
"1","[2016-09-26 12:20:00,2016-09-26 12:40:00)","1","89","17"
"1","[2016-09-26 12:40:00,2016-09-26 13:00:00)","1","82","15"
"1","[2016-09-26 13:00:00,2016-09-26 13:20:00)","1","87","18"
"1","[2016-09-26 13:20:00,2016-09-26 13:40:00)","1","92","17"
"1","[2016-09-26 13:40:00,2016-09-26 14:00:00)","1","93","17"
"1","[2016-09-26 14:00:00,2016-09-26 14:20:00)","1","92","23"
"1","[2016-09-26 14:20:00,2016-09-26 14:40:00)","1","108","20"
"1","[2016-09-26 14:40:00,2016-09-26 15:00:00)","1","87","24"
"1","[2016-09-26 15:00:00,2016-09-26 15:20:00)","1","92","19"
"1","[2016-09-26 15:20:00,2016-09-26 15:40:00)","1","108","22"
"1","[2016-09-26 15:40:00,2016-09-26 16:00:00)","1","83","19"
"1","[2016-09-26 16:00:00,2016-09-26 16:20:00)","1","106","36"
"1","[2016-09-26 16:20:00,2016-09-26 16:40:00)","1","112","27"
"1","[2016-09-26 16:40:00,2016-09-26 17:00:00)","1","103","24"
"1","[2016-09-26 17:00:00,2016-09-26 17:20:00)","1","106","35"
"1","[2016-09-26 17:20:00,2016-09-26 17:40:00)","1","112","36"
"1","[2016-09-26 17:40:00,2016-09-26 18:00:00)","1","102","27"
"1","[2016-09-26 18:00:00,2016-09-26 18:20:00)","1","74","17"
"1","[2016-09-26 18:20:00,2016-09-26 18:40:00)","1","85","34"
"1","[2016-09-26 18:40:00,2016-09-26 19:00:00)","1","54","10"
"1","[2016-09-26 19:00:00,2016-09-26 19:20:00)","1","50","8"
"1","[2016-09-26 19:20:00,2016-09-26 19:40:00)","1","55","13"
"1","[2016-09-26 19:40:00,2016-09-26 20:00:00)","1","47","8"
"1","[2016-09-26 20:00:00,2016-09-26 20:20:00)","1","33","10"
"1","[2016-09-26 20:20:00,2016-09-26 20:40:00)","1","38","11"
"1","[2016-09-26 20:40:00,2016-09-26 21:00:00)","1","32","9"
"1","[2016-09-26 21:00:00,2016-09-26 21:20:00)","1","33","13"
"1","[2016-09-26 21:20:00,2016-09-26 21:40:00)","1","32","9"
"1","[2016-09-26 21:40:00,2016-09-26 22:00:00)","1","26","6"
"1","[2016-09-26 22:00:00,2016-09-26 22:20:00)","1","9","2"
"1","[2016-09-26 22:20:00,2016-09-26 22:40:00)","1","28","7"
"1","[2016-09-26 22:40:00,2016-09-26 23:00:00)","1","14","3"
"1","[2016-09-26 23:00:00,2016-09-26 23:20:00)","1","16","3"
"1","[2016-09-26 23:20:00,2016-09-26 23:40:00)","1","14","3"
"1","[2016-09-26 23:40:00,2016-09-27 00:00:00)","1","20","4"
"1","[2016-09-27 00:00:00,2016-09-27 00:20:00)","1","128","31"
"1","[2016-09-27 00:20:00,2016-09-27 00:40:00)","1","78","15"
"1","[2016-09-27 00:40:00,2016-09-27 01:00:00)","1","40","8"
"1","[2016-09-27 01:00:00,2016-09-27 01:20:00)","1","6","1"
"1","[2016-09-27 01:20:00,2016-09-27 01:40:00)","1","9","0"
"1","[2016-09-27 01:40:00,2016-09-27 02:00:00)","1","10","2"
"1","[2016-09-27 02:00:00,2016-09-27 02:20:00)","1","12","3"
"1","[2016-09-27 02:20:00,2016-09-27 02:40:00)","1","10","2"
"1","[2016-09-27 02:40:00,2016-09-27 03:00:00)","1","8","0"
"1","[2016-09-27 03:00:00,2016-09-27 03:20:00)","1","10","0"
"1","[2016-09-27 03:20:00,2016-09-27 03:40:00)","1","9","0"
"1","[2016-09-27 03:40:00,2016-09-27 04:00:00)","1","12","0"
"1","[2016-09-27 04:00:00,2016-09-27 04:20:00)","1","19","1"
"1","[2016-09-27 04:20:00,2016-09-27 04:40:00)","1","22","3"
"1","[2016-09-27 04:40:00,2016-09-27 05:00:00)","1","19","1"
"1","[2016-09-27 05:00:00,2016-09-27 05:20:00)","1","26","3"
"1","[2016-09-27 05:20:00,2016-09-27 05:40:00)","1","29","1"
"1","[2016-09-27 05:40:00,2016-09-27 06:00:00)","1","34","1"
"1","[2016-09-27 06:00:00,2016-09-27 06:20:00)","1","45","6"
"1","[2016-09-27 06:20:00,2016-09-27 06:40:00)","1","63","10"
"1","[2016-09-27 06:40:00,2016-09-27 07:00:00)","1","79","10"
"1","[2016-09-27 07:00:00,2016-09-27 07:20:00)","1","74","17"
"1","[2016-09-27 07:20:00,2016-09-27 07:40:00)","1","98","19"
"1","[2016-09-27 07:40:00,2016-09-27 08:00:00)","1","113","29"
"1","[2016-09-27 08:00:00,2016-09-27 08:20:00)","1","118","29"
"1","[2016-09-27 08:20:00,2016-09-27 08:40:00)","1","116","26"
"1","[2016-09-27 08:40:00,2016-09-27 09:00:00)","1","125","23"
"1","[2016-09-27 09:00:00,2016-09-27 09:20:00)","1","129","26"
"1","[2016-09-27 09:20:00,2016-09-27 09:40:00)","1","97","19"
"1","[2016-09-27 09:40:00,2016-09-27 10:00:00)","1","73","19"
"1","[2016-09-27 10:00:00,2016-09-27 10:20:00)","1","79","16"
"1","[2016-09-27 10:20:00,2016-09-27 10:40:00)","1","89","14"
"1","[2016-09-27 10:40:00,2016-09-27 11:00:00)","1","97","21"
"1","[2016-09-27 11:00:00,2016-09-27 11:20:00)","1","89","20"
"1","[2016-09-27 11:20:00,2016-09-27 11:40:00)","1","89","20"
"1","[2016-09-27 11:40:00,2016-09-27 12:00:00)","1","74","12"
"1","[2016-09-27 12:00:00,2016-09-27 12:20:00)","1","88","26"
"1","[2016-09-27 12:20:00,2016-09-27 12:40:00)","1","80","15"
"1","[2016-09-27 12:40:00,2016-09-27 13:00:00)","1","74","12"
"1","[2016-09-27 13:00:00,2016-09-27 13:20:00)","1","89","23"
"1","[2016-09-27 13:20:00,2016-09-27 13:40:00)","1","113","25"
"1","[2016-09-27 13:40:00,2016-09-27 14:00:00)","1","101","28"
"1","[2016-09-27 14:00:00,2016-09-27 14:20:00)","1","89","22"
"1","[2016-09-27 14:20:00,2016-09-27 14:40:00)","1","93","12"
"1","[2016-09-27 14:40:00,2016-09-27 15:00:00)","1","105","19"
"1","[2016-09-27 15:00:00,2016-09-27 15:20:00)","1","117","22"
"1","[2016-09-27 15:20:00,2016-09-27 15:40:00)","1","96","21"
"1","[2016-09-27 15:40:00,2016-09-27 16:00:00)","1","112","32"
"1","[2016-09-27 16:00:00,2016-09-27 16:20:00)","1","79","20"
"1","[2016-09-27 16:20:00,2016-09-27 16:40:00)","1","97","31"
"1","[2016-09-27 16:40:00,2016-09-27 17:00:00)","1","119","29"
"1","[2016-09-27 17:00:00,2016-09-27 17:20:00)","1","94","26"
"1","[2016-09-27 17:20:00,2016-09-27 17:40:00)","1","142","53"
"1","[2016-09-27 17:40:00,2016-09-27 18:00:00)","1","110","33"
"1","[2016-09-27 18:00:00,2016-09-27 18:20:00)","1","76","20"
"1","[2016-09-27 18:20:00,2016-09-27 18:40:00)","1","85","23"
"1","[2016-09-27 18:40:00,2016-09-27 19:00:00)","1","64","20"
"1","[2016-09-27 19:00:00,2016-09-27 19:20:00)","1","45","14"
"1","[2016-09-27 19:20:00,2016-09-27 19:40:00)","1","50","20"
"1","[2016-09-27 19:40:00,2016-09-27 20:00:00)","1","31","7"
"1","[2016-09-27 20:00:00,2016-09-27 20:20:00)","1","45","11"
"1","[2016-09-27 20:20:00,2016-09-27 20:40:00)","1","36","7"
"1","[2016-09-27 20:40:00,2016-09-27 21:00:00)","1","45","7"
"1","[2016-09-27 21:00:00,2016-09-27 21:20:00)","1","22","2"
"1","[2016-09-27 21:20:00,2016-09-27 21:40:00)","1","34","5"
"1","[2016-09-27 21:40:00,2016-09-27 22:00:00)","1","29","9"
"1","[2016-09-27 22:00:00,2016-09-27 22:20:00)","1","19","2"
"1","[2016-09-27 22:20:00,2016-09-27 22:40:00)","1","16","6"
"1","[2016-09-27 22:40:00,2016-09-27 23:00:00)","1","19","5"
"1","[2016-09-27 23:00:00,2016-09-27 23:20:00)","1","11","2"
"1","[2016-09-27 23:20:00,2016-09-27 23:40:00)","1","17","4"
"1","[2016-09-27 23:40:00,2016-09-28 00:00:00)","1","22","4"
"1","[2016-09-28 00:00:00,2016-09-28 00:20:00)","1","130","27"
"1","[2016-09-28 00:20:00,2016-09-28 00:40:00)","1","47","10"
"1","[2016-09-28 00:40:00,2016-09-28 01:00:00)","1","33","7"
"1","[2016-09-28 01:00:00,2016-09-28 01:20:00)","1","5","0"
"1","[2016-09-28 01:20:00,2016-09-28 01:40:00)","1","6","2"
"1","[2016-09-28 01:40:00,2016-09-28 02:00:00)","1","9","1"
"1","[2016-09-28 02:00:00,2016-09-28 02:20:00)","1","7","0"
"1","[2016-09-28 02:20:00,2016-09-28 02:40:00)","1","10","1"
"1","[2016-09-28 02:40:00,2016-09-28 03:00:00)","1","14","0"
"1","[2016-09-28 03:00:00,2016-09-28 03:20:00)","1","5","0"
"1","[2016-09-28 03:20:00,2016-09-28 03:40:00)","1","12","0"
"1","[2016-09-28 03:40:00,2016-09-28 04:00:00)","1","19","0"
"1","[2016-09-28 04:00:00,2016-09-28 04:20:00)","1","21","1"
"1","[2016-09-28 04:20:00,2016-09-28 04:40:00)","1","17","1"
"1","[2016-09-28 04:40:00,2016-09-28 05:00:00)","1","15","1"
"1","[2016-09-28 05:00:00,2016-09-28 05:20:00)","1","31","3"
"1","[2016-09-28 05:20:00,2016-09-28 05:40:00)","1","31","0"
"1","[2016-09-28 05:40:00,2016-09-28 06:00:00)","1","31","1"
"1","[2016-09-28 06:00:00,2016-09-28 06:20:00)","1","35","4"
"1","[2016-09-28 06:20:00,2016-09-28 06:40:00)","1","62","8"
"1","[2016-09-28 06:40:00,2016-09-28 07:00:00)","1","52","7"
"1","[2016-09-28 07:00:00,2016-09-28 07:20:00)","1","79","16"
"1","[2016-09-28 07:20:00,2016-09-28 07:40:00)","1","69","18"
"1","[2016-09-28 07:40:00,2016-09-28 08:00:00)","1","108","27"
"1","[2016-09-28 08:00:00,2016-09-28 08:20:00)","1","95","31"
"1","[2016-09-28 08:20:00,2016-09-28 08:40:00)","1","105","24"
"1","[2016-09-28 08:40:00,2016-09-28 09:00:00)","1","118","27"
"1","[2016-09-28 09:00:00,2016-09-28 09:20:00)","1","94","22"
"1","[2016-09-28 09:20:00,2016-09-28 09:40:00)","1","109","22"
"1","[2016-09-28 09:40:00,2016-09-28 10:00:00)","1","103","19"
"1","[2016-09-28 10:00:00,2016-09-28 10:20:00)","1","78","17"
"1","[2016-09-28 10:20:00,2016-09-28 10:40:00)","1","116","18"
"1","[2016-09-28 10:40:00,2016-09-28 11:00:00)","1","93","16"
"1","[2016-09-28 11:00:00,2016-09-28 11:20:00)","1","91","19"
"1","[2016-09-28 11:20:00,2016-09-28 11:40:00)","1","77","15"
"1","[2016-09-28 11:40:00,2016-09-28 12:00:00)","1","91","16"
"1","[2016-09-28 12:00:00,2016-09-28 12:20:00)","1","87","22"
"1","[2016-09-28 12:20:00,2016-09-28 12:40:00)","1","75","17"
"1","[2016-09-28 12:40:00,2016-09-28 13:00:00)","1","96","19"
"1","[2016-09-28 13:00:00,2016-09-28 13:20:00)","1","96","17"
"1","[2016-09-28 13:20:00,2016-09-28 13:40:00)","1","88","19"
"1","[2016-09-28 13:40:00,2016-09-28 14:00:00)","1","93","17"
"1","[2016-09-28 14:00:00,2016-09-28 14:20:00)","1","75","21"
"1","[2016-09-28 14:20:00,2016-09-28 14:40:00)","1","83","27"
"1","[2016-09-28 14:40:00,2016-09-28 15:00:00)","1","114","25"
"1","[2016-09-28 15:00:00,2016-09-28 15:20:00)","1","90","21"
"1","[2016-09-28 15:20:00,2016-09-28 15:40:00)","1","97","23"
"1","[2016-09-28 15:40:00,2016-09-28 16:00:00)","1","83","21"
"1","[2016-09-28 16:00:00,2016-09-28 16:20:00)","1","100","22"
"1","[2016-09-28 16:20:00,2016-09-28 16:40:00)","1","65","20"
"1","[2016-09-28 16:40:00,2016-09-28 17:00:00)","1","78","22"
"1","[2016-09-28 17:00:00,2016-09-28 17:20:00)","1","86","25"
"1","[2016-09-28 17:20:00,2016-09-28 17:40:00)","1","113","40"
"1","[2016-09-28 17:40:00,2016-09-28 18:00:00)","1","112","41"
"1","[2016-09-28 18:00:00,2016-09-28 18:20:00)","1","80","25"
"1","[2016-09-28 18:20:00,2016-09-28 18:40:00)","1","69","22"
"1","[2016-09-28 18:40:00,2016-09-28 19:00:00)","1","64","14"
"1","[2016-09-28 19:00:00,2016-09-28 19:20:00)","1","39","5"
"1","[2016-09-28 19:20:00,2016-09-28 19:40:00)","1","39","9"
"1","[2016-09-28 19:40:00,2016-09-28 20:00:00)","1","40","9"
"1","[2016-09-28 20:00:00,2016-09-28 20:20:00)","1","30","6"
"1","[2016-09-28 20:20:00,2016-09-28 20:40:00)","1","35","4"
"1","[2016-09-28 20:40:00,2016-09-28 21:00:00)","1","35","12"
"1","[2016-09-28 21:00:00,2016-09-28 21:20:00)","1","17","3"
"1","[2016-09-28 21:20:00,2016-09-28 21:40:00)","1","31","8"
"1","[2016-09-28 21:40:00,2016-09-28 22:00:00)","1","18","5"
"1","[2016-09-28 22:00:00,2016-09-28 22:20:00)","1","7","3"
"1","[2016-09-28 22:20:00,2016-09-28 22:40:00)","1","22","3"
"1","[2016-09-28 22:40:00,2016-09-28 23:00:00)","1","9","3"
"1","[2016-09-28 23:00:00,2016-09-28 23:20:00)","1","6","1"
"1","[2016-09-28 23:20:00,2016-09-28 23:40:00)","1","12","3"
"1","[2016-09-28 23:40:00,2016-09-29 00:00:00)","1","17","5"
"1","[2016-09-29 00:00:00,2016-09-29 00:20:00)","1","117","31"
"1","[2016-09-29 00:20:00,2016-09-29 00:40:00)","1","79","21"
"1","[2016-09-29 00:40:00,2016-09-29 01:00:00)","1","51","9"
"1","[2016-09-29 01:00:00,2016-09-29 01:20:00)","1","12","4"
"1","[2016-09-29 01:20:00,2016-09-29 01:40:00)","1","13","0"
"1","[2016-09-29 01:40:00,2016-09-29 02:00:00)","1","9","2"
"1","[2016-09-29 02:00:00,2016-09-29 02:20:00)","1","6","0"
"1","[2016-09-29 02:20:00,2016-09-29 02:40:00)","1","13","1"
"1","[2016-09-29 02:40:00,2016-09-29 03:00:00)","1","6","0"
"1","[2016-09-29 03:00:00,2016-09-29 03:20:00)","1","9","0"
"1","[2016-09-29 03:20:00,2016-09-29 03:40:00)","1","19","1"
"1","[2016-09-29 03:40:00,2016-09-29 04:00:00)","1","12","0"
"1","[2016-09-29 04:00:00,2016-09-29 04:20:00)","1","13","0"
"1","[2016-09-29 04:20:00,2016-09-29 04:40:00)","1","21","1"
"1","[2016-09-29 04:40:00,2016-09-29 05:00:00)","1","18","1"
"1","[2016-09-29 05:00:00,2016-09-29 05:20:00)","1","25","2"
"1","[2016-09-29 05:20:00,2016-09-29 05:40:00)","1","28","1"
"1","[2016-09-29 05:40:00,2016-09-29 06:00:00)","1","28","2"
"1","[2016-09-29 06:00:00,2016-09-29 06:20:00)","1","32","1"
"1","[2016-09-29 06:20:00,2016-09-29 06:40:00)","1","36","4"
"1","[2016-09-29 06:40:00,2016-09-29 07:00:00)","1","54","14"
"1","[2016-09-29 07:00:00,2016-09-29 07:20:00)","1","48","9"
"1","[2016-09-29 07:20:00,2016-09-29 07:40:00)","1","58","14"
"1","[2016-09-29 07:40:00,2016-09-29 08:00:00)","1","83","19"
"1","[2016-09-29 08:00:00,2016-09-29 08:20:00)","1","97","25"
"1","[2016-09-29 08:20:00,2016-09-29 08:40:00)","1","102","27"
"1","[2016-09-29 08:40:00,2016-09-29 09:00:00)","1","122","39"
"1","[2016-09-29 09:00:00,2016-09-29 09:20:00)","1","97","24"
"1","[2016-09-29 09:20:00,2016-09-29 09:40:00)","1","113","29"
"1","[2016-09-29 09:40:00,2016-09-29 10:00:00)","1","83","23"
"1","[2016-09-29 10:00:00,2016-09-29 10:20:00)","1","101","20"
"1","[2016-09-29 10:20:00,2016-09-29 10:40:00)","1","98","29"
"1","[2016-09-29 10:40:00,2016-09-29 11:00:00)","1","114","22"
"1","[2016-09-29 11:00:00,2016-09-29 11:20:00)","1","71","18"
"1","[2016-09-29 11:20:00,2016-09-29 11:40:00)","1","72","23"
"1","[2016-09-29 11:40:00,2016-09-29 12:00:00)","1","83","18"
"1","[2016-09-29 12:00:00,2016-09-29 12:20:00)","1","100","17"
"1","[2016-09-29 12:20:00,2016-09-29 12:40:00)","1","83","20"
"1","[2016-09-29 12:40:00,2016-09-29 13:00:00)","1","93","25"
"1","[2016-09-29 13:00:00,2016-09-29 13:20:00)","1","74","12"
"1","[2016-09-29 13:20:00,2016-09-29 13:40:00)","1","83","24"
"1","[2016-09-29 13:40:00,2016-09-29 14:00:00)","1","77","23"
"1","[2016-09-29 14:00:00,2016-09-29 14:20:00)","1","78","19"
"1","[2016-09-29 14:20:00,2016-09-29 14:40:00)","1","66","12"
"1","[2016-09-29 14:40:00,2016-09-29 15:00:00)","1","91","21"
"1","[2016-09-29 15:00:00,2016-09-29 15:20:00)","1","78","19"
"1","[2016-09-29 15:20:00,2016-09-29 15:40:00)","1","53","18"
"1","[2016-09-29 15:40:00,2016-09-29 16:00:00)","1","94","25"
"1","[2016-09-29 16:00:00,2016-09-29 16:20:00)","1","67","20"
"1","[2016-09-29 16:20:00,2016-09-29 16:40:00)","1","103","21"
"1","[2016-09-29 16:40:00,2016-09-29 17:00:00)","1","81","27"
"1","[2016-09-29 17:00:00,2016-09-29 17:20:00)","1","94","22"
"1","[2016-09-29 17:20:00,2016-09-29 17:40:00)","1","91","26"
"1","[2016-09-29 17:40:00,2016-09-29 18:00:00)","1","130","50"
"1","[2016-09-29 18:00:00,2016-09-29 18:20:00)","1","77","24"
"1","[2016-09-29 18:20:00,2016-09-29 18:40:00)","1","70","27"
"1","[2016-09-29 18:40:00,2016-09-29 19:00:00)","1","87","20"
"1","[2016-09-29 19:00:00,2016-09-29 19:20:00)","1","49","13"
"1","[2016-09-29 19:20:00,2016-09-29 19:40:00)","1","52","15"
"1","[2016-09-29 19:40:00,2016-09-29 20:00:00)","1","35","6"
"1","[2016-09-29 20:00:00,2016-09-29 20:20:00)","1","46","13"
