,intersection_id,tollgate_id,time_window,avg_travel_time,start_time,date,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,time,weekday,route
16080,B,3,"[2016-08-17 05:20:00,2016-08-17 05:40:00)",90.21,2016-08-17 05:20:00,2016-08-17,997.7,1002.5,321.0,1.8,33.3,67.0,0.0,05:20:00,2,B-3
16081,B,3,"[2016-08-17 06:00:00,2016-08-17 06:20:00)",118.0,2016-08-17 06:00:00,2016-08-17,996.0,1000.8,100.0,2.9,36.0,51.0,0.0,06:00:00,2,B-3
16082,B,3,"[2016-08-17 06:40:00,2016-08-17 07:00:00)",150.68,2016-08-17 06:40:00,2016-08-17,996.0,1000.8,100.0,2.9,36.0,51.0,0.0,06:40:00,2,B-3
16083,B,3,"[2016-08-17 07:00:00,2016-08-17 07:20:00)",114.25,2016-08-17 07:00:00,2016-08-17,996.0,1000.8,100.0,2.9,36.0,51.0,0.0,07:00:00,2,B-3
16084,B,3,"[2016-08-17 07:20:00,2016-08-17 07:40:00)",79.68,2016-08-17 07:20:00,2016-08-17,996.0,1000.8,100.0,2.9,36.0,51.0,0.0,07:20:00,2,B-3
16085,B,3,"[2016-08-17 07:40:00,2016-08-17 08:00:00)",134.07,2016-08-17 07:40:00,2016-08-17,996.0,1000.8,100.0,2.9,36.0,51.0,0.0,07:40:00,2,B-3
16086,B,3,"[2016-08-17 08:20:00,2016-08-17 08:40:00)",164.62,2016-08-17 08:20:00,2016-08-17,996.0,1000.8,100.0,2.9,36.0,51.0,0.0,08:20:00,2,B-3
16087,B,3,"[2016-08-17 08:40:00,2016-08-17 09:00:00)",251.38,2016-08-17 08:40:00,2016-08-17,996.0,1000.8,100.0,2.9,36.0,51.0,0.0,08:40:00,2,B-3
16088,B,3,"[2016-08-17 09:00:00,2016-08-17 09:20:00)",202.09,2016-08-17 09:00:00,2016-08-17,995.5,1000.3,98.0,3.7,34.6,55.0,0.0,09:00:00,2,B-3
16089,B,3,"[2016-08-17 09:20:00,2016-08-17 09:40:00)",155.43,2016-08-17 09:20:00,2016-08-17,995.5,1000.3,98.0,3.7,34.6,55.0,0.0,09:20:00,2,B-3
16090,B,3,"[2016-08-17 09:40:00,2016-08-17 10:00:00)",143.85,2016-08-17 09:40:00,2016-08-17,995.5,1000.3,98.0,3.7,34.6,55.0,0.0,09:40:00,2,B-3
16091,B,3,"[2016-08-17 10:00:00,2016-08-17 10:20:00)",109.23,2016-08-17 10:00:00,2016-08-17,995.5,1000.3,98.0,3.7,34.6,55.0,0.0,10:00:00,2,B-3
16092,B,3,"[2016-08-17 10:20:00,2016-08-17 10:40:00)",136.8,2016-08-17 10:20:00,2016-08-17,995.5,1000.3,98.0,3.7,34.6,55.0,0.0,10:20:00,2,B-3
16093,B,3,"[2016-08-17 10:40:00,2016-08-17 11:00:00)",132.84,2016-08-17 10:40:00,2016-08-17,995.5,1000.3,98.0,3.7,34.6,55.0,0.0,10:40:00,2,B-3
16094,B,3,"[2016-08-17 11:00:00,2016-08-17 11:20:00)",155.81,2016-08-17 11:00:00,2016-08-17,995.5,1000.3,98.0,3.7,34.6,55.0,0.0,11:00:00,2,B-3
16095,B,3,"[2016-08-17 11:20:00,2016-08-17 11:40:00)",74.06,2016-08-17 11:20:00,2016-08-17,995.5,1000.3,98.0,3.7,34.6,55.0,0.0,11:20:00,2,B-3
16096,B,3,"[2016-08-17 11:40:00,2016-08-17 12:00:00)",113.93,2016-08-17 11:40:00,2016-08-17,995.5,1000.3,98.0,3.7,34.6,55.0,0.0,11:40:00,2,B-3
16097,B,3,"[2016-08-17 12:00:00,2016-08-17 12:20:00)",111.5,2016-08-17 12:00:00,2016-08-17,996.4,1001.2,93.0,2.5,31.7,67.0,0.0,12:00:00,2,B-3
16098,B,3,"[2016-08-17 12:20:00,2016-08-17 12:40:00)",76.23,2016-08-17 12:20:00,2016-08-17,996.4,1001.2,93.0,2.5,31.7,67.0,0.0,12:20:00,2,B-3
16099,B,3,"[2016-08-17 12:40:00,2016-08-17 13:00:00)",98.01,2016-08-17 12:40:00,2016-08-17,996.4,1001.2,93.0,2.5,31.7,67.0,0.0,12:40:00,2,B-3
16100,B,3,"[2016-08-17 13:00:00,2016-08-17 13:20:00)",120.05,2016-08-17 13:00:00,2016-08-17,996.4,1001.2,93.0,2.5,31.7,67.0,0.0,13:00:00,2,B-3
16101,B,3,"[2016-08-17 13:20:00,2016-08-17 13:40:00)",125.65,2016-08-17 13:20:00,2016-08-17,996.4,1001.2,93.0,2.5,31.7,67.0,0.0,13:20:00,2,B-3
16102,B,3,"[2016-08-17 13:40:00,2016-08-17 14:00:00)",76.53,2016-08-17 13:40:00,2016-08-17,996.4,1001.2,93.0,2.5,31.7,67.0,0.0,13:40:00,2,B-3
16103,B,3,"[2016-08-17 14:00:00,2016-08-17 14:20:00)",117.57,2016-08-17 14:00:00,2016-08-17,996.4,1001.2,93.0,2.5,31.7,67.0,0.0,14:00:00,2,B-3
16104,B,3,"[2016-08-17 14:20:00,2016-08-17 14:40:00)",90.91,2016-08-17 14:20:00,2016-08-17,996.4,1001.2,93.0,2.5,31.7,67.0,0.0,14:20:00,2,B-3
16105,B,3,"[2016-08-17 14:40:00,2016-08-17 15:00:00)",86.84,2016-08-17 14:40:00,2016-08-17,996.4,1001.2,93.0,2.5,31.7,67.0,0.0,14:40:00,2,B-3
16106,B,3,"[2016-08-17 15:00:00,2016-08-17 15:20:00)",108.48,2016-08-17 15:00:00,2016-08-17,997.1,1001.9,70.0,1.5,30.7,73.0,0.0,15:00:00,2,B-3
16107,B,3,"[2016-08-17 15:20:00,2016-08-17 15:40:00)",78.51,2016-08-17 15:20:00,2016-08-17,997.1,1001.9,70.0,1.5,30.7,73.0,0.0,15:20:00,2,B-3
16108,B,3,"[2016-08-17 15:40:00,2016-08-17 16:00:00)",81.39,2016-08-17 15:40:00,2016-08-17,997.1,1001.9,70.0,1.5,30.7,73.0,0.0,15:40:00,2,B-3
16109,B,3,"[2016-08-17 16:20:00,2016-08-17 16:40:00)",112.0,2016-08-17 16:20:00,2016-08-17,997.1,1001.9,70.0,1.5,30.7,73.0,0.0,16:20:00,2,B-3
16110,B,3,"[2016-08-17 16:40:00,2016-08-17 17:00:00)",107.52,2016-08-17 16:40:00,2016-08-17,997.1,1001.9,70.0,1.5,30.7,73.0,0.0,16:40:00,2,B-3
16111,B,3,"[2016-08-17 17:00:00,2016-08-17 17:20:00)",76.44,2016-08-17 17:00:00,2016-08-17,997.1,1001.9,70.0,1.5,30.7,73.0,0.0,17:00:00,2,B-3
16112,B,3,"[2016-08-17 17:20:00,2016-08-17 17:40:00)",77.33,2016-08-17 17:20:00,2016-08-17,997.1,1001.9,70.0,1.5,30.7,73.0,0.0,17:20:00,2,B-3
16113,B,3,"[2016-08-17 17:40:00,2016-08-17 18:00:00)",91.16,2016-08-17 17:40:00,2016-08-17,997.1,1001.9,70.0,1.5,30.7,73.0,0.0,17:40:00,2,B-3
16114,B,3,"[2016-08-17 18:00:00,2016-08-17 18:20:00)",116.99,2016-08-17 18:00:00,2016-08-17,996.7,1001.5,40.0,1.7,29.6,78.0,0.0,18:00:00,2,B-3
16115,B,3,"[2016-08-17 18:20:00,2016-08-17 18:40:00)",125.05,2016-08-17 18:20:00,2016-08-17,996.7,1001.5,40.0,1.7,29.6,78.0,0.0,18:20:00,2,B-3
16116,B,3,"[2016-08-17 18:40:00,2016-08-17 19:00:00)",83.23,2016-08-17 18:40:00,2016-08-17,996.7,1001.5,40.0,1.7,29.6,78.0,0.0,18:40:00,2,B-3
16117,B,3,"[2016-08-17 19:00:00,2016-08-17 19:20:00)",115.1,2016-08-17 19:00:00,2016-08-17,996.7,1001.5,40.0,1.7,29.6,78.0,0.0,19:00:00,2,B-3
16118,B,3,"[2016-08-17 19:20:00,2016-08-17 19:40:00)",149.63,2016-08-17 19:20:00,2016-08-17,996.7,1001.5,40.0,1.7,29.6,78.0,0.0,19:20:00,2,B-3
16119,B,3,"[2016-08-17 19:40:00,2016-08-17 20:00:00)",122.88,2016-08-17 19:40:00,2016-08-17,996.7,1001.5,40.0,1.7,29.6,78.0,0.0,19:40:00,2,B-3
16120,B,3,"[2016-08-17 20:00:00,2016-08-17 20:20:00)",101.84,2016-08-17 20:00:00,2016-08-17,996.7,1001.5,40.0,1.7,29.6,78.0,0.0,20:00:00,2,B-3
16121,B,3,"[2016-08-17 20:20:00,2016-08-17 20:40:00)",102.38,2016-08-17 20:20:00,2016-08-17,996.7,1001.5,40.0,1.7,29.6,78.0,0.0,20:20:00,2,B-3
16122,B,3,"[2016-08-17 20:40:00,2016-08-17 21:00:00)",164.74,2016-08-17 20:40:00,2016-08-17,996.7,1001.5,40.0,1.7,29.6,78.0,0.0,20:40:00,2,B-3
16123,B,3,"[2016-08-17 21:00:00,2016-08-17 21:20:00)",91.5,2016-08-17 21:00:00,2016-08-17,996.9,1001.7,323.0,1.6,27.9,86.0,0.0,21:00:00,2,B-3
16124,B,3,"[2016-08-17 21:20:00,2016-08-17 21:40:00)",33.47,2016-08-17 21:20:00,2016-08-17,996.9,1001.7,323.0,1.6,27.9,86.0,0.0,21:20:00,2,B-3
16125,B,3,"[2016-08-18 05:00:00,2016-08-18 05:20:00)",135.4,2016-08-18 05:00:00,2016-08-18,997.4,1002.2,130.0,2.3,34.5,56.0,0.0,05:00:00,3,B-3
16126,B,3,"[2016-08-18 05:20:00,2016-08-18 05:40:00)",69.63,2016-08-18 05:20:00,2016-08-18,997.4,1002.2,130.0,2.3,34.5,56.0,0.0,05:20:00,3,B-3
16127,B,3,"[2016-08-18 06:00:00,2016-08-18 06:20:00)",91.78,2016-08-18 06:00:00,2016-08-18,995.8,1000.5,212.0,3.1,36.7,46.0,0.0,06:00:00,3,B-3
16128,B,3,"[2016-08-18 06:20:00,2016-08-18 06:40:00)",103.59,2016-08-18 06:20:00,2016-08-18,995.8,1000.5,212.0,3.1,36.7,46.0,0.0,06:20:00,3,B-3
16129,B,3,"[2016-08-18 06:40:00,2016-08-18 07:00:00)",131.81,2016-08-18 06:40:00,2016-08-18,995.8,1000.5,212.0,3.1,36.7,46.0,0.0,06:40:00,3,B-3
16130,B,3,"[2016-08-18 07:00:00,2016-08-18 07:20:00)",58.19,2016-08-18 07:00:00,2016-08-18,995.8,1000.5,212.0,3.1,36.7,46.0,0.0,07:00:00,3,B-3
16131,B,3,"[2016-08-18 07:20:00,2016-08-18 07:40:00)",29.43,2016-08-18 07:20:00,2016-08-18,995.8,1000.5,212.0,3.1,36.7,46.0,0.0,07:20:00,3,B-3
16132,B,3,"[2016-08-18 07:40:00,2016-08-18 08:00:00)",82.86,2016-08-18 07:40:00,2016-08-18,995.8,1000.5,212.0,3.1,36.7,46.0,0.0,07:40:00,3,B-3
16133,B,3,"[2016-08-18 08:00:00,2016-08-18 08:20:00)",112.72,2016-08-18 08:00:00,2016-08-18,995.8,1000.5,212.0,3.1,36.7,46.0,0.0,08:00:00,3,B-3
16134,B,3,"[2016-08-18 08:20:00,2016-08-18 08:40:00)",116.23,2016-08-18 08:20:00,2016-08-18,995.8,1000.5,212.0,3.1,36.7,46.0,0.0,08:20:00,3,B-3
16135,B,3,"[2016-08-18 08:40:00,2016-08-18 09:00:00)",86.87,2016-08-18 08:40:00,2016-08-18,995.8,1000.5,212.0,3.1,36.7,46.0,0.0,08:40:00,3,B-3
16136,B,3,"[2016-08-18 09:00:00,2016-08-18 09:20:00)",199.38,2016-08-18 09:00:00,2016-08-18,995.1,999.9,113.0,4.3,36.5,52.0,0.0,09:00:00,3,B-3
16137,B,3,"[2016-08-18 09:20:00,2016-08-18 09:40:00)",164.66,2016-08-18 09:20:00,2016-08-18,995.1,999.9,113.0,4.3,36.5,52.0,0.0,09:20:00,3,B-3
16138,B,3,"[2016-08-18 09:40:00,2016-08-18 10:00:00)",135.4,2016-08-18 09:40:00,2016-08-18,995.1,999.9,113.0,4.3,36.5,52.0,0.0,09:40:00,3,B-3
16139,B,3,"[2016-08-18 10:00:00,2016-08-18 10:20:00)",87.8,2016-08-18 10:00:00,2016-08-18,995.1,999.9,113.0,4.3,36.5,52.0,0.0,10:00:00,3,B-3
16140,B,3,"[2016-08-18 10:20:00,2016-08-18 10:40:00)",91.84,2016-08-18 10:20:00,2016-08-18,995.1,999.9,113.0,4.3,36.5,52.0,0.0,10:20:00,3,B-3
16141,B,3,"[2016-08-18 10:40:00,2016-08-18 11:00:00)",138.49,2016-08-18 10:40:00,2016-08-18,995.1,999.9,113.0,4.3,36.5,52.0,0.0,10:40:00,3,B-3
16142,B,3,"[2016-08-18 11:00:00,2016-08-18 11:20:00)",68.77,2016-08-18 11:00:00,2016-08-18,995.1,999.9,113.0,4.3,36.5,52.0,0.0,11:00:00,3,B-3
16143,B,3,"[2016-08-18 11:20:00,2016-08-18 11:40:00)",81.83,2016-08-18 11:20:00,2016-08-18,995.1,999.9,113.0,4.3,36.5,52.0,0.0,11:20:00,3,B-3
16144,B,3,"[2016-08-18 11:40:00,2016-08-18 12:00:00)",284.58,2016-08-18 11:40:00,2016-08-18,995.1,999.9,113.0,4.3,36.5,52.0,0.0,11:40:00,3,B-3
16145,B,3,"[2016-08-18 12:00:00,2016-08-18 12:20:00)",110.68,2016-08-18 12:00:00,2016-08-18,996.8,1001.6,85.0,2.9,32.5,70.0,0.0,12:00:00,3,B-3
16146,B,3,"[2016-08-18 12:20:00,2016-08-18 12:40:00)",70.74,2016-08-18 12:20:00,2016-08-18,996.8,1001.6,85.0,2.9,32.5,70.0,0.0,12:20:00,3,B-3
16147,B,3,"[2016-08-18 12:40:00,2016-08-18 13:00:00)",108.0,2016-08-18 12:40:00,2016-08-18,996.8,1001.6,85.0,2.9,32.5,70.0,0.0,12:40:00,3,B-3
16148,B,3,"[2016-08-18 13:00:00,2016-08-18 13:20:00)",110.83,2016-08-18 13:00:00,2016-08-18,996.8,1001.6,85.0,2.9,32.5,70.0,0.0,13:00:00,3,B-3
16149,B,3,"[2016-08-18 13:20:00,2016-08-18 13:40:00)",91.67,2016-08-18 13:20:00,2016-08-18,996.8,1001.6,85.0,2.9,32.5,70.0,0.0,13:20:00,3,B-3
16150,B,3,"[2016-08-18 13:40:00,2016-08-18 14:00:00)",110.42,2016-08-18 13:40:00,2016-08-18,996.8,1001.6,85.0,2.9,32.5,70.0,0.0,13:40:00,3,B-3
16151,B,3,"[2016-08-18 14:00:00,2016-08-18 14:20:00)",72.33,2016-08-18 14:00:00,2016-08-18,996.8,1001.6,85.0,2.9,32.5,70.0,0.0,14:00:00,3,B-3
16152,B,3,"[2016-08-18 14:20:00,2016-08-18 14:40:00)",83.6,2016-08-18 14:20:00,2016-08-18,996.8,1001.6,85.0,2.9,32.5,70.0,0.0,14:20:00,3,B-3
16153,B,3,"[2016-08-18 14:40:00,2016-08-18 15:00:00)",75.47,2016-08-18 14:40:00,2016-08-18,996.8,1001.6,85.0,2.9,32.5,70.0,0.0,14:40:00,3,B-3
16154,B,3,"[2016-08-18 15:00:00,2016-08-18 15:20:00)",99.93,2016-08-18 15:00:00,2016-08-18,997.4,1002.2,74.0,1.8,31.6,75.0,0.0,15:00:00,3,B-3
16155,B,3,"[2016-08-18 15:20:00,2016-08-18 15:40:00)",119.05,2016-08-18 15:20:00,2016-08-18,997.4,1002.2,74.0,1.8,31.6,75.0,0.0,15:20:00,3,B-3
16156,B,3,"[2016-08-18 15:40:00,2016-08-18 16:00:00)",88.46,2016-08-18 15:40:00,2016-08-18,997.4,1002.2,74.0,1.8,31.6,75.0,0.0,15:40:00,3,B-3
16157,B,3,"[2016-08-18 16:00:00,2016-08-18 16:20:00)",85.92,2016-08-18 16:00:00,2016-08-18,997.4,1002.2,74.0,1.8,31.6,75.0,0.0,16:00:00,3,B-3
16158,B,3,"[2016-08-18 16:20:00,2016-08-18 16:40:00)",89.21,2016-08-18 16:20:00,2016-08-18,997.4,1002.2,74.0,1.8,31.6,75.0,0.0,16:20:00,3,B-3
16159,B,3,"[2016-08-18 16:40:00,2016-08-18 17:00:00)",123.16,2016-08-18 16:40:00,2016-08-18,997.4,1002.2,74.0,1.8,31.6,75.0,0.0,16:40:00,3,B-3
16160,B,3,"[2016-08-18 17:00:00,2016-08-18 17:20:00)",104.18,2016-08-18 17:00:00,2016-08-18,997.4,1002.2,74.0,1.8,31.6,75.0,0.0,17:00:00,3,B-3
16161,B,3,"[2016-08-18 17:20:00,2016-08-18 17:40:00)",105.44,2016-08-18 17:20:00,2016-08-18,997.4,1002.2,74.0,1.8,31.6,75.0,0.0,17:20:00,3,B-3
16162,B,3,"[2016-08-18 17:40:00,2016-08-18 18:00:00)",71.04,2016-08-18 17:40:00,2016-08-18,997.4,1002.2,74.0,1.8,31.6,75.0,0.0,17:40:00,3,B-3
16163,B,3,"[2016-08-18 18:00:00,2016-08-18 18:20:00)",107.88,2016-08-18 18:00:00,2016-08-18,997.3,1002.0,210.0,0.4,29.9,83.0,0.0,18:00:00,3,B-3
16164,B,3,"[2016-08-18 18:20:00,2016-08-18 18:40:00)",89.59,2016-08-18 18:20:00,2016-08-18,997.3,1002.0,210.0,0.4,29.9,83.0,0.0,18:20:00,3,B-3
16165,B,3,"[2016-08-18 18:40:00,2016-08-18 19:00:00)",89.17,2016-08-18 18:40:00,2016-08-18,997.3,1002.0,210.0,0.4,29.9,83.0,0.0,18:40:00,3,B-3
16166,B,3,"[2016-08-18 19:00:00,2016-08-18 19:20:00)",95.17,2016-08-18 19:00:00,2016-08-18,997.3,1002.0,210.0,0.4,29.9,83.0,0.0,19:00:00,3,B-3
16167,B,3,"[2016-08-18 19:20:00,2016-08-18 19:40:00)",100.26,2016-08-18 19:20:00,2016-08-18,997.3,1002.0,210.0,0.4,29.9,83.0,0.0,19:20:00,3,B-3
16168,B,3,"[2016-08-18 19:40:00,2016-08-18 20:00:00)",99.45,2016-08-18 19:40:00,2016-08-18,997.3,1002.0,210.0,0.4,29.9,83.0,0.0,19:40:00,3,B-3
16169,B,3,"[2016-08-18 20:00:00,2016-08-18 20:20:00)",96.59,2016-08-18 20:00:00,2016-08-18,997.3,1002.0,210.0,0.4,29.9,83.0,0.0,20:00:00,3,B-3
16170,B,3,"[2016-08-18 20:20:00,2016-08-18 20:40:00)",111.96,2016-08-18 20:20:00,2016-08-18,997.3,1002.0,210.0,0.4,29.9,83.0,0.0,20:20:00,3,B-3
16171,B,3,"[2016-08-18 21:20:00,2016-08-18 21:40:00)",120.17,2016-08-18 21:20:00,2016-08-18,997.2,1002.0,241.0,1.6,28.9,88.0,0.0,21:20:00,3,B-3
16172,B,3,"[2016-08-18 21:40:00,2016-08-18 22:00:00)",85.12,2016-08-18 21:40:00,2016-08-18,997.2,1002.0,241.0,1.6,28.9,88.0,0.0,21:40:00,3,B-3
16173,B,3,"[2016-08-18 23:00:00,2016-08-18 23:20:00)",120.78,2016-08-18 23:00:00,2016-08-18,997.2,1002.0,241.0,1.6,28.9,88.0,0.0,23:00:00,3,B-3
16174,B,3,"[2016-08-18 23:20:00,2016-08-18 23:40:00)",75.02,2016-08-18 23:20:00,2016-08-18,997.2,1002.0,241.0,1.6,28.9,88.0,0.0,23:20:00,3,B-3
16175,B,3,"[2016-08-19 01:40:00,2016-08-19 02:00:00)",73.26,2016-08-19 01:40:00,2016-08-19,998.5,1003.3,186.0,2.0,31.0,80.0,0.0,01:40:00,4,B-3
16176,B,3,"[2016-08-19 03:00:00,2016-08-19 03:20:00)",74.8,2016-08-19 03:00:00,2016-08-19,998.3,1003.0,255.0,1.1,35.4,58.0,0.0,03:00:00,4,B-3
16177,B,3,"[2016-08-19 03:20:00,2016-08-19 03:40:00)",72.49,2016-08-19 03:20:00,2016-08-19,998.3,1003.0,255.0,1.1,35.4,58.0,0.0,03:20:00,4,B-3
16178,B,3,"[2016-08-19 04:20:00,2016-08-19 04:40:00)",251.75,2016-08-19 04:20:00,2016-08-19,998.3,1003.0,255.0,1.1,35.4,58.0,0.0,04:20:00,4,B-3
16179,B,3,"[2016-08-19 04:40:00,2016-08-19 05:00:00)",82.91,2016-08-19 04:40:00,2016-08-19,998.3,1003.0,255.0,1.1,35.4,58.0,0.0,04:40:00,4,B-3
16180,B,3,"[2016-08-19 05:00:00,2016-08-19 05:20:00)",89.39,2016-08-19 05:00:00,2016-08-19,998.3,1003.0,255.0,1.1,35.4,58.0,0.0,05:00:00,4,B-3
16181,B,3,"[2016-08-19 05:20:00,2016-08-19 05:40:00)",153.82,2016-08-19 05:20:00,2016-08-19,998.3,1003.0,255.0,1.1,35.4,58.0,0.0,05:20:00,4,B-3
16182,B,3,"[2016-08-19 06:00:00,2016-08-19 06:20:00)",113.27,2016-08-19 06:00:00,2016-08-19,997.0,1001.7,156.0,2.1,37.9,43.0,0.0,06:00:00,4,B-3
16183,B,3,"[2016-08-19 06:20:00,2016-08-19 06:40:00)",105.31,2016-08-19 06:20:00,2016-08-19,997.0,1001.7,156.0,2.1,37.9,43.0,0.0,06:20:00,4,B-3
16184,B,3,"[2016-08-19 06:40:00,2016-08-19 07:00:00)",104.73,2016-08-19 06:40:00,2016-08-19,997.0,1001.7,156.0,2.1,37.9,43.0,0.0,06:40:00,4,B-3
16185,B,3,"[2016-08-19 07:00:00,2016-08-19 07:20:00)",116.78,2016-08-19 07:00:00,2016-08-19,997.0,1001.7,156.0,2.1,37.9,43.0,0.0,07:00:00,4,B-3
16186,B,3,"[2016-08-19 07:20:00,2016-08-19 07:40:00)",82.59,2016-08-19 07:20:00,2016-08-19,997.0,1001.7,156.0,2.1,37.9,43.0,0.0,07:20:00,4,B-3
16187,B,3,"[2016-08-19 07:40:00,2016-08-19 08:00:00)",90.06,2016-08-19 07:40:00,2016-08-19,997.0,1001.7,156.0,2.1,37.9,43.0,0.0,07:40:00,4,B-3
16188,B,3,"[2016-08-19 08:00:00,2016-08-19 08:20:00)",126.06,2016-08-19 08:00:00,2016-08-19,997.0,1001.7,156.0,2.1,37.9,43.0,0.0,08:00:00,4,B-3
16189,B,3,"[2016-08-19 08:20:00,2016-08-19 08:40:00)",87.38,2016-08-19 08:20:00,2016-08-19,997.0,1001.7,156.0,2.1,37.9,43.0,0.0,08:20:00,4,B-3
16190,B,3,"[2016-08-19 08:40:00,2016-08-19 09:00:00)",166.98,2016-08-19 08:40:00,2016-08-19,997.0,1001.7,156.0,2.1,37.9,43.0,0.0,08:40:00,4,B-3
16191,B,3,"[2016-08-19 09:00:00,2016-08-19 09:20:00)",170.79,2016-08-19 09:00:00,2016-08-19,996.8,1001.6,337.0,4.1,34.1,58.0,0.0,09:00:00,4,B-3
16192,B,3,"[2016-08-19 09:20:00,2016-08-19 09:40:00)",277.94,2016-08-19 09:20:00,2016-08-19,996.8,1001.6,337.0,4.1,34.1,58.0,0.0,09:20:00,4,B-3
16193,B,3,"[2016-08-19 09:40:00,2016-08-19 10:00:00)",86.21,2016-08-19 09:40:00,2016-08-19,996.8,1001.6,337.0,4.1,34.1,58.0,0.0,09:40:00,4,B-3
16194,B,3,"[2016-08-19 10:00:00,2016-08-19 10:20:00)",142.62,2016-08-19 10:00:00,2016-08-19,996.8,1001.6,337.0,4.1,34.1,58.0,0.0,10:00:00,4,B-3
16195,B,3,"[2016-08-19 10:20:00,2016-08-19 10:40:00)",155.07,2016-08-19 10:20:00,2016-08-19,996.8,1001.6,337.0,4.1,34.1,58.0,0.0,10:20:00,4,B-3
16196,B,3,"[2016-08-19 10:40:00,2016-08-19 11:00:00)",109.89,2016-08-19 10:40:00,2016-08-19,996.8,1001.6,337.0,4.1,34.1,58.0,0.0,10:40:00,4,B-3
16197,B,3,"[2016-08-19 11:00:00,2016-08-19 11:20:00)",177.53,2016-08-19 11:00:00,2016-08-19,996.8,1001.6,337.0,4.1,34.1,58.0,0.0,11:00:00,4,B-3
16198,B,3,"[2016-08-19 11:20:00,2016-08-19 11:40:00)",101.31,2016-08-19 11:20:00,2016-08-19,996.8,1001.6,337.0,4.1,34.1,58.0,0.0,11:20:00,4,B-3
16199,B,3,"[2016-08-19 11:40:00,2016-08-19 12:00:00)",112.04,2016-08-19 11:40:00,2016-08-19,996.8,1001.6,337.0,4.1,34.1,58.0,0.0,11:40:00,4,B-3
16200,B,3,"[2016-08-19 12:00:00,2016-08-19 12:20:00)",108.33,2016-08-19 12:00:00,2016-08-19,998.1,1002.9,319.0,1.3,32.0,68.0,0.0,12:00:00,4,B-3
16201,B,3,"[2016-08-19 12:20:00,2016-08-19 12:40:00)",161.42,2016-08-19 12:20:00,2016-08-19,998.1,1002.9,319.0,1.3,32.0,68.0,0.0,12:20:00,4,B-3
16202,B,3,"[2016-08-19 12:40:00,2016-08-19 13:00:00)",113.98,2016-08-19 12:40:00,2016-08-19,998.1,1002.9,319.0,1.3,32.0,68.0,0.0,12:40:00,4,B-3
16203,B,3,"[2016-08-19 13:20:00,2016-08-19 13:40:00)",87.32,2016-08-19 13:20:00,2016-08-19,998.1,1002.9,319.0,1.3,32.0,68.0,0.0,13:20:00,4,B-3
16204,B,3,"[2016-08-19 13:40:00,2016-08-19 14:00:00)",100.63,2016-08-19 13:40:00,2016-08-19,998.1,1002.9,319.0,1.3,32.0,68.0,0.0,13:40:00,4,B-3
16205,B,3,"[2016-08-19 14:00:00,2016-08-19 14:20:00)",124.74,2016-08-19 14:00:00,2016-08-19,998.1,1002.9,319.0,1.3,32.0,68.0,0.0,14:00:00,4,B-3
16206,B,3,"[2016-08-19 14:20:00,2016-08-19 14:40:00)",66.7,2016-08-19 14:20:00,2016-08-19,998.1,1002.9,319.0,1.3,32.0,68.0,0.0,14:20:00,4,B-3
16207,B,3,"[2016-08-19 14:40:00,2016-08-19 15:00:00)",96.92,2016-08-19 14:40:00,2016-08-19,998.1,1002.9,319.0,1.3,32.0,68.0,0.0,14:40:00,4,B-3
16208,B,3,"[2016-08-19 15:00:00,2016-08-19 15:20:00)",86.97,2016-08-19 15:00:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,15:00:00,4,B-3
16209,B,3,"[2016-08-19 15:40:00,2016-08-19 16:00:00)",125.84,2016-08-19 15:40:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,15:40:00,4,B-3
16210,B,3,"[2016-08-19 16:00:00,2016-08-19 16:20:00)",120.82,2016-08-19 16:00:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,16:00:00,4,B-3
16211,B,3,"[2016-08-19 16:20:00,2016-08-19 16:40:00)",105.89,2016-08-19 16:20:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,16:20:00,4,B-3
16212,B,3,"[2016-08-19 16:40:00,2016-08-19 17:00:00)",108.39,2016-08-19 16:40:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,16:40:00,4,B-3
16213,B,3,"[2016-08-19 17:00:00,2016-08-19 17:20:00)",120.31,2016-08-19 17:00:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,17:00:00,4,B-3
16214,B,3,"[2016-08-19 17:20:00,2016-08-19 17:40:00)",114.59,2016-08-19 17:20:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,17:20:00,4,B-3
16215,B,3,"[2016-08-19 17:40:00,2016-08-19 18:00:00)",176.99,2016-08-19 17:40:00,2016-08-19,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,17:40:00,4,B-3
16216,B,3,"[2016-08-19 18:00:00,2016-08-19 18:20:00)",102.96,2016-08-19 18:00:00,2016-08-19,998.9,1003.6,316.0,0.9,29.7,76.0,0.0,18:00:00,4,B-3
