volume,pair,tollgate_id,direction,time_window,start_time,date,time,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,wind_direction2,wind_speed2,precipitation2,SSD,SSD_level,is_workday,datemap,1-0,1-1,2-0,3-0,3-1,hour__0,hour__1,hour__2,hour__3,hour__4,hour__5,hour__6,hour__7,hour__8,hour__9,hour__10,hour__11,hour__12,hour__13,hour__14,hour__15,hour__16,hour__17,hour__18,hour__19,hour__20,hour__21,hour__22,hour__23,minute__0,minute__20,minute__40,weekday__0,weekday__1,weekday__2,weekday__3,weekday__4,weekday__5,weekday__6,workday__1,workday__2
93,2-0,2,0,"[2016-10-08 08:20:00,2016-10-08 08:40:00)",2016-10-08 08:20:00,2016-10-08,08:20:00,8,20,5,26,1010.1,17.0,3.6,22.1,72.0,0.0,106.0,97.0,77.0,72.0,37.0,27.0,8,3,0,66.00607278951965,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
83,2-0,2,0,"[2016-10-08 08:40:00,2016-10-08 09:00:00)",2016-10-08 08:40:00,2016-10-08,08:40:00,8,40,5,27,1010.1,17.0,3.6,22.1,72.0,0.0,93.0,106.0,97.0,77.0,72.0,37.0,8,3,0,66.00607278951965,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
83,2-0,2,0,"[2016-10-08 09:00:00,2016-10-08 09:20:00)",2016-10-08 09:00:00,2016-10-08,09:00:00,9,0,5,28,1011.1,357.0,3.2,20.5,80.0,0.0,83.0,93.0,106.0,97.0,77.0,72.0,8,2,0,65.15757224489796,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
99,2-0,2,0,"[2016-10-08 09:20:00,2016-10-08 09:40:00)",2016-10-08 09:20:00,2016-10-08,09:20:00,9,20,5,29,1011.1,357.0,3.2,20.5,80.0,0.0,83.0,83.0,93.0,106.0,97.0,77.0,8,2,0,65.15757224489796,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
86,2-0,2,0,"[2016-10-08 09:40:00,2016-10-08 10:00:00)",2016-10-08 09:40:00,2016-10-08,09:40:00,9,40,5,30,1011.1,357.0,3.2,20.5,80.0,0.0,99.0,83.0,83.0,93.0,106.0,97.0,8,2,0,65.15757224489796,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
60,2-0,2,0,"[2016-10-08 10:00:00,2016-10-08 10:20:00)",2016-10-08 10:00:00,2016-10-08,10:00:00,10,0,5,31,1011.1,357.0,3.2,20.5,80.0,0.0,86.0,99.0,83.0,83.0,93.0,106.0,8,2,0,65.15757224489796,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
64,2-0,2,0,"[2016-10-08 10:20:00,2016-10-08 10:40:00)",2016-10-08 10:20:00,2016-10-08,10:20:00,10,20,5,32,1011.1,357.0,3.2,20.5,80.0,0.0,60.0,86.0,99.0,83.0,83.0,93.0,8,2,0,65.15757224489796,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
63,2-0,2,0,"[2016-10-08 10:40:00,2016-10-08 11:00:00)",2016-10-08 10:40:00,2016-10-08,10:40:00,10,40,5,33,1011.1,357.0,3.2,20.5,80.0,0.0,64.0,60.0,86.0,99.0,83.0,83.0,8,2,0,65.15757224489796,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
36,2-0,2,0,"[2016-10-08 11:00:00,2016-10-08 11:20:00)",2016-10-08 11:00:00,2016-10-08,11:00:00,11,0,5,34,1011.1,357.0,3.2,20.5,80.0,0.0,63.0,64.0,60.0,86.0,99.0,83.0,8,2,0,65.15757224489796,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
53,2-0,2,0,"[2016-10-08 11:20:00,2016-10-08 11:40:00)",2016-10-08 11:20:00,2016-10-08,11:20:00,11,20,5,35,1011.1,357.0,3.2,20.5,80.0,0.0,36.0,63.0,64.0,60.0,86.0,99.0,8,2,0,65.15757224489796,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
41,2-0,2,0,"[2016-10-08 11:40:00,2016-10-08 12:00:00)",2016-10-08 11:40:00,2016-10-08,11:40:00,11,40,5,36,1011.1,357.0,3.2,20.5,80.0,0.0,53.0,36.0,63.0,64.0,60.0,86.0,8,2,0,65.15757224489796,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
53,2-0,2,0,"[2016-10-08 12:00:00,2016-10-08 12:20:00)",2016-10-08 12:00:00,2016-10-08,12:00:00,12,0,5,37,1013.9,41.0,4.6,20.2,66.0,0.0,41.0,53.0,36.0,63.0,64.0,60.0,1,3,0,58.5666367483871,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
53,2-0,2,0,"[2016-10-08 12:20:00,2016-10-08 12:40:00)",2016-10-08 12:20:00,2016-10-08,12:20:00,12,20,5,38,1013.9,41.0,4.6,20.2,66.0,0.0,53.0,41.0,53.0,36.0,63.0,64.0,1,3,0,58.5666367483871,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
63,2-0,2,0,"[2016-10-08 12:40:00,2016-10-08 13:00:00)",2016-10-08 12:40:00,2016-10-08,12:40:00,12,40,5,39,1013.9,41.0,4.6,20.2,66.0,0.0,53.0,53.0,41.0,53.0,36.0,63.0,1,3,0,58.5666367483871,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
79,2-0,2,0,"[2016-10-08 13:00:00,2016-10-08 13:20:00)",2016-10-08 13:00:00,2016-10-08,13:00:00,13,0,5,40,1013.9,41.0,4.6,20.2,66.0,0.0,63.0,53.0,53.0,41.0,53.0,36.0,1,3,0,58.5666367483871,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
71,2-0,2,0,"[2016-10-08 13:20:00,2016-10-08 13:40:00)",2016-10-08 13:20:00,2016-10-08,13:20:00,13,20,5,41,1013.9,41.0,4.6,20.2,66.0,0.0,79.0,63.0,53.0,53.0,41.0,53.0,1,3,0,58.5666367483871,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
76,2-0,2,0,"[2016-10-08 13:40:00,2016-10-08 14:00:00)",2016-10-08 13:40:00,2016-10-08,13:40:00,13,40,5,42,1013.9,41.0,4.6,20.2,66.0,0.0,71.0,79.0,63.0,53.0,53.0,41.0,1,3,0,58.5666367483871,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
63,2-0,2,0,"[2016-10-08 14:00:00,2016-10-08 14:20:00)",2016-10-08 14:00:00,2016-10-08,14:00:00,14,0,5,43,1013.9,41.0,4.6,20.2,66.0,0.0,76.0,71.0,79.0,63.0,53.0,53.0,1,3,0,58.5666367483871,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
75,2-0,2,0,"[2016-10-08 14:20:00,2016-10-08 14:40:00)",2016-10-08 14:20:00,2016-10-08,14:20:00,14,20,5,44,1013.9,41.0,4.6,20.2,66.0,0.0,63.0,76.0,71.0,79.0,63.0,53.0,1,3,0,58.5666367483871,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
44,2-0,2,0,"[2016-10-08 14:40:00,2016-10-08 15:00:00)",2016-10-08 14:40:00,2016-10-08,14:40:00,14,40,5,45,1013.9,41.0,4.6,20.2,66.0,0.0,75.0,63.0,76.0,71.0,79.0,63.0,1,3,0,58.5666367483871,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
66,2-0,2,0,"[2016-10-08 15:00:00,2016-10-08 15:20:00)",2016-10-08 15:00:00,2016-10-08,15:00:00,15,0,5,46,1014.9,15.0,5.5,18.6,60.0,0.0,44.0,75.0,63.0,76.0,71.0,79.0,8,3,0,52.08722424242424,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
69,2-0,2,0,"[2016-10-08 15:20:00,2016-10-08 15:40:00)",2016-10-08 15:20:00,2016-10-08,15:20:00,15,20,5,47,1014.9,15.0,5.5,18.6,60.0,0.0,66.0,44.0,75.0,63.0,76.0,71.0,8,3,0,52.08722424242424,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
69,2-0,2,0,"[2016-10-08 15:40:00,2016-10-08 16:00:00)",2016-10-08 15:40:00,2016-10-08,15:40:00,15,40,5,48,1014.9,15.0,5.5,18.6,60.0,0.0,69.0,66.0,44.0,75.0,63.0,76.0,8,3,0,52.08722424242424,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
61,2-0,2,0,"[2016-10-08 16:00:00,2016-10-08 16:20:00)",2016-10-08 16:00:00,2016-10-08,16:00:00,16,0,5,49,1014.9,15.0,5.5,18.6,60.0,0.0,69.0,69.0,66.0,44.0,75.0,63.0,8,3,0,52.08722424242424,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
65,2-0,2,0,"[2016-10-08 16:20:00,2016-10-08 16:40:00)",2016-10-08 16:20:00,2016-10-08,16:20:00,16,20,5,50,1014.9,15.0,5.5,18.6,60.0,0.0,61.0,69.0,69.0,66.0,44.0,75.0,8,3,0,52.08722424242424,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
56,2-0,2,0,"[2016-10-08 16:40:00,2016-10-08 17:00:00)",2016-10-08 16:40:00,2016-10-08,16:40:00,16,40,5,51,1014.9,15.0,5.5,18.6,60.0,0.0,65.0,61.0,69.0,69.0,66.0,44.0,8,3,0,52.08722424242424,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
63,2-0,2,0,"[2016-10-08 17:00:00,2016-10-08 17:20:00)",2016-10-08 17:00:00,2016-10-08,17:00:00,17,0,5,52,1014.9,15.0,5.5,18.6,60.0,0.0,56.0,65.0,61.0,69.0,69.0,66.0,8,3,0,52.08722424242424,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
60,2-0,2,0,"[2016-10-08 17:20:00,2016-10-08 17:40:00)",2016-10-08 17:20:00,2016-10-08,17:20:00,17,20,5,53,1014.9,15.0,5.5,18.6,60.0,0.0,63.0,56.0,65.0,61.0,69.0,69.0,8,3,0,52.08722424242424,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
60,2-0,2,0,"[2016-10-08 17:40:00,2016-10-08 18:00:00)",2016-10-08 17:40:00,2016-10-08,17:40:00,17,40,5,54,1014.9,15.0,5.5,18.6,60.0,0.0,60.0,63.0,56.0,65.0,61.0,69.0,8,3,0,52.08722424242424,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
46,2-0,2,0,"[2016-10-08 18:00:00,2016-10-08 18:20:00)",2016-10-08 18:00:00,2016-10-08,18:00:00,18,0,5,55,1014.9,340.0,2.4,16.4,73.0,0.0,60.0,60.0,63.0,56.0,65.0,61.0,8,2,0,59.217620654545456,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
54,2-0,2,0,"[2016-10-08 18:20:00,2016-10-08 18:40:00)",2016-10-08 18:20:00,2016-10-08,18:20:00,18,20,5,56,1014.9,340.0,2.4,16.4,73.0,0.0,46.0,60.0,60.0,63.0,56.0,65.0,8,2,0,59.217620654545456,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
37,2-0,2,0,"[2016-10-08 18:40:00,2016-10-08 19:00:00)",2016-10-08 18:40:00,2016-10-08,18:40:00,18,40,5,57,1014.9,340.0,2.4,16.4,73.0,0.0,54.0,46.0,60.0,60.0,63.0,56.0,8,2,0,59.217620654545456,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
44,2-0,2,0,"[2016-10-08 19:00:00,2016-10-08 19:20:00)",2016-10-08 19:00:00,2016-10-08,19:00:00,19,0,5,58,1014.9,340.0,2.4,16.4,73.0,0.0,37.0,54.0,46.0,60.0,60.0,63.0,8,2,0,59.217620654545456,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
41,2-0,2,0,"[2016-10-08 19:20:00,2016-10-08 19:40:00)",2016-10-08 19:20:00,2016-10-08,19:20:00,19,20,5,59,1014.9,340.0,2.4,16.4,73.0,0.0,44.0,37.0,54.0,46.0,60.0,60.0,8,2,0,59.217620654545456,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
19,2-0,2,0,"[2016-10-08 19:40:00,2016-10-08 20:00:00)",2016-10-08 19:40:00,2016-10-08,19:40:00,19,40,5,60,1014.9,340.0,2.4,16.4,73.0,0.0,41.0,44.0,37.0,54.0,46.0,60.0,8,2,0,59.217620654545456,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
33,2-0,2,0,"[2016-10-08 20:00:00,2016-10-08 20:20:00)",2016-10-08 20:00:00,2016-10-08,20:00:00,20,0,5,61,1014.9,340.0,2.4,16.4,73.0,0.0,19.0,41.0,44.0,37.0,54.0,46.0,8,2,0,59.217620654545456,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
31,2-0,2,0,"[2016-10-08 20:20:00,2016-10-08 20:40:00)",2016-10-08 20:20:00,2016-10-08,20:20:00,20,20,5,62,1014.9,340.0,2.4,16.4,73.0,0.0,33.0,19.0,41.0,44.0,37.0,54.0,8,2,0,59.217620654545456,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
29,2-0,2,0,"[2016-10-08 20:40:00,2016-10-08 21:00:00)",2016-10-08 20:40:00,2016-10-08,20:40:00,20,40,5,63,1014.9,340.0,2.4,16.4,73.0,0.0,31.0,33.0,19.0,41.0,44.0,37.0,8,2,0,59.217620654545456,0,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
21,2-0,2,0,"[2016-10-08 21:00:00,2016-10-08 21:20:00)",2016-10-08 21:00:00,2016-10-08,21:00:00,21,0,5,64,1015.2,354.0,3.3,16.5,64.0,0.0,29.0,31.0,33.0,19.0,41.0,44.0,8,2,0,55.65855635087719,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
22,2-0,2,0,"[2016-10-08 21:20:00,2016-10-08 21:40:00)",2016-10-08 21:20:00,2016-10-08,21:20:00,21,20,5,65,1015.2,354.0,3.3,16.5,64.0,0.0,21.0,29.0,31.0,33.0,19.0,41.0,8,2,0,55.65855635087719,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
27,2-0,2,0,"[2016-10-08 21:40:00,2016-10-08 22:00:00)",2016-10-08 21:40:00,2016-10-08,21:40:00,21,40,5,66,1015.2,354.0,3.3,16.5,64.0,0.0,22.0,21.0,29.0,31.0,33.0,19.0,8,2,0,55.65855635087719,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15,2-0,2,0,"[2016-10-08 22:00:00,2016-10-08 22:20:00)",2016-10-08 22:00:00,2016-10-08,22:00:00,22,0,5,67,1015.2,354.0,3.3,16.5,64.0,0.0,27.0,22.0,21.0,29.0,31.0,33.0,8,2,0,55.65855635087719,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
8,2-0,2,0,"[2016-10-08 22:20:00,2016-10-08 22:40:00)",2016-10-08 22:20:00,2016-10-08,22:20:00,22,20,5,68,1015.2,354.0,3.3,16.5,64.0,0.0,15.0,27.0,22.0,21.0,29.0,31.0,8,2,0,55.65855635087719,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
14,2-0,2,0,"[2016-10-08 22:40:00,2016-10-08 23:00:00)",2016-10-08 22:40:00,2016-10-08,22:40:00,22,40,5,69,1015.2,354.0,3.3,16.5,64.0,0.0,8.0,15.0,27.0,22.0,21.0,29.0,8,2,0,55.65855635087719,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
17,2-0,2,0,"[2016-10-08 23:00:00,2016-10-08 23:20:00)",2016-10-08 23:00:00,2016-10-08,23:00:00,23,0,5,70,1015.2,354.0,3.3,16.5,64.0,0.0,14.0,8.0,15.0,27.0,22.0,21.0,8,2,0,55.65855635087719,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1,2-0,2,0,"[2016-10-08 23:20:00,2016-10-08 23:40:00)",2016-10-08 23:20:00,2016-10-08,23:20:00,23,20,5,71,1015.2,354.0,3.3,16.5,64.0,0.0,17.0,14.0,8.0,15.0,27.0,22.0,8,2,0,55.65855635087719,-1,2,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,2-0,2,0,"[2016-10-09 00:00:00,2016-10-09 00:20:00)",2016-10-09 00:00:00,2016-10-09,00:00:00,0,0,6,1,1016.4,1.0,4.0,17.5,66.0,0.0,17.0,1.0,17.0,14.0,8.0,15.0,8,3,0,55.46766727272728,-1,2,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,2-0,2,0,"[2016-10-09 00:20:00,2016-10-09 00:40:00)",2016-10-09 00:20:00,2016-10-09,00:20:00,0,20,6,2,1016.4,1.0,4.0,17.5,66.0,0.0,1.0,1.0,1.0,17.0,14.0,8.0,8,3,0,55.46766727272728,-1,2,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,2-0,2,0,"[2016-10-09 00:40:00,2016-10-09 01:00:00)",2016-10-09 00:40:00,2016-10-09,00:40:00,0,40,6,3,1016.4,1.0,4.0,17.5,66.0,0.0,1.0,1.0,1.0,1.0,17.0,14.0,8,3,0,55.46766727272728,-1,2,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,2-0,2,0,"[2016-10-09 01:00:00,2016-10-09 01:20:00)",2016-10-09 01:00:00,2016-10-09,01:00:00,1,0,6,4,1016.4,1.0,4.0,17.5,66.0,0.0,2.0,1.0,1.0,1.0,1.0,17.0,8,3,0,55.46766727272728,-1,2,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3,2-0,2,0,"[2016-10-09 01:40:00,2016-10-09 02:00:00)",2016-10-09 01:40:00,2016-10-09,01:40:00,1,40,6,6,1016.4,1.0,4.0,17.5,66.0,0.0,2.0,1.0,2.0,1.0,1.0,17.0,8,3,0,55.46766727272728,-1,2,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,2-0,2,0,"[2016-10-09 02:00:00,2016-10-09 02:20:00)",2016-10-09 02:00:00,2016-10-09,02:00:00,2,0,6,7,1016.4,1.0,4.0,17.5,66.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,8,3,0,55.46766727272728,-1,2,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,2-0,2,0,"[2016-10-09 04:20:00,2016-10-09 04:40:00)",2016-10-09 04:20:00,2016-10-09,04:20:00,4,20,6,14,1016.1,66.0,2.5,21.4,56.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1,2,0,66.37936585762712,0,2,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,2-0,2,0,"[2016-10-09 04:40:00,2016-10-09 05:00:00)",2016-10-09 04:40:00,2016-10-09,04:40:00,4,40,6,15,1016.1,66.0,2.5,21.4,56.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1,2,0,66.37936585762712,0,2,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12,2-0,2,0,"[2016-10-09 05:00:00,2016-10-09 05:20:00)",2016-10-09 05:00:00,2016-10-09,05:00:00,5,0,6,16,1016.1,66.0,2.5,21.4,56.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1,2,0,66.37936585762712,0,2,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
8,2-0,2,0,"[2016-10-09 05:20:00,2016-10-09 05:40:00)",2016-10-09 05:20:00,2016-10-09,05:20:00,5,20,6,17,1016.1,66.0,2.5,21.4,56.0,0.0,12.0,1.0,1.0,2.0,1.0,1.0,1,2,0,66.37936585762712,0,2,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
18,2-0,2,0,"[2016-10-09 05:40:00,2016-10-09 06:00:00)",2016-10-09 05:40:00,2016-10-09,05:40:00,5,40,6,18,1016.1,66.0,2.5,21.4,56.0,0.0,8.0,12.0,1.0,1.0,1.0,1.0,1,2,0,66.37936585762712,0,2,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
29,2-0,2,0,"[2016-10-09 06:00:00,2016-10-09 06:20:00)",2016-10-09 06:00:00,2016-10-09,06:00:00,6,0,6,19,1014.0,54.0,3.5,21.7,49.0,0.0,18.0,8.0,12.0,1.0,1.0,1.0,1,3,0,62.92066671416309,0,2,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
31,2-0,2,0,"[2016-10-09 06:20:00,2016-10-09 06:40:00)",2016-10-09 06:20:00,2016-10-09,06:20:00,6,20,6,20,1014.0,54.0,3.5,21.7,49.0,0.0,29.0,18.0,8.0,12.0,1.0,1.0,1,3,0,62.92066671416309,0,2,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
45,2-0,2,0,"[2016-10-09 06:40:00,2016-10-09 07:00:00)",2016-10-09 06:40:00,2016-10-09,06:40:00,6,40,6,21,1014.0,54.0,3.5,21.7,49.0,0.0,31.0,29.0,18.0,8.0,12.0,1.0,1,3,0,62.92066671416309,0,2,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
