volume,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,SSD,is_workday
28,21,0,0,64,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
20,21,20,0,65,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
17,21,40,0,66,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
21,22,0,0,67,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
21,22,20,0,68,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
23,22,40,0,69,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
9,23,0,0,70,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
10,23,20,0,71,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
18,23,40,0,72,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
3,0,40,1,3,1015.2,62.0,2.1,20.5,87.0,0.0,69.45385824489796,1
1,1,20,1,5,1015.2,62.0,2.1,20.5,87.0,0.0,69.45385824489796,1
4,4,40,1,15,1014.5,37.0,2.5,23.3,73.0,0.0,71.91250274101381,1
15,5,0,1,16,1014.5,37.0,2.5,23.3,73.0,0.0,71.91250274101381,1
23,5,20,1,17,1014.5,37.0,2.5,23.3,73.0,0.0,71.91250274101381,1
16,5,40,1,18,1014.5,37.0,2.5,23.3,73.0,0.0,71.91250274101381,1
24,6,0,1,19,1012.5,128.0,1.6,23.4,73.0,0.0,74.98180305185187,1
36,6,20,1,20,1012.5,128.0,1.6,23.4,73.0,0.0,74.98180305185187,1
46,6,40,1,21,1012.5,128.0,1.6,23.4,73.0,0.0,74.98180305185187,1
83,7,0,1,22,1012.5,128.0,1.6,23.4,73.0,0.0,74.98180305185187,1
87,7,20,1,23,1012.5,128.0,1.6,23.4,73.0,0.0,74.98180305185187,1
97,7,40,1,24,1012.5,128.0,1.6,23.4,73.0,0.0,74.98180305185187,1
120,8,0,1,25,1012.5,128.0,1.6,23.4,73.0,0.0,74.98180305185187,1
130,8,20,1,26,1012.5,128.0,1.6,23.4,73.0,0.0,74.98180305185187,1
116,8,40,1,27,1012.5,128.0,1.6,23.4,73.0,0.0,74.98180305185187,1
94,9,0,1,28,1013.0,205.0,0.6,20.9,94.0,1.8,75.81560068713694,1
90,9,20,1,29,1013.0,205.0,0.6,20.9,94.0,1.8,75.81560068713694,1
74,9,40,1,30,1013.0,205.0,0.6,20.9,94.0,1.8,75.81560068713694,1
86,10,0,1,31,1013.0,205.0,0.6,20.9,94.0,1.8,75.81560068713694,1
64,10,20,1,32,1013.0,205.0,0.6,20.9,94.0,1.8,75.81560068713694,1
78,10,40,1,33,1013.0,205.0,0.6,20.9,94.0,1.8,75.81560068713694,1
46,11,0,1,34,1013.0,205.0,0.6,20.9,94.0,1.8,75.81560068713694,1
46,11,20,1,35,1013.0,205.0,0.6,20.9,94.0,1.8,75.81560068713694,1
55,11,40,1,36,1013.0,205.0,0.6,20.9,94.0,1.8,75.81560068713694,1
66,12,0,1,37,1013.8,106.0,1.5,20.5,94.0,0.5,72.15014424489796,1
85,12,20,1,38,1013.8,106.0,1.5,20.5,94.0,0.5,72.15014424489796,1
71,12,40,1,39,1013.8,106.0,1.5,20.5,94.0,0.5,72.15014424489796,1
81,13,0,1,40,1013.8,106.0,1.5,20.5,94.0,0.5,72.15014424489796,1
70,13,20,1,41,1013.8,106.0,1.5,20.5,94.0,0.5,72.15014424489796,1
65,13,40,1,42,1013.8,106.0,1.5,20.5,94.0,0.5,72.15014424489796,1
56,14,0,1,43,1013.8,106.0,1.5,20.5,94.0,0.5,72.15014424489796,1
62,14,20,1,44,1013.8,106.0,1.5,20.5,94.0,0.5,72.15014424489796,1
71,14,40,1,45,1013.8,106.0,1.5,20.5,94.0,0.5,72.15014424489796,1
74,15,0,1,46,1013.7,90.0,1.9,20.1,95.0,0.1,70.19441435341366,1
78,15,20,1,47,1013.7,90.0,1.9,20.1,95.0,0.1,70.19441435341366,1
53,15,40,1,48,1013.7,90.0,1.9,20.1,95.0,0.1,70.19441435341366,1
62,16,0,1,49,1013.7,90.0,1.9,20.1,95.0,0.1,70.19441435341366,1
63,16,20,1,50,1013.7,90.0,1.9,20.1,95.0,0.1,70.19441435341366,1
83,16,40,1,51,1013.7,90.0,1.9,20.1,95.0,0.1,70.19441435341366,1
69,17,0,1,52,1013.7,90.0,1.9,20.1,95.0,0.1,70.19441435341366,1
55,17,20,1,53,1013.7,90.0,1.9,20.1,95.0,0.1,70.19441435341366,1
67,17,40,1,54,1013.7,90.0,1.9,20.1,95.0,0.1,70.19441435341366,1
59,18,0,1,55,1012.1,125.0,2.3,20.0,96.0,1.3,68.82688,1
53,18,20,1,56,1012.1,125.0,2.3,20.0,96.0,1.3,68.82688,1
46,18,40,1,57,1012.1,125.0,2.3,20.0,96.0,1.3,68.82688,1
39,19,0,1,58,1012.1,125.0,2.3,20.0,96.0,1.3,68.82688,1
37,19,20,1,59,1012.1,125.0,2.3,20.0,96.0,1.3,68.82688,1
23,19,40,1,60,1012.1,125.0,2.3,20.0,96.0,1.3,68.82688,1
42,20,0,1,61,1012.1,125.0,2.3,20.0,96.0,1.3,68.82688,1
24,20,20,1,62,1012.1,125.0,2.3,20.0,96.0,1.3,68.82688,1
38,20,40,1,63,1012.1,125.0,2.3,20.0,96.0,1.3,68.82688,1
28,21,0,1,64,1011.7,93.0,1.9,19.7,95.0,0.1,69.40805599209486,1
20,21,20,1,65,1011.7,93.0,1.9,19.7,95.0,0.1,69.40805599209486,1
25,21,40,1,66,1011.7,93.0,1.9,19.7,95.0,0.1,69.40805599209486,1
22,22,0,1,67,1011.7,93.0,1.9,19.7,95.0,0.1,69.40805599209486,1
15,22,20,1,68,1011.7,93.0,1.9,19.7,95.0,0.1,69.40805599209486,1
12,22,40,1,69,1011.7,93.0,1.9,19.7,95.0,0.1,69.40805599209486,1
13,23,0,1,70,1011.7,93.0,1.9,19.7,95.0,0.1,69.40805599209486,1
9,23,20,1,71,1011.7,93.0,1.9,19.7,95.0,0.1,69.40805599209486,1
7,23,40,1,72,1011.7,93.0,1.9,19.7,95.0,0.1,69.40805599209486,1
4,0,0,2,1,1012.7,49.0,0.9,20.1,94.0,0.2,73.28497075341366,1
1,0,40,2,3,1012.7,49.0,0.9,20.1,94.0,0.2,73.28497075341366,1
1,2,0,2,7,1012.7,49.0,0.9,20.1,94.0,0.2,73.28497075341366,1
1,3,0,2,10,1012.6,94.0,2.8,20.9,92.0,0.1,68.55089588713693,1
16,5,0,2,16,1012.6,94.0,2.8,20.9,92.0,0.1,68.55089588713693,1
19,5,20,2,17,1012.6,94.0,2.8,20.9,92.0,0.1,68.55089588713693,1
18,5,40,2,18,1012.6,94.0,2.8,20.9,92.0,0.1,68.55089588713693,1
26,6,0,2,19,1010.8,89.0,2.1,20.7,94.0,1.0,70.62283622386832,1
45,6,20,2,20,1010.8,89.0,2.1,20.7,94.0,1.0,70.62283622386832,1
47,6,40,2,21,1010.8,89.0,2.1,20.7,94.0,1.0,70.62283622386832,1
87,7,0,2,22,1010.8,89.0,2.1,20.7,94.0,1.0,70.62283622386832,1
95,7,20,2,23,1010.8,89.0,2.1,20.7,94.0,1.0,70.62283622386832,1
99,7,40,2,24,1010.8,89.0,2.1,20.7,94.0,1.0,70.62283622386832,1
127,8,0,2,25,1010.8,89.0,2.1,20.7,94.0,1.0,70.62283622386832,1
128,8,20,2,26,1010.8,89.0,2.1,20.7,94.0,1.0,70.62283622386832,1
114,8,40,2,27,1010.8,89.0,2.1,20.7,94.0,1.0,70.62283622386832,1
103,9,0,2,28,1010.9,96.0,1.8,20.5,95.0,0.2,71.30104224489796,1
100,9,20,2,29,1010.9,96.0,1.8,20.5,95.0,0.2,71.30104224489796,1
91,9,40,2,30,1010.9,96.0,1.8,20.5,95.0,0.2,71.30104224489796,1
66,10,0,2,31,1010.9,96.0,1.8,20.5,95.0,0.2,71.30104224489796,1
65,10,20,2,32,1010.9,96.0,1.8,20.5,95.0,0.2,71.30104224489796,1
63,10,40,2,33,1010.9,96.0,1.8,20.5,95.0,0.2,71.30104224489796,1
66,11,0,2,34,1010.9,96.0,1.8,20.5,95.0,0.2,71.30104224489796,1
41,11,20,2,35,1010.9,96.0,1.8,20.5,95.0,0.2,71.30104224489796,1
52,11,40,2,36,1010.9,96.0,1.8,20.5,95.0,0.2,71.30104224489796,1
64,12,0,2,37,1011.7,134.0,2.1,20.3,95.0,0.1,69.94769378947369,1
48,12,20,2,38,1011.7,134.0,2.1,20.3,95.0,0.1,69.94769378947369,1
60,12,40,2,39,1011.7,134.0,2.1,20.3,95.0,0.1,69.94769378947369,1
81,13,0,2,40,1011.7,134.0,2.1,20.3,95.0,0.1,69.94769378947369,1
70,13,20,2,41,1011.7,134.0,2.1,20.3,95.0,0.1,69.94769378947369,1
70,13,40,2,42,1011.7,134.0,2.1,20.3,95.0,0.1,69.94769378947369,1
77,14,0,2,43,1011.7,134.0,2.1,20.3,95.0,0.1,69.94769378947369,1
67,14,20,2,44,1011.7,134.0,2.1,20.3,95.0,0.1,69.94769378947369,1
48,14,40,2,45,1011.7,134.0,2.1,20.3,95.0,0.1,69.94769378947369,1
70,15,0,2,46,1011.6,61.0,1.2,20.6,96.0,1.5,73.5290044852459,1
69,15,20,2,47,1011.6,61.0,1.2,20.6,96.0,1.5,73.5290044852459,1
58,15,40,2,48,1011.6,61.0,1.2,20.6,96.0,1.5,73.5290044852459,1
55,16,0,2,49,1011.6,61.0,1.2,20.6,96.0,1.5,73.5290044852459,1
61,16,20,2,50,1011.6,61.0,1.2,20.6,96.0,1.5,73.5290044852459,1
64,16,40,2,51,1011.6,61.0,1.2,20.6,96.0,1.5,73.5290044852459,1
88,17,0,2,52,1011.6,61.0,1.2,20.6,96.0,1.5,73.5290044852459,1
56,17,20,2,53,1011.6,61.0,1.2,20.6,96.0,1.5,73.5290044852459,1
64,17,40,2,54,1011.6,61.0,1.2,20.6,96.0,1.5,73.5290044852459,1
65,18,0,2,55,1010.1,325.0,0.5,20.7,97.0,0.1,76.07771182386831,1
54,18,20,2,56,1010.1,325.0,0.5,20.7,97.0,0.1,76.07771182386831,1
56,18,40,2,57,1010.1,325.0,0.5,20.7,97.0,0.1,76.07771182386831,1
48,19,0,2,58,1010.1,325.0,0.5,20.7,97.0,0.1,76.07771182386831,1
39,19,20,2,59,1010.1,325.0,0.5,20.7,97.0,0.1,76.07771182386831,1
31,19,40,2,60,1010.1,325.0,0.5,20.7,97.0,0.1,76.07771182386831,1
25,20,0,2,61,1010.1,325.0,0.5,20.7,97.0,0.1,76.07771182386831,1
30,20,20,2,62,1010.1,325.0,0.5,20.7,97.0,0.1,76.07771182386831,1
26,20,40,2,63,1010.1,325.0,0.5,20.7,97.0,0.1,76.07771182386831,1
20,21,0,2,64,1009.9,69.0,0.9,21.2,97.0,0.2,75.78521688739497,1
15,21,20,2,65,1009.9,69.0,0.9,21.2,97.0,0.2,75.78521688739497,1
8,22,40,2,69,1009.9,69.0,0.9,21.2,97.0,0.2,75.78521688739497,1
15,23,0,2,70,1009.9,69.0,0.9,21.2,97.0,0.2,75.78521688739497,1
6,23,20,2,71,1009.9,69.0,0.9,21.2,97.0,0.2,75.78521688739497,1
10,23,40,2,72,1009.9,69.0,0.9,21.2,97.0,0.2,75.78521688739497,1
3,1,0,3,4,1011.0,100.0,1.2,21.5,95.0,0.0,75.1888814893617,1
2,1,20,3,5,1011.0,100.0,1.2,21.5,95.0,0.0,75.1888814893617,1
1,4,40,3,15,1010.2,91.0,2.1,21.7,96.0,2.8,72.8179431141631,1
11,5,0,3,16,1010.2,91.0,2.1,21.7,96.0,2.8,72.8179431141631,1
14,5,20,3,17,1010.2,91.0,2.1,21.7,96.0,2.8,72.8179431141631,1
16,5,40,3,18,1010.2,91.0,2.1,21.7,96.0,2.8,72.8179431141631,1
21,6,0,3,19,1007.8,94.0,2.7,22.3,91.0,0.0,71.49481402466961,1
23,6,20,3,20,1007.8,94.0,2.7,22.3,91.0,0.0,71.49481402466961,1
42,6,40,3,21,1007.8,94.0,2.7,22.3,91.0,0.0,71.49481402466961,1
76,7,0,3,22,1007.8,94.0,2.7,22.3,91.0,0.0,71.49481402466961,1
89,7,20,3,23,1007.8,94.0,2.7,22.3,91.0,0.0,71.49481402466961,1
112,7,40,3,24,1007.8,94.0,2.7,22.3,91.0,0.0,71.49481402466961,1
104,8,0,3,25,1007.8,94.0,2.7,22.3,91.0,0.0,71.49481402466961,1
121,8,20,3,26,1007.8,94.0,2.7,22.3,91.0,0.0,71.49481402466961,1
106,8,40,3,27,1007.8,94.0,2.7,22.3,91.0,0.0,71.49481402466961,1
125,9,0,3,28,1008.1,96.0,2.0,22.4,91.0,0.0,73.93041963893806,1
108,9,20,3,29,1008.1,96.0,2.0,22.4,91.0,0.0,73.93041963893806,1
72,9,40,3,30,1008.1,96.0,2.0,22.4,91.0,0.0,73.93041963893806,1
78,10,0,3,31,1008.1,96.0,2.0,22.4,91.0,0.0,73.93041963893806,1
57,10,20,3,32,1008.1,96.0,2.0,22.4,91.0,0.0,73.93041963893806,1
62,10,40,3,33,1008.1,96.0,2.0,22.4,91.0,0.0,73.93041963893806,1
50,11,0,3,34,1008.1,96.0,2.0,22.4,91.0,0.0,73.93041963893806,1
44,11,20,3,35,1008.1,96.0,2.0,22.4,91.0,0.0,73.93041963893806,1
58,11,40,3,36,1008.1,96.0,2.0,22.4,91.0,0.0,73.93041963893806,1
48,12,0,3,37,1008.8,93.0,2.8,21.7,92.0,0.1,70.11689831416311,1
47,12,20,3,38,1008.8,93.0,2.8,21.7,92.0,0.1,70.11689831416311,1
63,12,40,3,39,1008.8,93.0,2.8,21.7,92.0,0.1,70.11689831416311,1
74,13,0,3,40,1008.8,93.0,2.8,21.7,92.0,0.1,70.11689831416311,1
52,13,20,3,41,1008.8,93.0,2.8,21.7,92.0,0.1,70.11689831416311,1
58,13,40,3,42,1008.8,93.0,2.8,21.7,92.0,0.1,70.11689831416311,1
65,14,0,3,43,1008.8,93.0,2.8,21.7,92.0,0.1,70.11689831416311,1
60,14,20,3,44,1008.8,93.0,2.8,21.7,92.0,0.1,70.11689831416311,1
59,14,40,3,45,1008.8,93.0,2.8,21.7,92.0,0.1,70.11689831416311,1
72,15,0,3,46,1008.5,67.0,1.6,21.5,96.0,1.0,74.02341548936171,1
79,15,20,3,47,1008.5,67.0,1.6,21.5,96.0,1.0,74.02341548936171,1
70,15,40,3,48,1008.5,67.0,1.6,21.5,96.0,1.0,74.02341548936171,1
66,16,0,3,49,1008.5,67.0,1.6,21.5,96.0,1.0,74.02341548936171,1
67,16,20,3,50,1008.5,67.0,1.6,21.5,96.0,1.0,74.02341548936171,1
75,16,40,3,51,1008.5,67.0,1.6,21.5,96.0,1.0,74.02341548936171,1
77,17,0,3,52,1008.5,67.0,1.6,21.5,96.0,1.0,74.02341548936171,1
57,17,20,3,53,1008.5,67.0,1.6,21.5,96.0,1.0,74.02341548936171,1
66,17,40,3,54,1008.5,67.0,1.6,21.5,96.0,1.0,74.02341548936171,1
46,18,0,3,55,1007.3,94.0,1.6,21.7,93.0,0.0,74.07215951416309,1
35,18,20,3,56,1007.3,94.0,1.6,21.7,93.0,0.0,74.07215951416309,1
43,18,40,3,57,1007.3,94.0,1.6,21.7,93.0,0.0,74.07215951416309,1
36,19,0,3,58,1007.3,94.0,1.6,21.7,93.0,0.0,74.07215951416309,1
44,19,20,3,59,1007.3,94.0,1.6,21.7,93.0,0.0,74.07215951416309,1
28,19,40,3,60,1007.3,94.0,1.6,21.7,93.0,0.0,74.07215951416309,1
26,20,0,3,61,1007.3,94.0,1.6,21.7,93.0,0.0,74.07215951416309,1
30,20,20,3,62,1007.3,94.0,1.6,21.7,93.0,0.0,74.07215951416309,1
24,20,40,3,63,1007.3,94.0,1.6,21.7,93.0,0.0,74.07215951416309,1
26,21,0,3,64,1006.6,89.0,1.8,21.4,97.0,0.8,73.30035225762713,1
30,21,20,3,65,1006.6,89.0,1.8,21.4,97.0,0.8,73.30035225762713,1
31,21,40,3,66,1006.6,89.0,1.8,21.4,97.0,0.8,73.30035225762713,1
18,22,0,3,67,1006.6,89.0,1.8,21.4,97.0,0.8,73.30035225762713,1
23,22,20,3,68,1006.6,89.0,1.8,21.4,97.0,0.8,73.30035225762713,1
16,22,40,3,69,1006.6,89.0,1.8,21.4,97.0,0.8,73.30035225762713,1
11,23,0,3,70,1006.6,89.0,1.8,21.4,97.0,0.8,73.30035225762713,1
8,23,20,3,71,1006.6,89.0,1.8,21.4,97.0,0.8,73.30035225762713,1
2,0,0,4,1,1007.4,39.0,2.2,21.7,96.0,0.1,72.49794311416309,1
1,0,20,4,2,1007.4,39.0,2.2,21.7,96.0,0.1,72.49794311416309,1
1,0,40,4,3,1007.4,39.0,2.2,21.7,96.0,0.1,72.49794311416309,1
1,1,0,4,4,1007.4,39.0,2.2,21.7,96.0,0.1,72.49794311416309,1
1,1,20,4,5,1007.4,39.0,2.2,21.7,96.0,0.1,72.49794311416309,1
1,1,40,4,6,1007.4,39.0,2.2,21.7,96.0,0.1,72.49794311416309,1
2,2,0,4,7,1007.4,39.0,2.2,21.7,96.0,0.1,72.49794311416309,1
1,2,20,4,8,1007.4,39.0,2.2,21.7,96.0,0.1,72.49794311416309,1
2,2,40,4,9,1007.4,39.0,2.2,21.7,96.0,0.1,72.49794311416309,1
12,5,0,4,16,1006.5,354.0,2.0,21.9,97.0,0.2,73.64854136277057,1
13,5,20,4,17,1006.5,354.0,2.0,21.9,97.0,0.2,73.64854136277057,1
19,5,40,4,18,1006.5,354.0,2.0,21.9,97.0,0.2,73.64854136277057,1
16,6,0,4,19,1004.1,335.0,3.1,21.4,98.0,0.5,69.25452265762712,1
24,6,20,4,20,1004.1,335.0,3.1,21.4,98.0,0.5,69.25452265762712,1
39,6,40,4,21,1004.1,335.0,3.1,21.4,98.0,0.5,69.25452265762712,1
66,7,0,4,22,1004.1,335.0,3.1,21.4,98.0,0.5,69.25452265762712,1
77,7,20,4,23,1004.1,335.0,3.1,21.4,98.0,0.5,69.25452265762712,1
90,7,40,4,24,1004.1,335.0,3.1,21.4,98.0,0.5,69.25452265762712,1
97,8,0,4,25,1004.1,335.0,3.1,21.4,98.0,0.5,69.25452265762712,1
117,8,20,4,26,1004.1,335.0,3.1,21.4,98.0,0.5,69.25452265762712,1
104,8,40,4,27,1004.1,335.0,3.1,21.4,98.0,0.5,69.25452265762712,1
105,9,0,4,28,1004.3,340.0,2.8,21.2,98.0,0.0,69.81866008739496,1
93,9,20,4,29,1004.3,340.0,2.8,21.2,98.0,0.0,69.81866008739496,1
83,9,40,4,30,1004.3,340.0,2.8,21.2,98.0,0.0,69.81866008739496,1
81,10,0,4,31,1004.3,340.0,2.8,21.2,98.0,0.0,69.81866008739496,1
54,10,20,4,32,1004.3,340.0,2.8,21.2,98.0,0.0,69.81866008739496,1
62,10,40,4,33,1004.3,340.0,2.8,21.2,98.0,0.0,69.81866008739496,1
57,11,0,4,34,1004.3,340.0,2.8,21.2,98.0,0.0,69.81866008739496,1
66,11,20,4,35,1004.3,340.0,2.8,21.2,98.0,0.0,69.81866008739496,1
58,11,40,4,36,1004.3,340.0,2.8,21.2,98.0,0.0,69.81866008739496,1
66,12,0,4,37,1005.7,330.0,2.0,21.4,98.0,0.1,72.77452265762713,1
69,12,20,4,38,1005.7,330.0,2.0,21.4,98.0,0.1,72.77452265762713,1
80,12,40,4,39,1005.7,330.0,2.0,21.4,98.0,0.1,72.77452265762713,1
76,13,0,4,40,1005.7,330.0,2.0,21.4,98.0,0.1,72.77452265762713,1
82,13,20,4,41,1005.7,330.0,2.0,21.4,98.0,0.1,72.77452265762713,1
54,13,40,4,42,1005.7,330.0,2.0,21.4,98.0,0.1,72.77452265762713,1
56,14,0,4,43,1005.7,330.0,2.0,21.4,98.0,0.1,72.77452265762713,1
69,14,20,4,44,1005.7,330.0,2.0,21.4,98.0,0.1,72.77452265762713,1
78,14,40,4,45,1005.7,330.0,2.0,21.4,98.0,0.1,72.77452265762713,1
93,15,0,4,46,1005.8,357.0,2.1,21.1,98.0,0.0,71.86075785439331,1
76,15,20,4,47,1005.8,357.0,2.1,21.1,98.0,0.0,71.86075785439331,1
92,15,40,4,48,1005.8,357.0,2.1,21.1,98.0,0.0,71.86075785439331,1
80,16,0,4,49,1005.8,357.0,2.1,21.1,98.0,0.0,71.86075785439331,1
97,16,20,4,50,1005.8,357.0,2.1,21.1,98.0,0.0,71.86075785439331,1
78,16,40,4,51,1005.8,357.0,2.1,21.1,98.0,0.0,71.86075785439331,1
90,17,0,4,52,1005.8,357.0,2.1,21.1,98.0,0.0,71.86075785439331,1
75,17,20,4,53,1005.8,357.0,2.1,21.1,98.0,0.0,71.86075785439331,1
73,17,40,4,54,1005.8,357.0,2.1,21.1,98.0,0.0,71.86075785439331,1
67,18,0,4,55,1005.3,342.0,2.5,21.0,98.0,1.3,70.38287466666667,1
67,18,20,4,56,1005.3,342.0,2.5,21.0,98.0,1.3,70.38287466666667,1
54,18,40,4,57,1005.3,342.0,2.5,21.0,98.0,1.3,70.38287466666667,1
59,19,0,4,58,1005.3,342.0,2.5,21.0,98.0,1.3,70.38287466666667,1
70,19,20,4,59,1005.3,342.0,2.5,21.0,98.0,1.3,70.38287466666667,1
53,19,40,4,60,1005.3,342.0,2.5,21.0,98.0,1.3,70.38287466666667,1
43,20,0,4,61,1005.3,342.0,2.5,21.0,98.0,1.3,70.38287466666667,1
32,20,20,4,62,1005.3,342.0,2.5,21.0,98.0,1.3,70.38287466666667,1
38,20,40,4,63,1005.3,342.0,2.5,21.0,98.0,1.3,70.38287466666667,1
22,21,0,4,64,1004.5,335.0,2.2,21.0,98.0,3.3,71.34287466666667,1
22,21,20,4,65,1004.5,335.0,2.2,21.0,98.0,3.3,71.34287466666667,1
23,21,40,4,66,1004.5,335.0,2.2,21.0,98.0,3.3,71.34287466666667,1
21,22,0,4,67,1004.5,335.0,2.2,21.0,98.0,3.3,71.34287466666667,1
16,22,20,4,68,1004.5,335.0,2.2,21.0,98.0,3.3,71.34287466666667,1
10,22,40,4,69,1004.5,335.0,2.2,21.0,98.0,3.3,71.34287466666667,1
5,23,0,4,70,1004.5,335.0,2.2,21.0,98.0,3.3,71.34287466666667,1
3,23,20,4,71,1004.5,335.0,2.2,21.0,98.0,3.3,71.34287466666667,1
13,23,40,4,72,1004.5,335.0,2.2,21.0,98.0,3.3,71.34287466666667,1
1,0,0,5,1,1005.5,47.0,2.1,21.3,98.0,0.2,72.25658160675106,2
1,0,20,5,2,1005.5,47.0,2.1,21.3,98.0,0.2,72.25658160675106,2
1,0,40,5,3,1005.5,47.0,2.1,21.3,98.0,0.2,72.25658160675106,2
1,1,20,5,5,1005.5,47.0,2.1,21.3,98.0,0.2,72.25658160675106,2
1,1,40,5,6,1005.5,47.0,2.1,21.3,98.0,0.2,72.25658160675106,2
1,2,0,5,7,1005.5,47.0,2.1,21.3,98.0,0.2,72.25658160675106,2
1,3,0,5,10,1004.1,90.0,1.8,22.4,96.0,0.2,75.15945163893807,2
1,3,40,5,12,1004.1,90.0,1.8,22.4,96.0,0.2,75.15945163893807,2
1,4,40,5,15,1004.1,90.0,1.8,22.4,96.0,0.2,75.15945163893807,2
10,5,0,5,16,1004.1,90.0,1.8,22.4,96.0,0.2,75.15945163893807,2
10,5,20,5,17,1004.1,90.0,1.8,22.4,96.0,0.2,75.15945163893807,2
12,5,40,5,18,1004.1,90.0,1.8,22.4,96.0,0.2,75.15945163893807,2
22,6,0,5,19,1000.2,86.0,2.9,22.6,96.0,0.1,72.03436674285716,2
22,6,20,5,20,1000.2,86.0,2.9,22.6,96.0,0.1,72.03436674285716,2
43,6,40,5,21,1000.2,86.0,2.9,22.6,96.0,0.1,72.03436674285716,2
24,7,0,5,22,1000.2,86.0,2.9,22.6,96.0,0.1,72.03436674285716,2
49,7,20,5,23,1000.2,86.0,2.9,22.6,96.0,0.1,72.03436674285716,2
55,7,40,5,24,1000.2,86.0,2.9,22.6,96.0,0.1,72.03436674285716,2
80,8,0,5,25,1000.2,86.0,2.9,22.6,96.0,0.1,72.03436674285716,2
76,8,20,5,26,1000.2,86.0,2.9,22.6,96.0,0.1,72.03436674285716,2
96,8,40,5,27,1000.2,86.0,2.9,22.6,96.0,0.1,72.03436674285716,2
74,9,0,5,28,999.4,117.0,2.0,22.8,97.0,3.1,75.42863518558559,2
80,9,20,5,29,999.4,117.0,2.0,22.8,97.0,3.1,75.42863518558559,2
84,9,40,5,30,999.4,117.0,2.0,22.8,97.0,3.1,75.42863518558559,2
72,10,0,5,31,999.4,117.0,2.0,22.8,97.0,3.1,75.42863518558559,2
77,10,20,5,32,999.4,117.0,2.0,22.8,97.0,3.1,75.42863518558559,2
68,10,40,5,33,999.4,117.0,2.0,22.8,97.0,3.1,75.42863518558559,2
65,11,0,5,34,999.4,117.0,2.0,22.8,97.0,3.1,75.42863518558559,2
57,11,20,5,35,999.4,117.0,2.0,22.8,97.0,3.1,75.42863518558559,2
53,11,40,5,36,999.4,117.0,2.0,22.8,97.0,3.1,75.42863518558559,2
32,12,0,5,37,1001.2,356.0,5.0,21.7,97.0,2.4,63.65320431416309,2
9,12,20,5,38,1001.2,356.0,5.0,21.7,97.0,2.4,63.65320431416309,2
40,12,40,5,39,1001.2,356.0,5.0,21.7,97.0,2.4,63.65320431416309,2
81,13,0,5,40,1001.2,356.0,5.0,21.7,97.0,2.4,63.65320431416309,2
88,13,20,5,41,1001.2,356.0,5.0,21.7,97.0,2.4,63.65320431416309,2
60,13,40,5,42,1001.2,356.0,5.0,21.7,97.0,2.4,63.65320431416309,2
58,14,0,5,43,1001.2,356.0,5.0,21.7,97.0,2.4,63.65320431416309,2
59,14,20,5,44,1001.2,356.0,5.0,21.7,97.0,2.4,63.65320431416309,2
82,14,40,5,45,1001.2,356.0,5.0,21.7,97.0,2.4,63.65320431416309,2
77,15,0,5,46,1004.0,352.0,4.8,20.7,96.0,1.6,62.20608662386832,2
77,15,20,5,47,1004.0,352.0,4.8,20.7,96.0,1.6,62.20608662386832,2
61,15,40,5,48,1004.0,352.0,4.8,20.7,96.0,1.6,62.20608662386832,2
80,16,0,5,49,1004.0,352.0,4.8,20.7,96.0,1.6,62.20608662386832,2
67,16,20,5,50,1004.0,352.0,4.8,20.7,96.0,1.6,62.20608662386832,2
69,16,40,5,51,1004.0,352.0,4.8,20.7,96.0,1.6,62.20608662386832,2
68,17,0,5,52,1004.0,352.0,4.8,20.7,96.0,1.6,62.20608662386832,2
48,17,20,5,53,1004.0,352.0,4.8,20.7,96.0,1.6,62.20608662386832,2
48,17,40,5,54,1004.0,352.0,4.8,20.7,96.0,1.6,62.20608662386832,2
41,18,0,5,55,1005.3,0.0,6.0,20.8,95.0,0.0,58.451198082644616,2
39,18,20,5,56,1005.3,0.0,6.0,20.8,95.0,0.0,58.451198082644616,2
30,18,40,5,57,1005.3,0.0,6.0,20.8,95.0,0.0,58.451198082644616,2
39,19,0,5,58,1005.3,0.0,6.0,20.8,95.0,0.0,58.451198082644616,2
30,19,20,5,59,1005.3,0.0,6.0,20.8,95.0,0.0,58.451198082644616,2
29,19,40,5,60,1005.3,0.0,6.0,20.8,95.0,0.0,58.451198082644616,2
30,20,0,5,61,1005.3,0.0,6.0,20.8,95.0,0.0,58.451198082644616,2
32,20,20,5,62,1005.3,0.0,6.0,20.8,95.0,0.0,58.451198082644616,2
21,20,40,5,63,1005.3,0.0,6.0,20.8,95.0,0.0,58.451198082644616,2
27,21,0,5,64,1007.0,0.0,3.7,19.9,96.0,0.3,64.1499186868526,2
