tollgate_id,time_window,direction,volume,etc,start_time,pair,date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,weekday,time,timemap,holiday
1,"[2016-10-11 10:00:00,2016-10-11 10:20:00)",1,114.0,13.0,2016-10-11 10:00:00,1-1,2016-10-11, 09:00:00,1013.2,1018.2,87.0,2.4,23.0,56.0,0.0,1,10:00:00,31,0
1,"[2016-10-11 10:20:00,2016-10-11 10:40:00)",1,75.0,13.0,2016-10-11 10:20:00,1-1,2016-10-11, 09:00:00,1013.2,1018.2,87.0,2.4,23.0,56.0,0.0,1,10:20:00,32,0
1,"[2016-10-11 10:40:00,2016-10-11 11:00:00)",1,86.0,15.0,2016-10-11 10:40:00,1-1,2016-10-11, 09:00:00,1013.2,1018.2,87.0,2.4,23.0,56.0,0.0,1,10:40:00,33,0
1,"[2016-10-11 11:00:00,2016-10-11 11:20:00)",1,81.0,10.0,2016-10-11 11:00:00,1-1,2016-10-11, 09:00:00,1013.2,1018.2,87.0,2.4,23.0,56.0,0.0,1,11:00:00,34,0
1,"[2016-10-11 11:20:00,2016-10-11 11:40:00)",1,79.0,12.0,2016-10-11 11:20:00,1-1,2016-10-11, 09:00:00,1013.2,1018.2,87.0,2.4,23.0,56.0,0.0,1,11:20:00,35,0
1,"[2016-10-11 11:40:00,2016-10-11 12:00:00)",1,68.0,16.0,2016-10-11 11:40:00,1-1,2016-10-11, 09:00:00,1013.2,1018.2,87.0,2.4,23.0,56.0,0.0,1,11:40:00,36,0
1,"[2016-10-11 12:00:00,2016-10-11 12:20:00)",1,98.0,19.0,2016-10-11 12:00:00,1-1,2016-10-11, 12:00:00,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,1,12:00:00,37,0
1,"[2016-10-11 12:20:00,2016-10-11 12:40:00)",1,86.0,20.0,2016-10-11 12:20:00,1-1,2016-10-11, 12:00:00,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,1,12:20:00,38,0
1,"[2016-10-11 12:40:00,2016-10-11 13:00:00)",1,79.0,16.0,2016-10-11 12:40:00,1-1,2016-10-11, 12:00:00,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,1,12:40:00,39,0
1,"[2016-10-11 13:00:00,2016-10-11 13:20:00)",1,121.0,29.0,2016-10-11 13:00:00,1-1,2016-10-11, 12:00:00,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,1,13:00:00,40,0
1,"[2016-10-11 13:20:00,2016-10-11 13:40:00)",1,104.0,22.0,2016-10-11 13:20:00,1-1,2016-10-11, 12:00:00,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,1,13:20:00,41,0
1,"[2016-10-11 13:40:00,2016-10-11 14:00:00)",1,91.0,27.0,2016-10-11 13:40:00,1-1,2016-10-11, 12:00:00,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,1,13:40:00,42,0
1,"[2016-10-11 14:00:00,2016-10-11 14:20:00)",1,77.0,19.0,2016-10-11 14:00:00,1-1,2016-10-11, 12:00:00,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,1,14:00:00,43,0
1,"[2016-10-11 14:20:00,2016-10-11 14:40:00)",1,91.0,24.0,2016-10-11 14:20:00,1-1,2016-10-11, 12:00:00,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,1,14:20:00,44,0
1,"[2016-10-11 14:40:00,2016-10-11 15:00:00)",1,111.0,23.0,2016-10-11 14:40:00,1-1,2016-10-11, 12:00:00,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,1,14:40:00,45,0
1,"[2016-10-11 15:00:00,2016-10-11 15:20:00)",1,85.0,26.0,2016-10-11 15:00:00,1-1,2016-10-11, 15:00:00,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,1,15:00:00,46,0
1,"[2016-10-11 15:20:00,2016-10-11 15:40:00)",1,90.0,14.0,2016-10-11 15:20:00,1-1,2016-10-11, 15:00:00,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,1,15:20:00,47,0
1,"[2016-10-11 15:40:00,2016-10-11 16:00:00)",1,86.0,17.0,2016-10-11 15:40:00,1-1,2016-10-11, 15:00:00,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,1,15:40:00,48,0
1,"[2016-10-11 16:00:00,2016-10-11 16:20:00)",1,81.0,20.0,2016-10-11 16:00:00,1-1,2016-10-11, 15:00:00,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,1,16:00:00,49,0
1,"[2016-10-11 16:20:00,2016-10-11 16:40:00)",1,91.0,28.0,2016-10-11 16:20:00,1-1,2016-10-11, 15:00:00,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,1,16:20:00,50,0
1,"[2016-10-11 16:40:00,2016-10-11 17:00:00)",1,103.0,22.0,2016-10-11 16:40:00,1-1,2016-10-11, 15:00:00,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,1,16:40:00,51,0
1,"[2016-10-11 17:00:00,2016-10-11 17:20:00)",1,75.0,32.0,2016-10-11 17:00:00,1-1,2016-10-11, 15:00:00,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,1,17:00:00,52,0
1,"[2016-10-11 17:20:00,2016-10-11 17:40:00)",1,93.0,36.0,2016-10-11 17:20:00,1-1,2016-10-11, 15:00:00,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,1,17:20:00,53,0
1,"[2016-10-11 17:40:00,2016-10-11 18:00:00)",1,109.0,25.0,2016-10-11 17:40:00,1-1,2016-10-11, 15:00:00,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,1,17:40:00,54,0
1,"[2016-10-11 18:00:00,2016-10-11 18:20:00)",1,66.0,20.0,2016-10-11 18:00:00,1-1,2016-10-11, 18:00:00,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,1,18:00:00,55,0
1,"[2016-10-11 18:20:00,2016-10-11 18:40:00)",1,83.0,23.0,2016-10-11 18:20:00,1-1,2016-10-11, 18:00:00,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,1,18:20:00,56,0
1,"[2016-10-11 18:40:00,2016-10-11 19:00:00)",1,62.0,18.0,2016-10-11 18:40:00,1-1,2016-10-11, 18:00:00,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,1,18:40:00,57,0
1,"[2016-10-11 19:00:00,2016-10-11 19:20:00)",1,61.0,12.0,2016-10-11 19:00:00,1-1,2016-10-11, 18:00:00,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,1,19:00:00,58,0
1,"[2016-10-11 19:20:00,2016-10-11 19:40:00)",1,54.0,12.0,2016-10-11 19:20:00,1-1,2016-10-11, 18:00:00,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,1,19:20:00,59,0
1,"[2016-10-11 19:40:00,2016-10-11 20:00:00)",1,40.0,7.0,2016-10-11 19:40:00,1-1,2016-10-11, 18:00:00,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,1,19:40:00,60,0
1,"[2016-10-11 20:00:00,2016-10-11 20:20:00)",1,35.0,9.0,2016-10-11 20:00:00,1-1,2016-10-11, 18:00:00,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,1,20:00:00,61,0
1,"[2016-10-11 20:20:00,2016-10-11 20:40:00)",1,41.0,12.0,2016-10-11 20:20:00,1-1,2016-10-11, 18:00:00,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,1,20:20:00,62,0
1,"[2016-10-11 20:40:00,2016-10-11 21:00:00)",1,38.0,8.0,2016-10-11 20:40:00,1-1,2016-10-11, 18:00:00,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,1,20:40:00,63,0
1,"[2016-10-11 21:00:00,2016-10-11 21:20:00)",1,35.0,10.0,2016-10-11 21:00:00,1-1,2016-10-11, 21:00:00,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,1,21:00:00,64,0
1,"[2016-10-11 21:20:00,2016-10-11 21:40:00)",1,34.0,9.0,2016-10-11 21:20:00,1-1,2016-10-11, 21:00:00,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,1,21:20:00,65,0
1,"[2016-10-11 21:40:00,2016-10-11 22:00:00)",1,23.0,3.0,2016-10-11 21:40:00,1-1,2016-10-11, 21:00:00,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,1,21:40:00,66,0
1,"[2016-10-11 22:00:00,2016-10-11 22:20:00)",1,22.0,2.0,2016-10-11 22:00:00,1-1,2016-10-11, 21:00:00,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,1,22:00:00,67,0
1,"[2016-10-11 22:20:00,2016-10-11 22:40:00)",1,21.0,5.0,2016-10-11 22:20:00,1-1,2016-10-11, 21:00:00,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,1,22:20:00,68,0
1,"[2016-10-11 22:40:00,2016-10-11 23:00:00)",1,26.0,5.0,2016-10-11 22:40:00,1-1,2016-10-11, 21:00:00,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,1,22:40:00,69,0
1,"[2016-10-11 23:00:00,2016-10-11 23:20:00)",1,14.0,2.0,2016-10-11 23:00:00,1-1,2016-10-11, 21:00:00,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,1,23:00:00,70,0
1,"[2016-10-11 23:20:00,2016-10-11 23:40:00)",1,18.0,2.0,2016-10-11 23:20:00,1-1,2016-10-11, 21:00:00,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,1,23:20:00,71,0
1,"[2016-10-11 23:40:00,2016-10-12 00:00:00)",1,9.0,5.0,2016-10-11 23:40:00,1-1,2016-10-11, 21:00:00,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,1,23:40:00,72,0
1,"[2016-10-12 00:00:00,2016-10-12 00:20:00)",1,129.0,28.0,2016-10-12 00:00:00,1-1,2016-10-12, 00:00:00,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,2,00:00:00,1,0
1,"[2016-10-12 00:20:00,2016-10-12 00:40:00)",1,71.0,16.0,2016-10-12 00:20:00,1-1,2016-10-12, 00:00:00,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,2,00:20:00,2,0
1,"[2016-10-12 00:40:00,2016-10-12 01:00:00)",1,26.0,5.0,2016-10-12 00:40:00,1-1,2016-10-12, 00:00:00,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,2,00:40:00,3,0
1,"[2016-10-12 01:00:00,2016-10-12 01:20:00)",1,10.0,3.0,2016-10-12 01:00:00,1-1,2016-10-12, 00:00:00,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,2,01:00:00,4,0
1,"[2016-10-12 01:20:00,2016-10-12 01:40:00)",1,4.0,1.0,2016-10-12 01:20:00,1-1,2016-10-12, 00:00:00,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,2,01:20:00,5,0
1,"[2016-10-12 01:40:00,2016-10-12 02:00:00)",1,7.0,1.0,2016-10-12 01:40:00,1-1,2016-10-12, 00:00:00,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,2,01:40:00,6,0
1,"[2016-10-12 02:00:00,2016-10-12 02:20:00)",1,9.0,0.0,2016-10-12 02:00:00,1-1,2016-10-12, 00:00:00,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,2,02:00:00,7,0
1,"[2016-10-12 02:20:00,2016-10-12 02:40:00)",1,7.0,0.0,2016-10-12 02:20:00,1-1,2016-10-12, 00:00:00,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,2,02:20:00,8,0
1,"[2016-10-12 02:40:00,2016-10-12 03:00:00)",1,10.0,0.0,2016-10-12 02:40:00,1-1,2016-10-12, 00:00:00,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,2,02:40:00,9,0
1,"[2016-10-12 03:00:00,2016-10-12 03:20:00)",1,6.0,0.0,2016-10-12 03:00:00,1-1,2016-10-12, 03:00:00,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,2,03:00:00,10,0
1,"[2016-10-12 03:20:00,2016-10-12 03:40:00)",1,14.0,1.0,2016-10-12 03:20:00,1-1,2016-10-12, 03:00:00,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,2,03:20:00,11,0
1,"[2016-10-12 03:40:00,2016-10-12 04:00:00)",1,18.0,1.0,2016-10-12 03:40:00,1-1,2016-10-12, 03:00:00,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,2,03:40:00,12,0
1,"[2016-10-12 04:00:00,2016-10-12 04:20:00)",1,17.0,0.0,2016-10-12 04:00:00,1-1,2016-10-12, 03:00:00,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,2,04:00:00,13,0
1,"[2016-10-12 04:20:00,2016-10-12 04:40:00)",1,23.0,1.0,2016-10-12 04:20:00,1-1,2016-10-12, 03:00:00,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,2,04:20:00,14,0
1,"[2016-10-12 04:40:00,2016-10-12 05:00:00)",1,23.0,1.0,2016-10-12 04:40:00,1-1,2016-10-12, 03:00:00,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,2,04:40:00,15,0
1,"[2016-10-12 05:00:00,2016-10-12 05:20:00)",1,33.0,1.0,2016-10-12 05:00:00,1-1,2016-10-12, 03:00:00,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,2,05:00:00,16,0
1,"[2016-10-12 05:20:00,2016-10-12 05:40:00)",1,29.0,1.0,2016-10-12 05:20:00,1-1,2016-10-12, 03:00:00,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,2,05:20:00,17,0
1,"[2016-10-12 05:40:00,2016-10-12 06:00:00)",1,30.0,0.0,2016-10-12 05:40:00,1-1,2016-10-12, 03:00:00,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,2,05:40:00,18,0
1,"[2016-10-12 06:00:00,2016-10-12 06:20:00)",1,38.0,3.0,2016-10-12 06:00:00,1-1,2016-10-12, 06:00:00,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,2,06:00:00,19,0
1,"[2016-10-12 06:20:00,2016-10-12 06:40:00)",1,47.0,5.0,2016-10-12 06:20:00,1-1,2016-10-12, 06:00:00,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,2,06:20:00,20,0
1,"[2016-10-12 06:40:00,2016-10-12 07:00:00)",1,67.0,9.0,2016-10-12 06:40:00,1-1,2016-10-12, 06:00:00,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,2,06:40:00,21,0
1,"[2016-10-12 07:00:00,2016-10-12 07:20:00)",1,80.0,21.0,2016-10-12 07:00:00,1-1,2016-10-12, 06:00:00,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,2,07:00:00,22,0
1,"[2016-10-12 07:20:00,2016-10-12 07:40:00)",1,82.0,23.0,2016-10-12 07:20:00,1-1,2016-10-12, 06:00:00,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,2,07:20:00,23,0
1,"[2016-10-12 07:40:00,2016-10-12 08:00:00)",1,103.0,33.0,2016-10-12 07:40:00,1-1,2016-10-12, 06:00:00,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,2,07:40:00,24,0
1,"[2016-10-12 08:00:00,2016-10-12 08:20:00)",1,114.0,30.0,2016-10-12 08:00:00,1-1,2016-10-12, 06:00:00,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,2,08:00:00,25,0
1,"[2016-10-12 08:20:00,2016-10-12 08:40:00)",1,111.0,24.0,2016-10-12 08:20:00,1-1,2016-10-12, 06:00:00,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,2,08:20:00,26,0
1,"[2016-10-12 08:40:00,2016-10-12 09:00:00)",1,109.0,19.0,2016-10-12 08:40:00,1-1,2016-10-12, 06:00:00,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,2,08:40:00,27,0
1,"[2016-10-12 09:00:00,2016-10-12 09:20:00)",1,122.0,24.0,2016-10-12 09:00:00,1-1,2016-10-12, 09:00:00,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,2,09:00:00,28,0
1,"[2016-10-12 09:20:00,2016-10-12 09:40:00)",1,116.0,24.0,2016-10-12 09:20:00,1-1,2016-10-12, 09:00:00,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,2,09:20:00,29,0
1,"[2016-10-12 09:40:00,2016-10-12 10:00:00)",1,100.0,27.0,2016-10-12 09:40:00,1-1,2016-10-12, 09:00:00,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,2,09:40:00,30,0
1,"[2016-10-12 10:00:00,2016-10-12 10:20:00)",1,93.0,22.0,2016-10-12 10:00:00,1-1,2016-10-12, 09:00:00,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,2,10:00:00,31,0
1,"[2016-10-12 10:20:00,2016-10-12 10:40:00)",1,96.0,22.0,2016-10-12 10:20:00,1-1,2016-10-12, 09:00:00,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,2,10:20:00,32,0
1,"[2016-10-12 10:40:00,2016-10-12 11:00:00)",1,106.0,24.0,2016-10-12 10:40:00,1-1,2016-10-12, 09:00:00,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,2,10:40:00,33,0
1,"[2016-10-12 11:00:00,2016-10-12 11:20:00)",1,85.0,16.0,2016-10-12 11:00:00,1-1,2016-10-12, 09:00:00,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,2,11:00:00,34,0
1,"[2016-10-12 11:20:00,2016-10-12 11:40:00)",1,90.0,21.0,2016-10-12 11:20:00,1-1,2016-10-12, 09:00:00,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,2,11:20:00,35,0
1,"[2016-10-12 11:40:00,2016-10-12 12:00:00)",1,76.0,14.0,2016-10-12 11:40:00,1-1,2016-10-12, 09:00:00,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,2,11:40:00,36,0
1,"[2016-10-12 12:00:00,2016-10-12 12:20:00)",1,89.0,19.0,2016-10-12 12:00:00,1-1,2016-10-12, 12:00:00,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,2,12:00:00,37,0
1,"[2016-10-12 12:20:00,2016-10-12 12:40:00)",1,107.0,25.0,2016-10-12 12:20:00,1-1,2016-10-12, 12:00:00,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,2,12:20:00,38,0
1,"[2016-10-12 12:40:00,2016-10-12 13:00:00)",1,88.0,21.0,2016-10-12 12:40:00,1-1,2016-10-12, 12:00:00,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,2,12:40:00,39,0
1,"[2016-10-12 13:00:00,2016-10-12 13:20:00)",1,97.0,21.0,2016-10-12 13:00:00,1-1,2016-10-12, 12:00:00,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,2,13:00:00,40,0
1,"[2016-10-12 13:20:00,2016-10-12 13:40:00)",1,91.0,20.0,2016-10-12 13:20:00,1-1,2016-10-12, 12:00:00,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,2,13:20:00,41,0
1,"[2016-10-12 13:40:00,2016-10-12 14:00:00)",1,106.0,22.0,2016-10-12 13:40:00,1-1,2016-10-12, 12:00:00,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,2,13:40:00,42,0
1,"[2016-10-12 14:00:00,2016-10-12 14:20:00)",1,95.0,22.0,2016-10-12 14:00:00,1-1,2016-10-12, 12:00:00,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,2,14:00:00,43,0
1,"[2016-10-12 14:20:00,2016-10-12 14:40:00)",1,99.0,29.0,2016-10-12 14:20:00,1-1,2016-10-12, 12:00:00,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,2,14:20:00,44,0
1,"[2016-10-12 14:40:00,2016-10-12 15:00:00)",1,96.0,20.0,2016-10-12 14:40:00,1-1,2016-10-12, 12:00:00,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,2,14:40:00,45,0
1,"[2016-10-12 15:00:00,2016-10-12 15:20:00)",1,90.0,33.0,2016-10-12 15:00:00,1-1,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,15:00:00,46,0
1,"[2016-10-12 15:20:00,2016-10-12 15:40:00)",1,103.0,30.0,2016-10-12 15:20:00,1-1,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,15:20:00,47,0
1,"[2016-10-12 15:40:00,2016-10-12 16:00:00)",1,88.0,23.0,2016-10-12 15:40:00,1-1,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,15:40:00,48,0
1,"[2016-10-12 16:00:00,2016-10-12 16:20:00)",1,112.0,28.0,2016-10-12 16:00:00,1-1,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,16:00:00,49,0
1,"[2016-10-12 16:20:00,2016-10-12 16:40:00)",1,103.0,38.0,2016-10-12 16:20:00,1-1,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,16:20:00,50,0
1,"[2016-10-12 16:40:00,2016-10-12 17:00:00)",1,115.0,27.0,2016-10-12 16:40:00,1-1,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,16:40:00,51,0
1,"[2016-10-12 17:00:00,2016-10-12 17:20:00)",1,89.0,28.0,2016-10-12 17:00:00,1-1,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,17:00:00,52,0
1,"[2016-10-12 17:20:00,2016-10-12 17:40:00)",1,132.0,48.0,2016-10-12 17:20:00,1-1,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,17:20:00,53,0
1,"[2016-10-12 17:40:00,2016-10-12 18:00:00)",1,129.0,42.0,2016-10-12 17:40:00,1-1,2016-10-12, 15:00:00,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2,17:40:00,54,0
1,"[2016-10-12 18:00:00,2016-10-12 18:20:00)",1,48.0,12.0,2016-10-12 18:00:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:00:00,55,0
1,"[2016-10-12 18:20:00,2016-10-12 18:40:00)",1,82.0,17.0,2016-10-12 18:20:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:20:00,56,0
1,"[2016-10-12 18:40:00,2016-10-12 19:00:00)",1,66.0,14.0,2016-10-12 18:40:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,18:40:00,57,0
1,"[2016-10-12 19:00:00,2016-10-12 19:20:00)",1,39.0,16.0,2016-10-12 19:00:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:00:00,58,0
1,"[2016-10-12 19:20:00,2016-10-12 19:40:00)",1,50.0,10.0,2016-10-12 19:20:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:20:00,59,0
1,"[2016-10-12 19:40:00,2016-10-12 20:00:00)",1,38.0,5.0,2016-10-12 19:40:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,19:40:00,60,0
1,"[2016-10-12 20:00:00,2016-10-12 20:20:00)",1,41.0,10.0,2016-10-12 20:00:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:00:00,61,0
1,"[2016-10-12 20:20:00,2016-10-12 20:40:00)",1,41.0,13.0,2016-10-12 20:20:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:20:00,62,0
1,"[2016-10-12 20:40:00,2016-10-12 21:00:00)",1,42.0,9.0,2016-10-12 20:40:00,1-1,2016-10-12, 18:00:00,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2,20:40:00,63,0
1,"[2016-10-12 21:00:00,2016-10-12 21:20:00)",1,29.0,7.0,2016-10-12 21:00:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:00:00,64,0
1,"[2016-10-12 21:20:00,2016-10-12 21:40:00)",1,31.0,8.0,2016-10-12 21:20:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:20:00,65,0
1,"[2016-10-12 21:40:00,2016-10-12 22:00:00)",1,38.0,10.0,2016-10-12 21:40:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,21:40:00,66,0
1,"[2016-10-12 22:00:00,2016-10-12 22:20:00)",1,26.0,9.0,2016-10-12 22:00:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:00:00,67,0
1,"[2016-10-12 22:20:00,2016-10-12 22:40:00)",1,33.0,10.0,2016-10-12 22:20:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:20:00,68,0
1,"[2016-10-12 22:40:00,2016-10-12 23:00:00)",1,24.0,4.0,2016-10-12 22:40:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,22:40:00,69,0
1,"[2016-10-12 23:00:00,2016-10-12 23:20:00)",1,13.0,5.0,2016-10-12 23:00:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:00:00,70,0
1,"[2016-10-12 23:20:00,2016-10-12 23:40:00)",1,18.0,4.0,2016-10-12 23:20:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:20:00,71,0
1,"[2016-10-12 23:40:00,2016-10-13 00:00:00)",1,11.0,2.0,2016-10-12 23:40:00,1-1,2016-10-12, 21:00:00,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2,23:40:00,72,0
1,"[2016-10-13 00:00:00,2016-10-13 00:20:00)",1,123.0,27.0,2016-10-13 00:00:00,1-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:00:00,1,0
1,"[2016-10-13 00:20:00,2016-10-13 00:40:00)",1,54.0,13.0,2016-10-13 00:20:00,1-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:20:00,2,0
1,"[2016-10-13 00:40:00,2016-10-13 01:00:00)",1,38.0,7.0,2016-10-13 00:40:00,1-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,00:40:00,3,0
1,"[2016-10-13 01:00:00,2016-10-13 01:20:00)",1,5.0,2.0,2016-10-13 01:00:00,1-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:00:00,4,0
1,"[2016-10-13 01:20:00,2016-10-13 01:40:00)",1,7.0,1.0,2016-10-13 01:20:00,1-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:20:00,5,0
1,"[2016-10-13 01:40:00,2016-10-13 02:00:00)",1,10.0,1.0,2016-10-13 01:40:00,1-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,01:40:00,6,0
1,"[2016-10-13 02:00:00,2016-10-13 02:20:00)",1,7.0,1.0,2016-10-13 02:00:00,1-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,02:00:00,7,0
1,"[2016-10-13 02:20:00,2016-10-13 02:40:00)",1,4.0,1.0,2016-10-13 02:20:00,1-1,2016-10-13, 00:00:00,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,3,02:20:00,8,0
