avg_travel_time,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,SSD,is_workday
176.96,10,0,5,31,1008,99.0,1.1,28.1,74.0,0.0,203.65,85.6544731692308,3
176.94,19,40,0,60,1008,347.0,1.3,20.8,80.0,0.0,203.65,71.81136608264462,3
176.91,0,0,4,1,1006,354.0,1.8,19.6,97.0,0.2,268.59,69.74675822362205,1
176.85,11,40,2,36,1016,39.0,3.7,21.2,57.0,0.0,242.19,62.287488887394964,1
176.79,9,0,6,28,1014,28.0,5.6,20.4,55.0,0.0,155.46,54.52298328455285,2
176.72,16,0,3,49,1008,342.0,2.6,19.9,97.0,0.3,183.92,67.7786350868526,1
176.66,9,20,6,29,1014,28.0,5.6,20.4,55.0,0.0,176.79,54.52298328455285,2
176.46,10,0,3,31,1011,91.0,2.6,26.8,57.0,0.0,177.15,76.09527131428571,1
176.4,1,40,0,6,1008,307.0,1.3,24.1,83.0,0.0,177.15,78.507524369378,1
176.38,10,0,4,31,1016,349.0,2.0,18.2,81.0,0.0,224.13,64.70591382686568,1
176.35,12,0,3,37,1012,91.0,3.6,24.4,72.0,0.0,181.81,70.35120876116504,1
176.34,9,20,3,29,1015,46.0,2.3,21.3,61.0,0.0,144.01,67.40573000675106,1
176.32,14,0,4,43,1008,351.0,2.3,22.5,83.0,0.0,219.49,72.22068777777778,1
176.3,15,40,3,48,1012,86.0,2.7,23.1,80.0,0.0,131.62,71.73643930593606,1
176.28,11,20,5,35,1008,99.0,1.1,28.1,74.0,0.0,217.57,85.6544731692308,3
176.25,18,0,5,55,1008,334.0,0.8,23.5,95.0,0.0,160.08,80.4108611627907,3
176.16,6,0,0,19,1007,12.0,6.2,26.8,56.0,0.0,169.31,64.44146651428571,1
176.01,15,20,0,47,1014,333.0,2.5,14.1,80.0,0.0,172.25,55.18706397411003,2
175.81,10,40,1,33,1005,104.0,4.2,28.7,72.0,0.0,147.83,76.60270441226993,1
175.71,21,0,0,64,1008,303.0,1.9,20.7,88.0,0.0,212.02,70.59308502386831,3
175.47,22,0,3,67,1006,354.0,1.8,19.6,97.0,0.2,202.56,69.74675822362205,1
175.35,6,20,2,20,1003,92.0,7.5,26.2,94.0,5.5,207.25,64.17827816170212,1
175.31,7,20,6,23,1014,54.0,3.5,21.7,49.0,0.0,158.82,62.92066671416309,2
175.22,8,40,1,27,1004,96.0,3.6,31.1,63.0,0.0,147.11,81.78337059856115,1
175.2,12,0,5,37,1014,344.0,0.9,20.0,97.0,0.0,193.78,73.41596,2
175.07,15,40,2,48,1007,51.0,3.4,22.6,95.0,1.8,216.3,70.31583314285714,1
175.02,20,20,1,62,1004,56.0,1.7,26.2,95.0,1.2,222.85,82.86990136170213,1
175.01,14,40,0,45,1014,17.0,0.7,19.6,87.0,0.0,187.1,72.19050222362205,1
174.97,17,0,0,52,1014,333.0,2.5,14.1,80.0,0.0,157.2,55.18706397411003,2
174.87,21,0,0,64,1014,333.0,2.5,14.1,80.0,0.0,155.62,55.18706397411003,2
174.85,13,40,1,42,1006,40.0,3.4,27.4,85.0,0.0,151.15,78.45149636363634,1
174.63,9,0,3,28,1014,64.0,3.2,23.0,69.0,0.0,168.19,68.62480109090909,3
174.59,7,40,4,24,1008,90.0,2.5,29.5,53.0,0.0,218.13,80.84435567741937,1
174.58,17,0,6,52,1015,7.0,2.1,21.9,80.0,0.0,162.15,71.35673856277057,2
174.52,8,20,6,26,1004,208.0,2.3,32.8,52.0,0.0,155.65,87.47100737049179,3
174.5,11,0,4,34,1008,96.0,4.5,27.2,61.0,0.0,172.54,71.2951962786517,1
174.49,17,40,2,54,1007,51.0,3.4,22.6,95.0,1.8,172.54,70.31583314285714,1
174.48,13,40,2,42,1006,57.0,3.9,23.1,94.0,3.0,188.47,69.58136170593608,1
174.44,9,0,1,28,1013,87.0,2.4,23.0,56.0,0.0,140.18,69.62495709090909,1
174.36,22,0,6,67,1006,11.0,2.7,22.6,90.0,0.0,178.36,71.96316514285716,3
174.35,19,20,1,59,1014,327.0,1.4,19.4,74.0,0.0,210.12,68.1735901,1
174.33,15,20,1,47,1007,310.0,1.5,22.6,80.0,0.0,153.49,74.61782914285716,3
174.3,12,0,4,37,1010,80.0,2.5,24.3,77.0,0.0,161.43,74.30557092367151,1
174.29,6,40,1,21,1006,329.0,1.3,24.5,71.0,0.0,126.34,77.77500834146342,3
174.28,0,40,6,3,1016,1.0,4.0,17.5,66.0,0.0,126.34,55.46766727272728,2
174.22,17,0,1,52,1005,70.0,3.1,27.1,87.0,0.0,294.21,79.09623818324023,1
174.08,19,20,5,59,1013,215.0,1.7,19.7,97.0,0.0,294.21,70.26403439209486,2
174.03,20,20,4,62,1015,202.0,1.1,18.4,89.0,0.0,231.72,68.79453140451128,1
174.03,15,40,1,48,1005,70.0,3.1,27.1,87.0,0.0,215.97,79.09623818324023,1
173.99,11,40,6,36,1004,235.0,1.4,29.9,66.0,0.0,164.67,86.98958555231786,3
173.94,9,0,3,28,1006,356.0,4.0,20.6,96.0,1.4,154.89,64.5690044852459,1
173.85,13,0,3,40,1017,24.0,2.2,20.3,69.0,0.0,188.8,66.76325298947367,1
173.65,21,40,2,66,1013,37.0,2.7,22.8,82.0,0.0,235.32,71.3997231855856,3
173.6,9,20,4,29,1006,16.0,3.5,24.1,81.0,0.0,166.91,71.219549169378,1
173.6,11,40,2,36,1013,348.0,1.5,24.9,67.0,0.0,146.02,77.38324096915423,1
173.5,9,20,2,29,1009,52.0,2.8,26.5,64.0,0.0,197.59,75.8305587027027,3
173.48,14,20,3,44,1017,24.0,2.2,20.3,69.0,0.0,178.42,66.76325298947367,1
173.44,6,40,3,21,1011,117.0,2.3,28.7,54.0,0.0,130.36,80.14986681226993,1
173.42,10,0,0,31,1006,81.0,2.6,28.9,66.0,0.0,145.99,81.25629581614908,1
173.37,14,40,0,45,1007,96.0,3.5,26.4,78.0,0.0,198.09,75.25643193118279,1
173.31,9,20,0,29,1008,351.0,5.3,23.8,72.0,0.1,144.51,63.77636914716982,1
173.2,16,20,0,50,1011,18.0,2.6,21.4,80.0,0.0,122.58,68.79945545762712,1
173.15,10,40,3,33,1011,91.0,2.6,26.8,57.0,0.0,122.58,76.09527131428571,1
173.11,8,0,1,25,1006,329.0,1.3,24.5,71.0,0.0,153.81,77.77500834146342,3
173.09,7,40,1,24,1013,64.0,3.0,23.8,50.0,0.0,158.56,68.43263954716981,1
173.04,8,20,0,26,1006,35.0,2.6,25.4,72.0,0.0,163.97,75.44503810612245,3
172.9,16,20,6,50,1016,57.0,4.4,17.1,60.0,0.0,193.4,52.853749820788536,2
172.9,11,40,0,36,1014,109.0,1.1,20.9,79.0,0.0,153.59,72.53031468713692,1
172.84,6,40,5,21,1014,334.0,1.5,20.3,96.0,0.1,153.59,71.97786458947371,2
172.8,6,40,3,21,1015,48.0,2.3,21.6,63.0,0.0,153.59,68.18904835555556,1
172.79,13,20,6,41,1006,9.0,5.9,25.8,79.0,0.0,154.46,66.55469053333333,3
172.74,6,40,2,21,1003,92.0,7.5,26.2,94.0,5.5,175.35,64.17827816170212,1
172.73,17,20,2,53,1017,326.0,1.6,19.3,78.0,0.0,104.45,67.77086297587549,1
172.68,11,20,3,35,1011,91.0,2.6,26.8,57.0,0.0,180.49,76.09527131428571,1
172.54,19,40,4,60,1008,342.0,4.1,20.4,97.0,2.0,263.82,63.96542808455286,3
172.54,10,40,4,33,1008,96.0,4.5,27.2,61.0,0.0,155.06,71.2951962786517,1
172.53,14,0,2,43,1017,360.0,1.4,20.4,63.0,0.0,139.48,68.84725848455285,1
172.36,12,0,1,37,1006,40.0,3.4,27.4,85.0,0.0,163.01,78.45149636363634,1
172.27,13,0,2,40,1017,360.0,1.4,20.4,63.0,0.0,159.06,68.84725848455285,1
172.25,15,0,0,46,1014,333.0,2.5,14.1,80.0,0.0,192.25,55.18706397411003,2
172.19,9,40,5,30,1011,357.0,3.2,20.5,80.0,0.0,242.71,65.15757224489796,2
172.09,16,20,3,50,1014,87.0,1.8,21.5,76.0,0.0,109.7,71.0927354893617,3
172.0,14,40,6,45,1006,9.0,5.9,25.8,79.0,0.0,179.45,66.55469053333333,3
171.99,10,40,1,33,1005,327.0,1.5,23.9,75.0,0.0,156.07,76.49521974407584,3
171.97,20,40,0,63,1014,341.0,1.5,19.1,92.0,0.0,156.07,69.19157370193051,1
171.96,0,0,2,1,1016,219.0,0.7,21.7,69.0,0.0,156.07,74.1858907141631,1
171.72,17,40,2,54,1017,326.0,1.6,19.3,78.0,0.0,172.73,67.77086297587549,1
171.72,16,20,4,50,1016,354.0,1.8,18.2,87.0,0.0,157.79,65.96112502686569,1
171.61,20,20,2,62,1012,84.0,2.0,24.2,86.0,0.0,178.53,76.8337312,3
171.58,7,0,3,22,1015,48.0,2.3,21.6,63.0,0.0,172.8,68.18904835555556,1
171.41,10,0,2,31,1009,52.0,2.8,26.5,64.0,0.0,158.96,75.8305587027027,3
171.27,16,0,1,49,1007,310.0,1.5,22.6,80.0,0.0,158.25,74.61782914285716,3
171.25,12,20,3,38,1017,24.0,2.2,20.3,69.0,0.0,152.34,66.76325298947367,1
171.25,10,40,6,33,1004,235.0,1.4,29.9,66.0,0.0,181.38,86.98958555231786,3
171.01,7,0,2,22,1016,100.0,3.1,22.1,59.0,0.0,103.92,66.08876998951965,1
170.98,9,40,5,30,1006,78.0,5.2,27.8,64.0,0.0,170.46,70.58597715348839,2
170.92,20,40,4,63,1009,317.0,1.8,21.4,88.0,0.0,164.06,72.27281865762713,1
170.89,16,40,0,51,1015,222.0,0.9,18.9,92.0,0.0,150.44,70.72085709118774,1
170.85,19,40,3,60,1006,354.0,1.8,19.6,97.0,0.2,195.75,69.74675822362205,1
170.74,15,20,0,47,1007,315.0,0.8,25.4,86.0,0.0,159.36,83.00703970612247,1
170.63,21,20,1,65,1008,250.0,1.4,19.9,90.0,0.0,188.51,70.8576202868526,3
170.61,10,40,2,33,1004,53.0,5.1,24.7,93.0,1.3,188.51,68.76857768866995,1
170.61,17,0,6,52,1006,358.0,2.3,23.2,93.0,0.0,211.32,74.77753187522936,3
170.61,7,0,0,22,1007,12.0,6.2,26.8,56.0,0.0,145.74,64.44146651428571,1
170.58,6,0,4,19,1008,90.0,2.5,29.5,53.0,0.0,145.74,80.84435567741937,1
170.57,17,0,0,52,1007,315.0,0.8,25.4,86.0,0.0,145.74,83.00703970612247,1
170.53,12,40,0,39,1014,333.0,2.5,14.1,80.0,0.0,124.23,55.18706397411003,2
170.51,0,0,0,1,1007,13.0,2.6,22.4,85.0,0.0,124.23,71.30358123893805,3
170.46,9,20,5,29,1006,78.0,5.2,27.8,64.0,0.0,218.42,70.58597715348839,2
170.32,9,40,1,30,1013,11.0,4.5,25.4,42.0,0.0,197.22,65.50360610612246,1
170.13,17,20,0,53,1015,222.0,0.9,18.9,92.0,0.0,159.01,70.72085709118774,1
170.09,22,40,6,69,1007,358.0,0.5,21.8,93.0,0.0,143.79,77.78836322758622,2
170.07,8,20,3,26,1015,48.0,2.3,21.6,63.0,0.0,169.92,68.18904835555556,1
170.0,19,40,1,60,1016,347.0,2.3,18.8,73.0,0.0,160.61,64.05590160610686,1
169.93,9,20,3,29,1014,64.0,3.2,23.0,69.0,0.0,174.63,68.62480109090909,3
169.92,8,0,3,25,1015,48.0,2.3,21.6,63.0,0.0,214.35,68.18904835555556,1
169.86,13,20,4,41,1008,351.0,2.3,22.5,83.0,0.0,182.17,72.22068777777778,1
169.76,12,20,5,38,1008,60.0,2.5,24.4,78.0,0.0,152.39,74.62167916116505,2
169.71,15,0,0,46,1008,62.0,3.1,23.1,76.0,0.0,211.88,69.97503290593608,3
169.62,13,0,5,40,1008,60.0,2.5,24.4,78.0,0.0,134.75,74.62167916116505,2
169.59,19,20,2,59,1016,327.0,1.9,18.9,83.0,0.0,134.75,66.57513349118774,1
169.56,0,40,5,3,1009,238.0,0.1,22.3,93.0,0.0,165.67,80.04969962466959,3
169.54,10,0,0,31,1006,44.0,3.6,24.2,79.0,0.0,238.18,70.8432728,3
169.41,13,20,4,41,1010,80.0,2.5,24.3,77.0,0.0,154.18,74.30557092367151,1
169.4,6,20,3,20,1013,59.0,1.5,23.9,82.0,0.8,154.18,77.35804254407584,3
169.33,8,20,4,26,1006,164.0,1.0,24.7,80.0,0.0,154.18,80.24837808866995,1
169.31,5,40,0,18,1008,15.0,4.5,24.4,67.0,0.0,154.18,66.84581676116505,1
168.99,12,0,2,37,1014,320.0,2.4,21.3,91.0,0.5,173.6,70.49993400675106,1
168.97,16,40,6,51,1016,57.0,4.4,17.1,60.0,0.0,172.9,52.853749820788536,2
168.92,14,20,4,44,1009,319.0,1.8,20.7,98.0,0.6,135.28,72.02933702386831,3
168.88,7,40,0,24,1013,81.0,1.2,21.3,79.0,0.0,224.46,72.97425240675106,1
168.88,11,40,4,36,1006,16.0,3.5,24.1,81.0,0.0,192.94,71.219549169378,1
168.82,8,0,5,25,1014,334.0,1.5,20.3,96.0,0.1,228.02,71.97786458947371,2
168.8,18,0,5,55,1007,325.0,1.4,21.9,91.0,0.0,215.32,74.87261096277057,2
168.78,22,40,5,69,1015,354.0,3.3,16.5,64.0,0.0,215.32,55.65855635087719,2
168.74,15,20,6,47,1008,53.0,1.4,24.4,85.0,0.0,206.3,79.01722796116505,2
168.72,9,0,0,28,1006,44.0,3.6,24.2,79.0,0.0,167.61,70.8432728,3
168.7,6,40,5,21,1007,54.0,3.8,29.6,55.0,0.0,192.59,77.15702784415585,2
168.6,7,0,0,22,1014,333.0,2.5,14.1,80.0,0.0,119.59,55.18706397411003,2
168.52,23,40,5,72,1008,324.0,1.1,21.2,93.0,0.0,134.97,74.69144408739496,2
168.48,0,0,5,1,1010,301.0,1.0,22.7,87.0,0.0,134.97,77.2417840412556,2
168.39,12,40,0,39,1008,29.0,1.8,24.0,78.0,0.0,156.53,76.09627961904762,3
168.39,8,40,3,27,1015,48.0,2.3,21.6,63.0,0.0,170.07,68.18904835555556,1
168.36,12,40,4,39,1008,351.0,2.3,22.5,83.0,0.0,182.81,72.22068777777778,1
168.21,12,0,4,37,1016,1.0,1.4,18.3,83.0,0.0,149.57,67.0229637857678,1
168.2,9,40,2,30,1013,348.0,1.5,24.9,67.0,0.0,157.7,77.38324096915423,1
168.19,8,40,3,27,1013,59.0,1.5,23.9,82.0,0.8,148.46,77.35804254407584,3
168.05,16,40,1,51,1007,310.0,1.5,22.6,80.0,0.0,190.17,74.61782914285716,3
168.0,7,20,0,23,1006,35.0,2.6,25.4,72.0,0.0,129.96,75.44503810612245,3
167.98,12,0,0,37,1014,17.0,0.7,19.6,87.0,0.0,172.9,72.19050222362205,1
167.95,8,20,1,26,1012,7.0,4.6,26.9,43.0,0.0,139.38,68.00156924419889,1
167.87,19,0,5,58,1015,340.0,2.4,16.4,73.0,0.0,197.52,59.217620654545456,2
167.81,21,20,3,65,1016,352.0,2.5,18.0,89.0,0.3,228.25,63.537913481481475,1
167.76,20,0,1,61,1007,335.0,2.0,20.3,90.0,0.0,184.04,69.71683978947371,3
167.75,9,20,4,29,1016,349.0,2.0,18.2,81.0,0.0,187.8,64.70591382686568,1
167.63,7,0,2,22,1013,328.0,3.0,26.2,56.0,0.0,152.22,73.57659656170213,1
167.61,8,40,0,27,1006,35.0,2.6,25.4,72.0,0.0,173.04,75.44503810612245,3
167.4,11,0,0,34,1008,351.0,5.3,23.8,72.0,0.1,162.33,63.77636914716982,1
167.36,12,0,4,37,1008,351.0,2.3,22.5,83.0,0.0,168.88,72.22068777777778,1
167.3,13,0,0,40,1007,96.0,3.5,26.4,78.0,0.0,188.9,75.25643193118279,1
167.23,9,0,0,28,1014,109.0,1.1,20.9,79.0,0.0,149.22,72.53031468713692,1
167.03,16,40,2,51,1017,326.0,1.6,19.3,78.0,0.0,165.17,67.77086297587549,1
166.94,11,0,0,34,1014,109.0,1.1,20.9,79.0,0.0,180.04,72.53031468713692,1
166.92,14,40,1,45,1006,40.0,3.4,27.4,85.0,0.0,166.62,78.45149636363634,1
166.92,10,20,0,32,1014,109.0,1.1,20.9,79.0,0.0,142.21,72.53031468713692,1
166.91,9,0,4,28,1006,16.0,3.5,24.1,81.0,0.0,133.33,71.219549169378,1
166.86,8,20,5,26,1008,222.0,1.4,27.3,75.0,0.0,165.04,83.30020527683615,3
166.71,16,20,1,50,1016,45.0,2.8,20.3,66.0,0.0,151.63,64.51274058947368,1
166.69,13,20,5,41,1014,41.0,4.6,20.2,66.0,0.0,128.88,58.5666367483871,2
166.64,1,0,3,4,1008,345.0,2.3,21.5,97.0,3.1,128.88,71.89794948936171,1
166.62,14,20,1,44,1006,40.0,3.4,27.4,85.0,0.0,179.22,78.45149636363634,1
166.61,15,40,4,48,1010,82.0,2.0,23.4,79.0,0.0,194.7,74.43045745185185,1
166.56,6,0,1,19,1012,7.0,4.6,26.9,43.0,0.0,137.75,68.00156924419889,1
166.55,11,20,4,35,1016,349.0,2.0,18.2,81.0,0.0,136.97,64.70591382686568,1
166.49,8,0,6,25,1012,301.0,1.8,26.8,67.0,0.0,186.4,79.99331931428571,2
166.31,7,0,5,22,1007,54.0,3.8,29.6,55.0,0.0,168.7,77.15702784415585,2
166.25,9,40,1,30,1013,87.0,2.4,23.0,56.0,0.0,129.01,69.62495709090909,1
166.23,13,40,1,42,1014,25.0,1.7,22.1,53.0,0.0,164.53,69.86847638951966,1
166.19,12,40,1,39,1015,105.0,3.5,21.6,70.0,0.0,154.77,65.15333155555557,1
166.18,12,20,4,38,1016,1.0,1.4,18.3,83.0,0.0,168.21,67.0229637857678,1
166.17,10,40,6,33,1012,10.0,4.1,24.9,74.0,0.0,164.63,69.95151576915423,2
166.16,19,40,6,60,1006,5.0,1.0,22.7,91.0,0.0,151.89,77.71737284125561,3
166.09,9,40,6,30,1004,235.0,1.4,29.9,66.0,0.0,180.05,86.98958555231786,3
166.07,16,40,2,51,1014,310.0,1.0,20.8,93.0,0.0,184.23,74.22722048264463,1
166.07,5,40,4,18,1007,323.0,2.3,22.4,86.0,0.0,122.62,72.38138763893805,1
166.06,7,0,6,22,1006,85.0,2.9,29.9,58.0,0.0,204.98,81.02897435231787,2
166.0,9,40,1,30,1005,104.0,4.2,28.7,72.0,0.0,201.19,76.60270441226993,1
165.96,9,0,1,28,1005,327.0,1.5,23.9,75.0,0.0,163.42,76.49521974407584,3
165.88,22,40,3,69,1016,352.0,2.5,18.0,89.0,0.3,163.42,63.537913481481475,1
165.84,13,40,0,42,1014,17.0,0.7,19.6,87.0,0.0,218.76,72.19050222362205,1
165.75,14,40,3,45,1015,85.0,1.5,22.2,74.0,0.0,339.39,73.1488842385965,3
165.71,20,20,1,62,1016,347.0,2.3,18.8,73.0,0.0,153.19,64.05590160610686,1
165.67,0,20,5,2,1009,126.0,0.1,22.3,93.0,0.0,182.28,80.04969962466959,3
165.65,7,20,1,23,1006,329.0,1.3,24.5,71.0,0.0,152.58,77.77500834146342,3
165.63,12,40,6,39,1016,52.0,6.0,18.8,58.0,0.0,144.07,50.64514960610686,2
165.61,2,40,5,9,1009,338.0,0.1,22.3,93.0,0.0,148.19,80.04969962466959,3
165.57,7,40,0,24,1007,12.0,6.2,26.8,56.0,0.0,188.04,64.44146651428571,1
165.56,11,40,5,36,1008,99.0,1.1,28.1,74.0,0.0,176.28,85.6544731692308,3
165.55,10,40,4,33,1006,16.0,3.5,24.1,81.0,0.0,145.28,71.219549169378,1
165.5,16,0,5,49,1015,15.0,5.5,18.6,60.0,0.0,129.12,52.08722424242424,2
165.48,10,40,1,33,1013,87.0,2.4,23.0,56.0,0.0,152.97,69.62495709090909,1
165.37,15,20,0,47,1008,62.0,3.1,23.1,76.0,0.0,169.71,69.97503290593608,3
165.32,20,40,2,63,1016,327.0,1.9,18.9,83.0,0.0,186.71,66.57513349118774,1
165.23,9,40,6,30,1012,10.0,4.1,24.9,74.0,0.0,177.79,69.95151576915423,2
165.19,6,20,1,20,1004,96.0,3.6,31.1,63.0,0.0,160.08,81.78337059856115,1
165.17,16,20,2,50,1017,326.0,1.6,19.3,78.0,0.0,153.51,67.77086297587549,1
165.1,8,0,0,25,1013,81.0,1.2,21.3,79.0,0.0,168.88,72.97425240675106,1
165.08,21,0,2,64,1013,37.0,2.7,22.8,82.0,0.0,124.0,71.3997231855856,3
165.04,8,0,5,25,1008,222.0,1.4,27.3,75.0,0.0,198.31,83.30020527683615,3
165.0,13,0,0,40,1014,17.0,0.7,19.6,87.0,0.0,217.37,72.19050222362205,1
164.97,17,40,2,54,1012,8.0,3.3,24.7,76.0,0.0,218.64,72.38370128866995,3
164.85,10,40,3,33,1014,64.0,3.2,23.0,69.0,0.0,178.79,68.62480109090909,3
164.83,15,40,0,48,1007,315.0,0.8,25.4,86.0,0.0,170.74,83.00703970612247,1
164.67,11,20,6,35,1004,235.0,1.4,29.9,66.0,0.0,158.62,86.98958555231786,3
164.63,10,20,6,32,1012,10.0,4.1,24.9,74.0,0.0,210.89,69.95151576915423,2
164.63,11,20,1,35,1005,104.0,4.2,28.7,72.0,0.0,197.28,76.60270441226993,1
164.6,8,40,6,27,1004,208.0,2.3,32.8,52.0,0.0,174.52,87.47100737049179,3
164.53,13,20,1,41,1014,25.0,1.7,22.1,53.0,0.0,202.69,69.86847638951966,1
164.51,20,20,2,62,1013,341.0,1.7,20.2,94.0,0.0,178.5,70.92123834838709,1
164.45,8,40,4,27,1009,299.0,2.5,20.0,96.0,0.0,133.28,68.18688,3
164.43,6,20,1,20,1013,64.0,3.0,23.8,50.0,0.0,133.28,68.43263954716981,1
164.39,20,0,6,61,1014,344.0,2.0,21.3,83.0,0.0,202.09,70.86947960675106,2
164.38,9,20,0,29,1014,333.0,2.5,14.1,80.0,0.0,218.34,55.18706397411003,2
164.27,9,0,5,28,1014,333.0,2.2,20.3,96.0,0.0,218.27,69.73786458947369,2
164.26,5,0,1,16,1015,45.0,3.5,21.2,66.0,0.0,218.27,63.94847768739496,1
164.24,11,0,4,34,1006,16.0,3.5,24.1,81.0,0.0,165.55,71.219549169378,1
164.07,5,20,1,17,1015,45.0,3.5,21.2,66.0,0.0,164.26,63.94847768739496,1
164.06,20,20,4,62,1009,317.0,1.8,21.4,88.0,0.0,134.94,72.27281865762713,1
164.05,7,40,3,24,1013,59.0,1.5,23.9,82.0,0.8,145.0,77.35804254407584,3
163.99,19,40,1,60,1004,56.0,1.7,26.2,95.0,1.2,146.75,82.86990136170213,1
163.97,8,0,0,25,1006,35.0,2.6,25.4,72.0,0.0,120.26,75.44503810612245,3
163.79,17,40,3,54,1014,87.0,1.8,21.5,76.0,0.0,213.59,71.0927354893617,3
163.66,9,0,6,28,1004,235.0,1.4,29.9,66.0,0.0,164.6,86.98958555231786,3
163.42,8,40,1,27,1006,329.0,1.3,24.5,71.0,0.0,188.23,77.77500834146342,3
163.42,13,0,2,40,1014,320.0,2.4,21.3,91.0,0.5,184.42,70.49993400675106,1
163.29,10,0,3,31,1006,356.0,4.0,20.6,96.0,1.4,214.12,64.5690044852459,1
163.19,18,20,5,56,1013,215.0,1.7,19.7,97.0,0.0,208.13,70.26403439209486,2
163.15,13,40,6,42,1006,9.0,5.9,25.8,79.0,0.0,172.79,66.55469053333333,3
163.01,11,40,1,36,1005,104.0,4.2,28.7,72.0,0.0,164.63,76.60270441226993,1
163.0,17,20,0,53,1014,333.0,2.5,14.1,80.0,0.0,174.97,55.18706397411003,2
162.99,22,0,1,67,1017,4.0,1.9,19.2,74.0,0.0,201.53,66.19587276899225,1
162.98,16,20,0,50,1007,315.0,0.8,25.4,86.0,0.0,201.97,83.00703970612247,1
162.94,6,20,6,20,1014,54.0,3.5,21.7,49.0,0.0,201.97,62.92066671416309,2
162.9,8,20,5,26,1014,334.0,1.5,20.3,96.0,0.1,168.82,71.97786458947371,2
162.8,12,20,6,38,1006,9.0,5.9,25.8,79.0,0.0,199.84,66.55469053333333,3
162.67,17,0,1,52,1016,45.0,2.8,20.3,66.0,0.0,192.99,64.51274058947368,1
162.65,21,40,3,66,1016,352.0,2.5,18.0,89.0,0.3,167.81,63.537913481481475,1
162.52,10,40,3,33,1006,356.0,4.0,20.6,96.0,1.4,137.71,64.5690044852459,1
162.37,15,40,3,48,1017,41.0,1.8,19.8,71.0,0.0,137.38,67.32415381587302,1
162.36,21,0,5,64,1015,354.0,3.3,16.5,64.0,0.0,137.38,55.65855635087719,2
162.33,10,40,0,33,1008,351.0,5.3,23.8,72.0,0.1,208.0,63.77636914716982,1
162.16,13,0,2,40,1012,59.0,2.0,25.4,72.0,0.0,111.97,77.36503810612246,3
162.16,16,40,3,51,1012,86.0,2.7,23.1,80.0,0.0,191.02,71.73643930593606,1
162.15,16,40,6,51,1015,7.0,2.1,21.9,80.0,0.0,308.91,71.35673856277057,2
162.09,15,40,1,48,1014,326.0,2.2,20.5,65.0,0.0,171.67,66.69410224489796,1
162.06,16,20,2,50,1012,8.0,3.3,24.7,76.0,0.0,231.79,72.38370128866995,3
162.05,21,20,2,65,1016,14.0,2.3,19.3,79.0,0.0,231.79,65.63739777587547,1
161.9,20,40,1,63,1004,56.0,1.7,26.2,95.0,1.2,175.02,82.86990136170213,1
161.85,12,0,3,37,1008,10.0,3.1,20.3,97.0,1.5,183.59,66.96803538947367,1
161.84,15,20,6,47,1006,358.0,2.3,23.2,93.0,0.0,154.56,74.77753187522936,3
161.43,11,40,4,36,1008,96.0,4.5,27.2,61.0,0.0,177.61,71.2951962786517,1
161.13,11,40,1,36,1005,327.0,1.5,23.9,75.0,0.0,206.49,76.49521974407584,3
161.08,14,40,2,45,1017,360.0,1.4,20.4,63.0,0.0,154.13,68.84725848455285,1
161.02,21,20,1,65,1017,4.0,1.9,19.2,74.0,0.0,190.56,66.19587276899225,1
161.0,20,20,1,62,1014,327.0,1.4,19.4,74.0,0.0,241.4,68.1735901,1
160.94,13,20,0,41,1014,333.0,2.5,14.1,80.0,0.0,207.87,55.18706397411003,2
160.91,10,20,0,32,1014,333.0,2.5,14.1,80.0,0.0,145.64,55.18706397411003,2
160.88,6,20,0,20,1006,35.0,2.6,25.4,72.0,0.0,133.09,75.44503810612245,3
160.82,19,40,4,60,1009,317.0,1.8,21.4,88.0,0.0,133.09,72.27281865762713,1
160.76,19,40,2,60,1013,341.0,1.7,20.2,94.0,0.0,204.58,70.92123834838709,1
160.76,7,0,6,22,1004,208.0,2.3,32.8,52.0,0.0,132.48,87.47100737049179,3
160.74,11,0,3,34,1015,46.0,2.3,21.3,61.0,0.0,159.47,67.40573000675106,1
160.71,11,0,1,34,1005,327.0,1.5,23.9,75.0,0.0,171.99,76.49521974407584,3
160.61,19,20,1,59,1016,347.0,2.3,18.8,73.0,0.0,214.87,64.05590160610686,1
160.54,19,20,5,59,1007,325.0,1.4,21.9,91.0,0.0,195.69,74.87261096277057,2
160.54,21,20,5,65,1013,216.0,3.2,19.6,97.0,0.0,128.62,65.26675822362205,2
160.51,17,20,5,53,1009,322.0,2.2,24.1,94.0,0.0,211.23,76.99138796937801,3
160.5,9,0,6,28,1007,57.0,2.8,28.9,57.0,0.0,182.83,79.34333221614908,2
160.45,13,20,0,41,1008,29.0,1.8,24.0,78.0,0.0,139.71,76.09627961904762,3
160.33,18,40,0,57,1008,347.0,1.3,20.8,80.0,0.0,223.45,71.81136608264462,3
160.09,10,40,4,33,1016,349.0,2.0,18.2,81.0,0.0,127.2,64.70591382686568,1
160.08,6,0,1,19,1004,96.0,3.6,31.1,63.0,0.0,127.2,81.78337059856115,1
160.08,17,40,5,54,1009,322.0,2.2,24.1,94.0,0.0,160.51,76.99138796937801,3
160.06,7,20,2,23,1013,328.0,3.0,26.2,56.0,0.0,167.63,73.57659656170213,1
