intersection_id,tollgate_id,time_window,avg_travel_time,start_time,date,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,time,weekday,route,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,timemap,holiday
A,3,"[2016-07-24 11:40:00,2016-07-24 12:00:00)",98.04,2016-07-24 11:40:00,2016-07-24,1001.0,1005.8,177.0,0.9,39.4,38.0,0.0,11:40:00,6,A-3,93.57,106.91,121.01,115.13,164.13,133.61,36,0
A,3,"[2016-07-24 12:00:00,2016-07-24 12:20:00)",126.93,2016-07-24 12:00:00,2016-07-24,1001.8,1006.6,96.0,2.1,35.0,61.0,0.0,12:00:00,6,A-3,98.04,93.57,106.91,121.01,115.13,164.13,37,0
A,3,"[2016-07-24 12:20:00,2016-07-24 12:40:00)",120.04,2016-07-24 12:20:00,2016-07-24,1001.8,1006.6,96.0,2.1,35.0,61.0,0.0,12:20:00,6,A-3,126.93,98.04,93.57,106.91,121.01,115.13,38,0
A,3,"[2016-07-24 12:40:00,2016-07-24 13:00:00)",121.19,2016-07-24 12:40:00,2016-07-24,1001.8,1006.6,96.0,2.1,35.0,61.0,0.0,12:40:00,6,A-3,120.04,126.93,98.04,93.57,106.91,121.01,39,0
A,3,"[2016-07-24 13:00:00,2016-07-24 13:20:00)",121.22,2016-07-24 13:00:00,2016-07-24,1001.8,1006.6,96.0,2.1,35.0,61.0,0.0,13:00:00,6,A-3,121.19,120.04,126.93,98.04,93.57,106.91,40,0
A,3,"[2016-07-24 13:20:00,2016-07-24 13:40:00)",79.44,2016-07-24 13:20:00,2016-07-24,1001.8,1006.6,96.0,2.1,35.0,61.0,0.0,13:20:00,6,A-3,121.22,121.19,120.04,126.93,98.04,93.57,41,0
A,3,"[2016-07-24 13:40:00,2016-07-24 14:00:00)",91.91,2016-07-24 13:40:00,2016-07-24,1001.8,1006.6,96.0,2.1,35.0,61.0,0.0,13:40:00,6,A-3,79.44,121.22,121.19,120.04,126.93,98.04,42,0
A,3,"[2016-07-24 14:00:00,2016-07-24 14:20:00)",94.29,2016-07-24 14:00:00,2016-07-24,1001.8,1006.6,96.0,2.1,35.0,61.0,0.0,14:00:00,6,A-3,91.91,79.44,121.22,121.19,120.04,126.93,43,0
A,3,"[2016-07-24 14:20:00,2016-07-24 14:40:00)",115.92,2016-07-24 14:20:00,2016-07-24,1001.8,1006.6,96.0,2.1,35.0,61.0,0.0,14:20:00,6,A-3,94.29,91.91,79.44,121.22,121.19,120.04,44,0
A,3,"[2016-07-24 14:40:00,2016-07-24 15:00:00)",99.83,2016-07-24 14:40:00,2016-07-24,1001.8,1006.6,96.0,2.1,35.0,61.0,0.0,14:40:00,6,A-3,115.92,94.29,91.91,79.44,121.22,121.19,45,0
A,3,"[2016-07-24 15:00:00,2016-07-24 15:20:00)",133.43,2016-07-24 15:00:00,2016-07-24,1003.0,1007.7,190.0,1.4,33.3,65.0,0.0,15:00:00,6,A-3,99.83,115.92,94.29,91.91,79.44,121.22,46,0
A,3,"[2016-07-24 15:20:00,2016-07-24 15:40:00)",113.49,2016-07-24 15:20:00,2016-07-24,1003.0,1007.7,190.0,1.4,33.3,65.0,0.0,15:20:00,6,A-3,133.43,99.83,115.92,94.29,91.91,79.44,47,0
A,3,"[2016-07-24 15:40:00,2016-07-24 16:00:00)",101.52,2016-07-24 15:40:00,2016-07-24,1003.0,1007.7,190.0,1.4,33.3,65.0,0.0,15:40:00,6,A-3,113.49,133.43,99.83,115.92,94.29,91.91,48,0
A,3,"[2016-07-24 16:00:00,2016-07-24 16:20:00)",129.98,2016-07-24 16:00:00,2016-07-24,1003.0,1007.7,190.0,1.4,33.3,65.0,0.0,16:00:00,6,A-3,101.52,113.49,133.43,99.83,115.92,94.29,49,0
A,3,"[2016-07-24 16:20:00,2016-07-24 16:40:00)",115.49,2016-07-24 16:20:00,2016-07-24,1003.0,1007.7,190.0,1.4,33.3,65.0,0.0,16:20:00,6,A-3,129.98,101.52,113.49,133.43,99.83,115.92,50,0
A,3,"[2016-07-24 16:40:00,2016-07-24 17:00:00)",103.64,2016-07-24 16:40:00,2016-07-24,1003.0,1007.7,190.0,1.4,33.3,65.0,0.0,16:40:00,6,A-3,115.49,129.98,101.52,113.49,133.43,99.83,51,0
A,3,"[2016-07-24 17:00:00,2016-07-24 17:20:00)",100.98,2016-07-24 17:00:00,2016-07-24,1003.0,1007.7,190.0,1.4,33.3,65.0,0.0,17:00:00,6,A-3,103.64,115.49,129.98,101.52,113.49,133.43,52,0
A,3,"[2016-07-24 17:20:00,2016-07-24 17:40:00)",137.12,2016-07-24 17:20:00,2016-07-24,1003.0,1007.7,190.0,1.4,33.3,65.0,0.0,17:20:00,6,A-3,100.98,103.64,115.49,129.98,101.52,113.49,53,0
A,3,"[2016-07-24 17:40:00,2016-07-24 18:00:00)",132.75,2016-07-24 17:40:00,2016-07-24,1003.0,1007.7,190.0,1.4,33.3,65.0,0.0,17:40:00,6,A-3,137.12,100.98,103.64,115.49,129.98,101.52,54,0
A,3,"[2016-07-24 18:00:00,2016-07-24 18:20:00)",101.38,2016-07-24 18:00:00,2016-07-24,1002.2,1006.9,113.0,0.5,31.1,72.0,0.0,18:00:00,6,A-3,132.75,137.12,100.98,103.64,115.49,129.98,55,0
A,3,"[2016-07-24 18:20:00,2016-07-24 18:40:00)",91.93,2016-07-24 18:20:00,2016-07-24,1002.2,1006.9,113.0,0.5,31.1,72.0,0.0,18:20:00,6,A-3,101.38,132.75,137.12,100.98,103.64,115.49,56,0
A,3,"[2016-07-24 18:40:00,2016-07-24 19:00:00)",102.05,2016-07-24 18:40:00,2016-07-24,1002.2,1006.9,113.0,0.5,31.1,72.0,0.0,18:40:00,6,A-3,91.93,101.38,132.75,137.12,100.98,103.64,57,0
A,3,"[2016-07-24 19:00:00,2016-07-24 19:20:00)",152.57,2016-07-24 19:00:00,2016-07-24,1002.2,1006.9,113.0,0.5,31.1,72.0,0.0,19:00:00,6,A-3,102.05,91.93,101.38,132.75,137.12,100.98,58,0
A,3,"[2016-07-24 19:20:00,2016-07-24 19:40:00)",125.21,2016-07-24 19:20:00,2016-07-24,1002.2,1006.9,113.0,0.5,31.1,72.0,0.0,19:20:00,6,A-3,152.57,102.05,91.93,101.38,132.75,137.12,59,0
A,3,"[2016-07-24 19:40:00,2016-07-24 20:00:00)",144.28,2016-07-24 19:40:00,2016-07-24,1002.2,1006.9,113.0,0.5,31.1,72.0,0.0,19:40:00,6,A-3,125.21,152.57,102.05,91.93,101.38,132.75,60,0
A,3,"[2016-07-24 20:00:00,2016-07-24 20:20:00)",109.08,2016-07-24 20:00:00,2016-07-24,1002.2,1006.9,113.0,0.5,31.1,72.0,0.0,20:00:00,6,A-3,144.28,125.21,152.57,102.05,91.93,101.38,61,0
A,3,"[2016-07-24 20:20:00,2016-07-24 20:40:00)",112.98,2016-07-24 20:20:00,2016-07-24,1002.2,1006.9,113.0,0.5,31.1,72.0,0.0,20:20:00,6,A-3,109.08,144.28,125.21,152.57,102.05,91.93,62,0
A,3,"[2016-07-24 20:40:00,2016-07-24 21:00:00)",127.88,2016-07-24 20:40:00,2016-07-24,1002.2,1006.9,113.0,0.5,31.1,72.0,0.0,20:40:00,6,A-3,112.98,109.08,144.28,125.21,152.57,102.05,63,0
A,3,"[2016-07-24 23:20:00,2016-07-24 23:40:00)",112.22,2016-07-24 23:20:00,2016-07-24,1002.8,1007.6,214.0,1.9,29.9,79.0,0.0,23:20:00,6,A-3,157.05,125.57,91.75,98.75,164.54,97.4,71,0
A,3,"[2016-07-24 23:40:00,2016-07-25 00:00:00)",104.38,2016-07-24 23:40:00,2016-07-24,1002.8,1007.6,214.0,1.9,29.9,79.0,0.0,23:40:00,6,A-3,112.22,157.05,125.57,91.75,98.75,164.54,72,0
A,3,"[2016-07-25 08:40:00,2016-07-25 09:00:00)",172.15,2016-07-25 08:40:00,2016-07-25,1001.0,1005.7,198.0,2.0,38.8,43.0,0.0,08:40:00,0,A-3,116.65,186.78,192.8,117.39,89.09,130.06,27,0
A,3,"[2016-07-25 09:00:00,2016-07-25 09:20:00)",101.78,2016-07-25 09:00:00,2016-07-25,1000.2,1005.0,79.0,4.1,37.6,50.0,0.0,09:00:00,0,A-3,172.15,116.65,186.78,192.8,117.39,89.09,28,0
A,3,"[2016-07-25 09:20:00,2016-07-25 09:40:00)",187.47,2016-07-25 09:20:00,2016-07-25,1000.2,1005.0,79.0,4.1,37.6,50.0,0.0,09:20:00,0,A-3,101.78,172.15,116.65,186.78,192.8,117.39,29,0
A,3,"[2016-07-25 09:40:00,2016-07-25 10:00:00)",127.96,2016-07-25 09:40:00,2016-07-25,1000.2,1005.0,79.0,4.1,37.6,50.0,0.0,09:40:00,0,A-3,187.47,101.78,172.15,116.65,186.78,192.8,30,0
A,3,"[2016-07-25 10:00:00,2016-07-25 10:20:00)",126.63,2016-07-25 10:00:00,2016-07-25,1000.2,1005.0,79.0,4.1,37.6,50.0,0.0,10:00:00,0,A-3,127.96,187.47,101.78,172.15,116.65,186.78,31,0
A,3,"[2016-07-25 10:20:00,2016-07-25 10:40:00)",98.7,2016-07-25 10:20:00,2016-07-25,1000.2,1005.0,79.0,4.1,37.6,50.0,0.0,10:20:00,0,A-3,126.63,127.96,187.47,101.78,172.15,116.65,32,0
A,3,"[2016-07-25 10:40:00,2016-07-25 11:00:00)",92.53,2016-07-25 10:40:00,2016-07-25,1000.2,1005.0,79.0,4.1,37.6,50.0,0.0,10:40:00,0,A-3,98.7,126.63,127.96,187.47,101.78,172.15,33,0
A,3,"[2016-07-25 11:00:00,2016-07-25 11:20:00)",105.18,2016-07-25 11:00:00,2016-07-25,1000.2,1005.0,79.0,4.1,37.6,50.0,0.0,11:00:00,0,A-3,92.53,98.7,126.63,127.96,187.47,101.78,34,0
A,3,"[2016-07-25 11:20:00,2016-07-25 11:40:00)",79.09,2016-07-25 11:20:00,2016-07-25,1000.2,1005.0,79.0,4.1,37.6,50.0,0.0,11:20:00,0,A-3,105.18,92.53,98.7,126.63,127.96,187.47,35,0
A,3,"[2016-07-25 11:40:00,2016-07-25 12:00:00)",104.26,2016-07-25 11:40:00,2016-07-25,1000.2,1005.0,79.0,4.1,37.6,50.0,0.0,11:40:00,0,A-3,79.09,105.18,92.53,98.7,126.63,127.96,36,0
A,3,"[2016-07-25 12:00:00,2016-07-25 12:20:00)",111.85,2016-07-25 12:00:00,2016-07-25,1001.2,1006.0,80.0,2.8,35.4,53.0,0.0,12:00:00,0,A-3,104.26,79.09,105.18,92.53,98.7,126.63,37,0
A,3,"[2016-07-25 12:20:00,2016-07-25 12:40:00)",140.0,2016-07-25 12:20:00,2016-07-25,1001.2,1006.0,80.0,2.8,35.4,53.0,0.0,12:20:00,0,A-3,111.85,104.26,79.09,105.18,92.53,98.7,38,0
A,3,"[2016-07-25 12:40:00,2016-07-25 13:00:00)",77.26,2016-07-25 12:40:00,2016-07-25,1001.2,1006.0,80.0,2.8,35.4,53.0,0.0,12:40:00,0,A-3,140.0,111.85,104.26,79.09,105.18,92.53,39,0
A,3,"[2016-07-25 13:00:00,2016-07-25 13:20:00)",150.4,2016-07-25 13:00:00,2016-07-25,1001.2,1006.0,80.0,2.8,35.4,53.0,0.0,13:00:00,0,A-3,77.26,140.0,111.85,104.26,79.09,105.18,40,0
A,3,"[2016-07-25 13:20:00,2016-07-25 13:40:00)",95.11,2016-07-25 13:20:00,2016-07-25,1001.2,1006.0,80.0,2.8,35.4,53.0,0.0,13:20:00,0,A-3,150.4,77.26,140.0,111.85,104.26,79.09,41,0
A,3,"[2016-07-25 13:40:00,2016-07-25 14:00:00)",101.37,2016-07-25 13:40:00,2016-07-25,1001.2,1006.0,80.0,2.8,35.4,53.0,0.0,13:40:00,0,A-3,95.11,150.4,77.26,140.0,111.85,104.26,42,0
A,3,"[2016-07-25 14:00:00,2016-07-25 14:20:00)",95.21,2016-07-25 14:00:00,2016-07-25,1001.2,1006.0,80.0,2.8,35.4,53.0,0.0,14:00:00,0,A-3,101.37,95.11,150.4,77.26,140.0,111.85,43,0
A,3,"[2016-07-25 14:20:00,2016-07-25 14:40:00)",130.64,2016-07-25 14:20:00,2016-07-25,1001.2,1006.0,80.0,2.8,35.4,53.0,0.0,14:20:00,0,A-3,95.21,101.37,95.11,150.4,77.26,140.0,44,0
A,3,"[2016-07-25 14:40:00,2016-07-25 15:00:00)",109.22,2016-07-25 14:40:00,2016-07-25,1001.2,1006.0,80.0,2.8,35.4,53.0,0.0,14:40:00,0,A-3,130.64,95.21,101.37,95.11,150.4,77.26,45,0
A,3,"[2016-07-25 15:00:00,2016-07-25 15:20:00)",129.05,2016-07-25 15:00:00,2016-07-25,1001.9,1006.7,271.0,0.6,32.9,69.0,0.0,15:00:00,0,A-3,109.22,130.64,95.21,101.37,95.11,150.4,46,0
A,3,"[2016-07-25 15:20:00,2016-07-25 15:40:00)",153.14,2016-07-25 15:20:00,2016-07-25,1001.9,1006.7,271.0,0.6,32.9,69.0,0.0,15:20:00,0,A-3,129.05,109.22,130.64,95.21,101.37,95.11,47,0
A,3,"[2016-07-25 15:40:00,2016-07-25 16:00:00)",102.44,2016-07-25 15:40:00,2016-07-25,1001.9,1006.7,271.0,0.6,32.9,69.0,0.0,15:40:00,0,A-3,153.14,129.05,109.22,130.64,95.21,101.37,48,0
A,3,"[2016-07-25 16:00:00,2016-07-25 16:20:00)",157.75,2016-07-25 16:00:00,2016-07-25,1001.9,1006.7,271.0,0.6,32.9,69.0,0.0,16:00:00,0,A-3,102.44,153.14,129.05,109.22,130.64,95.21,49,0
A,3,"[2016-07-25 16:20:00,2016-07-25 16:40:00)",125.86,2016-07-25 16:20:00,2016-07-25,1001.9,1006.7,271.0,0.6,32.9,69.0,0.0,16:20:00,0,A-3,157.75,102.44,153.14,129.05,109.22,130.64,50,0
A,3,"[2016-07-25 16:40:00,2016-07-25 17:00:00)",144.25,2016-07-25 16:40:00,2016-07-25,1001.9,1006.7,271.0,0.6,32.9,69.0,0.0,16:40:00,0,A-3,125.86,157.75,102.44,153.14,129.05,109.22,51,0
A,3,"[2016-07-25 17:00:00,2016-07-25 17:20:00)",139.69,2016-07-25 17:00:00,2016-07-25,1001.9,1006.7,271.0,0.6,32.9,69.0,0.0,17:00:00,0,A-3,144.25,125.86,157.75,102.44,153.14,129.05,52,0
A,3,"[2016-07-25 17:20:00,2016-07-25 17:40:00)",117.23,2016-07-25 17:20:00,2016-07-25,1001.9,1006.7,271.0,0.6,32.9,69.0,0.0,17:20:00,0,A-3,139.69,144.25,125.86,157.75,102.44,153.14,53,0
A,3,"[2016-07-25 17:40:00,2016-07-25 18:00:00)",120.3,2016-07-25 17:40:00,2016-07-25,1001.9,1006.7,271.0,0.6,32.9,69.0,0.0,17:40:00,0,A-3,117.23,139.69,144.25,125.86,157.75,102.44,54,0
A,3,"[2016-07-25 18:00:00,2016-07-25 18:20:00)",139.27,2016-07-25 18:00:00,2016-07-25,1000.9,1005.6,201.0,1.4,31.2,76.0,0.0,18:00:00,0,A-3,120.3,117.23,139.69,144.25,125.86,157.75,55,0
A,3,"[2016-07-25 18:20:00,2016-07-25 18:40:00)",180.11,2016-07-25 18:20:00,2016-07-25,1000.9,1005.6,201.0,1.4,31.2,76.0,0.0,18:20:00,0,A-3,139.27,120.3,117.23,139.69,144.25,125.86,56,0
A,3,"[2016-07-25 18:40:00,2016-07-25 19:00:00)",149.5,2016-07-25 18:40:00,2016-07-25,1000.9,1005.6,201.0,1.4,31.2,76.0,0.0,18:40:00,0,A-3,180.11,139.27,120.3,117.23,139.69,144.25,57,0
A,3,"[2016-07-25 19:00:00,2016-07-25 19:20:00)",123.97,2016-07-25 19:00:00,2016-07-25,1000.9,1005.6,201.0,1.4,31.2,76.0,0.0,19:00:00,0,A-3,149.5,180.11,139.27,120.3,117.23,139.69,58,0
A,3,"[2016-07-25 19:20:00,2016-07-25 19:40:00)",137.99,2016-07-25 19:20:00,2016-07-25,1000.9,1005.6,201.0,1.4,31.2,76.0,0.0,19:20:00,0,A-3,123.97,149.5,180.11,139.27,120.3,117.23,59,0
A,3,"[2016-07-25 19:40:00,2016-07-25 20:00:00)",134.4,2016-07-25 19:40:00,2016-07-25,1000.9,1005.6,201.0,1.4,31.2,76.0,0.0,19:40:00,0,A-3,137.99,123.97,149.5,180.11,139.27,120.3,60,0
A,3,"[2016-07-25 20:00:00,2016-07-25 20:20:00)",175.42,2016-07-25 20:00:00,2016-07-25,1000.9,1005.6,201.0,1.4,31.2,76.0,0.0,20:00:00,0,A-3,134.4,137.99,123.97,149.5,180.11,139.27,61,0
A,3,"[2016-07-25 20:20:00,2016-07-25 20:40:00)",98.85,2016-07-25 20:20:00,2016-07-25,1000.9,1005.6,201.0,1.4,31.2,76.0,0.0,20:20:00,0,A-3,175.42,134.4,137.99,123.97,149.5,180.11,62,0
A,3,"[2016-07-25 20:40:00,2016-07-25 21:00:00)",114.75,2016-07-25 20:40:00,2016-07-25,1000.9,1005.6,201.0,1.4,31.2,76.0,0.0,20:40:00,0,A-3,98.85,175.42,134.4,137.99,123.97,149.5,63,0
A,3,"[2016-07-25 21:00:00,2016-07-25 21:20:00)",148.26,2016-07-25 21:00:00,2016-07-25,1001.4,1006.2,235.0,1.7,29.6,82.0,0.0,21:00:00,0,A-3,114.75,98.85,175.42,134.4,137.99,123.97,64,0
A,3,"[2016-07-25 21:20:00,2016-07-25 21:40:00)",88.86,2016-07-25 21:20:00,2016-07-25,1001.4,1006.2,235.0,1.7,29.6,82.0,0.0,21:20:00,0,A-3,148.26,114.75,98.85,175.42,134.4,137.99,65,0
A,3,"[2016-07-25 21:40:00,2016-07-25 22:00:00)",72.12,2016-07-25 21:40:00,2016-07-25,1001.4,1006.2,235.0,1.7,29.6,82.0,0.0,21:40:00,0,A-3,88.86,148.26,114.75,98.85,175.42,134.4,66,0
A,3,"[2016-07-25 22:00:00,2016-07-25 22:20:00)",89.74,2016-07-25 22:00:00,2016-07-25,1001.4,1006.2,235.0,1.7,29.6,82.0,0.0,22:00:00,0,A-3,72.12,88.86,148.26,114.75,98.85,175.42,67,0
A,3,"[2016-07-25 22:20:00,2016-07-25 22:40:00)",90.57,2016-07-25 22:20:00,2016-07-25,1001.4,1006.2,235.0,1.7,29.6,82.0,0.0,22:20:00,0,A-3,89.74,72.12,88.86,148.26,114.75,98.85,68,0
A,3,"[2016-07-25 22:40:00,2016-07-25 23:00:00)",78.69,2016-07-25 22:40:00,2016-07-25,1001.4,1006.2,235.0,1.7,29.6,82.0,0.0,22:40:00,0,A-3,90.57,89.74,72.12,88.86,148.26,114.75,69,0
A,3,"[2016-07-25 23:00:00,2016-07-25 23:20:00)",153.52,2016-07-25 23:00:00,2016-07-25,1001.4,1006.2,235.0,1.7,29.6,82.0,0.0,23:00:00,0,A-3,78.69,90.57,89.74,72.12,88.86,148.26,70,0
A,3,"[2016-07-26 09:40:00,2016-07-26 10:00:00)",119.74,2016-07-26 09:40:00,2016-07-26,998.2,1002.9,291.0,1.5,38.8,42.0,0.0,09:40:00,1,A-3,131.86,116.23,144.85,135.14,116.54,213.15,30,0
A,3,"[2016-07-26 10:00:00,2016-07-26 10:20:00)",101.05,2016-07-26 10:00:00,2016-07-26,998.2,1002.9,291.0,1.5,38.8,42.0,0.0,10:00:00,1,A-3,119.74,131.86,116.23,144.85,135.14,116.54,31,0
A,3,"[2016-07-26 10:20:00,2016-07-26 10:40:00)",113.29,2016-07-26 10:20:00,2016-07-26,998.2,1002.9,291.0,1.5,38.8,42.0,0.0,10:20:00,1,A-3,101.05,119.74,131.86,116.23,144.85,135.14,32,0
A,3,"[2016-07-26 10:40:00,2016-07-26 11:00:00)",97.0,2016-07-26 10:40:00,2016-07-26,998.2,1002.9,291.0,1.5,38.8,42.0,0.0,10:40:00,1,A-3,113.29,101.05,119.74,131.86,116.23,144.85,33,0
A,3,"[2016-07-26 11:00:00,2016-07-26 11:20:00)",95.84,2016-07-26 11:00:00,2016-07-26,998.2,1002.9,291.0,1.5,38.8,42.0,0.0,11:00:00,1,A-3,97.0,113.29,101.05,119.74,131.86,116.23,34,0
A,3,"[2016-07-26 11:20:00,2016-07-26 11:40:00)",87.22,2016-07-26 11:20:00,2016-07-26,998.2,1002.9,291.0,1.5,38.8,42.0,0.0,11:20:00,1,A-3,95.84,97.0,113.29,101.05,119.74,131.86,35,0
A,3,"[2016-07-26 11:40:00,2016-07-26 12:00:00)",81.52,2016-07-26 11:40:00,2016-07-26,998.2,1002.9,291.0,1.5,38.8,42.0,0.0,11:40:00,1,A-3,87.22,95.84,97.0,113.29,101.05,119.74,36,0
A,3,"[2016-07-26 12:00:00,2016-07-26 12:20:00)",82.38,2016-07-26 12:00:00,2016-07-26,999.6,1004.4,197.0,1.1,32.3,57.0,0.0,12:00:00,1,A-3,81.52,87.22,95.84,97.0,113.29,101.05,37,0
A,3,"[2016-07-26 12:20:00,2016-07-26 12:40:00)",110.27,2016-07-26 12:20:00,2016-07-26,999.6,1004.4,197.0,1.1,32.3,57.0,0.0,12:20:00,1,A-3,82.38,81.52,87.22,95.84,97.0,113.29,38,0
A,3,"[2016-07-26 12:40:00,2016-07-26 13:00:00)",103.06,2016-07-26 12:40:00,2016-07-26,999.6,1004.4,197.0,1.1,32.3,57.0,0.0,12:40:00,1,A-3,110.27,82.38,81.52,87.22,95.84,97.0,39,0
A,3,"[2016-07-26 13:00:00,2016-07-26 13:20:00)",99.29,2016-07-26 13:00:00,2016-07-26,999.6,1004.4,197.0,1.1,32.3,57.0,0.0,13:00:00,1,A-3,103.06,110.27,82.38,81.52,87.22,95.84,40,0
A,3,"[2016-07-26 13:20:00,2016-07-26 13:40:00)",174.98,2016-07-26 13:20:00,2016-07-26,999.6,1004.4,197.0,1.1,32.3,57.0,0.0,13:20:00,1,A-3,99.29,103.06,110.27,82.38,81.52,87.22,41,0
A,3,"[2016-07-26 13:40:00,2016-07-26 14:00:00)",136.2,2016-07-26 13:40:00,2016-07-26,999.6,1004.4,197.0,1.1,32.3,57.0,0.0,13:40:00,1,A-3,174.98,99.29,103.06,110.27,82.38,81.52,42,0
A,3,"[2016-07-26 14:00:00,2016-07-26 14:20:00)",98.37,2016-07-26 14:00:00,2016-07-26,999.6,1004.4,197.0,1.1,32.3,57.0,0.0,14:00:00,1,A-3,136.2,174.98,99.29,103.06,110.27,82.38,43,0
A,3,"[2016-07-26 14:20:00,2016-07-26 14:40:00)",100.86,2016-07-26 14:20:00,2016-07-26,999.6,1004.4,197.0,1.1,32.3,57.0,0.0,14:20:00,1,A-3,98.37,136.2,174.98,99.29,103.06,110.27,44,0
A,3,"[2016-07-26 14:40:00,2016-07-26 15:00:00)",103.11,2016-07-26 14:40:00,2016-07-26,999.6,1004.4,197.0,1.1,32.3,57.0,0.0,14:40:00,1,A-3,100.86,98.37,136.2,174.98,99.29,103.06,45,0
A,3,"[2016-07-26 15:00:00,2016-07-26 15:20:00)",76.72,2016-07-26 15:00:00,2016-07-26,1000.6,1005.4,352.0,0.7,31.5,61.0,0.0,15:00:00,1,A-3,103.11,100.86,98.37,136.2,174.98,99.29,46,0
A,3,"[2016-07-26 15:20:00,2016-07-26 15:40:00)",132.44,2016-07-26 15:20:00,2016-07-26,1000.6,1005.4,352.0,0.7,31.5,61.0,0.0,15:20:00,1,A-3,76.72,103.11,100.86,98.37,136.2,174.98,47,0
A,3,"[2016-07-26 15:40:00,2016-07-26 16:00:00)",114.39,2016-07-26 15:40:00,2016-07-26,1000.6,1005.4,352.0,0.7,31.5,61.0,0.0,15:40:00,1,A-3,132.44,76.72,103.11,100.86,98.37,136.2,48,0
A,3,"[2016-07-26 16:00:00,2016-07-26 16:20:00)",113.94,2016-07-26 16:00:00,2016-07-26,1000.6,1005.4,352.0,0.7,31.5,61.0,0.0,16:00:00,1,A-3,114.39,132.44,76.72,103.11,100.86,98.37,49,0
A,3,"[2016-07-26 16:20:00,2016-07-26 16:40:00)",121.55,2016-07-26 16:20:00,2016-07-26,1000.6,1005.4,352.0,0.7,31.5,61.0,0.0,16:20:00,1,A-3,113.94,114.39,132.44,76.72,103.11,100.86,50,0
A,3,"[2016-07-26 16:40:00,2016-07-26 17:00:00)",117.94,2016-07-26 16:40:00,2016-07-26,1000.6,1005.4,352.0,0.7,31.5,61.0,0.0,16:40:00,1,A-3,121.55,113.94,114.39,132.44,76.72,103.11,51,0
A,3,"[2016-07-26 17:00:00,2016-07-26 17:20:00)",110.1,2016-07-26 17:00:00,2016-07-26,1000.6,1005.4,352.0,0.7,31.5,61.0,0.0,17:00:00,1,A-3,117.94,121.55,113.94,114.39,132.44,76.72,52,0
A,3,"[2016-07-26 17:20:00,2016-07-26 17:40:00)",106.03,2016-07-26 17:20:00,2016-07-26,1000.6,1005.4,352.0,0.7,31.5,61.0,0.0,17:20:00,1,A-3,110.1,117.94,121.55,113.94,114.39,132.44,53,0
A,3,"[2016-07-26 17:40:00,2016-07-26 18:00:00)",118.04,2016-07-26 17:40:00,2016-07-26,1000.6,1005.4,352.0,0.7,31.5,61.0,0.0,17:40:00,1,A-3,106.03,110.1,117.94,121.55,113.94,114.39,54,0
A,3,"[2016-07-26 18:00:00,2016-07-26 18:20:00)",90.57,2016-07-26 18:00:00,2016-07-26,1000.0,1004.7,201.0,1.3,30.2,75.0,0.0,18:00:00,1,A-3,118.04,106.03,110.1,117.94,121.55,113.94,55,0
A,3,"[2016-07-26 18:20:00,2016-07-26 18:40:00)",102.63,2016-07-26 18:20:00,2016-07-26,1000.0,1004.7,201.0,1.3,30.2,75.0,0.0,18:20:00,1,A-3,90.57,118.04,106.03,110.1,117.94,121.55,56,0
A,3,"[2016-07-26 18:40:00,2016-07-26 19:00:00)",141.02,2016-07-26 18:40:00,2016-07-26,1000.0,1004.7,201.0,1.3,30.2,75.0,0.0,18:40:00,1,A-3,102.63,90.57,118.04,106.03,110.1,117.94,57,0
A,3,"[2016-07-26 19:00:00,2016-07-26 19:20:00)",102.3,2016-07-26 19:00:00,2016-07-26,1000.0,1004.7,201.0,1.3,30.2,75.0,0.0,19:00:00,1,A-3,141.02,102.63,90.57,118.04,106.03,110.1,58,0
A,3,"[2016-07-26 19:20:00,2016-07-26 19:40:00)",136.63,2016-07-26 19:20:00,2016-07-26,1000.0,1004.7,201.0,1.3,30.2,75.0,0.0,19:20:00,1,A-3,102.3,141.02,102.63,90.57,118.04,106.03,59,0
A,3,"[2016-07-26 19:40:00,2016-07-26 20:00:00)",106.71,2016-07-26 19:40:00,2016-07-26,1000.0,1004.7,201.0,1.3,30.2,75.0,0.0,19:40:00,1,A-3,136.63,102.3,141.02,102.63,90.57,118.04,60,0
A,3,"[2016-07-26 20:00:00,2016-07-26 20:20:00)",125.02,2016-07-26 20:00:00,2016-07-26,1000.0,1004.7,201.0,1.3,30.2,75.0,0.0,20:00:00,1,A-3,106.71,136.63,102.3,141.02,102.63,90.57,61,0
A,3,"[2016-07-26 20:20:00,2016-07-26 20:40:00)",95.51,2016-07-26 20:20:00,2016-07-26,1000.0,1004.7,201.0,1.3,30.2,75.0,0.0,20:20:00,1,A-3,125.02,106.71,136.63,102.3,141.02,102.63,62,0
A,3,"[2016-07-26 20:40:00,2016-07-26 21:00:00)",134.55,2016-07-26 20:40:00,2016-07-26,1000.0,1004.7,201.0,1.3,30.2,75.0,0.0,20:40:00,1,A-3,95.51,125.02,106.71,136.63,102.3,141.02,63,0
A,3,"[2016-07-26 21:00:00,2016-07-26 21:20:00)",90.39,2016-07-26 21:00:00,2016-07-26,1000.6,1005.4,184.0,1.5,29.5,80.0,0.0,21:00:00,1,A-3,134.55,95.51,125.02,106.71,136.63,102.3,64,0
