volume,pair,tollgate_id,direction,time_window,start_time,date,month,day,weekday,holiday,time,hour,minute,timemap,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min
83.0,2-0,2,0,"[2016-10-14 13:20:00,2016-10-14 13:40:00)",2016-10-14 13:20:00,2016-10-14,10,14,4,0,13:20:00,13,20,41,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,80.0
102.0,2-0,2,0,"[2016-10-14 13:40:00,2016-10-14 14:00:00)",2016-10-14 13:40:00,2016-10-14,10,14,4,0,13:40:00,13,40,42,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,83.0
97.0,2-0,2,0,"[2016-10-14 14:00:00,2016-10-14 14:20:00)",2016-10-14 14:00:00,2016-10-14,10,14,4,0,14:00:00,14,0,43,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,102.0
101.0,2-0,2,0,"[2016-10-14 14:20:00,2016-10-14 14:40:00)",2016-10-14 14:20:00,2016-10-14,10,14,4,0,14:20:00,14,20,44,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,97.0
82.0,2-0,2,0,"[2016-10-14 14:40:00,2016-10-14 15:00:00)",2016-10-14 14:40:00,2016-10-14,10,14,4,0,14:40:00,14,40,45,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,101.0
81.0,2-0,2,0,"[2016-10-14 15:00:00,2016-10-14 15:20:00)",2016-10-14 15:00:00,2016-10-14,10,14,4,0,15:00:00,15,0,46,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,82.0
104.0,2-0,2,0,"[2016-10-14 15:20:00,2016-10-14 15:40:00)",2016-10-14 15:20:00,2016-10-14,10,14,4,0,15:20:00,15,20,47,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,81.0
94.0,2-0,2,0,"[2016-10-14 15:40:00,2016-10-14 16:00:00)",2016-10-14 15:40:00,2016-10-14,10,14,4,0,15:40:00,15,40,48,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,104.0
102.0,2-0,2,0,"[2016-10-14 16:00:00,2016-10-14 16:20:00)",2016-10-14 16:00:00,2016-10-14,10,14,4,0,16:00:00,16,0,49,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,94.0
94.0,2-0,2,0,"[2016-10-14 16:20:00,2016-10-14 16:40:00)",2016-10-14 16:20:00,2016-10-14,10,14,4,0,16:20:00,16,20,50,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,102.0
87.0,2-0,2,0,"[2016-10-14 16:40:00,2016-10-14 17:00:00)",2016-10-14 16:40:00,2016-10-14,10,14,4,0,16:40:00,16,40,51,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,94.0
83.0,2-0,2,0,"[2016-10-14 17:00:00,2016-10-14 17:20:00)",2016-10-14 17:00:00,2016-10-14,10,14,4,0,17:00:00,17,0,52,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,87.0
98.0,2-0,2,0,"[2016-10-14 17:20:00,2016-10-14 17:40:00)",2016-10-14 17:20:00,2016-10-14,10,14,4,0,17:20:00,17,20,53,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,83.0
79.0,2-0,2,0,"[2016-10-14 17:40:00,2016-10-14 18:00:00)",2016-10-14 17:40:00,2016-10-14,10,14,4,0,17:40:00,17,40,54,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,98.0
71.0,2-0,2,0,"[2016-10-14 18:00:00,2016-10-14 18:20:00)",2016-10-14 18:00:00,2016-10-14,10,14,4,0,18:00:00,18,0,55,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,79.0
89.0,2-0,2,0,"[2016-10-14 18:20:00,2016-10-14 18:40:00)",2016-10-14 18:20:00,2016-10-14,10,14,4,0,18:20:00,18,20,56,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,71.0
69.0,2-0,2,0,"[2016-10-14 18:40:00,2016-10-14 19:00:00)",2016-10-14 18:40:00,2016-10-14,10,14,4,0,18:40:00,18,40,57,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,89.0
53.0,2-0,2,0,"[2016-10-14 19:00:00,2016-10-14 19:20:00)",2016-10-14 19:00:00,2016-10-14,10,14,4,0,19:00:00,19,0,58,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,69.0
52.0,2-0,2,0,"[2016-10-14 19:20:00,2016-10-14 19:40:00)",2016-10-14 19:20:00,2016-10-14,10,14,4,0,19:20:00,19,20,59,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,53.0
49.0,2-0,2,0,"[2016-10-14 19:40:00,2016-10-14 20:00:00)",2016-10-14 19:40:00,2016-10-14,10,14,4,0,19:40:00,19,40,60,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,52.0
48.0,2-0,2,0,"[2016-10-14 20:00:00,2016-10-14 20:20:00)",2016-10-14 20:00:00,2016-10-14,10,14,4,0,20:00:00,20,0,61,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,49.0
35.0,2-0,2,0,"[2016-10-14 20:20:00,2016-10-14 20:40:00)",2016-10-14 20:20:00,2016-10-14,10,14,4,0,20:20:00,20,20,62,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,48.0
38.0,2-0,2,0,"[2016-10-14 20:40:00,2016-10-14 21:00:00)",2016-10-14 20:40:00,2016-10-14,10,14,4,0,20:40:00,20,40,63,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,35.0
24.0,2-0,2,0,"[2016-10-14 21:00:00,2016-10-14 21:20:00)",2016-10-14 21:00:00,2016-10-14,10,14,4,0,21:00:00,21,0,64,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,38.0
29.0,2-0,2,0,"[2016-10-14 21:20:00,2016-10-14 21:40:00)",2016-10-14 21:20:00,2016-10-14,10,14,4,0,21:20:00,21,20,65,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,24.0
37.0,2-0,2,0,"[2016-10-14 21:40:00,2016-10-14 22:00:00)",2016-10-14 21:40:00,2016-10-14,10,14,4,0,21:40:00,21,40,66,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,29.0
25.0,2-0,2,0,"[2016-10-14 22:00:00,2016-10-14 22:20:00)",2016-10-14 22:00:00,2016-10-14,10,14,4,0,22:00:00,22,0,67,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,37.0
24.0,2-0,2,0,"[2016-10-14 22:20:00,2016-10-14 22:40:00)",2016-10-14 22:20:00,2016-10-14,10,14,4,0,22:20:00,22,20,68,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,25.0
21.0,2-0,2,0,"[2016-10-14 22:40:00,2016-10-14 23:00:00)",2016-10-14 22:40:00,2016-10-14,10,14,4,0,22:40:00,22,40,69,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,24.0
8.0,2-0,2,0,"[2016-10-14 23:00:00,2016-10-14 23:20:00)",2016-10-14 23:00:00,2016-10-14,10,14,4,0,23:00:00,23,0,70,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,21.0
12.0,2-0,2,0,"[2016-10-14 23:20:00,2016-10-14 23:40:00)",2016-10-14 23:20:00,2016-10-14,10,14,4,0,23:20:00,23,20,71,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,8.0
7.0,2-0,2,0,"[2016-10-14 23:40:00,2016-10-15 00:00:00)",2016-10-14 23:40:00,2016-10-14,10,14,4,0,23:40:00,23,40,72,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,12.0
3.0,2-0,2,0,"[2016-10-15 00:00:00,2016-10-15 00:20:00)",2016-10-15 00:00:00,2016-10-15,10,15,5,0,00:00:00,0,0,1,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,7.0
2.0,2-0,2,0,"[2016-10-15 00:20:00,2016-10-15 00:40:00)",2016-10-15 00:20:00,2016-10-15,10,15,5,0,00:20:00,0,20,2,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,3.0
1.0,2-0,2,0,"[2016-10-15 00:40:00,2016-10-15 01:00:00)",2016-10-15 00:40:00,2016-10-15,10,15,5,0,00:40:00,0,40,3,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,2.0
1.0,2-0,2,0,"[2016-10-15 01:00:00,2016-10-15 01:20:00)",2016-10-15 01:00:00,2016-10-15,10,15,5,0,01:00:00,1,0,4,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,1.0
1.0,2-0,2,0,"[2016-10-15 01:20:00,2016-10-15 01:40:00)",2016-10-15 01:20:00,2016-10-15,10,15,5,0,01:20:00,1,20,5,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,1.0
2.0,2-0,2,0,"[2016-10-15 01:40:00,2016-10-15 02:00:00)",2016-10-15 01:40:00,2016-10-15,10,15,5,0,01:40:00,1,40,6,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,1.0
1.2785347700119019,2-0,2,0,"[2016-10-15 02:00:00,2016-10-15 02:20:00)",2016-10-15 02:00:00,2016-10-15,10,15,5,0,02:00:00,2,0,7,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,2.0
1.0,2-0,2,0,"[2016-10-15 02:20:00,2016-10-15 02:40:00)",2016-10-15 02:20:00,2016-10-15,10,15,5,0,02:20:00,2,20,8,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,1.2785347700119019
1.2785347700119019,2-0,2,0,"[2016-10-15 02:40:00,2016-10-15 03:00:00)",2016-10-15 02:40:00,2016-10-15,10,15,5,0,02:40:00,2,40,9,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,1.0
1.0,2-0,2,0,"[2016-10-15 03:00:00,2016-10-15 03:20:00)",2016-10-15 03:00:00,2016-10-15,10,15,5,0,03:00:00,3,0,10,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,1.2785347700119019
1.3708508014678955,2-0,2,0,"[2016-10-15 03:20:00,2016-10-15 03:40:00)",2016-10-15 03:20:00,2016-10-15,10,15,5,0,03:20:00,3,20,11,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,1.0
1.3708508014678955,2-0,2,0,"[2016-10-15 03:40:00,2016-10-15 04:00:00)",2016-10-15 03:40:00,2016-10-15,10,15,5,0,03:40:00,3,40,12,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,1.3708508014678955
1.3708508014678955,2-0,2,0,"[2016-10-15 04:00:00,2016-10-15 04:20:00)",2016-10-15 04:00:00,2016-10-15,10,15,5,0,04:00:00,4,0,13,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,1.3708508014678955
1.0,2-0,2,0,"[2016-10-15 04:20:00,2016-10-15 04:40:00)",2016-10-15 04:20:00,2016-10-15,10,15,5,0,04:20:00,4,20,14,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,1.3708508014678955
1.0,2-0,2,0,"[2016-10-15 04:40:00,2016-10-15 05:00:00)",2016-10-15 04:40:00,2016-10-15,10,15,5,0,04:40:00,4,40,15,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,1.0
17.0,2-0,2,0,"[2016-10-15 05:00:00,2016-10-15 05:20:00)",2016-10-15 05:00:00,2016-10-15,10,15,5,0,05:00:00,5,0,16,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,1.0
21.0,2-0,2,0,"[2016-10-15 05:20:00,2016-10-15 05:40:00)",2016-10-15 05:20:00,2016-10-15,10,15,5,0,05:20:00,5,20,17,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,17.0
14.0,2-0,2,0,"[2016-10-15 05:40:00,2016-10-15 06:00:00)",2016-10-15 05:40:00,2016-10-15,10,15,5,0,05:40:00,5,40,18,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,21.0
21.0,2-0,2,0,"[2016-10-15 06:00:00,2016-10-15 06:20:00)",2016-10-15 06:00:00,2016-10-15,10,15,5,0,06:00:00,6,0,19,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,14.0
13.0,2-0,2,0,"[2016-10-15 06:20:00,2016-10-15 06:40:00)",2016-10-15 06:20:00,2016-10-15,10,15,5,0,06:20:00,6,20,20,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,21.0
37.13740921020508,2-0,2,0,"[2016-10-15 06:40:00,2016-10-15 07:00:00)",2016-10-15 06:40:00,2016-10-15,10,15,5,0,06:40:00,6,40,21,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,13.0
60.404170989990234,2-0,2,0,"[2016-10-15 07:00:00,2016-10-15 07:20:00)",2016-10-15 07:00:00,2016-10-15,10,15,5,0,07:00:00,7,0,22,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,37.13740921020508
50.0,2-0,2,0,"[2016-10-15 07:20:00,2016-10-15 07:40:00)",2016-10-15 07:20:00,2016-10-15,10,15,5,0,07:20:00,7,20,23,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,60.404170989990234
81.0,2-0,2,0,"[2016-10-15 07:40:00,2016-10-15 08:00:00)",2016-10-15 07:40:00,2016-10-15,10,15,5,0,07:40:00,7,40,24,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,50.0
101.0,2-0,2,0,"[2016-10-15 08:00:00,2016-10-15 08:20:00)",2016-10-15 08:00:00,2016-10-15,10,15,5,0,08:00:00,8,0,25,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,81.0
118.0,2-0,2,0,"[2016-10-15 08:20:00,2016-10-15 08:40:00)",2016-10-15 08:20:00,2016-10-15,10,15,5,0,08:20:00,8,20,26,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,101.0
103.0,2-0,2,0,"[2016-10-15 08:40:00,2016-10-15 09:00:00)",2016-10-15 08:40:00,2016-10-15,10,15,5,0,08:40:00,8,40,27,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,118.0
108.0,2-0,2,0,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",2016-10-15 09:00:00,2016-10-15,10,15,5,0,09:00:00,9,0,28,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,103.0
124.0,2-0,2,0,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",2016-10-15 09:20:00,2016-10-15,10,15,5,0,09:20:00,9,20,29,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,108.0
95.0,2-0,2,0,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",2016-10-15 09:40:00,2016-10-15,10,15,5,0,09:40:00,9,40,30,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,124.0
111.0,2-0,2,0,"[2016-10-15 10:00:00,2016-10-15 10:20:00)",2016-10-15 10:00:00,2016-10-15,10,15,5,0,10:00:00,10,0,31,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,95.0
111.0,2-0,2,0,"[2016-10-15 10:20:00,2016-10-15 10:40:00)",2016-10-15 10:20:00,2016-10-15,10,15,5,0,10:20:00,10,20,32,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,111.0
101.0,2-0,2,0,"[2016-10-15 10:40:00,2016-10-15 11:00:00)",2016-10-15 10:40:00,2016-10-15,10,15,5,0,10:40:00,10,40,33,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,111.0
77.0,2-0,2,0,"[2016-10-15 11:00:00,2016-10-15 11:20:00)",2016-10-15 11:00:00,2016-10-15,10,15,5,0,11:00:00,11,0,34,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,101.0
76.0,2-0,2,0,"[2016-10-15 11:20:00,2016-10-15 11:40:00)",2016-10-15 11:20:00,2016-10-15,10,15,5,0,11:20:00,11,20,35,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,77.0
58.0,2-0,2,0,"[2016-10-15 11:40:00,2016-10-15 12:00:00)",2016-10-15 11:40:00,2016-10-15,10,15,5,0,11:40:00,11,40,36,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,76.0
62.0,2-0,2,0,"[2016-10-15 12:00:00,2016-10-15 12:20:00)",2016-10-15 12:00:00,2016-10-15,10,15,5,0,12:00:00,12,0,37,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,58.0
85.0,2-0,2,0,"[2016-10-15 12:20:00,2016-10-15 12:40:00)",2016-10-15 12:20:00,2016-10-15,10,15,5,0,12:20:00,12,20,38,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,62.0
78.0,2-0,2,0,"[2016-10-15 12:40:00,2016-10-15 13:00:00)",2016-10-15 12:40:00,2016-10-15,10,15,5,0,12:40:00,12,40,39,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,85.0
85.0,2-0,2,0,"[2016-10-15 13:00:00,2016-10-15 13:20:00)",2016-10-15 13:00:00,2016-10-15,10,15,5,0,13:00:00,13,0,40,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,78.0
90.0,2-0,2,0,"[2016-10-15 13:20:00,2016-10-15 13:40:00)",2016-10-15 13:20:00,2016-10-15,10,15,5,0,13:20:00,13,20,41,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,85.0
93.0,2-0,2,0,"[2016-10-15 13:40:00,2016-10-15 14:00:00)",2016-10-15 13:40:00,2016-10-15,10,15,5,0,13:40:00,13,40,42,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,90.0
79.0,2-0,2,0,"[2016-10-15 14:00:00,2016-10-15 14:20:00)",2016-10-15 14:00:00,2016-10-15,10,15,5,0,14:00:00,14,0,43,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,93.0
88.0,2-0,2,0,"[2016-10-15 14:20:00,2016-10-15 14:40:00)",2016-10-15 14:20:00,2016-10-15,10,15,5,0,14:20:00,14,20,44,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,79.0
60.0,2-0,2,0,"[2016-10-15 14:40:00,2016-10-15 15:00:00)",2016-10-15 14:40:00,2016-10-15,10,15,5,0,14:40:00,14,40,45,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,88.0
72.0,2-0,2,0,"[2016-10-15 15:00:00,2016-10-15 15:20:00)",2016-10-15 15:00:00,2016-10-15,10,15,5,0,15:00:00,15,0,46,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,60.0
82.0,2-0,2,0,"[2016-10-15 15:20:00,2016-10-15 15:40:00)",2016-10-15 15:20:00,2016-10-15,10,15,5,0,15:20:00,15,20,47,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,72.0
88.0,2-0,2,0,"[2016-10-15 15:40:00,2016-10-15 16:00:00)",2016-10-15 15:40:00,2016-10-15,10,15,5,0,15:40:00,15,40,48,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,82.0
85.0,2-0,2,0,"[2016-10-15 16:00:00,2016-10-15 16:20:00)",2016-10-15 16:00:00,2016-10-15,10,15,5,0,16:00:00,16,0,49,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,88.0
79.0,2-0,2,0,"[2016-10-15 16:20:00,2016-10-15 16:40:00)",2016-10-15 16:20:00,2016-10-15,10,15,5,0,16:20:00,16,20,50,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,85.0
91.0,2-0,2,0,"[2016-10-15 16:40:00,2016-10-15 17:00:00)",2016-10-15 16:40:00,2016-10-15,10,15,5,0,16:40:00,16,40,51,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,79.0
72.0,2-0,2,0,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",2016-10-15 17:00:00,2016-10-15,10,15,5,0,17:00:00,17,0,52,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,91.0
84.0,2-0,2,0,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",2016-10-15 17:20:00,2016-10-15,10,15,5,0,17:20:00,17,20,53,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,72.0
50.0,2-0,2,0,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",2016-10-15 17:40:00,2016-10-15,10,15,5,0,17:40:00,17,40,54,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,84.0
41.0,2-0,2,0,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",2016-10-15 18:00:00,2016-10-15,10,15,5,0,18:00:00,18,0,55,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,50.0
35.0,2-0,2,0,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",2016-10-15 18:20:00,2016-10-15,10,15,5,0,18:20:00,18,20,56,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,41.0
37.0,2-0,2,0,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",2016-10-15 18:40:00,2016-10-15,10,15,5,0,18:40:00,18,40,57,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,35.0
40.0,2-0,2,0,"[2016-10-15 19:00:00,2016-10-15 19:20:00)",2016-10-15 19:00:00,2016-10-15,10,15,5,0,19:00:00,19,0,58,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,37.0
37.0,2-0,2,0,"[2016-10-15 19:20:00,2016-10-15 19:40:00)",2016-10-15 19:20:00,2016-10-15,10,15,5,0,19:20:00,19,20,59,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,40.0
34.0,2-0,2,0,"[2016-10-15 19:40:00,2016-10-15 20:00:00)",2016-10-15 19:40:00,2016-10-15,10,15,5,0,19:40:00,19,40,60,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,37.0
36.0,2-0,2,0,"[2016-10-15 20:00:00,2016-10-15 20:20:00)",2016-10-15 20:00:00,2016-10-15,10,15,5,0,20:00:00,20,0,61,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,34.0
50.0,2-0,2,0,"[2016-10-15 20:20:00,2016-10-15 20:40:00)",2016-10-15 20:20:00,2016-10-15,10,15,5,0,20:20:00,20,20,62,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,36.0
32.0,2-0,2,0,"[2016-10-15 20:40:00,2016-10-15 21:00:00)",2016-10-15 20:40:00,2016-10-15,10,15,5,0,20:40:00,20,40,63,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,50.0
26.0,2-0,2,0,"[2016-10-15 21:00:00,2016-10-15 21:20:00)",2016-10-15 21:00:00,2016-10-15,10,15,5,0,21:00:00,21,0,64,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,32.0
21.0,2-0,2,0,"[2016-10-15 21:20:00,2016-10-15 21:40:00)",2016-10-15 21:20:00,2016-10-15,10,15,5,0,21:20:00,21,20,65,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,26.0
26.0,2-0,2,0,"[2016-10-15 21:40:00,2016-10-15 22:00:00)",2016-10-15 21:40:00,2016-10-15,10,15,5,0,21:40:00,21,40,66,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,21.0
16.0,2-0,2,0,"[2016-10-15 22:00:00,2016-10-15 22:20:00)",2016-10-15 22:00:00,2016-10-15,10,15,5,0,22:00:00,22,0,67,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,26.0
10.0,2-0,2,0,"[2016-10-15 22:20:00,2016-10-15 22:40:00)",2016-10-15 22:20:00,2016-10-15,10,15,5,0,22:20:00,22,20,68,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,16.0
11.0,2-0,2,0,"[2016-10-15 22:40:00,2016-10-15 23:00:00)",2016-10-15 22:40:00,2016-10-15,10,15,5,0,22:40:00,22,40,69,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,10.0
6.0,2-0,2,0,"[2016-10-15 23:00:00,2016-10-15 23:20:00)",2016-10-15 23:00:00,2016-10-15,10,15,5,0,23:00:00,23,0,70,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,11.0
8.0,2-0,2,0,"[2016-10-15 23:20:00,2016-10-15 23:40:00)",2016-10-15 23:20:00,2016-10-15,10,15,5,0,23:20:00,23,20,71,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,6.0
7.0,2-0,2,0,"[2016-10-15 23:40:00,2016-10-16 00:00:00)",2016-10-15 23:40:00,2016-10-15,10,15,5,0,23:40:00,23,40,72,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,8.0
2.0,2-0,2,0,"[2016-10-16 00:00:00,2016-10-16 00:20:00)",2016-10-16 00:00:00,2016-10-16,10,16,6,0,00:00:00,0,0,1,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,7.0
1.4968492984771729,2-0,2,0,"[2016-10-16 00:20:00,2016-10-16 00:40:00)",2016-10-16 00:20:00,2016-10-16,10,16,6,0,00:20:00,0,20,2,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,2.0
1.0,2-0,2,0,"[2016-10-16 00:40:00,2016-10-16 01:00:00)",2016-10-16 00:40:00,2016-10-16,10,16,6,0,00:40:00,0,40,3,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,1.4968492984771729
1.0,2-0,2,0,"[2016-10-16 01:00:00,2016-10-16 01:20:00)",2016-10-16 01:00:00,2016-10-16,10,16,6,0,01:00:00,1,0,4,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,1.0
2.0,2-0,2,0,"[2016-10-16 01:20:00,2016-10-16 01:40:00)",2016-10-16 01:20:00,2016-10-16,10,16,6,0,01:20:00,1,20,5,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,1.0
1.2039932012557983,2-0,2,0,"[2016-10-16 01:40:00,2016-10-16 02:00:00)",2016-10-16 01:40:00,2016-10-16,10,16,6,0,01:40:00,1,40,6,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,2.0
1.2039932012557983,2-0,2,0,"[2016-10-16 02:00:00,2016-10-16 02:20:00)",2016-10-16 02:00:00,2016-10-16,10,16,6,0,02:00:00,2,0,7,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,1.2039932012557983
1.2039932012557983,2-0,2,0,"[2016-10-16 02:20:00,2016-10-16 02:40:00)",2016-10-16 02:20:00,2016-10-16,10,16,6,0,02:20:00,2,20,8,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,1.2039932012557983
1.2039932012557983,2-0,2,0,"[2016-10-16 02:40:00,2016-10-16 03:00:00)",2016-10-16 02:40:00,2016-10-16,10,16,6,0,02:40:00,2,40,9,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,1.2039932012557983
1.2523962259292603,2-0,2,0,"[2016-10-16 03:00:00,2016-10-16 03:20:00)",2016-10-16 03:00:00,2016-10-16,10,16,6,0,03:00:00,3,0,10,1013.9,1018.9,342.0,2.2,24.6,76.0,0.0,1.2039932012557983
1.2523962259292603,2-0,2,0,"[2016-10-16 03:20:00,2016-10-16 03:40:00)",2016-10-16 03:20:00,2016-10-16,10,16,6,0,03:20:00,3,20,11,1013.9,1018.9,342.0,2.2,24.6,76.0,0.0,1.2523962259292603
1.0,2-0,2,0,"[2016-10-16 03:40:00,2016-10-16 04:00:00)",2016-10-16 03:40:00,2016-10-16,10,16,6,0,03:40:00,3,40,12,1013.9,1018.9,342.0,2.2,24.6,76.0,0.0,1.2523962259292603
1.2523962259292603,2-0,2,0,"[2016-10-16 04:00:00,2016-10-16 04:20:00)",2016-10-16 04:00:00,2016-10-16,10,16,6,0,04:00:00,4,0,13,1013.9,1018.9,342.0,2.2,24.6,76.0,0.0,1.0
1.2523962259292603,2-0,2,0,"[2016-10-16 04:20:00,2016-10-16 04:40:00)",2016-10-16 04:20:00,2016-10-16,10,16,6,0,04:20:00,4,20,14,1013.9,1018.9,342.0,2.2,24.6,76.0,0.0,1.2523962259292603
1.3284966945648193,2-0,2,0,"[2016-10-16 04:40:00,2016-10-16 05:00:00)",2016-10-16 04:40:00,2016-10-16,10,16,6,0,04:40:00,4,40,15,1013.9,1018.9,342.0,2.2,24.6,76.0,0.0,1.2523962259292603
