tollgate_id,time_window,direction,volume,etc,start_time,pair,date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,weekday,time,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,timemap,holiday
1,"[2016-10-02 14:00:00,2016-10-02 14:20:00)",1,14,5,2016-10-02 14:00:00,1-1,2016-10-02, 12:00:00,1005.9,1010.8,9.0,5.9,25.8,79.0,0.0,6,14:00:00,12.0,19.0,11.0,7.0,10.0,14.0,43,1
1,"[2016-10-02 14:20:00,2016-10-02 14:40:00)",1,13,8,2016-10-02 14:20:00,1-1,2016-10-02, 12:00:00,1005.9,1010.8,9.0,5.9,25.8,79.0,0.0,6,14:20:00,14.0,12.0,19.0,11.0,7.0,10.0,44,1
1,"[2016-10-02 14:40:00,2016-10-02 15:00:00)",1,11,6,2016-10-02 14:40:00,1-1,2016-10-02, 12:00:00,1005.9,1010.8,9.0,5.9,25.8,79.0,0.0,6,14:40:00,13.0,14.0,12.0,19.0,11.0,7.0,45,1
1,"[2016-10-02 15:00:00,2016-10-02 15:20:00)",1,11,3,2016-10-02 15:00:00,1-1,2016-10-02, 15:00:00,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,6,15:00:00,11.0,13.0,14.0,12.0,19.0,11.0,46,1
1,"[2016-10-02 15:20:00,2016-10-02 15:40:00)",1,14,7,2016-10-02 15:20:00,1-1,2016-10-02, 15:00:00,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,6,15:20:00,11.0,11.0,13.0,14.0,12.0,19.0,47,1
1,"[2016-10-02 15:40:00,2016-10-02 16:00:00)",1,18,9,2016-10-02 15:40:00,1-1,2016-10-02, 15:00:00,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,6,15:40:00,14.0,11.0,11.0,13.0,14.0,12.0,48,1
1,"[2016-10-02 16:00:00,2016-10-02 16:20:00)",1,12,8,2016-10-02 16:00:00,1-1,2016-10-02, 15:00:00,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,6,16:00:00,18.0,14.0,11.0,11.0,13.0,14.0,49,1
1,"[2016-10-02 16:20:00,2016-10-02 16:40:00)",1,10,5,2016-10-02 16:20:00,1-1,2016-10-02, 15:00:00,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,6,16:20:00,12.0,18.0,14.0,11.0,11.0,13.0,50,1
1,"[2016-10-02 16:40:00,2016-10-02 17:00:00)",1,14,7,2016-10-02 16:40:00,1-1,2016-10-02, 15:00:00,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,6,16:40:00,10.0,12.0,18.0,14.0,11.0,11.0,51,1
1,"[2016-10-02 17:00:00,2016-10-02 17:20:00)",1,5,3,2016-10-02 17:00:00,1-1,2016-10-02, 15:00:00,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,6,17:00:00,14.0,10.0,12.0,18.0,14.0,11.0,52,1
1,"[2016-10-02 17:20:00,2016-10-02 17:40:00)",1,18,8,2016-10-02 17:20:00,1-1,2016-10-02, 15:00:00,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,6,17:20:00,5.0,14.0,10.0,12.0,18.0,14.0,53,1
1,"[2016-10-02 17:40:00,2016-10-02 18:00:00)",1,16,13,2016-10-02 17:40:00,1-1,2016-10-02, 15:00:00,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,6,17:40:00,18.0,5.0,14.0,10.0,12.0,18.0,54,1
1,"[2016-10-02 18:00:00,2016-10-02 18:20:00)",1,14,9,2016-10-02 18:00:00,1-1,2016-10-02, 18:00:00,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,6,18:00:00,16.0,18.0,5.0,14.0,10.0,12.0,55,1
1,"[2016-10-02 18:20:00,2016-10-02 18:40:00)",1,11,9,2016-10-02 18:20:00,1-1,2016-10-02, 18:00:00,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,6,18:20:00,14.0,16.0,18.0,5.0,14.0,10.0,56,1
1,"[2016-10-02 18:40:00,2016-10-02 19:00:00)",1,9,5,2016-10-02 18:40:00,1-1,2016-10-02, 18:00:00,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,6,18:40:00,11.0,14.0,16.0,18.0,5.0,14.0,57,1
1,"[2016-10-02 19:00:00,2016-10-02 19:20:00)",1,12,8,2016-10-02 19:00:00,1-1,2016-10-02, 18:00:00,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,6,19:00:00,9.0,11.0,14.0,16.0,18.0,5.0,58,1
1,"[2016-10-02 19:20:00,2016-10-02 19:40:00)",1,6,3,2016-10-02 19:20:00,1-1,2016-10-02, 18:00:00,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,6,19:20:00,12.0,9.0,11.0,14.0,16.0,18.0,59,1
1,"[2016-10-02 19:40:00,2016-10-02 20:00:00)",1,6,4,2016-10-02 19:40:00,1-1,2016-10-02, 18:00:00,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,6,19:40:00,6.0,12.0,9.0,11.0,14.0,16.0,60,1
1,"[2016-10-02 20:00:00,2016-10-02 20:20:00)",1,5,3,2016-10-02 20:00:00,1-1,2016-10-02, 18:00:00,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,6,20:00:00,6.0,6.0,12.0,9.0,11.0,14.0,61,1
1,"[2016-10-02 20:20:00,2016-10-02 20:40:00)",1,14,8,2016-10-02 20:20:00,1-1,2016-10-02, 18:00:00,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,6,20:20:00,5.0,6.0,6.0,12.0,9.0,11.0,62,1
1,"[2016-10-02 20:40:00,2016-10-02 21:00:00)",1,6,4,2016-10-02 20:40:00,1-1,2016-10-02, 18:00:00,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,6,20:40:00,14.0,5.0,6.0,6.0,12.0,9.0,63,1
1,"[2016-10-02 21:00:00,2016-10-02 21:20:00)",1,5,4,2016-10-02 21:00:00,1-1,2016-10-02, 21:00:00,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,6,21:00:00,6.0,14.0,5.0,6.0,6.0,12.0,64,1
1,"[2016-10-02 21:20:00,2016-10-02 21:40:00)",1,4,1,2016-10-02 21:20:00,1-1,2016-10-02, 21:00:00,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,6,21:20:00,5.0,6.0,14.0,5.0,6.0,6.0,65,1
1,"[2016-10-02 21:40:00,2016-10-02 22:00:00)",1,2,0,2016-10-02 21:40:00,1-1,2016-10-02, 21:00:00,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,6,21:40:00,4.0,5.0,6.0,14.0,5.0,6.0,66,1
1,"[2016-10-02 22:20:00,2016-10-02 22:40:00)",1,4,1,2016-10-02 22:20:00,1-1,2016-10-02, 21:00:00,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,6,22:20:00,,2.0,4.0,5.0,6.0,14.0,68,1
1,"[2016-10-02 22:40:00,2016-10-02 23:00:00)",1,5,2,2016-10-02 22:40:00,1-1,2016-10-02, 21:00:00,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,6,22:40:00,4.0,,2.0,4.0,5.0,6.0,69,1
1,"[2016-10-02 23:00:00,2016-10-02 23:20:00)",1,3,1,2016-10-02 23:00:00,1-1,2016-10-02, 21:00:00,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,6,23:00:00,5.0,4.0,,2.0,4.0,5.0,70,1
1,"[2016-10-02 23:20:00,2016-10-02 23:40:00)",1,3,1,2016-10-02 23:20:00,1-1,2016-10-02, 21:00:00,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,6,23:20:00,3.0,5.0,4.0,,2.0,4.0,71,1
1,"[2016-10-02 23:40:00,2016-10-03 00:00:00)",1,2,0,2016-10-02 23:40:00,1-1,2016-10-02, 21:00:00,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,6,23:40:00,3.0,3.0,5.0,4.0,,2.0,72,1
1,"[2016-10-03 00:00:00,2016-10-03 00:20:00)",1,29,8,2016-10-03 00:00:00,1-1,2016-10-03, 00:00:00,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,0,00:00:00,2.0,3.0,3.0,5.0,4.0,,1,1
1,"[2016-10-03 00:20:00,2016-10-03 00:40:00)",1,21,4,2016-10-03 00:20:00,1-1,2016-10-03, 00:00:00,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,0,00:20:00,29.0,2.0,3.0,3.0,5.0,4.0,2,1
1,"[2016-10-03 00:40:00,2016-10-03 01:00:00)",1,14,4,2016-10-03 00:40:00,1-1,2016-10-03, 00:00:00,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,0,00:40:00,21.0,29.0,2.0,3.0,3.0,5.0,3,1
1,"[2016-10-03 01:00:00,2016-10-03 01:20:00)",1,3,0,2016-10-03 01:00:00,1-1,2016-10-03, 00:00:00,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,0,01:00:00,14.0,21.0,29.0,2.0,3.0,3.0,4,1
1,"[2016-10-03 01:20:00,2016-10-03 01:40:00)",1,1,0,2016-10-03 01:20:00,1-1,2016-10-03, 00:00:00,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,0,01:20:00,3.0,14.0,21.0,29.0,2.0,3.0,5,1
1,"[2016-10-03 01:40:00,2016-10-03 02:00:00)",1,1,0,2016-10-03 01:40:00,1-1,2016-10-03, 00:00:00,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,0,01:40:00,1.0,3.0,14.0,21.0,29.0,2.0,6,1
1,"[2016-10-03 02:00:00,2016-10-03 02:20:00)",1,4,0,2016-10-03 02:00:00,1-1,2016-10-03, 00:00:00,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,0,02:00:00,1.0,1.0,3.0,14.0,21.0,29.0,7,1
1,"[2016-10-03 02:20:00,2016-10-03 02:40:00)",1,4,0,2016-10-03 02:20:00,1-1,2016-10-03, 00:00:00,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,0,02:20:00,4.0,1.0,1.0,3.0,14.0,21.0,8,1
1,"[2016-10-03 02:40:00,2016-10-03 03:00:00)",1,2,0,2016-10-03 02:40:00,1-1,2016-10-03, 00:00:00,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,0,02:40:00,4.0,4.0,1.0,1.0,3.0,14.0,9,1
1,"[2016-10-03 03:00:00,2016-10-03 03:20:00)",1,4,0,2016-10-03 03:00:00,1-1,2016-10-03, 03:00:00,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,0,03:00:00,2.0,4.0,4.0,1.0,1.0,3.0,10,1
1,"[2016-10-03 03:20:00,2016-10-03 03:40:00)",1,4,0,2016-10-03 03:20:00,1-1,2016-10-03, 03:00:00,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,0,03:20:00,4.0,2.0,4.0,4.0,1.0,1.0,11,1
1,"[2016-10-03 03:40:00,2016-10-03 04:00:00)",1,11,0,2016-10-03 03:40:00,1-1,2016-10-03, 03:00:00,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,0,03:40:00,4.0,4.0,2.0,4.0,4.0,1.0,12,1
1,"[2016-10-03 04:00:00,2016-10-03 04:20:00)",1,8,0,2016-10-03 04:00:00,1-1,2016-10-03, 03:00:00,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,0,04:00:00,11.0,4.0,4.0,2.0,4.0,4.0,13,1
1,"[2016-10-03 04:20:00,2016-10-03 04:40:00)",1,10,0,2016-10-03 04:20:00,1-1,2016-10-03, 03:00:00,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,0,04:20:00,8.0,11.0,4.0,4.0,2.0,4.0,14,1
1,"[2016-10-03 04:40:00,2016-10-03 05:00:00)",1,12,0,2016-10-03 04:40:00,1-1,2016-10-03, 03:00:00,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,0,04:40:00,10.0,8.0,11.0,4.0,4.0,2.0,15,1
1,"[2016-10-03 05:00:00,2016-10-03 05:20:00)",1,20,0,2016-10-03 05:00:00,1-1,2016-10-03, 03:00:00,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,0,05:00:00,12.0,10.0,8.0,11.0,4.0,4.0,16,1
1,"[2016-10-03 05:20:00,2016-10-03 05:40:00)",1,12,1,2016-10-03 05:20:00,1-1,2016-10-03, 03:00:00,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,0,05:20:00,20.0,12.0,10.0,8.0,11.0,4.0,17,1
1,"[2016-10-03 05:40:00,2016-10-03 06:00:00)",1,11,0,2016-10-03 05:40:00,1-1,2016-10-03, 03:00:00,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,0,05:40:00,12.0,20.0,12.0,10.0,8.0,11.0,18,1
1,"[2016-10-03 06:00:00,2016-10-03 06:20:00)",1,15,1,2016-10-03 06:00:00,1-1,2016-10-03, 06:00:00,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,0,06:00:00,11.0,12.0,20.0,12.0,10.0,8.0,19,1
1,"[2016-10-03 06:20:00,2016-10-03 06:40:00)",1,16,1,2016-10-03 06:20:00,1-1,2016-10-03, 06:00:00,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,0,06:20:00,15.0,11.0,12.0,20.0,12.0,10.0,20,1
1,"[2016-10-03 06:40:00,2016-10-03 07:00:00)",1,21,6,2016-10-03 06:40:00,1-1,2016-10-03, 06:00:00,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,0,06:40:00,16.0,15.0,11.0,12.0,20.0,12.0,21,1
1,"[2016-10-03 07:00:00,2016-10-03 07:20:00)",1,18,2,2016-10-03 07:00:00,1-1,2016-10-03, 06:00:00,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,0,07:00:00,21.0,16.0,15.0,11.0,12.0,20.0,22,1
1,"[2016-10-03 07:20:00,2016-10-03 07:40:00)",1,18,3,2016-10-03 07:20:00,1-1,2016-10-03, 06:00:00,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,0,07:20:00,18.0,21.0,16.0,15.0,11.0,12.0,23,1
1,"[2016-10-03 07:40:00,2016-10-03 08:00:00)",1,12,4,2016-10-03 07:40:00,1-1,2016-10-03, 06:00:00,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,0,07:40:00,18.0,18.0,21.0,16.0,15.0,11.0,24,1
1,"[2016-10-03 08:00:00,2016-10-03 08:20:00)",1,15,8,2016-10-03 08:00:00,1-1,2016-10-03, 06:00:00,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,0,08:00:00,12.0,18.0,18.0,21.0,16.0,15.0,25,1
1,"[2016-10-03 08:20:00,2016-10-03 08:40:00)",1,21,3,2016-10-03 08:20:00,1-1,2016-10-03, 06:00:00,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,0,08:20:00,15.0,12.0,18.0,18.0,21.0,16.0,26,1
1,"[2016-10-03 08:40:00,2016-10-03 09:00:00)",1,15,2,2016-10-03 08:40:00,1-1,2016-10-03, 06:00:00,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,0,08:40:00,21.0,15.0,12.0,18.0,18.0,21.0,27,1
1,"[2016-10-03 09:00:00,2016-10-03 09:20:00)",1,13,5,2016-10-03 09:00:00,1-1,2016-10-03, 09:00:00,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,0,09:00:00,15.0,21.0,15.0,12.0,18.0,18.0,28,1
1,"[2016-10-03 09:20:00,2016-10-03 09:40:00)",1,17,6,2016-10-03 09:20:00,1-1,2016-10-03, 09:00:00,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,0,09:20:00,13.0,15.0,21.0,15.0,12.0,18.0,29,1
1,"[2016-10-03 09:40:00,2016-10-03 10:00:00)",1,20,6,2016-10-03 09:40:00,1-1,2016-10-03, 09:00:00,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,0,09:40:00,17.0,13.0,15.0,21.0,15.0,12.0,30,1
1,"[2016-10-03 10:00:00,2016-10-03 10:20:00)",1,11,3,2016-10-03 10:00:00,1-1,2016-10-03, 09:00:00,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,0,10:00:00,20.0,17.0,13.0,15.0,21.0,15.0,31,1
1,"[2016-10-03 10:20:00,2016-10-03 10:40:00)",1,14,5,2016-10-03 10:20:00,1-1,2016-10-03, 09:00:00,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,0,10:20:00,11.0,20.0,17.0,13.0,15.0,21.0,32,1
1,"[2016-10-03 10:40:00,2016-10-03 11:00:00)",1,8,3,2016-10-03 10:40:00,1-1,2016-10-03, 09:00:00,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,0,10:40:00,14.0,11.0,20.0,17.0,13.0,15.0,33,1
1,"[2016-10-03 11:00:00,2016-10-03 11:20:00)",1,10,2,2016-10-03 11:00:00,1-1,2016-10-03, 09:00:00,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,0,11:00:00,8.0,14.0,11.0,20.0,17.0,13.0,34,1
1,"[2016-10-03 11:20:00,2016-10-03 11:40:00)",1,11,2,2016-10-03 11:20:00,1-1,2016-10-03, 09:00:00,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,0,11:20:00,10.0,8.0,14.0,11.0,20.0,17.0,35,1
1,"[2016-10-03 11:40:00,2016-10-03 12:00:00)",1,15,1,2016-10-03 11:40:00,1-1,2016-10-03, 09:00:00,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,0,11:40:00,11.0,10.0,8.0,14.0,11.0,20.0,36,1
1,"[2016-10-03 12:00:00,2016-10-03 12:20:00)",1,15,5,2016-10-03 12:00:00,1-1,2016-10-03, 12:00:00,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,0,12:00:00,15.0,11.0,10.0,8.0,14.0,11.0,37,1
1,"[2016-10-03 12:20:00,2016-10-03 12:40:00)",1,9,4,2016-10-03 12:20:00,1-1,2016-10-03, 12:00:00,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,0,12:20:00,15.0,15.0,11.0,10.0,8.0,14.0,38,1
1,"[2016-10-03 12:40:00,2016-10-03 13:00:00)",1,10,3,2016-10-03 12:40:00,1-1,2016-10-03, 12:00:00,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,0,12:40:00,9.0,15.0,15.0,11.0,10.0,8.0,39,1
1,"[2016-10-03 13:00:00,2016-10-03 13:20:00)",1,20,4,2016-10-03 13:00:00,1-1,2016-10-03, 12:00:00,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,0,13:00:00,10.0,9.0,15.0,15.0,11.0,10.0,40,1
1,"[2016-10-03 13:20:00,2016-10-03 13:40:00)",1,14,3,2016-10-03 13:20:00,1-1,2016-10-03, 12:00:00,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,0,13:20:00,20.0,10.0,9.0,15.0,15.0,11.0,41,1
1,"[2016-10-03 13:40:00,2016-10-03 14:00:00)",1,18,6,2016-10-03 13:40:00,1-1,2016-10-03, 12:00:00,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,0,13:40:00,14.0,20.0,10.0,9.0,15.0,15.0,42,1
1,"[2016-10-03 14:00:00,2016-10-03 14:20:00)",1,18,4,2016-10-03 14:00:00,1-1,2016-10-03, 12:00:00,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,0,14:00:00,18.0,14.0,20.0,10.0,9.0,15.0,43,1
1,"[2016-10-03 14:20:00,2016-10-03 14:40:00)",1,21,11,2016-10-03 14:20:00,1-1,2016-10-03, 12:00:00,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,0,14:20:00,18.0,18.0,14.0,20.0,10.0,9.0,44,1
1,"[2016-10-03 14:40:00,2016-10-03 15:00:00)",1,18,5,2016-10-03 14:40:00,1-1,2016-10-03, 12:00:00,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,0,14:40:00,21.0,18.0,18.0,14.0,20.0,10.0,45,1
1,"[2016-10-03 15:00:00,2016-10-03 15:20:00)",1,23,11,2016-10-03 15:00:00,1-1,2016-10-03, 15:00:00,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0,0,15:00:00,18.0,21.0,18.0,18.0,14.0,20.0,46,1
1,"[2016-10-03 15:20:00,2016-10-03 15:40:00)",1,17,7,2016-10-03 15:20:00,1-1,2016-10-03, 15:00:00,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0,0,15:20:00,23.0,18.0,21.0,18.0,18.0,14.0,47,1
1,"[2016-10-03 15:40:00,2016-10-03 16:00:00)",1,8,5,2016-10-03 15:40:00,1-1,2016-10-03, 15:00:00,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0,0,15:40:00,17.0,23.0,18.0,21.0,18.0,18.0,48,1
1,"[2016-10-03 16:00:00,2016-10-03 16:20:00)",1,11,9,2016-10-03 16:00:00,1-1,2016-10-03, 15:00:00,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0,0,16:00:00,8.0,17.0,23.0,18.0,21.0,18.0,49,1
1,"[2016-10-03 16:20:00,2016-10-03 16:40:00)",1,22,8,2016-10-03 16:20:00,1-1,2016-10-03, 15:00:00,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0,0,16:20:00,11.0,8.0,17.0,23.0,18.0,21.0,50,1
1,"[2016-10-03 16:40:00,2016-10-03 17:00:00)",1,13,5,2016-10-03 16:40:00,1-1,2016-10-03, 15:00:00,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0,0,16:40:00,22.0,11.0,8.0,17.0,23.0,18.0,51,1
1,"[2016-10-03 17:00:00,2016-10-03 17:20:00)",1,11,6,2016-10-03 17:00:00,1-1,2016-10-03, 15:00:00,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0,0,17:00:00,13.0,22.0,11.0,8.0,17.0,23.0,52,1
1,"[2016-10-03 17:20:00,2016-10-03 17:40:00)",1,15,13,2016-10-03 17:20:00,1-1,2016-10-03, 15:00:00,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0,0,17:20:00,11.0,13.0,22.0,11.0,8.0,17.0,53,1
1,"[2016-10-03 17:40:00,2016-10-03 18:00:00)",1,10,6,2016-10-03 17:40:00,1-1,2016-10-03, 15:00:00,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0,0,17:40:00,15.0,11.0,13.0,22.0,11.0,8.0,54,1
1,"[2016-10-03 18:00:00,2016-10-03 18:20:00)",1,7,3,2016-10-03 18:00:00,1-1,2016-10-03, 18:00:00,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,0,18:00:00,10.0,15.0,11.0,13.0,22.0,11.0,55,1
1,"[2016-10-03 18:20:00,2016-10-03 18:40:00)",1,10,6,2016-10-03 18:20:00,1-1,2016-10-03, 18:00:00,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,0,18:20:00,7.0,10.0,15.0,11.0,13.0,22.0,56,1
1,"[2016-10-03 18:40:00,2016-10-03 19:00:00)",1,11,4,2016-10-03 18:40:00,1-1,2016-10-03, 18:00:00,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,0,18:40:00,10.0,7.0,10.0,15.0,11.0,13.0,57,1
1,"[2016-10-03 19:00:00,2016-10-03 19:20:00)",1,11,7,2016-10-03 19:00:00,1-1,2016-10-03, 18:00:00,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,0,19:00:00,11.0,10.0,7.0,10.0,15.0,11.0,58,1
1,"[2016-10-03 19:20:00,2016-10-03 19:40:00)",1,5,0,2016-10-03 19:20:00,1-1,2016-10-03, 18:00:00,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,0,19:20:00,11.0,11.0,10.0,7.0,10.0,15.0,59,1
1,"[2016-10-03 19:40:00,2016-10-03 20:00:00)",1,7,3,2016-10-03 19:40:00,1-1,2016-10-03, 18:00:00,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,0,19:40:00,5.0,11.0,11.0,10.0,7.0,10.0,60,1
1,"[2016-10-03 20:00:00,2016-10-03 20:20:00)",1,9,3,2016-10-03 20:00:00,1-1,2016-10-03, 18:00:00,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,0,20:00:00,7.0,5.0,11.0,11.0,10.0,7.0,61,1
1,"[2016-10-03 20:20:00,2016-10-03 20:40:00)",1,3,1,2016-10-03 20:20:00,1-1,2016-10-03, 18:00:00,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,0,20:20:00,9.0,7.0,5.0,11.0,11.0,10.0,62,1
1,"[2016-10-03 20:40:00,2016-10-03 21:00:00)",1,11,8,2016-10-03 20:40:00,1-1,2016-10-03, 18:00:00,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,0,20:40:00,3.0,9.0,7.0,5.0,11.0,11.0,63,1
1,"[2016-10-03 21:00:00,2016-10-03 21:20:00)",1,4,2,2016-10-03 21:00:00,1-1,2016-10-03, 21:00:00,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,0,21:00:00,11.0,3.0,9.0,7.0,5.0,11.0,64,1
1,"[2016-10-03 21:20:00,2016-10-03 21:40:00)",1,5,3,2016-10-03 21:20:00,1-1,2016-10-03, 21:00:00,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,0,21:20:00,4.0,11.0,3.0,9.0,7.0,5.0,65,1
1,"[2016-10-03 21:40:00,2016-10-03 22:00:00)",1,5,3,2016-10-03 21:40:00,1-1,2016-10-03, 21:00:00,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,0,21:40:00,5.0,4.0,11.0,3.0,9.0,7.0,66,1
1,"[2016-10-03 22:00:00,2016-10-03 22:20:00)",1,2,0,2016-10-03 22:00:00,1-1,2016-10-03, 21:00:00,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,0,22:00:00,5.0,5.0,4.0,11.0,3.0,9.0,67,1
1,"[2016-10-03 22:20:00,2016-10-03 22:40:00)",1,5,0,2016-10-03 22:20:00,1-1,2016-10-03, 21:00:00,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,0,22:20:00,2.0,5.0,5.0,4.0,11.0,3.0,68,1
1,"[2016-10-03 22:40:00,2016-10-03 23:00:00)",1,6,1,2016-10-03 22:40:00,1-1,2016-10-03, 21:00:00,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,0,22:40:00,5.0,2.0,5.0,5.0,4.0,11.0,69,1
1,"[2016-10-03 23:00:00,2016-10-03 23:20:00)",1,3,1,2016-10-03 23:00:00,1-1,2016-10-03, 21:00:00,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,0,23:00:00,6.0,5.0,2.0,5.0,5.0,4.0,70,1
1,"[2016-10-03 23:20:00,2016-10-03 23:40:00)",1,5,2,2016-10-03 23:20:00,1-1,2016-10-03, 21:00:00,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,0,23:20:00,3.0,6.0,5.0,2.0,5.0,5.0,71,1
1,"[2016-10-03 23:40:00,2016-10-04 00:00:00)",1,5,0,2016-10-03 23:40:00,1-1,2016-10-03, 21:00:00,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,0,23:40:00,5.0,3.0,6.0,5.0,2.0,5.0,72,1
1,"[2016-10-04 00:00:00,2016-10-04 00:20:00)",1,29,13,2016-10-04 00:00:00,1-1,2016-10-04, 00:00:00,1008.0,1013.0,330.0,2.3,21.6,84.0,0.0,1,00:00:00,5.0,5.0,3.0,6.0,5.0,2.0,1,1
1,"[2016-10-04 00:20:00,2016-10-04 00:40:00)",1,20,3,2016-10-04 00:20:00,1-1,2016-10-04, 00:00:00,1008.0,1013.0,330.0,2.3,21.6,84.0,0.0,1,00:20:00,29.0,5.0,5.0,3.0,6.0,5.0,2,1
