volume,is_true,pair,tollgate_id,direction,time_window,start_time,date,month,day,weekday,holiday,time,hour,minute,timemap,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_20min_A2,last_20min_A3,last_20min_B1,last_20min_B3,last_20min_C1,last_20min_C3,last_20min_V10,last_20min_V11,last_20min_V20,last_20min_V30,last_20min_V31
85.0,True,1-1,1,1,"[2016-10-19 16:40:00,2016-10-19 17:00:00)",2016-10-19 16:40:00,2016-10-19,10,19,2,0,16:40:00,16,40,51,1011.6,1016.6,61.0,1.2,20.6,96.0,1.5,80.0,55.19,122.82,131.38,141.25,171.05,155.71,40.0,80.0,61.0,105.0,89.0
90.0,True,1-1,1,1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",2016-10-19 17:00:00,2016-10-19,10,19,2,0,17:00:00,17,0,52,1011.6,1016.6,61.0,1.2,20.6,96.0,1.5,85.0,72.48,110.41,119.32,102.53,181.54,177.3,36.0,85.0,64.0,95.0,75.0
108.0,True,1-1,1,1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",2016-10-19 17:20:00,2016-10-19,10,19,2,0,17:20:00,17,20,53,1011.6,1016.6,61.0,1.2,20.6,96.0,1.5,90.0,60.0,152.27,120.2,106.34,233.4,108.94,32.0,90.0,88.0,120.0,69.0
112.0,True,1-1,1,1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",2016-10-19 17:40:00,2016-10-19,10,19,2,0,17:40:00,17,40,54,1011.6,1016.6,61.0,1.2,20.6,96.0,1.5,108.0,56.98,123.18,112.20124816894531,105.73,190.28,185.13,29.0,108.0,56.0,105.0,75.0
63.0,True,1-1,1,1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",2016-10-19 18:00:00,2016-10-19,10,19,2,0,18:00:00,18,0,55,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,112.0,66.91,112.64,115.66,101.06,198.43,166.7564239501953,34.0,112.0,64.0,96.0,87.0
76.0,True,1-1,1,1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",2016-10-19 18:20:00,2016-10-19,10,19,2,0,18:20:00,18,20,56,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,63.0,63.8,110.19,141.59,87.42,283.97,273.95,27.0,63.0,65.0,79.0,71.0
73.0,True,1-1,1,1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",2016-10-19 18:40:00,2016-10-19,10,19,2,0,18:40:00,18,40,57,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,76.0,55.74,100.43,116.18798828125,95.39,314.9,123.48,19.0,76.0,54.0,68.0,77.0
42.0,True,1-1,1,1,"[2016-10-19 19:00:00,2016-10-19 19:20:00)",2016-10-19 19:00:00,2016-10-19,10,19,2,0,19:00:00,19,0,58,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,73.0,84.02,114.34,116.18798828125,80.84,206.74928283691406,170.41,31.0,73.0,56.0,68.0,80.0
62.0,True,1-1,1,1,"[2016-10-19 19:20:00,2016-10-19 19:40:00)",2016-10-19 19:20:00,2016-10-19,10,19,2,0,19:20:00,19,20,59,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,42.0,66.73,101.74,116.18798828125,98.22,195.75,179.87106323242188,24.0,42.0,48.0,44.0,51.0
46.0,True,1-1,1,1,"[2016-10-19 19:40:00,2016-10-19 20:00:00)",2016-10-19 19:40:00,2016-10-19,10,19,2,0,19:40:00,19,40,60,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,62.0,67.8,117.94,95.56,98.88589477539062,190.7935333251953,179.87106323242188,24.0,62.0,39.0,59.0,50.0
27.0,True,1-1,1,1,"[2016-10-19 20:00:00,2016-10-19 20:20:00)",2016-10-19 20:00:00,2016-10-19,10,19,2,0,20:00:00,20,0,61,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,46.0,52.17,120.39,102.98158264160156,90.42,150.58,154.62,25.0,46.0,31.0,40.0,61.0
38.0,True,1-1,1,1,"[2016-10-19 20:20:00,2016-10-19 20:40:00)",2016-10-19 20:20:00,2016-10-19,10,19,2,0,20:20:00,20,20,62,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,27.0,51.42,142.55,102.98158264160156,96.08,190.7935333251953,179.87106323242188,13.0,27.0,25.0,47.0,40.0
28.0,True,1-1,1,1,"[2016-10-19 20:40:00,2016-10-19 21:00:00)",2016-10-19 20:40:00,2016-10-19,10,19,2,0,20:40:00,20,40,63,1010.1,1015.1,325.0,0.5,20.7,97.0,0.1,38.0,57.66,91.19,141.28,98.88589477539062,190.74,172.53611755371094,13.0,38.0,30.0,31.0,52.0
25.0,True,1-1,1,1,"[2016-10-19 21:00:00,2016-10-19 21:20:00)",2016-10-19 21:00:00,2016-10-19,10,19,2,0,21:00:00,21,0,64,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,28.0,109.17,105.13,102.98158264160156,24.94,218.75,172.53611755371094,14.0,28.0,26.0,43.0,36.0
40.0,True,1-1,1,1,"[2016-10-19 21:20:00,2016-10-19 21:40:00)",2016-10-19 21:20:00,2016-10-19,10,19,2,0,21:20:00,21,20,65,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,25.0,61.3,68.17,102.32,81.1224136352539,130.09,168.88,17.0,25.0,20.0,36.0,26.0
34.0,True,1-1,1,1,"[2016-10-19 21:40:00,2016-10-19 22:00:00)",2016-10-19 21:40:00,2016-10-19,10,19,2,0,21:40:00,21,40,66,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,40.0,62.61,91.19,88.7,82.27,197.26535034179688,151.55,16.0,40.0,15.0,40.0,23.0
28.0,True,1-1,1,1,"[2016-10-19 22:00:00,2016-10-19 22:20:00)",2016-10-19 22:00:00,2016-10-19,10,19,2,0,22:00:00,22,0,67,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,34.0,57.68439483642578,77.25,110.23,71.51,177.36,174.4993438720703,13.0,34.0,18.741912841796875,30.0,23.0
21.0,True,1-1,1,1,"[2016-10-19 22:20:00,2016-10-19 22:40:00)",2016-10-19 22:20:00,2016-10-19,10,19,2,0,22:20:00,22,20,68,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,28.0,54.54481506347656,72.57,220.64,75.4520034790039,197.26535034179688,220.76,4.0,28.0,15.621472358703613,29.0,20.0
20.0,True,1-1,1,1,"[2016-10-19 22:40:00,2016-10-19 23:00:00)",2016-10-19 22:40:00,2016-10-19,10,19,2,0,22:40:00,22,40,69,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,21.0,54.45819854736328,124.92,83.84,75.0,213.63,173.0584259033203,11.0,21.0,12.867825508117676,21.0,12.0
8.0,True,1-1,1,1,"[2016-10-19 23:00:00,2016-10-19 23:20:00)",2016-10-19 23:00:00,2016-10-19,10,19,2,0,23:00:00,23,0,70,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,20.0,54.055938720703125,86.85,104.55211639404297,72.51,188.4724578857422,173.0584259033203,7.0,20.0,8.0,26.0,19.0
23.0,True,1-1,1,1,"[2016-10-19 23:20:00,2016-10-19 23:40:00)",2016-10-19 23:20:00,2016-10-19,10,19,2,0,23:20:00,23,20,71,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,8.0,54.189334869384766,97.18277740478516,91.03,75.4520034790039,188.4724578857422,173.0584259033203,18.0,8.0,15.0,24.0,10.0
10.0,True,1-1,1,1,"[2016-10-19 23:40:00,2016-10-20 00:00:00)",2016-10-19 23:40:00,2016-10-19,10,19,2,0,23:40:00,23,40,72,1009.9,1014.9,69.0,0.9,21.2,97.0,0.2,23.0,51.340274810791016,254.82,231.34,76.23738098144531,214.73,158.5526123046875,3.0,23.0,6.0,20.0,8.0
107.0,True,1-1,1,1,"[2016-10-20 00:00:00,2016-10-20 00:20:00)",2016-10-20 00:00:00,2016-10-20,10,20,3,0,00:00:00,0,0,1,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,10.0,50.69968795776367,105.23,105.27,76.23738098144531,165.06,158.5526123046875,8.0,10.0,10.0,10.0,6.0
82.0,True,1-1,1,1,"[2016-10-20 00:20:00,2016-10-20 00:40:00)",2016-10-20 00:20:00,2016-10-20,10,20,3,0,00:20:00,0,20,2,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,107.0,56.3082275390625,145.47132873535156,87.71797180175781,33.16,162.11158752441406,160.62887573242188,6.0,107.0,4.50126838684082,18.0,129.0
52.0,True,1-1,1,1,"[2016-10-20 00:40:00,2016-10-20 01:00:00)",2016-10-20 00:40:00,2016-10-20,10,20,3,0,00:40:00,0,40,3,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,82.0,111.42,113.87,87.71797180175781,57.36,162.11158752441406,162.2720947265625,6.0,82.0,2.541156053543091,17.0,96.0
6.0,True,1-1,1,1,"[2016-10-20 01:00:00,2016-10-20 01:20:00)",2016-10-20 01:00:00,2016-10-20,10,20,3,0,01:00:00,1,0,4,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,52.0,47.9495735168457,101.57379913330078,91.76116943359375,64.38919067382812,162.11158752441406,167.3638153076172,11.0,52.0,2.3844025135040283,18.0,77.0
7.0,True,1-1,1,1,"[2016-10-20 01:20:00,2016-10-20 01:40:00)",2016-10-20 01:20:00,2016-10-20,10,20,3,0,01:20:00,1,20,5,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,6.0,50.12,100.75601959228516,87.1823959350586,33.43,106.83,167.3638153076172,11.0,6.0,3.0,18.0,8.0
11.0,True,1-1,1,1,"[2016-10-20 01:40:00,2016-10-20 02:00:00)",2016-10-20 01:40:00,2016-10-20,10,20,3,0,01:40:00,1,40,6,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,7.0,51.31,100.75601959228516,87.1823959350586,73.61,187.31,165.51918029785156,7.0,7.0,2.0,16.0,7.0
7.0,True,1-1,1,1,"[2016-10-20 02:00:00,2016-10-20 02:20:00)",2016-10-20 02:00:00,2016-10-20,10,20,3,0,02:00:00,2,0,7,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,11.0,47.9495735168457,147.43,102.06,63.321571350097656,157.727783203125,165.51918029785156,7.0,11.0,2.3844025135040283,19.0,2.0
10.0,True,1-1,1,1,"[2016-10-20 02:20:00,2016-10-20 02:40:00)",2016-10-20 02:20:00,2016-10-20,10,20,3,0,02:20:00,2,20,8,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,7.0,61.28,101.12480163574219,86.92948150634766,58.44123840332031,157.727783203125,133.93,4.0,7.0,2.3844025135040283,22.0,3.0
7.0,True,1-1,1,1,"[2016-10-20 02:40:00,2016-10-20 03:00:00)",2016-10-20 02:40:00,2016-10-20,10,20,3,0,02:40:00,2,40,9,1011.0,1016.0,100.0,1.2,21.5,95.0,0.0,10.0,33.87,102.71397399902344,86.92948150634766,73.36427307128906,157.727783203125,160.9413604736328,7.0,10.0,2.3844025135040283,12.0,3.0
11.0,True,1-1,1,1,"[2016-10-20 03:00:00,2016-10-20 03:20:00)",2016-10-20 03:00:00,2016-10-20,10,20,3,0,03:00:00,3,0,10,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,7.0,34.67,102.71397399902344,90.28,57.87,157.727783203125,160.9413604736328,10.0,7.0,2.3844025135040283,9.0,3.0
13.0,True,1-1,1,1,"[2016-10-20 03:20:00,2016-10-20 03:40:00)",2016-10-20 03:20:00,2016-10-20,10,20,3,0,03:20:00,3,20,11,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,11.0,51.92,62.45,87.89917755126953,78.82088470458984,161.85537719726562,157.48623657226562,7.0,11.0,1.6899837255477905,15.0,5.0
18.0,True,1-1,1,1,"[2016-10-20 03:40:00,2016-10-20 04:00:00)",2016-10-20 03:40:00,2016-10-20,10,20,3,0,03:40:00,3,40,12,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,13.0,45.97,103.40570068359375,111.5,78.82088470458984,161.85537719726562,157.48623657226562,7.0,13.0,1.6899837255477905,6.0,7.0
13.0,True,1-1,1,1,"[2016-10-20 04:00:00,2016-10-20 04:20:00)",2016-10-20 04:00:00,2016-10-20,10,20,3,0,04:00:00,4,0,13,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,18.0,39.55,104.59,87.89917755126953,73.62854766845703,161.85537719726562,157.48623657226562,10.0,18.0,1.6899837255477905,10.0,2.0
21.0,True,1-1,1,1,"[2016-10-20 04:20:00,2016-10-20 04:40:00)",2016-10-20 04:20:00,2016-10-20,10,20,3,0,04:20:00,4,20,14,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,13.0,50.99,103.93103790283203,87.89917755126953,73.62854766845703,161.85537719726562,157.48623657226562,8.0,13.0,1.6899837255477905,10.0,1.0
14.0,True,1-1,1,1,"[2016-10-20 04:40:00,2016-10-20 05:00:00)",2016-10-20 04:40:00,2016-10-20,10,20,3,0,04:40:00,4,40,15,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,21.0,47.57720947265625,80.89,87.89917755126953,92.45,161.85537719726562,157.48623657226562,5.0,21.0,1.6899837255477905,9.0,9.0
33.0,True,1-1,1,1,"[2016-10-20 05:00:00,2016-10-20 05:20:00)",2016-10-20 05:00:00,2016-10-20,10,20,3,0,05:00:00,5,0,16,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,14.0,49.43,103.15458679199219,87.89917755126953,73.62854766845703,135.28,157.48623657226562,13.0,14.0,1.0,17.0,8.0
30.0,True,1-1,1,1,"[2016-10-20 05:20:00,2016-10-20 05:40:00)",2016-10-20 05:20:00,2016-10-20,10,20,3,0,05:20:00,5,20,17,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,33.0,77.36,93.05,87.89917755126953,73.62854766845703,161.85537719726562,157.48623657226562,3.0,33.0,11.0,18.0,4.0
34.0,True,1-1,1,1,"[2016-10-20 05:40:00,2016-10-20 06:00:00)",2016-10-20 05:40:00,2016-10-20,10,20,3,0,05:40:00,5,40,18,1010.2,1015.2,91.0,2.1,21.7,96.0,2.8,30.0,45.54,123.39,91.42066192626953,82.92,161.85537719726562,158.9143829345703,1.0,30.0,14.0,25.0,11.0
46.0,True,1-1,1,1,"[2016-10-20 06:00:00,2016-10-20 06:20:00)",2016-10-20 06:00:00,2016-10-20,10,20,3,0,06:00:00,6,0,19,1007.8,1012.8,94.0,2.7,22.3,91.0,0.0,34.0,53.47,115.53,102.92517852783203,73.62854766845703,161.85537719726562,158.9143829345703,8.0,34.0,16.0,20.0,18.0
27.0,True,1-1,1,1,"[2016-10-20 06:20:00,2016-10-20 06:40:00)",2016-10-20 06:20:00,2016-10-20,10,20,3,0,06:20:00,6,20,20,1007.8,1012.8,94.0,2.7,22.3,91.0,0.0,46.0,63.58,113.05,70.72,126.27,156.5435791015625,157.02,8.0,46.0,21.0,37.0,16.0
55.0,True,1-1,1,1,"[2016-10-20 06:40:00,2016-10-20 07:00:00)",2016-10-20 06:40:00,2016-10-20,10,20,3,0,06:40:00,6,40,21,1007.8,1012.8,94.0,2.7,22.3,91.0,0.0,27.0,49.79,101.67,107.62840270996094,84.63,157.32,162.99497985839844,16.0,27.0,23.0,44.0,49.0
71.0,True,1-1,1,1,"[2016-10-20 07:00:00,2016-10-20 07:20:00)",2016-10-20 07:00:00,2016-10-20,10,20,3,0,07:00:00,7,0,22,1007.8,1012.8,94.0,2.7,22.3,91.0,0.0,55.0,60.89,201.2,89.02,110.79,162.36,160.78492736816406,23.0,55.0,42.0,73.0,37.0
88.0,True,1-1,1,1,"[2016-10-20 07:20:00,2016-10-20 07:40:00)",2016-10-20 07:20:00,2016-10-20,10,20,3,0,07:20:00,7,20,23,1007.8,1012.8,94.0,2.7,22.3,91.0,0.0,71.0,74.07,160.84,106.16,73.17647552490234,247.7,92.89,22.0,71.0,76.0,114.0,47.0
111.0,True,1-1,1,1,"[2016-10-20 07:40:00,2016-10-20 08:00:00)",2016-10-20 07:40:00,2016-10-20,10,20,3,0,07:40:00,7,40,24,1007.8,1012.8,94.0,2.7,22.3,91.0,0.0,88.0,62.99,143.93,111.77,66.87,157.0258331298828,160.78492736816406,33.0,88.0,89.0,123.0,60.0
106.0,True,1-1,1,1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",2016-10-20 08:00:00,2016-10-20,10,20,3,0,08:00:00,8,0,25,1007.8,1012.8,94.0,2.7,22.3,91.0,0.0,111.0,75.79,203.09,122.1,107.81,157.0258331298828,179.64,37.0,111.0,112.0,120.0,104.0
100.0,True,1-1,1,1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",2016-10-20 08:20:00,2016-10-20,10,20,3,0,08:20:00,8,20,26,1007.8,1012.8,94.0,2.7,22.3,91.0,0.0,106.0,87.24,183.76,108.92,93.88,200.43,157.33450317382812,50.0,106.0,104.0,163.0,87.0
114.0,True,1-1,1,1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",2016-10-20 08:40:00,2016-10-20,10,20,3,0,08:40:00,8,40,27,1007.8,1012.8,94.0,2.7,22.3,91.0,0.0,100.0,75.48,242.81,138.17,87.78,178.94,141.54,49.0,100.0,121.0,158.0,120.0
118.0,True,1-1,1,1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",2016-10-20 09:00:00,2016-10-20,10,20,3,0,09:00:00,9,0,28,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0,114.0,79.6,224.49,83.41,103.01,200.76,194.8,62.0,114.0,106.0,143.0,134.0
106.0,True,1-1,1,1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",2016-10-20 09:20:00,2016-10-20,10,20,3,0,09:20:00,9,20,29,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0,118.0,103.35,201.63,119.25,94.06,138.53,148.35,38.0,118.0,125.0,138.0,117.0
115.0,True,1-1,1,1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",2016-10-20 09:40:00,2016-10-20,10,20,3,0,09:40:00,9,40,30,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0,106.0,97.05,263.23,105.32,114.89,182.56,209.36,50.0,106.0,108.0,132.0,110.0
107.0,True,1-1,1,1,"[2016-10-20 10:00:00,2016-10-20 10:20:00)",2016-10-20 10:00:00,2016-10-20,10,20,3,0,10:00:00,10,0,31,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0,115.0,67.95,182.37,132.5,70.85,152.07,160.8076934814453,44.0,115.0,72.0,117.0,89.0
84.0,True,1-1,1,1,"[2016-10-20 10:20:00,2016-10-20 10:40:00)",2016-10-20 10:20:00,2016-10-20,10,20,3,0,10:20:00,10,20,32,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0,107.0,55.63,110.49,95.7,116.25,163.05,116.92,42.0,107.0,78.0,106.0,94.0
91.0,True,1-1,1,1,"[2016-10-20 10:40:00,2016-10-20 11:00:00)",2016-10-20 10:40:00,2016-10-20,10,20,3,0,10:40:00,10,40,33,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0,84.0,58.35,122.17,113.54,94.64,159.73,164.13572692871094,46.0,84.0,57.0,101.0,94.0
72.0,True,1-1,1,1,"[2016-10-20 11:00:00,2016-10-20 11:20:00)",2016-10-20 11:00:00,2016-10-20,10,20,3,0,11:00:00,11,0,34,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0,91.0,59.72,115.62,150.0,92.56,176.09,144.61,38.0,91.0,62.0,102.0,59.0
105.0,True,1-1,1,1,"[2016-10-20 11:20:00,2016-10-20 11:40:00)",2016-10-20 11:20:00,2016-10-20,10,20,3,0,11:20:00,11,20,35,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0,72.0,94.92,110.25,142.65,75.04,179.06,127.93,38.0,72.0,50.0,95.0,71.0
88.0,True,1-1,1,1,"[2016-10-20 11:40:00,2016-10-20 12:00:00)",2016-10-20 11:40:00,2016-10-20,10,20,3,0,11:40:00,11,40,36,1008.1,1013.1,96.0,2.0,22.4,91.0,0.0,105.0,59.54,107.31,120.9,106.09,182.54,187.74,25.0,105.0,44.0,71.0,70.0
100.0,True,1-1,1,1,"[2016-10-20 12:00:00,2016-10-20 12:20:00)",2016-10-20 12:00:00,2016-10-20,10,20,3,0,12:00:00,12,0,37,1008.8,1013.8,93.0,2.8,21.7,92.0,0.1,88.0,71.52,78.46,101.42,100.51,158.47,175.61,44.0,88.0,58.0,84.0,68.0
77.0,True,1-1,1,1,"[2016-10-20 12:20:00,2016-10-20 12:40:00)",2016-10-20 12:20:00,2016-10-20,10,20,3,0,12:20:00,12,20,38,1008.8,1013.8,93.0,2.8,21.7,92.0,0.1,100.0,44.08,109.01,128.13,85.33,199.38,229.5,47.0,100.0,48.0,107.0,96.0
77.0,True,1-1,1,1,"[2016-10-20 12:40:00,2016-10-20 13:00:00)",2016-10-20 12:40:00,2016-10-20,10,20,3,0,12:40:00,12,40,39,1008.8,1013.8,93.0,2.8,21.7,92.0,0.1,77.0,68.18,111.77,104.59,97.21,154.54,116.84,33.0,77.0,47.0,113.0,76.0
73.0,True,1-1,1,1,"[2016-10-20 13:00:00,2016-10-20 13:20:00)",2016-10-20 13:00:00,2016-10-20,10,20,3,0,13:00:00,13,0,40,1008.8,1013.8,93.0,2.8,21.7,92.0,0.1,77.0,53.81,84.49,107.62840270996094,72.87,162.49,188.93,43.0,77.0,63.0,110.0,77.0
110.0,True,1-1,1,1,"[2016-10-20 13:20:00,2016-10-20 13:40:00)",2016-10-20 13:20:00,2016-10-20,10,20,3,0,13:20:00,13,20,41,1008.8,1013.8,93.0,2.8,21.7,92.0,0.1,73.0,55.26,110.05,116.84,64.16,144.04,159.69,42.0,73.0,74.0,94.0,84.0
108.0,True,1-1,1,1,"[2016-10-20 13:40:00,2016-10-20 14:00:00)",2016-10-20 13:40:00,2016-10-20,10,20,3,0,13:40:00,13,40,42,1008.8,1013.8,93.0,2.8,21.7,92.0,0.1,110.0,63.0,125.22,111.54,90.72,154.22,183.46,39.0,110.0,52.0,137.0,90.0
83.0,True,1-1,1,1,"[2016-10-20 14:00:00,2016-10-20 14:20:00)",2016-10-20 14:00:00,2016-10-20,10,20,3,0,14:00:00,14,0,43,1008.8,1013.8,93.0,2.8,21.7,92.0,0.1,108.0,64.38,97.94,98.73,88.04,209.59,144.25,33.0,108.0,58.0,146.0,79.0
116.0,True,1-1,1,1,"[2016-10-20 14:20:00,2016-10-20 14:40:00)",2016-10-20 14:20:00,2016-10-20,10,20,3,0,14:20:00,14,20,44,1008.8,1013.8,93.0,2.8,21.7,92.0,0.1,83.0,82.2,86.26,99.38,110.72,155.19,138.27,42.0,83.0,65.0,101.0,80.0
91.0,True,1-1,1,1,"[2016-10-20 14:40:00,2016-10-20 15:00:00)",2016-10-20 14:40:00,2016-10-20,10,20,3,0,14:40:00,14,40,45,1008.8,1013.8,93.0,2.8,21.7,92.0,0.1,116.0,67.13,102.97,109.78,93.37,163.72,133.18,41.0,116.0,60.0,111.0,89.0
97.0,True,1-1,1,1,"[2016-10-20 15:00:00,2016-10-20 15:20:00)",2016-10-20 15:00:00,2016-10-20,10,20,3,0,15:00:00,15,0,46,1008.5,1013.5,67.0,1.6,21.5,96.0,1.0,91.0,79.52,110.83,100.31,73.17,146.79,143.12,46.0,91.0,59.0,117.0,100.0
115.0,True,1-1,1,1,"[2016-10-20 15:20:00,2016-10-20 15:40:00)",2016-10-20 15:20:00,2016-10-20,10,20,3,0,15:20:00,15,20,47,1008.5,1013.5,67.0,1.6,21.5,96.0,1.0,97.0,77.16,149.28,110.72,122.19,185.99,148.0,40.0,97.0,72.0,92.0,100.0
120.0,True,1-1,1,1,"[2016-10-20 15:40:00,2016-10-20 16:00:00)",2016-10-20 15:40:00,2016-10-20,10,20,3,0,15:40:00,15,40,48,1008.5,1013.5,67.0,1.6,21.5,96.0,1.0,115.0,63.98,100.18,102.36,77.16,141.7,142.73,41.0,115.0,79.0,107.0,105.0
90.0,True,1-1,1,1,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",2016-10-20 16:00:00,2016-10-20,10,20,3,0,16:00:00,16,0,49,1008.5,1013.5,67.0,1.6,21.5,96.0,1.0,120.0,63.67,116.22,112.23,78.73,181.55,141.89,42.0,120.0,70.0,108.0,74.0
73.0,True,1-1,1,1,"[2016-10-20 16:20:00,2016-10-20 16:40:00)",2016-10-20 16:20:00,2016-10-20,10,20,3,0,16:20:00,16,20,50,1008.5,1013.5,67.0,1.6,21.5,96.0,1.0,90.0,61.18,106.82,113.27947998046875,107.68,163.1,164.89,46.0,90.0,66.0,121.0,92.0
119.0,True,1-1,1,1,"[2016-10-20 16:40:00,2016-10-20 17:00:00)",2016-10-20 16:40:00,2016-10-20,10,20,3,0,16:40:00,16,40,51,1008.5,1013.5,67.0,1.6,21.5,96.0,1.0,73.0,65.2,122.44,134.31,102.18,167.46,147.22,36.0,73.0,67.0,106.0,84.0
89.0,True,1-1,1,1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",2016-10-20 17:00:00,2016-10-20,10,20,3,0,17:00:00,17,0,52,1008.5,1013.5,67.0,1.6,21.5,96.0,1.0,119.0,63.05,149.23,143.89,146.32,194.36,164.05,37.0,119.0,75.0,147.0,88.0
99.0,True,1-1,1,1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",2016-10-20 17:20:00,2016-10-20,10,20,3,0,17:20:00,17,20,53,1008.5,1013.5,67.0,1.6,21.5,96.0,1.0,89.0,96.52,139.66,87.61,116.79,226.48,143.44,38.0,89.0,77.0,129.0,81.0
113.0,True,1-1,1,1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",2016-10-20 17:40:00,2016-10-20,10,20,3,0,17:40:00,17,40,54,1008.5,1013.5,67.0,1.6,21.5,96.0,1.0,99.0,54.93,126.32,165.93,93.09,312.25,138.56,45.0,99.0,57.0,106.0,84.0
69.0,True,1-1,1,1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",2016-10-20 18:00:00,2016-10-20,10,20,3,0,18:00:00,18,0,55,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0,113.0,82.28,124.92,140.4,87.7,183.37301635742188,173.81,35.0,113.0,66.0,87.0,80.0
69.0,True,1-1,1,1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",2016-10-20 18:20:00,2016-10-20,10,20,3,0,18:20:00,18,20,56,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0,69.0,75.25,139.16,21.7,99.22,174.53,176.88650512695312,27.0,69.0,46.0,82.0,54.0
71.0,True,1-1,1,1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",2016-10-20 18:40:00,2016-10-20,10,20,3,0,18:40:00,18,40,57,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0,69.0,50.34,128.43,143.75,80.24,149.01,211.71,16.0,69.0,35.0,74.0,78.0
45.0,True,1-1,1,1,"[2016-10-20 19:00:00,2016-10-20 19:20:00)",2016-10-20 19:00:00,2016-10-20,10,20,3,0,19:00:00,19,0,58,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0,71.0,57.25,95.7,137.51,106.83,165.61,174.3208465576172,17.0,71.0,43.0,58.0,66.0
41.0,True,1-1,1,1,"[2016-10-20 19:20:00,2016-10-20 19:40:00)",2016-10-20 19:20:00,2016-10-20,10,20,3,0,19:20:00,19,20,59,1007.3,1012.3,94.0,1.6,21.7,93.0,0.0,45.0,59.52918243408203,105.90074157714844,118.49727630615234,83.1432113647461,186.8511505126953,174.3208465576172,27.0,45.0,36.0,55.0,42.0
