intersection_id,tollgate_id,time_window,avg_travel_time,start_time,date,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,time,weekday,route,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,timemap
A,3,"[2016-09-26 14:20:00,2016-09-26 14:40:00)",316.71,2016-09-26 14:20:00,2016-09-26,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0,14:20:00,0,A-3,101.25,112.34,112.32,102.52,89.18,84.66,44
A,3,"[2016-09-26 14:40:00,2016-09-26 15:00:00)",116.12,2016-09-26 14:40:00,2016-09-26,1007.0,1011.9,96.0,3.5,26.4,78.0,0.0,14:40:00,0,A-3,316.71,101.25,112.34,112.32,102.52,89.18,45
A,3,"[2016-09-26 15:00:00,2016-09-26 15:20:00)",94.27,2016-09-26 15:00:00,2016-09-26,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,15:00:00,0,A-3,116.12,316.71,101.25,112.34,112.32,102.52,46
A,3,"[2016-09-26 15:20:00,2016-09-26 15:40:00)",100.93,2016-09-26 15:20:00,2016-09-26,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,15:20:00,0,A-3,94.27,116.12,316.71,101.25,112.34,112.32,47
A,3,"[2016-09-26 15:40:00,2016-09-26 16:00:00)",81.52,2016-09-26 15:40:00,2016-09-26,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,15:40:00,0,A-3,100.93,94.27,116.12,316.71,101.25,112.34,48
A,3,"[2016-09-26 16:00:00,2016-09-26 16:20:00)",102.13,2016-09-26 16:00:00,2016-09-26,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,16:00:00,0,A-3,81.52,100.93,94.27,116.12,316.71,101.25,49
A,3,"[2016-09-26 16:20:00,2016-09-26 16:40:00)",111.68,2016-09-26 16:20:00,2016-09-26,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,16:20:00,0,A-3,102.13,81.52,100.93,94.27,116.12,316.71,50
A,3,"[2016-09-26 16:40:00,2016-09-26 17:00:00)",106.35,2016-09-26 16:40:00,2016-09-26,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,16:40:00,0,A-3,111.68,102.13,81.52,100.93,94.27,116.12,51
A,3,"[2016-09-26 17:00:00,2016-09-26 17:20:00)",91.7,2016-09-26 17:00:00,2016-09-26,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,17:00:00,0,A-3,106.35,111.68,102.13,81.52,100.93,94.27,52
A,3,"[2016-09-26 17:20:00,2016-09-26 17:40:00)",98.46,2016-09-26 17:20:00,2016-09-26,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,17:20:00,0,A-3,91.7,106.35,111.68,102.13,81.52,100.93,53
A,3,"[2016-09-26 17:40:00,2016-09-26 18:00:00)",119.45,2016-09-26 17:40:00,2016-09-26,1007.1,1012.0,315.0,0.8,25.4,86.0,0.0,17:40:00,0,A-3,98.46,91.7,106.35,111.68,102.13,81.52,54
A,3,"[2016-09-26 18:00:00,2016-09-26 18:20:00)",99.21,2016-09-26 18:00:00,2016-09-26,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,18:00:00,0,A-3,119.45,98.46,91.7,106.35,111.68,102.13,55
A,3,"[2016-09-26 18:20:00,2016-09-26 18:40:00)",103.93,2016-09-26 18:20:00,2016-09-26,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,18:20:00,0,A-3,99.21,119.45,98.46,91.7,106.35,111.68,56
A,3,"[2016-09-26 18:40:00,2016-09-26 19:00:00)",125.1,2016-09-26 18:40:00,2016-09-26,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,18:40:00,0,A-3,103.93,99.21,119.45,98.46,91.7,106.35,57
A,3,"[2016-09-26 19:00:00,2016-09-26 19:20:00)",129.38,2016-09-26 19:00:00,2016-09-26,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,19:00:00,0,A-3,125.1,103.93,99.21,119.45,98.46,91.7,58
A,3,"[2016-09-26 19:20:00,2016-09-26 19:40:00)",113.46,2016-09-26 19:20:00,2016-09-26,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,19:20:00,0,A-3,129.38,125.1,103.93,99.21,119.45,98.46,59
A,3,"[2016-09-26 19:40:00,2016-09-26 20:00:00)",118.54,2016-09-26 19:40:00,2016-09-26,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,19:40:00,0,A-3,113.46,129.38,125.1,103.93,99.21,119.45,60
A,3,"[2016-09-26 20:00:00,2016-09-26 20:20:00)",122.29,2016-09-26 20:00:00,2016-09-26,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,20:00:00,0,A-3,118.54,113.46,129.38,125.1,103.93,99.21,61
A,3,"[2016-09-26 20:20:00,2016-09-26 20:40:00)",104.19,2016-09-26 20:20:00,2016-09-26,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,20:20:00,0,A-3,122.29,118.54,113.46,129.38,125.1,103.93,62
A,3,"[2016-09-26 20:40:00,2016-09-26 21:00:00)",132.69,2016-09-26 20:40:00,2016-09-26,1005.7,1010.6,46.0,1.3,24.7,92.0,0.0,20:40:00,0,A-3,104.19,122.29,118.54,113.46,129.38,125.1,63
A,3,"[2016-09-26 21:00:00,2016-09-26 21:20:00)",161.56,2016-09-26 21:00:00,2016-09-26,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,21:00:00,0,A-3,132.69,104.19,122.29,118.54,113.46,129.38,64
A,3,"[2016-09-26 21:20:00,2016-09-26 21:40:00)",86.19,2016-09-26 21:20:00,2016-09-26,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,21:20:00,0,A-3,161.56,132.69,104.19,122.29,118.54,113.46,65
A,3,"[2016-09-26 21:40:00,2016-09-26 22:00:00)",94.2,2016-09-26 21:40:00,2016-09-26,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,21:40:00,0,A-3,86.19,161.56,132.69,104.19,122.29,118.54,66
A,3,"[2016-09-26 22:00:00,2016-09-26 22:20:00)",104.39,2016-09-26 22:00:00,2016-09-26,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,22:00:00,0,A-3,94.2,86.19,161.56,132.69,104.19,122.29,67
A,3,"[2016-09-26 22:20:00,2016-09-26 22:40:00)",90.98,2016-09-26 22:20:00,2016-09-26,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,22:20:00,0,A-3,104.39,94.2,86.19,161.56,132.69,104.19,68
A,3,"[2016-09-26 23:00:00,2016-09-26 23:20:00)",87.27,2016-09-26 23:00:00,2016-09-26,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,23:00:00,0,A-3,,90.98,104.39,94.2,86.19,161.56,70
A,3,"[2016-09-26 23:20:00,2016-09-26 23:40:00)",171.47,2016-09-26 23:20:00,2016-09-26,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,23:20:00,0,A-3,87.27,,90.98,104.39,94.2,86.19,71
A,3,"[2016-09-26 23:40:00,2016-09-27 00:00:00)",92.38,2016-09-26 23:40:00,2016-09-26,1005.7,1010.6,87.0,1.5,24.9,90.0,0.0,23:40:00,0,A-3,171.47,87.27,,90.98,104.39,94.2,72
A,3,"[2016-09-27 00:20:00,2016-09-27 00:40:00)",82.02,2016-09-27 00:20:00,2016-09-27,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0,00:20:00,1,A-3,,92.38,171.47,87.27,,90.98,2
A,3,"[2016-09-27 01:40:00,2016-09-27 02:00:00)",91.55,2016-09-27 01:40:00,2016-09-27,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0,01:40:00,1,A-3,,,,82.02,,92.38,6
A,3,"[2016-09-27 02:40:00,2016-09-27 03:00:00)",86.96,2016-09-27 02:40:00,2016-09-27,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0,02:40:00,1,A-3,,,91.55,,,,9
A,3,"[2016-09-27 03:00:00,2016-09-27 03:20:00)",88.91,2016-09-27 03:00:00,2016-09-27,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,03:00:00,1,A-3,86.96,,,91.55,,,10
A,3,"[2016-09-27 03:20:00,2016-09-27 03:40:00)",128.37,2016-09-27 03:20:00,2016-09-27,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,03:20:00,1,A-3,88.91,86.96,,,91.55,,11
A,3,"[2016-09-27 03:40:00,2016-09-27 04:00:00)",381.58,2016-09-27 03:40:00,2016-09-27,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,03:40:00,1,A-3,128.37,88.91,86.96,,,91.55,12
A,3,"[2016-09-27 04:40:00,2016-09-27 05:00:00)",93.8,2016-09-27 04:40:00,2016-09-27,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,04:40:00,1,A-3,,,381.58,128.37,88.91,86.96,15
A,3,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",22.31,2016-09-27 05:00:00,2016-09-27,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,05:00:00,1,A-3,93.8,,,381.58,128.37,88.91,16
A,3,"[2016-09-27 05:20:00,2016-09-27 05:40:00)",105.0,2016-09-27 05:20:00,2016-09-27,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,05:20:00,1,A-3,22.31,93.8,,,381.58,128.37,17
A,3,"[2016-09-27 05:40:00,2016-09-27 06:00:00)",80.28,2016-09-27 05:40:00,2016-09-27,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,05:40:00,1,A-3,105.0,22.31,93.8,,,381.58,18
A,3,"[2016-09-27 06:00:00,2016-09-27 06:20:00)",91.58,2016-09-27 06:00:00,2016-09-27,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,06:00:00,1,A-3,80.28,105.0,22.31,93.8,,,19
A,3,"[2016-09-27 06:20:00,2016-09-27 06:40:00)",109.63,2016-09-27 06:20:00,2016-09-27,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,06:20:00,1,A-3,91.58,80.28,105.0,22.31,93.8,,20
A,3,"[2016-09-27 06:40:00,2016-09-27 07:00:00)",114.37,2016-09-27 06:40:00,2016-09-27,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,06:40:00,1,A-3,109.63,91.58,80.28,105.0,22.31,93.8,21
A,3,"[2016-09-27 07:00:00,2016-09-27 07:20:00)",179.16,2016-09-27 07:00:00,2016-09-27,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,07:00:00,1,A-3,114.37,109.63,91.58,80.28,105.0,22.31,22
A,3,"[2016-09-27 07:20:00,2016-09-27 07:40:00)",178.87,2016-09-27 07:20:00,2016-09-27,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,07:20:00,1,A-3,179.16,114.37,109.63,91.58,80.28,105.0,23
A,3,"[2016-09-27 07:40:00,2016-09-27 08:00:00)",161.99,2016-09-27 07:40:00,2016-09-27,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,07:40:00,1,A-3,178.87,179.16,114.37,109.63,91.58,80.28,24
A,3,"[2016-09-27 08:00:00,2016-09-27 08:20:00)",148.05,2016-09-27 08:00:00,2016-09-27,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,08:00:00,1,A-3,161.99,178.87,179.16,114.37,109.63,91.58,25
A,3,"[2016-09-27 08:20:00,2016-09-27 08:40:00)",195.2,2016-09-27 08:20:00,2016-09-27,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,08:20:00,1,A-3,148.05,161.99,178.87,179.16,114.37,109.63,26
A,3,"[2016-09-27 08:40:00,2016-09-27 09:00:00)",193.67,2016-09-27 08:40:00,2016-09-27,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,08:40:00,1,A-3,195.2,148.05,161.99,178.87,179.16,114.37,27
A,3,"[2016-09-27 09:00:00,2016-09-27 09:20:00)",158.68,2016-09-27 09:00:00,2016-09-27,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,09:00:00,1,A-3,193.67,195.2,148.05,161.99,178.87,179.16,28
A,3,"[2016-09-27 09:20:00,2016-09-27 09:40:00)",129.74,2016-09-27 09:20:00,2016-09-27,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,09:20:00,1,A-3,158.68,193.67,195.2,148.05,161.99,178.87,29
A,3,"[2016-09-27 09:40:00,2016-09-27 10:00:00)",135.57,2016-09-27 09:40:00,2016-09-27,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,09:40:00,1,A-3,129.74,158.68,193.67,195.2,148.05,161.99,30
A,3,"[2016-09-27 10:00:00,2016-09-27 10:20:00)",142.41,2016-09-27 10:00:00,2016-09-27,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,10:00:00,1,A-3,135.57,129.74,158.68,193.67,195.2,148.05,31
A,3,"[2016-09-27 10:20:00,2016-09-27 10:40:00)",106.23,2016-09-27 10:20:00,2016-09-27,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,10:20:00,1,A-3,142.41,135.57,129.74,158.68,193.67,195.2,32
A,3,"[2016-09-27 10:40:00,2016-09-27 11:00:00)",76.14,2016-09-27 10:40:00,2016-09-27,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,10:40:00,1,A-3,106.23,142.41,135.57,129.74,158.68,193.67,33
A,3,"[2016-09-27 11:00:00,2016-09-27 11:20:00)",144.3,2016-09-27 11:00:00,2016-09-27,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,11:00:00,1,A-3,76.14,106.23,142.41,135.57,129.74,158.68,34
A,3,"[2016-09-27 11:20:00,2016-09-27 11:40:00)",118.49,2016-09-27 11:20:00,2016-09-27,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,11:20:00,1,A-3,144.3,76.14,106.23,142.41,135.57,129.74,35
A,3,"[2016-09-27 11:40:00,2016-09-27 12:00:00)",105.8,2016-09-27 11:40:00,2016-09-27,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,11:40:00,1,A-3,118.49,144.3,76.14,106.23,142.41,135.57,36
A,3,"[2016-09-27 12:00:00,2016-09-27 12:20:00)",91.99,2016-09-27 12:00:00,2016-09-27,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,12:00:00,1,A-3,105.8,118.49,144.3,76.14,106.23,142.41,37
A,3,"[2016-09-27 12:20:00,2016-09-27 12:40:00)",69.94,2016-09-27 12:20:00,2016-09-27,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,12:20:00,1,A-3,91.99,105.8,118.49,144.3,76.14,106.23,38
A,3,"[2016-09-27 12:40:00,2016-09-27 13:00:00)",102.05,2016-09-27 12:40:00,2016-09-27,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,12:40:00,1,A-3,69.94,91.99,105.8,118.49,144.3,76.14,39
A,3,"[2016-09-27 13:00:00,2016-09-27 13:20:00)",123.15,2016-09-27 13:00:00,2016-09-27,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,13:00:00,1,A-3,102.05,69.94,91.99,105.8,118.49,144.3,40
A,3,"[2016-09-27 13:20:00,2016-09-27 13:40:00)",101.81,2016-09-27 13:20:00,2016-09-27,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,13:20:00,1,A-3,123.15,102.05,69.94,91.99,105.8,118.49,41
A,3,"[2016-09-27 13:40:00,2016-09-27 14:00:00)",88.61,2016-09-27 13:40:00,2016-09-27,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,13:40:00,1,A-3,101.81,123.15,102.05,69.94,91.99,105.8,42
A,3,"[2016-09-27 14:00:00,2016-09-27 14:20:00)",109.78,2016-09-27 14:00:00,2016-09-27,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,14:00:00,1,A-3,88.61,101.81,123.15,102.05,69.94,91.99,43
A,3,"[2016-09-27 14:20:00,2016-09-27 14:40:00)",122.03,2016-09-27 14:20:00,2016-09-27,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,14:20:00,1,A-3,109.78,88.61,101.81,123.15,102.05,69.94,44
A,3,"[2016-09-27 14:40:00,2016-09-27 15:00:00)",104.77,2016-09-27 14:40:00,2016-09-27,1006.1,1011.0,40.0,3.4,27.4,85.0,0.0,14:40:00,1,A-3,122.03,109.78,88.61,101.81,123.15,102.05,45
A,3,"[2016-09-27 15:00:00,2016-09-27 15:20:00)",110.55,2016-09-27 15:00:00,2016-09-27,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,15:00:00,1,A-3,104.77,122.03,109.78,88.61,101.81,123.15,46
A,3,"[2016-09-27 15:20:00,2016-09-27 15:40:00)",105.39,2016-09-27 15:20:00,2016-09-27,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,15:20:00,1,A-3,110.55,104.77,122.03,109.78,88.61,101.81,47
A,3,"[2016-09-27 15:40:00,2016-09-27 16:00:00)",108.14,2016-09-27 15:40:00,2016-09-27,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,15:40:00,1,A-3,105.39,110.55,104.77,122.03,109.78,88.61,48
A,3,"[2016-09-27 16:00:00,2016-09-27 16:20:00)",192.53,2016-09-27 16:00:00,2016-09-27,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,16:00:00,1,A-3,108.14,105.39,110.55,104.77,122.03,109.78,49
A,3,"[2016-09-27 16:20:00,2016-09-27 16:40:00)",91.62,2016-09-27 16:20:00,2016-09-27,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,16:20:00,1,A-3,192.53,108.14,105.39,110.55,104.77,122.03,50
A,3,"[2016-09-27 16:40:00,2016-09-27 17:00:00)",109.52,2016-09-27 16:40:00,2016-09-27,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,16:40:00,1,A-3,91.62,192.53,108.14,105.39,110.55,104.77,51
A,3,"[2016-09-27 17:00:00,2016-09-27 17:20:00)",111.67,2016-09-27 17:00:00,2016-09-27,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,17:00:00,1,A-3,109.52,91.62,192.53,108.14,105.39,110.55,52
A,3,"[2016-09-27 17:20:00,2016-09-27 17:40:00)",102.73,2016-09-27 17:20:00,2016-09-27,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,17:20:00,1,A-3,111.67,109.52,91.62,192.53,108.14,105.39,53
A,3,"[2016-09-27 17:40:00,2016-09-27 18:00:00)",104.64,2016-09-27 17:40:00,2016-09-27,1005.2,1010.1,70.0,3.1,27.1,87.0,0.0,17:40:00,1,A-3,102.73,111.67,109.52,91.62,192.53,108.14,54
A,3,"[2016-09-27 18:00:00,2016-09-27 18:20:00)",115.85,2016-09-27 18:00:00,2016-09-27,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,18:00:00,1,A-3,104.64,102.73,111.67,109.52,91.62,192.53,55
A,3,"[2016-09-27 18:20:00,2016-09-27 18:40:00)",128.57,2016-09-27 18:20:00,2016-09-27,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,18:20:00,1,A-3,115.85,104.64,102.73,111.67,109.52,91.62,56
A,3,"[2016-09-27 18:40:00,2016-09-27 19:00:00)",116.37,2016-09-27 18:40:00,2016-09-27,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,18:40:00,1,A-3,128.57,115.85,104.64,102.73,111.67,109.52,57
A,3,"[2016-09-27 19:00:00,2016-09-27 19:20:00)",95.93,2016-09-27 19:00:00,2016-09-27,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,19:00:00,1,A-3,116.37,128.57,115.85,104.64,102.73,111.67,58
A,3,"[2016-09-27 19:20:00,2016-09-27 19:40:00)",103.55,2016-09-27 19:20:00,2016-09-27,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,19:20:00,1,A-3,95.93,116.37,128.57,115.85,104.64,102.73,59
A,3,"[2016-09-27 19:40:00,2016-09-27 20:00:00)",84.69,2016-09-27 19:40:00,2016-09-27,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,19:40:00,1,A-3,103.55,95.93,116.37,128.57,115.85,104.64,60
A,3,"[2016-09-27 20:00:00,2016-09-27 20:20:00)",112.47,2016-09-27 20:00:00,2016-09-27,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,20:00:00,1,A-3,84.69,103.55,95.93,116.37,128.57,115.85,61
A,3,"[2016-09-27 20:20:00,2016-09-27 20:40:00)",139.54,2016-09-27 20:20:00,2016-09-27,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,20:20:00,1,A-3,112.47,84.69,103.55,95.93,116.37,128.57,62
A,3,"[2016-09-27 20:40:00,2016-09-27 21:00:00)",141.35,2016-09-27 20:40:00,2016-09-27,1004.2,1009.1,56.0,1.7,26.2,95.0,1.2,20:40:00,1,A-3,139.54,112.47,84.69,103.55,95.93,116.37,63
A,3,"[2016-09-27 21:00:00,2016-09-27 21:20:00)",118.94,2016-09-27 21:00:00,2016-09-27,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,21:00:00,1,A-3,141.35,139.54,112.47,84.69,103.55,95.93,64
A,3,"[2016-09-27 21:20:00,2016-09-27 21:40:00)",78.43,2016-09-27 21:20:00,2016-09-27,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,21:20:00,1,A-3,118.94,141.35,139.54,112.47,84.69,103.55,65
A,3,"[2016-09-27 21:40:00,2016-09-27 22:00:00)",91.43,2016-09-27 21:40:00,2016-09-27,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,21:40:00,1,A-3,78.43,118.94,141.35,139.54,112.47,84.69,66
A,3,"[2016-09-27 22:00:00,2016-09-27 22:20:00)",129.99,2016-09-27 22:00:00,2016-09-27,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,22:00:00,1,A-3,91.43,78.43,118.94,141.35,139.54,112.47,67
A,3,"[2016-09-27 22:20:00,2016-09-27 22:40:00)",75.17,2016-09-27 22:20:00,2016-09-27,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,22:20:00,1,A-3,129.99,91.43,78.43,118.94,141.35,139.54,68
A,3,"[2016-09-27 22:40:00,2016-09-27 23:00:00)",95.89,2016-09-27 22:40:00,2016-09-27,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,22:40:00,1,A-3,75.17,129.99,91.43,78.43,118.94,141.35,69
A,3,"[2016-09-27 23:20:00,2016-09-27 23:40:00)",75.2,2016-09-27 23:20:00,2016-09-27,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0,23:20:00,1,A-3,,95.89,75.17,129.99,91.43,78.43,71
A,3,"[2016-09-28 00:00:00,2016-09-28 00:20:00)",122.48,2016-09-28 00:00:00,2016-09-28,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,00:00:00,2,A-3,,75.2,,95.89,75.17,129.99,1
A,3,"[2016-09-28 00:40:00,2016-09-28 01:00:00)",89.78,2016-09-28 00:40:00,2016-09-28,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,00:40:00,2,A-3,,122.48,,75.2,,95.89,3
A,3,"[2016-09-28 01:00:00,2016-09-28 01:20:00)",133.3,2016-09-28 01:00:00,2016-09-28,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,01:00:00,2,A-3,89.78,,122.48,,75.2,,4
A,3,"[2016-09-28 01:20:00,2016-09-28 01:40:00)",67.64,2016-09-28 01:20:00,2016-09-28,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,01:20:00,2,A-3,133.3,89.78,,122.48,,75.2,5
A,3,"[2016-09-28 01:40:00,2016-09-28 02:00:00)",86.19,2016-09-28 01:40:00,2016-09-28,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,01:40:00,2,A-3,67.64,133.3,89.78,,122.48,,6
A,3,"[2016-09-28 02:00:00,2016-09-28 02:20:00)",75.17,2016-09-28 02:00:00,2016-09-28,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,02:00:00,2,A-3,86.19,67.64,133.3,89.78,,122.48,7
A,3,"[2016-09-28 02:20:00,2016-09-28 02:40:00)",134.39,2016-09-28 02:20:00,2016-09-28,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,02:20:00,2,A-3,75.17,86.19,67.64,133.3,89.78,,8
A,3,"[2016-09-28 02:40:00,2016-09-28 03:00:00)",125.65,2016-09-28 02:40:00,2016-09-28,1004.7,1009.6,46.0,3.4,26.9,91.0,0.0,02:40:00,2,A-3,134.39,75.17,86.19,67.64,133.3,89.78,9
A,3,"[2016-09-28 03:00:00,2016-09-28 03:20:00)",201.71,2016-09-28 03:00:00,2016-09-28,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,03:00:00,2,A-3,125.65,134.39,75.17,86.19,67.64,133.3,10
A,3,"[2016-09-28 03:40:00,2016-09-28 04:00:00)",267.75,2016-09-28 03:40:00,2016-09-28,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,03:40:00,2,A-3,,201.71,125.65,134.39,75.17,86.19,12
A,3,"[2016-09-28 04:20:00,2016-09-28 04:40:00)",199.97,2016-09-28 04:20:00,2016-09-28,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,04:20:00,2,A-3,,267.75,,201.71,125.65,134.39,14
A,3,"[2016-09-28 05:00:00,2016-09-28 05:20:00)",95.93,2016-09-28 05:00:00,2016-09-28,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,05:00:00,2,A-3,,199.97,,267.75,,201.71,16
A,3,"[2016-09-28 05:20:00,2016-09-28 05:40:00)",94.83,2016-09-28 05:20:00,2016-09-28,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,05:20:00,2,A-3,95.93,,199.97,,267.75,,17
A,3,"[2016-09-28 05:40:00,2016-09-28 06:00:00)",118.92,2016-09-28 05:40:00,2016-09-28,1004.5,1009.4,65.0,4.3,27.9,86.0,0.0,05:40:00,2,A-3,94.83,95.93,,199.97,,267.75,18
A,3,"[2016-09-28 06:00:00,2016-09-28 06:20:00)",102.6,2016-09-28 06:00:00,2016-09-28,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,06:00:00,2,A-3,118.92,94.83,95.93,,199.97,,19
A,3,"[2016-09-28 06:20:00,2016-09-28 06:40:00)",201.69,2016-09-28 06:20:00,2016-09-28,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,06:20:00,2,A-3,102.6,118.92,94.83,95.93,,199.97,20
A,3,"[2016-09-28 06:40:00,2016-09-28 07:00:00)",147.19,2016-09-28 06:40:00,2016-09-28,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,06:40:00,2,A-3,201.69,102.6,118.92,94.83,95.93,,21
A,3,"[2016-09-28 07:00:00,2016-09-28 07:20:00)",174.77,2016-09-28 07:00:00,2016-09-28,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,07:00:00,2,A-3,147.19,201.69,102.6,118.92,94.83,95.93,22
A,3,"[2016-09-28 07:20:00,2016-09-28 07:40:00)",156.31,2016-09-28 07:20:00,2016-09-28,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,07:20:00,2,A-3,174.77,147.19,201.69,102.6,118.92,94.83,23
A,3,"[2016-09-28 07:40:00,2016-09-28 08:00:00)",206.65,2016-09-28 07:40:00,2016-09-28,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,07:40:00,2,A-3,156.31,174.77,147.19,201.69,102.6,118.92,24
A,3,"[2016-09-28 08:00:00,2016-09-28 08:20:00)",164.87,2016-09-28 08:00:00,2016-09-28,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,08:00:00,2,A-3,206.65,156.31,174.77,147.19,201.69,102.6,25
A,3,"[2016-09-28 08:20:00,2016-09-28 08:40:00)",171.21,2016-09-28 08:20:00,2016-09-28,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,08:20:00,2,A-3,164.87,206.65,156.31,174.77,147.19,201.69,26
