"intersection_id","tollgate_id","weekday","time_window(%H:%M:%S)","date","aveTravelTime of six green window(weather:travel_time)"
"B","1","6","[15:00:00 17:00:00)","2016-10-01","322.0000 2.2000 24.1000 94.0000 0.0000:91.05;322.0000 2.2000 24.1000 94.0000 0.0000:118.86;322.0000 2.2000 24.1000 94.0000 0.0000:104.71;322.0000 2.2000 24.1000 94.0000 0.0000:104.71;322.0000 2.2000 24.1000 94.0000 0.0000:143.44;322.0000 2.2000 24.1000 94.0000 0.0000:98.0"
"B","1","6","[15:00:00 17:00:00)","2016-10-08","15.0000 5.5000 18.6000 60.0000 0.0000:116.77;15.0000 5.5000 18.6000 60.0000 0.0000:131.72;15.0000 5.5000 18.6000 60.0000 0.0000:93.33;15.0000 5.5000 18.6000 60.0000 0.0000:107.75;15.0000 5.5000 18.6000 60.0000 0.0000:114.45"
"B","1","6","[15:00:00 17:00:00)","2016-10-15","999017.0000 0.0000 19.8000 97.0000 0.0000:126.79;999017.0000 0.0000 19.8000 97.0000 0.0000:99.66;999017.0000 0.0000 19.8000 97.0000 0.0000:166.3;999017.0000 0.0000 19.8000 97.0000 0.0000:131.17;999017.0000 0.0000 19.8000 97.0000 0.0000:187.96;999017.0000 0.0000 19.8000 97.0000 0.0000:236.97"
"B","1","7","[06:00:00 08:00:00)","2016-07-24","285.0000 1.7000 38.8000 40.0000 0.0000:165.41;285.0000 1.7000 38.8000 40.0000 0.0000:84.85;285.0000 1.7000 38.8000 40.0000 0.0000:73.24"
"B","1","7","[06:00:00 08:00:00)","2016-07-31","39.0000 3.4000 35.8000 49.0000 0.0000:103.3;39.0000 3.4000 35.8000 49.0000 0.0000:203.15;39.0000 3.4000 35.8000 49.0000 0.0000:128.92;39.0000 3.4000 35.8000 49.0000 0.0000:77.34;39.0000 3.4000 35.8000 49.0000 0.0000:101.74"
"B","1","7","[06:00:00 08:00:00)","2016-08-07","92.0000 3.9000 34.9000 53.0000 0.0000:187.23;92.0000 3.9000 34.9000 53.0000 0.0000:179.3"
"B","1","7","[06:00:00 08:00:00)","2016-08-14","52.0000 3.4000 35.2000 51.0000 0.0000:100.5;52.0000 3.4000 35.2000 51.0000 0.0000:134.25;52.0000 3.4000 35.2000 51.0000 0.0000:140.06;52.0000 3.4000 35.2000 51.0000 0.0000:72.72"
"B","1","7","[06:00:00 08:00:00)","2016-08-21","320.0000 2.0000 34.5000 61.0000 0.0000:283.85;320.0000 2.0000 34.5000 61.0000 0.0000:125.33;320.0000 2.0000 34.5000 61.0000 0.0000:97.82"
"B","1","7","[06:00:00 08:00:00)","2016-08-28","4.0000 5.9000 31.0000 29.0000 0.0000:107.97;4.0000 5.9000 31.0000 29.0000 0.0000:185.96"
"B","1","7","[06:00:00 08:00:00)","2016-09-04","86.0000 2.9000 31.4000 52.0000 0.0000:129.46;86.0000 2.9000 31.4000 52.0000 0.0000:124.88;86.0000 2.9000 31.4000 52.0000 0.0000:94.84"
"B","1","7","[06:00:00 08:00:00)","2016-09-11","174.0000 2.8000 22.2000 73.0000 0.0000:91.51;174.0000 2.8000 22.2000 73.0000 0.0000:202.78;174.0000 2.8000 22.2000 73.0000 0.0000:105.48;174.0000 2.8000 22.2000 73.0000 0.0000:115.83;174.0000 2.8000 22.2000 73.0000 0.0000:124.32;174.0000 2.8000 22.2000 73.0000 0.0000:127.44"
"B","1","7","[06:00:00 08:00:00)","2016-09-18","7.0000 4.4000 27.9000 57.0000 0.0000:69.31;7.0000 4.4000 27.9000 57.0000 0.0000:84.42;7.0000 4.4000 27.9000 57.0000 0.0000:208.28;7.0000 4.4000 27.9000 57.0000 0.0000:86.72;7.0000 4.4000 27.9000 57.0000 0.0000:109.15"
"B","1","7","[06:00:00 08:00:00)","2016-09-25","85.0000 2.9000 29.9000 58.0000 0.0000:157.03;85.0000 2.9000 29.9000 58.0000 0.0000:153.47;85.0000 2.9000 29.9000 58.0000 0.0000:144.94;85.0000 2.9000 29.9000 58.0000 0.0000:75.41"
"B","1","7","[06:00:00 08:00:00)","2016-10-02","208.0000 2.3000 32.8000 52.0000 0.0000:73.19;208.0000 2.3000 32.8000 52.0000 0.0000:134.12;208.0000 2.3000 32.8000 52.0000 0.0000:71.39;208.0000 2.3000 32.8000 52.0000 0.0000:115.88;208.0000 2.3000 32.8000 52.0000 0.0000:113.53"
"B","1","7","[06:00:00 08:00:00)","2016-10-09","54.0000 3.5000 21.7000 49.0000 0.0000:130.01;54.0000 3.5000 21.7000 49.0000 0.0000:107.26;54.0000 3.5000 21.7000 49.0000 0.0000:90.61;54.0000 3.5000 21.7000 49.0000 0.0000:75.47"
"B","1","7","[06:00:00 08:00:00)","2016-10-16","301.0000 1.8000 26.8000 67.0000 0.0000:157.85;301.0000 1.8000 26.8000 67.0000 0.0000:107.09;301.0000 1.8000 26.8000 67.0000 0.0000:112.56;301.0000 1.8000 26.8000 67.0000 0.0000:116.25"
"B","1","7","[15:00:00 17:00:00)","2016-07-24","190.0000 1.4000 33.3000 65.0000 0.0000:92.24;190.0000 1.4000 33.3000 65.0000 0.0000:126.8"
"B","1","7","[15:00:00 17:00:00)","2016-07-31","126.0000 1.9000 30.4000 65.0000 0.0000:218.69;126.0000 1.9000 30.4000 65.0000 0.0000:118.48;126.0000 1.9000 30.4000 65.0000 0.0000:160.48;126.0000 1.9000 30.4000 65.0000 0.0000:161.04"
"B","1","7","[15:00:00 17:00:00)","2016-08-14","50.0000 1.7000 30.7000 75.0000 0.0000:234.52"
"B","1","7","[15:00:00 17:00:00)","2016-08-21","321.0000 2.1000 27.3000 93.0000 0.0000:82.86"
"B","1","7","[15:00:00 17:00:00)","2016-08-28","324.0000 3.0000 23.9000 55.0000 0.0000:121.17;324.0000 3.0000 23.9000 55.0000 0.0000:128.8"
"B","1","7","[15:00:00 17:00:00)","2016-09-04","146.0000 1.8000 26.5000 77.0000 0.0000:116.02;146.0000 1.8000 26.5000 77.0000 0.0000:111.21"
"B","1","7","[15:00:00 17:00:00)","2016-09-11","295.0000 1.8000 20.0000 94.0000 0.0000:191.58;295.0000 1.8000 20.0000 94.0000 0.0000:232.99;295.0000 1.8000 20.0000 94.0000 0.0000:166.53;295.0000 1.8000 20.0000 94.0000 0.0000:205.85;295.0000 1.8000 20.0000 94.0000 0.0000:182.73;295.0000 1.8000 20.0000 94.0000 0.0000:127.82"
"B","1","7","[15:00:00 17:00:00)","2016-09-18","12.0000 5.5000 23.3000 68.0000 0.0000:99.07;12.0000 5.5000 23.3000 68.0000 0.0000:137.03;12.0000 5.5000 23.3000 68.0000 0.0000:106.28;12.0000 5.5000 23.3000 68.0000 0.0000:120.76;12.0000 5.5000 23.3000 68.0000 0.0000:105.73;12.0000 5.5000 23.3000 68.0000 0.0000:132.61"
"B","1","7","[15:00:00 17:00:00)","2016-09-25","53.0000 1.4000 24.4000 85.0000 0.0000:140.73;53.0000 1.4000 24.4000 85.0000 0.0000:226.28;53.0000 1.4000 24.4000 85.0000 0.0000:147.95;53.0000 1.4000 24.4000 85.0000 0.0000:113.93;53.0000 1.4000 24.4000 85.0000 0.0000:115.09"
"B","1","7","[15:00:00 17:00:00)","2016-10-02","358.0000 2.3000 23.2000 93.0000 0.0000:122.51;358.0000 2.3000 23.2000 93.0000 0.0000:131.01;358.0000 2.3000 23.2000 93.0000 0.0000:107.38;358.0000 2.3000 23.2000 93.0000 0.0000:143.37;358.0000 2.3000 23.2000 93.0000 0.0000:130.99;358.0000 2.3000 23.2000 93.0000 0.0000:121.36"
"B","1","7","[15:00:00 17:00:00)","2016-10-09","57.0000 4.4000 17.1000 60.0000 0.0000:136.09;57.0000 4.4000 17.1000 60.0000 0.0000:103.94;57.0000 4.4000 17.1000 60.0000 0.0000:97.52;57.0000 4.4000 17.1000 60.0000 0.0000:123.13;57.0000 4.4000 17.1000 60.0000 0.0000:142.56"
"B","1","7","[15:00:00 17:00:00)","2016-10-16","7.0000 2.1000 21.9000 80.0000 0.0000:156.42;7.0000 2.1000 21.9000 80.0000 0.0000:128.09;7.0000 2.1000 21.9000 80.0000 0.0000:120.06;7.0000 2.1000 21.9000 80.0000 0.0000:133.51;7.0000 2.1000 21.9000 80.0000 0.0000:172.85;7.0000 2.1000 21.9000 80.0000 0.0000:128.84"
"B","3","1","[06:00:00 08:00:00)","2016-07-25","198.0000 2.0000 38.8000 43.0000 0.0000:86.43;198.0000 2.0000 38.8000 43.0000 0.0000:58.43;198.0000 2.0000 38.8000 43.0000 0.0000:137.54;198.0000 2.0000 38.8000 43.0000 0.0000:140.78;198.0000 2.0000 38.8000 43.0000 0.0000:187.73;198.0000 2.0000 38.8000 43.0000 0.0000:140.55"
"B","3","1","[06:00:00 08:00:00)","2016-08-01","65.0000 2.5000 34.4000 56.0000 0.0000:96.91;65.0000 2.5000 34.4000 56.0000 0.0000:158.43;65.0000 2.5000 34.4000 56.0000 0.0000:66.71;65.0000 2.5000 34.4000 56.0000 0.0000:164.23"
"B","3","1","[06:00:00 08:00:00)","2016-08-08","86.0000 4.1000 34.7000 50.0000 0.0000:221.62;86.0000 4.1000 34.7000 50.0000 0.0000:170.01;86.0000 4.1000 34.7000 50.0000 0.0000:121.53;86.0000 4.1000 34.7000 50.0000 0.0000:173.0;86.0000 4.1000 34.7000 50.0000 0.0000:222.55"
"B","3","1","[06:00:00 08:00:00)","2016-08-15","94.0000 1.5000 36.0000 52.0000 0.0000:110.12;94.0000 1.5000 36.0000 52.0000 0.0000:122.63;94.0000 1.5000 36.0000 52.0000 0.0000:178.12;94.0000 1.5000 36.0000 52.0000 0.0000:129.18;94.0000 1.5000 36.0000 52.0000 0.0000:88.22"
"B","3","1","[06:00:00 08:00:00)","2016-08-22","97.0000 4.8000 34.2000 60.0000 0.0000:108.3;97.0000 4.8000 34.2000 60.0000 0.0000:57.08;97.0000 4.8000 34.2000 60.0000 0.0000:91.0;97.0000 4.8000 34.2000 60.0000 0.0000:153.38;97.0000 4.8000 34.2000 60.0000 0.0000:132.4;97.0000 4.8000 34.2000 60.0000 0.0000:178.18"
"B","3","1","[06:00:00 08:00:00)","2016-08-29","333.0000 2.0000 30.1000 35.0000 0.0000:246.68;333.0000 2.0000 30.1000 35.0000 0.0000:145.04;333.0000 2.0000 30.1000 35.0000 0.0000:107.83;333.0000 2.0000 30.1000 35.0000 0.0000:125.97;333.0000 2.0000 30.1000 35.0000 0.0000:115.68"
"B","3","1","[06:00:00 08:00:00)","2016-09-05","98.0000 3.2000 30.4000 57.0000 0.0000:59.82;98.0000 3.2000 30.4000 57.0000 0.0000:87.48;98.0000 3.2000 30.4000 57.0000 0.0000:85.87;98.0000 3.2000 30.4000 57.0000 0.0000:112.12"
"B","3","1","[06:00:00 08:00:00)","2016-09-12","325.0000 1.0000 28.0000 56.0000 0.0000:121.65;325.0000 1.0000 28.0000 56.0000 0.0000:146.39;325.0000 1.0000 28.0000 56.0000 0.0000:278.01"
"B","3","1","[06:00:00 08:00:00)","2016-09-19","12.0000 6.2000 26.8000 56.0000 0.0000:83.84;12.0000 6.2000 26.8000 56.0000 0.0000:109.25;12.0000 6.2000 26.8000 56.0000 0.0000:117.45"
"B","3","1","[06:00:00 08:00:00)","2016-09-26","37.0000 4.1000 30.3000 56.0000 0.0000:82.57;37.0000 4.1000 30.3000 56.0000 0.0000:76.85;37.0000 4.1000 30.3000 56.0000 0.0000:55.17;37.0000 4.1000 30.3000 56.0000 0.0000:102.45;37.0000 4.1000 30.3000 56.0000 0.0000:90.15;37.0000 4.1000 30.3000 56.0000 0.0000:87.74"
"B","3","1","[06:00:00 08:00:00)","2016-10-03","35.0000 2.6000 25.4000 72.0000 0.0000:67.06;35.0000 2.6000 25.4000 72.0000 0.0000:83.88;35.0000 2.6000 25.4000 72.0000 0.0000:76.7;35.0000 2.6000 25.4000 72.0000 0.0000:70.67;35.0000 2.6000 25.4000 72.0000 0.0000:55.32;35.0000 2.6000 25.4000 72.0000 0.0000:165.75"
"B","3","1","[06:00:00 08:00:00)","2016-10-10",""
"B","3","1","[06:00:00 08:00:00)","2016-10-17","81.0000 1.2000 21.3000 79.0000 0.0000:83.62;81.0000 1.2000 21.3000 79.0000 0.0000:43.62;81.0000 1.2000 21.3000 79.0000 0.0000:11.97;81.0000 1.2000 21.3000 79.0000 0.0000:90.81;81.0000 1.2000 21.3000 79.0000 0.0000:69.52;81.0000 1.2000 21.3000 79.0000 0.0000:110.83"
"B","3","1","[15:00:00 17:00:00)","2016-07-25","271.0000 0.6000 32.9000 69.0000 0.0000:99.04;271.0000 0.6000 32.9000 69.0000 0.0000:107.58;271.0000 0.6000 32.9000 69.0000 0.0000:107.69;271.0000 0.6000 32.9000 69.0000 0.0000:130.88;271.0000 0.6000 32.9000 69.0000 0.0000:146.78"
"B","3","1","[15:00:00 17:00:00)","2016-08-01","125.0000 1.4000 30.9000 76.0000 0.0000:127.65;125.0000 1.4000 30.9000 76.0000 0.0000:110.67;125.0000 1.4000 30.9000 76.0000 0.0000:127.93;125.0000 1.4000 30.9000 76.0000 0.0000:71.43;125.0000 1.4000 30.9000 76.0000 0.0000:109.37"
"B","3","1","[15:00:00 17:00:00)","2016-08-08","98.0000 4.1000 28.9000 75.0000 0.0000:69.52;98.0000 4.1000 28.9000 75.0000 0.0000:120.47;98.0000 4.1000 28.9000 75.0000 0.0000:124.68;98.0000 4.1000 28.9000 75.0000 0.0000:145.6"
"B","3","1","[15:00:00 17:00:00)","2016-08-15","60.0000 1.7000 30.8000 77.0000 0.0000:87.84;60.0000 1.7000 30.8000 77.0000 0.0000:83.15;60.0000 1.7000 30.8000 77.0000 0.0000:115.6;60.0000 1.7000 30.8000 77.0000 0.0000:77.67"
"B","3","1","[15:00:00 17:00:00)","2016-08-22","90.0000 0.8000 29.8000 70.0000 0.0000:70.71;90.0000 0.8000 29.8000 70.0000 0.0000:77.16;90.0000 0.8000 29.8000 70.0000 0.0000:39.04;90.0000 0.8000 29.8000 70.0000 0.0000:140.72;90.0000 0.8000 29.8000 70.0000 0.0000:124.91;90.0000 0.8000 29.8000 70.0000 0.0000:89.82"
"B","3","1","[15:00:00 17:00:00)","2016-08-29","319.0000 2.3000 24.4000 57.0000 0.0000:117.55;319.0000 2.3000 24.4000 57.0000 0.0000:71.16;319.0000 2.3000 24.4000 57.0000 0.0000:252.29;319.0000 2.3000 24.4000 57.0000 0.0000:92.64;319.0000 2.3000 24.4000 57.0000 0.0000:64.25;319.0000 2.3000 24.4000 57.0000 0.0000:63.68"
"B","3","1","[15:00:00 17:00:00)","2016-09-05","94.0000 0.9000 27.0000 77.0000 0.0000:86.19;94.0000 0.9000 27.0000 77.0000 0.0000:72.03;94.0000 0.9000 27.0000 77.0000 0.0000:94.86"
"B","3","1","[15:00:00 17:00:00)","2016-09-12","96.0000 0.4000 23.4000 81.0000 0.0000:121.9;96.0000 0.4000 23.4000 81.0000 0.0000:121.26;96.0000 0.4000 23.4000 81.0000 0.0000:132.12;96.0000 0.4000 23.4000 81.0000 0.0000:106.86;96.0000 0.4000 23.4000 81.0000 0.0000:120.28;96.0000 0.4000 23.4000 81.0000 0.0000:89.73"
"B","3","1","[15:00:00 17:00:00)","2016-09-19","18.0000 2.6000 21.4000 80.0000 0.0000:137.59;18.0000 2.6000 21.4000 80.0000 0.0000:124.14;18.0000 2.6000 21.4000 80.0000 0.0000:113.59;18.0000 2.6000 21.4000 80.0000 0.0000:85.64;18.0000 2.6000 21.4000 80.0000 0.0000:72.97;18.0000 2.6000 21.4000 80.0000 0.0000:97.8"
"B","3","1","[15:00:00 17:00:00)","2016-09-26","315.0000 0.8000 25.4000 86.0000 0.0000:98.44;315.0000 0.8000 25.4000 86.0000 0.0000:126.22;315.0000 0.8000 25.4000 86.0000 0.0000:83.06;315.0000 0.8000 25.4000 86.0000 0.0000:100.12;315.0000 0.8000 25.4000 86.0000 0.0000:132.87;315.0000 0.8000 25.4000 86.0000 0.0000:114.46"
"B","3","1","[15:00:00 17:00:00)","2016-10-03","62.0000 3.1000 23.1000 76.0000 0.0000:105.32;62.0000 3.1000 23.1000 76.0000 0.0000:127.95;62.0000 3.1000 23.1000 76.0000 0.0000:123.03;62.0000 3.1000 23.1000 76.0000 0.0000:161.83;62.0000 3.1000 23.1000 76.0000 0.0000:120.58;62.0000 3.1000 23.1000 76.0000 0.0000:82.93"
"B","3","1","[15:00:00 17:00:00)","2016-10-10",""
"B","3","1","[15:00:00 17:00:00)","2016-10-17","222.0000 0.9000 18.9000 92.0000 0.0000:95.88;222.0000 0.9000 18.9000 92.0000 0.0000:82.67;222.0000 0.9000 18.9000 92.0000 0.0000:126.84;222.0000 0.9000 18.9000 92.0000 0.0000:115.47;222.0000 0.9000 18.9000 92.0000 0.0000:100.27;222.0000 0.9000 18.9000 92.0000 0.0000:80.81"
"B","3","2","[06:00:00 08:00:00)","2016-07-19","239.0000 1.9000 31.8000 64.0000 0.0000:145.94;239.0000 1.9000 31.8000 64.0000 0.0000:127.35;239.0000 1.9000 31.8000 64.0000 0.0000:97.2;239.0000 1.9000 31.8000 64.0000 0.0000:118.43;239.0000 1.9000 31.8000 64.0000 0.0000:82.63;239.0000 1.9000 31.8000 64.0000 0.0000:110.5"
"B","3","2","[06:00:00 08:00:00)","2016-07-26","254.0000 2.2000 38.4000 43.0000 0.0000:26.88;254.0000 2.2000 38.4000 43.0000 0.0000:116.69;254.0000 2.2000 38.4000 43.0000 0.0000:38.77;254.0000 2.2000 38.4000 43.0000 0.0000:102.67;254.0000 2.2000 38.4000 43.0000 0.0000:82.09;254.0000 2.2000 38.4000 43.0000 0.0000:113.05"
"B","3","2","[06:00:00 08:00:00)","2016-08-02","216.0000 2.8000 37.3000 44.0000 0.0000:60.94;216.0000 2.8000 37.3000 44.0000 0.0000:68.77;216.0000 2.8000 37.3000 44.0000 0.0000:69.99;216.0000 2.8000 37.3000 44.0000 0.0000:139.66"
"B","3","2","[06:00:00 08:00:00)","2016-08-09","59.0000 2.0000 31.7000 70.0000 0.0000:77.96;59.0000 2.0000 31.7000 70.0000 0.0000:132.59;59.0000 2.0000 31.7000 70.0000 0.0000:118.38;59.0000 2.0000 31.7000 70.0000 0.0000:159.33"
"B","3","2","[06:00:00 08:00:00)","2016-08-16","71.0000 3.0000 35.8000 47.0000 0.0000:136.91;71.0000 3.0000 35.8000 47.0000 0.0000:462.19;71.0000 3.0000 35.8000 47.0000 0.0000:120.97;71.0000 3.0000 35.8000 47.0000 0.0000:98.38;71.0000 3.0000 35.8000 47.0000 0.0000:89.14"
"B","3","2","[06:00:00 08:00:00)","2016-08-23","289.0000 1.7000 32.9000 66.0000 0.0000:81.41;289.0000 1.7000 32.9000 66.0000 0.0000:86.91;289.0000 1.7000 32.9000 66.0000 0.0000:89.51;289.0000 1.7000 32.9000 66.0000 0.0000:96.67;289.0000 1.7000 32.9000 66.0000 0.0000:82.68;289.0000 1.7000 32.9000 66.0000 0.0000:122.4"
"B","3","2","[06:00:00 08:00:00)","2016-08-30","341.0000 3.9000 30.9000 34.0000 0.0000:74.9;341.0000 3.9000 30.9000 34.0000 0.0000:66.09;341.0000 3.9000 30.9000 34.0000 0.0000:51.13;341.0000 3.9000 30.9000 34.0000 0.0000:72.78"
"B","3","2","[06:00:00 08:00:00)","2016-09-06","9.0000 4.2000 25.0000 70.0000 0.0000:48.51"
"B","3","2","[06:00:00 08:00:00)","2016-09-13","66.0000 2.4000 25.8000 68.0000 0.0000:87.1;66.0000 2.4000 25.8000 68.0000 0.0000:99.43;66.0000 2.4000 25.8000 68.0000 0.0000:117.92;66.0000 2.4000 25.8000 68.0000 0.0000:122.77;66.0000 2.4000 25.8000 68.0000 0.0000:117.39;66.0000 2.4000 25.8000 68.0000 0.0000:121.46"
"B","3","2","[06:00:00 08:00:00)","2016-09-20","7.0000 4.6000 26.9000 43.0000 0.0000:119.47;7.0000 4.6000 26.9000 43.0000 0.0000:95.02;7.0000 4.6000 26.9000 43.0000 0.0000:95.2;7.0000 4.6000 26.9000 43.0000 0.0000:130.69;7.0000 4.6000 26.9000 43.0000 0.0000:80.6"
"B","3","2","[06:00:00 08:00:00)","2016-09-27","96.0000 3.6000 31.1000 63.0000 0.0000:77.4;96.0000 3.6000 31.1000 63.0000 0.0000:86.37;96.0000 3.6000 31.1000 63.0000 0.0000:94.15;96.0000 3.6000 31.1000 63.0000 0.0000:73.08;96.0000 3.6000 31.1000 63.0000 0.0000:79.24;96.0000 3.6000 31.1000 63.0000 0.0000:116.28"
"B","3","2","[06:00:00 08:00:00)","2016-10-04","329.0000 1.3000 24.5000 71.0000 0.0000:77.12;329.0000 1.3000 24.5000 71.0000 0.0000:54.97;329.0000 1.3000 24.5000 71.0000 0.0000:60.13;329.0000 1.3000 24.5000 71.0000 0.0000:88.96;329.0000 1.3000 24.5000 71.0000 0.0000:127.64"
"B","3","2","[06:00:00 08:00:00)","2016-10-11","64.0000 3.0000 23.8000 50.0000 0.0000:71.58;64.0000 3.0000 23.8000 50.0000 0.0000:133.72;64.0000 3.0000 23.8000 50.0000 0.0000:126.05;64.0000 3.0000 23.8000 50.0000 0.0000:143.01;64.0000 3.0000 23.8000 50.0000 0.0000:110.76"
"B","3","2","[15:00:00 17:00:00)","2016-07-19","202.0000 1.5000 29.0000 80.0000 0.0000:115.29;202.0000 1.5000 29.0000 80.0000 0.0000:129.47;202.0000 1.5000 29.0000 80.0000 0.0000:120.76;202.0000 1.5000 29.0000 80.0000 0.0000:116.07;202.0000 1.5000 29.0000 80.0000 0.0000:152.5;202.0000 1.5000 29.0000 80.0000 0.0000:101.66"
"B","3","2","[15:00:00 17:00:00)","2016-07-26","352.0000 0.7000 31.5000 61.0000 0.0000:127.92;352.0000 0.7000 31.5000 61.0000 0.0000:82.89;352.0000 0.7000 31.5000 61.0000 0.0000:78.57;352.0000 0.7000 31.5000 61.0000 0.0000:111.4;352.0000 0.7000 31.5000 61.0000 0.0000:119.86;352.0000 0.7000 31.5000 61.0000 0.0000:94.74"
"B","3","2","[15:00:00 17:00:00)","2016-08-02","310.0000 3.1000 24.5000 94.0000 4.8000:162.89;310.0000 3.1000 24.5000 94.0000 4.8000:114.12;310.0000 3.1000 24.5000 94.0000 4.8000:146.0;310.0000 3.1000 24.5000 94.0000 4.8000:96.63;310.0000 3.1000 24.5000 94.0000 4.8000:145.88;310.0000 3.1000 24.5000 94.0000 4.8000:133.02"
"B","3","2","[15:00:00 17:00:00)","2016-08-09","93.0000 2.1000 28.2000 89.0000 0.0000:229.68;93.0000 2.1000 28.2000 89.0000 0.0000:112.98;93.0000 2.1000 28.2000 89.0000 0.0000:120.64;93.0000 2.1000 28.2000 89.0000 0.0000:116.53;93.0000 2.1000 28.2000 89.0000 0.0000:148.36;93.0000 2.1000 28.2000 89.0000 0.0000:161.6"
"B","3","2","[15:00:00 17:00:00)","2016-08-16","88.0000 2.2000 30.2000 79.0000 0.0000:79.86;88.0000 2.2000 30.2000 79.0000 0.0000:139.28;88.0000 2.2000 30.2000 79.0000 0.0000:134.45;88.0000 2.2000 30.2000 79.0000 0.0000:84.3;88.0000 2.2000 30.2000 79.0000 0.0000:81.8;88.0000 2.2000 30.2000 79.0000 0.0000:95.56"
"B","3","2","[15:00:00 17:00:00)","2016-08-23","94.0000 3.2000 29.7000 71.0000 0.0000:86.31;94.0000 3.2000 29.7000 71.0000 0.0000:120.29;94.0000 3.2000 29.7000 71.0000 0.0000:77.82;94.0000 3.2000 29.7000 71.0000 0.0000:97.77;94.0000 3.2000 29.7000 71.0000 0.0000:120.87;94.0000 3.2000 29.7000 71.0000 0.0000:85.86"
"B","3","2","[15:00:00 17:00:00)","2016-08-30","204.0000 1.6000 23.4000 60.0000 0.0000:60.41;204.0000 1.6000 23.4000 60.0000 0.0000:66.72;204.0000 1.6000 23.4000 60.0000 0.0000:79.86;204.0000 1.6000 23.4000 60.0000 0.0000:101.83;204.0000 1.6000 23.4000 60.0000 0.0000:54.89;204.0000 1.6000 23.4000 60.0000 0.0000:78.44"
"B","3","2","[15:00:00 17:00:00)","2016-09-06","302.0000 2.5000 21.6000 92.0000 0.0000:107.58;302.0000 2.5000 21.6000 92.0000 0.0000:85.65;302.0000 2.5000 21.6000 92.0000 0.0000:95.95;302.0000 2.5000 21.6000 92.0000 0.0000:101.4;302.0000 2.5000 21.6000 92.0000 0.0000:117.15"
"B","3","2","[15:00:00 17:00:00)","2016-09-13","227.0000 1.6000 19.9000 95.0000 2.5000:103.2;227.0000 1.6000 19.9000 95.0000 2.5000:97.25;227.0000 1.6000 19.9000 95.0000 2.5000:96.31;227.0000 1.6000 19.9000 95.0000 2.5000:112.12;227.0000 1.6000 19.9000 95.0000 2.5000:124.13;227.0000 1.6000 19.9000 95.0000 2.5000:173.99"
"B","3","2","[15:00:00 17:00:00)","2016-09-20","326.0000 2.2000 20.5000 65.0000 0.0000:123.73;326.0000 2.2000 20.5000 65.0000 0.0000:122.39;326.0000 2.2000 20.5000 65.0000 0.0000:103.3;326.0000 2.2000 20.5000 65.0000 0.0000:163.55;326.0000 2.2000 20.5000 65.0000 0.0000:92.29;326.0000 2.2000 20.5000 65.0000 0.0000:94.46"
"B","3","2","[15:00:00 17:00:00)","2016-09-27","70.0000 3.1000 27.1000 87.0000 0.0000:95.7;70.0000 3.1000 27.1000 87.0000 0.0000:93.44;70.0000 3.1000 27.1000 87.0000 0.0000:113.73;70.0000 3.1000 27.1000 87.0000 0.0000:68.18;70.0000 3.1000 27.1000 87.0000 0.0000:74.01;70.0000 3.1000 27.1000 87.0000 0.0000:127.74"
"B","3","2","[15:00:00 17:00:00)","2016-10-04","310.0000 1.5000 22.6000 80.0000 0.0000:114.1;310.0000 1.5000 22.6000 80.0000 0.0000:89.69;310.0000 1.5000 22.6000 80.0000 0.0000:102.76;310.0000 1.5000 22.6000 80.0000 0.0000:104.14;310.0000 1.5000 22.6000 80.0000 0.0000:99.53;310.0000 1.5000 22.6000 80.0000 0.0000:132.12"
"B","3","2","[15:00:00 17:00:00)","2016-10-11","45.0000 2.8000 20.3000 66.0000 0.0000:72.46;45.0000 2.8000 20.3000 66.0000 0.0000:113.49;45.0000 2.8000 20.3000 66.0000 0.0000:124.56;45.0000 2.8000 20.3000 66.0000 0.0000:97.92;45.0000 2.8000 20.3000 66.0000 0.0000:130.13;45.0000 2.8000 20.3000 66.0000 0.0000:90.69"
"B","3","3","[06:00:00 08:00:00)","2016-07-20","199.0000 4.7000 37.1000 41.0000 0.0000:112.36;199.0000 4.7000 37.1000 41.0000 0.0000:386.44;199.0000 4.7000 37.1000 41.0000 0.0000:130.59;199.0000 4.7000 37.1000 41.0000 0.0000:122.35;199.0000 4.7000 37.1000 41.0000 0.0000:133.2;199.0000 4.7000 37.1000 41.0000 0.0000:137.98"
"B","3","3","[06:00:00 08:00:00)","2016-07-27","189.0000 1.7000 38.6000 42.0000 0.0000:133.66;189.0000 1.7000 38.6000 42.0000 0.0000:107.0;189.0000 1.7000 38.6000 42.0000 0.0000:131.12;189.0000 1.7000 38.6000 42.0000 0.0000:144.36;189.0000 1.7000 38.6000 42.0000 0.0000:53.8;189.0000 1.7000 38.6000 42.0000 0.0000:89.15"
"B","3","3","[06:00:00 08:00:00)","2016-08-03","334.0000 2.7000 33.0000 62.0000 0.0000:131.39;334.0000 2.7000 33.0000 62.0000 0.0000:98.47;334.0000 2.7000 33.0000 62.0000 0.0000:135.85"
"B","3","3","[06:00:00 08:00:00)","2016-08-10","58.0000 3.2000 33.9000 62.0000 0.0000:111.44;58.0000 3.2000 33.9000 62.0000 0.0000:168.48;58.0000 3.2000 33.9000 62.0000 0.0000:78.96;58.0000 3.2000 33.9000 62.0000 0.0000:146.43"
