intersection_id,tollgate_id,time_window,avg_travel_time,start_time,date,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,time,weekday,route,last_20min,timemap,avg_all_route_speed,avg_last_link_speed
A,3,"[2016-10-13 21:40:00,2016-10-13 22:00:00)",67.0,2016-10-13 21:40:00,2016-10-13,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,21:40:00,3,A-3,75.0,66,12.72,11.59
A,3,"[2016-10-13 22:00:00,2016-10-13 22:20:00)",74.56,2016-10-13 22:00:00,2016-10-13,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,22:00:00,3,A-3,67.0,67,11.43,6.05
A,3,"[2016-10-13 22:20:00,2016-10-13 22:40:00)",133.8,2016-10-13 22:20:00,2016-10-13,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,22:20:00,3,A-3,74.56,68,6.37,20.1
A,3,"[2016-10-13 22:40:00,2016-10-13 23:00:00)",278.2,2016-10-13 22:40:00,2016-10-13,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,22:40:00,3,A-3,133.8,69,6.14,4.45
A,3,"[2016-10-13 23:20:00,2016-10-13 23:40:00)",148.21,2016-10-13 23:20:00,2016-10-13,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,23:20:00,3,A-3,133.8,71,5.75,21.39
A,3,"[2016-10-14 01:00:00,2016-10-14 01:20:00)",60.29,2016-10-14 01:00:00,2016-10-14,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,01:00:00,4,A-3,133.8,4,14.13,16.03
A,3,"[2016-10-14 01:20:00,2016-10-14 01:40:00)",90.57,2016-10-14 01:20:00,2016-10-14,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,01:20:00,4,A-3,60.29,5,9.41,5.7
A,3,"[2016-10-14 02:40:00,2016-10-14 03:00:00)",86.82,2016-10-14 02:40:00,2016-10-14,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,02:40:00,4,A-3,60.29,9,9.82,6.63
A,3,"[2016-10-14 03:20:00,2016-10-14 03:40:00)",63.68,2016-10-14 03:20:00,2016-10-14,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,03:20:00,4,A-3,60.29,11,13.38,13.42
A,3,"[2016-10-14 04:20:00,2016-10-14 04:40:00)",67.72,2016-10-14 04:20:00,2016-10-14,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,04:20:00,4,A-3,60.29,14,12.58,11.12
A,3,"[2016-10-14 04:40:00,2016-10-14 05:00:00)",128.25,2016-10-14 04:40:00,2016-10-14,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,04:40:00,4,A-3,67.72,15,6.67,6.21
A,3,"[2016-10-14 05:00:00,2016-10-14 05:20:00)",89.97,2016-10-14 05:00:00,2016-10-14,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,05:00:00,4,A-3,128.25,16,9.61,6.18
A,3,"[2016-10-14 05:20:00,2016-10-14 05:40:00)",106.96,2016-10-14 05:20:00,2016-10-14,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,05:20:00,4,A-3,89.97,17,7.97,5.98
A,3,"[2016-10-14 06:00:00,2016-10-14 06:20:00)",114.99,2016-10-14 06:00:00,2016-10-14,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,06:00:00,4,A-3,89.97,19,7.41,9.39
A,3,"[2016-10-14 06:20:00,2016-10-14 06:40:00)",259.44,2016-10-14 06:20:00,2016-10-14,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,06:20:00,4,A-3,114.99,20,7.01,5.55
A,3,"[2016-10-14 06:40:00,2016-10-14 07:00:00)",132.44,2016-10-14 06:40:00,2016-10-14,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,06:40:00,4,A-3,259.44,21,6.48,7.55
A,3,"[2016-10-14 07:00:00,2016-10-14 07:20:00)",128.97,2016-10-14 07:00:00,2016-10-14,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,07:00:00,4,A-3,132.44,22,7.6,12.73
A,3,"[2016-10-14 07:20:00,2016-10-14 07:40:00)",157.59,2016-10-14 07:20:00,2016-10-14,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,07:20:00,4,A-3,128.97,23,5.5,6.14
A,3,"[2016-10-14 07:40:00,2016-10-14 08:00:00)",135.35,2016-10-14 07:40:00,2016-10-14,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,07:40:00,4,A-3,157.59,24,6.65,6.64
A,3,"[2016-10-14 08:00:00,2016-10-14 08:20:00)",134.78,2016-10-14 08:00:00,2016-10-14,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,08:00:00,4,A-3,135.35,25,6.41,4.2
A,3,"[2016-10-14 08:20:00,2016-10-14 08:40:00)",124.29,2016-10-14 08:20:00,2016-10-14,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,08:20:00,4,A-3,134.78,26,7.2,6.88
A,3,"[2016-10-14 08:40:00,2016-10-14 09:00:00)",131.71,2016-10-14 08:40:00,2016-10-14,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,08:40:00,4,A-3,124.29,27,7.4,8.8
A,3,"[2016-10-14 09:00:00,2016-10-14 09:20:00)",139.54,2016-10-14 09:00:00,2016-10-14,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,09:00:00,4,A-3,131.71,28,6.24,7.18
A,3,"[2016-10-14 09:20:00,2016-10-14 09:40:00)",120.72,2016-10-14 09:20:00,2016-10-14,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,09:20:00,4,A-3,139.54,29,7.56,6.8
A,3,"[2016-10-14 09:40:00,2016-10-14 10:00:00)",118.93,2016-10-14 09:40:00,2016-10-14,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,09:40:00,4,A-3,120.72,30,7.89,5.5
A,3,"[2016-10-14 10:00:00,2016-10-14 10:20:00)",112.94,2016-10-14 10:00:00,2016-10-14,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,10:00:00,4,A-3,118.93,31,8.05,8.66
A,3,"[2016-10-14 10:20:00,2016-10-14 10:40:00)",101.13,2016-10-14 10:20:00,2016-10-14,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,10:20:00,4,A-3,112.94,32,8.77,8.35
A,3,"[2016-10-14 10:40:00,2016-10-14 11:00:00)",115.66,2016-10-14 10:40:00,2016-10-14,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,10:40:00,4,A-3,101.13,33,7.68,6.93
A,3,"[2016-10-14 11:00:00,2016-10-14 11:20:00)",196.27,2016-10-14 11:00:00,2016-10-14,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,11:00:00,4,A-3,115.66,34,7.43,5.74
A,3,"[2016-10-14 11:20:00,2016-10-14 11:40:00)",110.82,2016-10-14 11:20:00,2016-10-14,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,11:20:00,4,A-3,196.27,35,8.56,6.46
A,3,"[2016-10-14 11:40:00,2016-10-14 12:00:00)",174.6,2016-10-14 11:40:00,2016-10-14,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,11:40:00,4,A-3,110.82,36,6.41,7.54
A,3,"[2016-10-14 12:00:00,2016-10-14 12:20:00)",90.44,2016-10-14 12:00:00,2016-10-14,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,12:00:00,4,A-3,174.6,37,9.58,7.65
A,3,"[2016-10-14 12:20:00,2016-10-14 12:40:00)",104.38,2016-10-14 12:20:00,2016-10-14,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,12:20:00,4,A-3,90.44,38,8.93,7.53
A,3,"[2016-10-14 12:40:00,2016-10-14 13:00:00)",96.27,2016-10-14 12:40:00,2016-10-14,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,12:40:00,4,A-3,104.38,39,9.17,6.02
A,3,"[2016-10-14 13:00:00,2016-10-14 13:20:00)",106.07,2016-10-14 13:00:00,2016-10-14,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,13:00:00,4,A-3,96.27,40,8.34,6.73
A,3,"[2016-10-14 13:20:00,2016-10-14 13:40:00)",95.45,2016-10-14 13:20:00,2016-10-14,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,13:20:00,4,A-3,106.07,41,8.93,5.4
A,3,"[2016-10-14 13:40:00,2016-10-14 14:00:00)",92.3,2016-10-14 13:40:00,2016-10-14,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,13:40:00,4,A-3,95.45,42,9.5,7.97
A,3,"[2016-10-14 14:00:00,2016-10-14 14:20:00)",72.31,2016-10-14 14:00:00,2016-10-14,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,14:00:00,4,A-3,92.3,43,11.87,7.65
A,3,"[2016-10-14 15:40:00,2016-10-14 16:00:00)",90.91,2016-10-14 15:40:00,2016-10-14,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,15:40:00,4,A-3,92.3,48,9.81,6.59
A,3,"[2016-10-14 16:00:00,2016-10-14 16:20:00)",108.57,2016-10-14 16:00:00,2016-10-14,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,16:00:00,4,A-3,90.91,49,8.09,7.12
A,3,"[2016-10-14 16:20:00,2016-10-14 16:40:00)",156.9,2016-10-14 16:20:00,2016-10-14,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,16:20:00,4,A-3,108.57,50,6.61,6.71
A,3,"[2016-10-14 16:40:00,2016-10-14 17:00:00)",113.45,2016-10-14 16:40:00,2016-10-14,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,16:40:00,4,A-3,156.9,51,8.32,9.84
A,3,"[2016-10-14 17:00:00,2016-10-14 17:20:00)",107.08,2016-10-14 17:00:00,2016-10-14,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,17:00:00,4,A-3,113.45,52,8.14,11.42
A,3,"[2016-10-14 17:20:00,2016-10-14 17:40:00)",107.79,2016-10-14 17:20:00,2016-10-14,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,17:20:00,4,A-3,107.08,53,8.33,7.13
A,3,"[2016-10-14 17:40:00,2016-10-14 18:00:00)",113.54,2016-10-14 17:40:00,2016-10-14,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,17:40:00,4,A-3,107.79,54,7.91,5.68
A,3,"[2016-10-14 18:00:00,2016-10-14 18:20:00)",120.43,2016-10-14 18:00:00,2016-10-14,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,18:00:00,4,A-3,113.54,55,8.13,6.21
A,3,"[2016-10-14 18:20:00,2016-10-14 18:40:00)",98.43,2016-10-14 18:20:00,2016-10-14,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,18:20:00,4,A-3,120.43,56,8.71,8.83
A,3,"[2016-10-14 18:40:00,2016-10-14 19:00:00)",203.15,2016-10-14 18:40:00,2016-10-14,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,18:40:00,4,A-3,98.43,57,4.74,6.95
A,3,"[2016-10-14 19:00:00,2016-10-14 19:20:00)",231.12,2016-10-14 19:00:00,2016-10-14,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,19:00:00,4,A-3,203.15,58,4.6,6.03
A,3,"[2016-10-14 19:20:00,2016-10-14 19:40:00)",135.94,2016-10-14 19:20:00,2016-10-14,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,19:20:00,4,A-3,231.12,59,7.11,4.69
A,3,"[2016-10-14 19:40:00,2016-10-14 20:00:00)",119.48,2016-10-14 19:40:00,2016-10-14,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,19:40:00,4,A-3,135.94,60,7.67,5.21
A,3,"[2016-10-14 20:00:00,2016-10-14 20:20:00)",95.09,2016-10-14 20:00:00,2016-10-14,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,20:00:00,4,A-3,119.48,61,9.03,12.04
A,3,"[2016-10-14 20:20:00,2016-10-14 20:40:00)",89.66,2016-10-14 20:20:00,2016-10-14,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,20:20:00,4,A-3,95.09,62,9.71,7.62
A,3,"[2016-10-14 20:40:00,2016-10-14 21:00:00)",127.13,2016-10-14 20:40:00,2016-10-14,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,20:40:00,4,A-3,89.66,63,7.37,12.54
A,3,"[2016-10-14 21:00:00,2016-10-14 21:20:00)",162.27,2016-10-14 21:00:00,2016-10-14,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,21:00:00,4,A-3,127.13,64,5.39,3.44
A,3,"[2016-10-14 21:20:00,2016-10-14 21:40:00)",140.65,2016-10-14 21:20:00,2016-10-14,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,21:20:00,4,A-3,162.27,65,6.06,3.42
A,3,"[2016-10-14 21:40:00,2016-10-14 22:00:00)",107.42,2016-10-14 21:40:00,2016-10-14,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,21:40:00,4,A-3,140.65,66,8.13,10.96
A,3,"[2016-10-14 22:00:00,2016-10-14 22:20:00)",107.45,2016-10-14 22:00:00,2016-10-14,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,22:00:00,4,A-3,107.42,67,8.0,4.9
A,3,"[2016-10-14 22:20:00,2016-10-14 22:40:00)",81.63,2016-10-14 22:20:00,2016-10-14,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,22:20:00,4,A-3,107.45,68,10.44,9.41
A,3,"[2016-10-14 22:40:00,2016-10-14 23:00:00)",99.01,2016-10-14 22:40:00,2016-10-14,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,22:40:00,4,A-3,81.63,69,8.61,8.95
A,3,"[2016-10-14 23:00:00,2016-10-14 23:20:00)",173.95,2016-10-14 23:00:00,2016-10-14,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,23:00:00,4,A-3,99.01,70,5.89,5.85
A,3,"[2016-10-14 23:20:00,2016-10-14 23:40:00)",98.14,2016-10-14 23:20:00,2016-10-14,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,23:20:00,4,A-3,173.95,71,8.68,4.01
A,3,"[2016-10-15 00:00:00,2016-10-15 00:20:00)",79.96,2016-10-15 00:00:00,2016-10-15,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,00:00:00,5,A-3,173.95,1,10.66,7.59
A,3,"[2016-10-15 00:40:00,2016-10-15 01:00:00)",74.16,2016-10-15 00:40:00,2016-10-15,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,00:40:00,5,A-3,173.95,3,11.49,9.35
A,3,"[2016-10-15 01:40:00,2016-10-15 02:00:00)",88.16,2016-10-15 01:40:00,2016-10-15,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,01:40:00,5,A-3,173.95,6,9.66,8.51
A,3,"[2016-10-15 02:00:00,2016-10-15 02:20:00)",82.66,2016-10-15 02:00:00,2016-10-15,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,02:00:00,5,A-3,88.16,7,10.31,7.12
A,3,"[2016-10-15 03:00:00,2016-10-15 03:20:00)",99.41,2016-10-15 03:00:00,2016-10-15,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,03:00:00,5,A-3,88.16,10,8.81,5.09
A,3,"[2016-10-15 04:00:00,2016-10-15 04:20:00)",99.17,2016-10-15 04:00:00,2016-10-15,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,04:00:00,5,A-3,88.16,13,8.59,4.46
A,3,"[2016-10-15 04:20:00,2016-10-15 04:40:00)",90.26,2016-10-15 04:20:00,2016-10-15,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,04:20:00,5,A-3,99.17,14,9.44,5.92
A,3,"[2016-10-15 05:00:00,2016-10-15 05:20:00)",82.93,2016-10-15 05:00:00,2016-10-15,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,05:00:00,5,A-3,99.17,16,16.84,15.06
A,3,"[2016-10-15 06:00:00,2016-10-15 06:20:00)",86.17,2016-10-15 06:00:00,2016-10-15,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,06:00:00,5,A-3,99.17,19,9.89,6.75
A,3,"[2016-10-15 06:20:00,2016-10-15 06:40:00)",128.37,2016-10-15 06:20:00,2016-10-15,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,06:20:00,5,A-3,86.17,20,7.59,7.73
A,3,"[2016-10-15 06:40:00,2016-10-15 07:00:00)",189.11,2016-10-15 06:40:00,2016-10-15,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,06:40:00,5,A-3,128.37,21,6.66,6.3
A,3,"[2016-10-15 07:00:00,2016-10-15 07:20:00)",153.29,2016-10-15 07:00:00,2016-10-15,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,07:00:00,5,A-3,189.11,22,6.06,5.8
A,3,"[2016-10-15 07:20:00,2016-10-15 07:40:00)",148.45,2016-10-15 07:20:00,2016-10-15,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,07:20:00,5,A-3,153.29,23,6.21,7.2
A,3,"[2016-10-15 07:40:00,2016-10-15 08:00:00)",266.44,2016-10-15 07:40:00,2016-10-15,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,07:40:00,5,A-3,148.45,24,7.72,9.43
A,3,"[2016-10-15 08:00:00,2016-10-15 08:20:00)",345.94,2016-10-15 08:00:00,2016-10-15,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,08:00:00,5,A-3,266.44,25,2.58,6.8
A,3,"[2016-10-15 08:20:00,2016-10-15 08:40:00)",380.12,2016-10-15 08:20:00,2016-10-15,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,08:20:00,5,A-3,345.94,26,2.26,5.27
A,3,"[2016-10-15 08:40:00,2016-10-15 09:00:00)",407.56,2016-10-15 08:40:00,2016-10-15,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,08:40:00,5,A-3,380.12,27,2.31,5.75
A,3,"[2016-10-15 09:00:00,2016-10-15 09:20:00)",365.31,2016-10-15 09:00:00,2016-10-15,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,09:00:00,5,A-3,407.56,28,2.42,6.99
A,3,"[2016-10-15 09:20:00,2016-10-15 09:40:00)",380.62,2016-10-15 09:20:00,2016-10-15,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,09:20:00,5,A-3,365.31,29,9.26,12.98
A,3,"[2016-10-15 09:40:00,2016-10-15 10:00:00)",390.93,2016-10-15 09:40:00,2016-10-15,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,09:40:00,5,A-3,380.62,30,2.23,6.53
A,3,"[2016-10-15 10:00:00,2016-10-15 10:20:00)",479.41,2016-10-15 10:00:00,2016-10-15,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,10:00:00,5,A-3,390.93,31,1.87,5.64
A,3,"[2016-10-15 10:20:00,2016-10-15 10:40:00)",225.43,2016-10-15 10:20:00,2016-10-15,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,10:20:00,5,A-3,479.41,32,6.86,8.28
A,3,"[2016-10-15 10:40:00,2016-10-15 11:00:00)",132.98,2016-10-15 10:40:00,2016-10-15,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,10:40:00,5,A-3,225.43,33,6.56,5.2
A,3,"[2016-10-15 11:00:00,2016-10-15 11:20:00)",102.78,2016-10-15 11:00:00,2016-10-15,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,11:00:00,5,A-3,132.98,34,8.44,7.62
A,3,"[2016-10-15 11:20:00,2016-10-15 11:40:00)",134.03,2016-10-15 11:20:00,2016-10-15,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,11:20:00,5,A-3,102.78,35,6.99,7.21
A,3,"[2016-10-15 11:40:00,2016-10-15 12:00:00)",110.14,2016-10-15 11:40:00,2016-10-15,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,11:40:00,5,A-3,134.03,36,7.91,8.31
A,3,"[2016-10-15 12:00:00,2016-10-15 12:20:00)",108.68,2016-10-15 12:00:00,2016-10-15,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,12:00:00,5,A-3,110.14,37,8.56,9.48
A,3,"[2016-10-15 12:20:00,2016-10-15 12:40:00)",102.03,2016-10-15 12:20:00,2016-10-15,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,12:20:00,5,A-3,108.68,38,8.61,6.73
A,3,"[2016-10-15 12:40:00,2016-10-15 13:00:00)",106.82,2016-10-15 12:40:00,2016-10-15,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,12:40:00,5,A-3,102.03,39,8.42,7.64
A,3,"[2016-10-15 13:00:00,2016-10-15 13:20:00)",121.48,2016-10-15 13:00:00,2016-10-15,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,13:00:00,5,A-3,106.82,40,7.67,6.33
A,3,"[2016-10-15 13:20:00,2016-10-15 13:40:00)",108.56,2016-10-15 13:20:00,2016-10-15,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,13:20:00,5,A-3,121.48,41,7.97,7.86
A,3,"[2016-10-15 13:40:00,2016-10-15 14:00:00)",107.19,2016-10-15 13:40:00,2016-10-15,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,13:40:00,5,A-3,108.56,42,8.56,12.1
A,3,"[2016-10-15 14:00:00,2016-10-15 14:20:00)",101.44,2016-10-15 14:00:00,2016-10-15,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,14:00:00,5,A-3,107.19,43,8.74,6.88
A,3,"[2016-10-15 14:20:00,2016-10-15 14:40:00)",129.67,2016-10-15 14:20:00,2016-10-15,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,14:20:00,5,A-3,101.44,44,7.08,6.64
A,3,"[2016-10-15 14:40:00,2016-10-15 15:00:00)",122.52,2016-10-15 14:40:00,2016-10-15,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,14:40:00,5,A-3,129.67,45,8.61,8.02
A,3,"[2016-10-15 15:00:00,2016-10-15 15:20:00)",153.42,2016-10-15 15:00:00,2016-10-15,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,15:00:00,5,A-3,122.52,46,6.29,5.97
A,3,"[2016-10-15 15:20:00,2016-10-15 15:40:00)",156.3,2016-10-15 15:20:00,2016-10-15,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,15:20:00,5,A-3,153.42,47,5.8,5.39
A,3,"[2016-10-15 15:40:00,2016-10-15 16:00:00)",105.97,2016-10-15 15:40:00,2016-10-15,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,15:40:00,5,A-3,156.3,48,8.5,7.39
A,3,"[2016-10-15 16:00:00,2016-10-15 16:20:00)",186.11,2016-10-15 16:00:00,2016-10-15,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,16:00:00,5,A-3,105.97,49,6.22,5.49
A,3,"[2016-10-15 16:20:00,2016-10-15 16:40:00)",136.59,2016-10-15 16:20:00,2016-10-15,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,16:20:00,5,A-3,186.11,50,6.6,9.07
A,3,"[2016-10-15 16:40:00,2016-10-15 17:00:00)",174.77,2016-10-15 16:40:00,2016-10-15,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,16:40:00,5,A-3,136.59,51,5.02,7.55
A,3,"[2016-10-15 17:00:00,2016-10-15 17:20:00)",142.31,2016-10-15 17:00:00,2016-10-15,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,17:00:00,5,A-3,174.77,52,6.23,6.65
A,3,"[2016-10-15 17:20:00,2016-10-15 17:40:00)",119.23,2016-10-15 17:20:00,2016-10-15,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,17:20:00,5,A-3,142.31,53,7.55,6.2
A,3,"[2016-10-15 17:40:00,2016-10-15 18:00:00)",131.52,2016-10-15 17:40:00,2016-10-15,1013.9,1019.0,344.0,0.0,19.8,97.0,0.0,17:40:00,5,A-3,119.23,54,7.03,7.18
A,3,"[2016-10-15 18:00:00,2016-10-15 18:20:00)",140.16,2016-10-15 18:00:00,2016-10-15,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,18:00:00,5,A-3,131.52,55,6.9,6.76
A,3,"[2016-10-15 18:20:00,2016-10-15 18:40:00)",107.73,2016-10-15 18:20:00,2016-10-15,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,18:20:00,5,A-3,140.16,56,8.61,8.51
A,3,"[2016-10-15 18:40:00,2016-10-15 19:00:00)",525.0,2016-10-15 18:40:00,2016-10-15,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,18:40:00,5,A-3,107.73,57,8.24,9.41
A,3,"[2016-10-15 19:00:00,2016-10-15 19:20:00)",94.13,2016-10-15 19:00:00,2016-10-15,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,19:00:00,5,A-3,525.0,58,9.17,7.37
A,3,"[2016-10-15 19:20:00,2016-10-15 19:40:00)",84.68,2016-10-15 19:20:00,2016-10-15,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,19:20:00,5,A-3,94.13,59,10.95,9.6
A,3,"[2016-10-15 19:40:00,2016-10-15 20:00:00)",116.6,2016-10-15 19:40:00,2016-10-15,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,19:40:00,5,A-3,84.68,60,7.79,7.22
A,3,"[2016-10-15 20:00:00,2016-10-15 20:20:00)",113.54,2016-10-15 20:00:00,2016-10-15,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,20:00:00,5,A-3,116.6,61,7.85,6.51
A,3,"[2016-10-15 20:20:00,2016-10-15 20:40:00)",85.96,2016-10-15 20:20:00,2016-10-15,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,20:20:00,5,A-3,113.54,62,10.22,7.63
A,3,"[2016-10-15 20:40:00,2016-10-15 21:00:00)",173.74,2016-10-15 20:40:00,2016-10-15,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,20:40:00,5,A-3,85.96,63,6.13,3.86
A,3,"[2016-10-15 21:00:00,2016-10-15 21:20:00)",168.13,2016-10-15 21:00:00,2016-10-15,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,21:00:00,5,A-3,173.74,64,6.16,4.5
A,3,"[2016-10-15 21:20:00,2016-10-15 21:40:00)",79.09,2016-10-15 21:20:00,2016-10-15,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,21:20:00,5,A-3,168.13,65,10.77,8.53
A,3,"[2016-10-15 21:40:00,2016-10-15 22:00:00)",85.04,2016-10-15 21:40:00,2016-10-15,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,21:40:00,5,A-3,79.09,66,10.11,7.5
A,3,"[2016-10-15 22:00:00,2016-10-15 22:20:00)",98.05,2016-10-15 22:00:00,2016-10-15,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,22:00:00,5,A-3,85.04,67,8.75,11.91
A,3,"[2016-10-15 22:40:00,2016-10-15 23:00:00)",86.81,2016-10-15 22:40:00,2016-10-15,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,22:40:00,5,A-3,85.04,69,9.81,7.63
A,3,"[2016-10-15 23:00:00,2016-10-15 23:20:00)",92.43,2016-10-15 23:00:00,2016-10-15,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,23:00:00,5,A-3,86.81,70,9.22,6.27
A,3,"[2016-10-15 23:20:00,2016-10-15 23:40:00)",146.84,2016-10-15 23:20:00,2016-10-15,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,23:20:00,5,A-3,92.43,71,6.03,5.04
