volume,pair,tollgate_id,direction,time_window,start_time,date,time,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,wind_direction2,wind_speed2,precipitation2,SSD,SSD_level,is_workday,datemap,1-0,1-1,2-0,3-0,3-1,hour__0,hour__1,hour__2,hour__3,hour__4,hour__5,hour__6,hour__7,hour__8,hour__9,hour__10,hour__11,hour__12,hour__13,hour__14,hour__15,hour__16,hour__17,hour__18,hour__19,hour__20,hour__21,hour__22,hour__23,minute__0,minute__20,minute__40,weekday__0,weekday__1,weekday__2,weekday__3,weekday__4,weekday__5,weekday__6,workday__1,workday__2,workday__3
63,2-0,2,0,"[2016-10-11 12:20:00,2016-10-11 12:40:00)",2016-10-11 12:20:00,2016-10-11,12:20:00,12,20,1,38,1015.1,105.0,3.5,21.6,70.0,0.0,69.0,61.0,71.0,66.0,71.0,55.0,2,3,0,65.15333155555557,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
72,2-0,2,0,"[2016-10-11 12:40:00,2016-10-11 13:00:00)",2016-10-11 12:40:00,2016-10-11,12:40:00,12,40,1,39,1015.1,105.0,3.5,21.6,70.0,0.0,63.0,69.0,61.0,71.0,66.0,71.0,2,3,0,65.15333155555557,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
58,2-0,2,0,"[2016-10-11 13:00:00,2016-10-11 13:20:00)",2016-10-11 13:00:00,2016-10-11,13:00:00,13,0,1,40,1015.1,105.0,3.5,21.6,70.0,0.0,72.0,63.0,69.0,61.0,71.0,66.0,2,3,0,65.15333155555557,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
52,2-0,2,0,"[2016-10-11 13:20:00,2016-10-11 13:40:00)",2016-10-11 13:20:00,2016-10-11,13:20:00,13,20,1,41,1015.1,105.0,3.5,21.6,70.0,0.0,58.0,72.0,63.0,69.0,61.0,71.0,2,3,0,65.15333155555557,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
64,2-0,2,0,"[2016-10-11 13:40:00,2016-10-11 14:00:00)",2016-10-11 13:40:00,2016-10-11,13:40:00,13,40,1,42,1015.1,105.0,3.5,21.6,70.0,0.0,52.0,58.0,72.0,63.0,69.0,61.0,2,3,0,65.15333155555557,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
69,2-0,2,0,"[2016-10-11 14:00:00,2016-10-11 14:20:00)",2016-10-11 14:00:00,2016-10-11,14:00:00,14,0,1,43,1015.1,105.0,3.5,21.6,70.0,0.0,64.0,52.0,58.0,72.0,63.0,69.0,2,3,0,65.15333155555557,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
76,2-0,2,0,"[2016-10-11 14:20:00,2016-10-11 14:40:00)",2016-10-11 14:20:00,2016-10-11,14:20:00,14,20,1,44,1015.1,105.0,3.5,21.6,70.0,0.0,69.0,64.0,52.0,58.0,72.0,63.0,2,3,0,65.15333155555557,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
70,2-0,2,0,"[2016-10-11 14:40:00,2016-10-11 15:00:00)",2016-10-11 14:40:00,2016-10-11,14:40:00,14,40,1,45,1015.1,105.0,3.5,21.6,70.0,0.0,76.0,69.0,64.0,52.0,58.0,72.0,2,3,0,65.15333155555557,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
79,2-0,2,0,"[2016-10-11 15:00:00,2016-10-11 15:20:00)",2016-10-11 15:00:00,2016-10-11,15:00:00,15,0,1,46,1015.9,45.0,2.8,20.3,66.0,0.0,70.0,76.0,69.0,64.0,52.0,58.0,1,2,0,64.51274058947368,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
87,2-0,2,0,"[2016-10-11 15:20:00,2016-10-11 15:40:00)",2016-10-11 15:20:00,2016-10-11,15:20:00,15,20,1,47,1015.9,45.0,2.8,20.3,66.0,0.0,79.0,70.0,76.0,69.0,64.0,52.0,1,2,0,64.51274058947368,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
79,2-0,2,0,"[2016-10-11 15:40:00,2016-10-11 16:00:00)",2016-10-11 15:40:00,2016-10-11,15:40:00,15,40,1,48,1015.9,45.0,2.8,20.3,66.0,0.0,87.0,79.0,70.0,76.0,69.0,64.0,1,2,0,64.51274058947368,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
63,2-0,2,0,"[2016-10-11 16:00:00,2016-10-11 16:20:00)",2016-10-11 16:00:00,2016-10-11,16:00:00,16,0,1,49,1015.9,45.0,2.8,20.3,66.0,0.0,79.0,87.0,79.0,70.0,76.0,69.0,1,2,0,64.51274058947368,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
79,2-0,2,0,"[2016-10-11 16:20:00,2016-10-11 16:40:00)",2016-10-11 16:20:00,2016-10-11,16:20:00,16,20,1,50,1015.9,45.0,2.8,20.3,66.0,0.0,63.0,79.0,87.0,79.0,70.0,76.0,1,2,0,64.51274058947368,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
74,2-0,2,0,"[2016-10-11 16:40:00,2016-10-11 17:00:00)",2016-10-11 16:40:00,2016-10-11,16:40:00,16,40,1,51,1015.9,45.0,2.8,20.3,66.0,0.0,79.0,63.0,79.0,87.0,79.0,70.0,1,2,0,64.51274058947368,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
95,2-0,2,0,"[2016-10-11 17:00:00,2016-10-11 17:20:00)",2016-10-11 17:00:00,2016-10-11,17:00:00,17,0,1,52,1015.9,45.0,2.8,20.3,66.0,0.0,74.0,79.0,63.0,79.0,87.0,79.0,1,2,0,64.51274058947368,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
66,2-0,2,0,"[2016-10-11 17:20:00,2016-10-11 17:40:00)",2016-10-11 17:20:00,2016-10-11,17:20:00,17,20,1,53,1015.9,45.0,2.8,20.3,66.0,0.0,95.0,74.0,79.0,63.0,79.0,87.0,1,2,0,64.51274058947368,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
76,2-0,2,0,"[2016-10-11 17:40:00,2016-10-11 18:00:00)",2016-10-11 17:40:00,2016-10-11,17:40:00,17,40,1,54,1015.9,45.0,2.8,20.3,66.0,0.0,66.0,95.0,74.0,79.0,63.0,79.0,1,2,0,64.51274058947368,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
54,2-0,2,0,"[2016-10-11 18:00:00,2016-10-11 18:20:00)",2016-10-11 18:00:00,2016-10-11,18:00:00,18,0,1,55,1015.7,347.0,2.3,18.8,73.0,0.0,76.0,66.0,95.0,74.0,79.0,63.0,8,2,0,64.05590160610687,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
56,2-0,2,0,"[2016-10-11 18:20:00,2016-10-11 18:40:00)",2016-10-11 18:20:00,2016-10-11,18:20:00,18,20,1,56,1015.7,347.0,2.3,18.8,73.0,0.0,54.0,76.0,66.0,95.0,74.0,79.0,8,2,0,64.05590160610687,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
50,2-0,2,0,"[2016-10-11 18:40:00,2016-10-11 19:00:00)",2016-10-11 18:40:00,2016-10-11,18:40:00,18,40,1,57,1015.7,347.0,2.3,18.8,73.0,0.0,56.0,54.0,76.0,66.0,95.0,74.0,8,2,0,64.05590160610687,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
44,2-0,2,0,"[2016-10-11 19:00:00,2016-10-11 19:20:00)",2016-10-11 19:00:00,2016-10-11,19:00:00,19,0,1,58,1015.7,347.0,2.3,18.8,73.0,0.0,50.0,56.0,54.0,76.0,66.0,95.0,8,2,0,64.05590160610687,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
28,2-0,2,0,"[2016-10-11 19:20:00,2016-10-11 19:40:00)",2016-10-11 19:20:00,2016-10-11,19:20:00,19,20,1,59,1015.7,347.0,2.3,18.8,73.0,0.0,44.0,50.0,56.0,54.0,76.0,66.0,8,2,0,64.05590160610687,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
30,2-0,2,0,"[2016-10-11 19:40:00,2016-10-11 20:00:00)",2016-10-11 19:40:00,2016-10-11,19:40:00,19,40,1,60,1015.7,347.0,2.3,18.8,73.0,0.0,28.0,44.0,50.0,56.0,54.0,76.0,8,2,0,64.05590160610687,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
40,2-0,2,0,"[2016-10-11 20:00:00,2016-10-11 20:20:00)",2016-10-11 20:00:00,2016-10-11,20:00:00,20,0,1,61,1015.7,347.0,2.3,18.8,73.0,0.0,30.0,28.0,44.0,50.0,56.0,54.0,8,2,0,64.05590160610687,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
24,2-0,2,0,"[2016-10-11 20:20:00,2016-10-11 20:40:00)",2016-10-11 20:20:00,2016-10-11,20:20:00,20,20,1,62,1015.7,347.0,2.3,18.8,73.0,0.0,40.0,30.0,28.0,44.0,50.0,56.0,8,2,0,64.05590160610687,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
37,2-0,2,0,"[2016-10-11 20:40:00,2016-10-11 21:00:00)",2016-10-11 20:40:00,2016-10-11,20:40:00,20,40,1,63,1015.7,347.0,2.3,18.8,73.0,0.0,24.0,40.0,30.0,28.0,44.0,50.0,8,2,0,64.05590160610687,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
33,2-0,2,0,"[2016-10-11 21:00:00,2016-10-11 21:20:00)",2016-10-11 21:00:00,2016-10-11,21:00:00,21,0,1,64,1016.7,4.0,1.9,19.2,74.0,0.0,37.0,24.0,40.0,30.0,28.0,44.0,8,2,0,66.19587276899225,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
28,2-0,2,0,"[2016-10-11 21:20:00,2016-10-11 21:40:00)",2016-10-11 21:20:00,2016-10-11,21:20:00,21,20,1,65,1016.7,4.0,1.9,19.2,74.0,0.0,33.0,37.0,24.0,40.0,30.0,28.0,8,2,0,66.19587276899225,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
26,2-0,2,0,"[2016-10-11 21:40:00,2016-10-11 22:00:00)",2016-10-11 21:40:00,2016-10-11,21:40:00,21,40,1,66,1016.7,4.0,1.9,19.2,74.0,0.0,28.0,33.0,37.0,24.0,40.0,30.0,8,2,0,66.19587276899225,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
22,2-0,2,0,"[2016-10-11 22:00:00,2016-10-11 22:20:00)",2016-10-11 22:00:00,2016-10-11,22:00:00,22,0,1,67,1016.7,4.0,1.9,19.2,74.0,0.0,26.0,28.0,33.0,37.0,24.0,40.0,8,2,0,66.19587276899225,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
19,2-0,2,0,"[2016-10-11 22:20:00,2016-10-11 22:40:00)",2016-10-11 22:20:00,2016-10-11,22:20:00,22,20,1,68,1016.7,4.0,1.9,19.2,74.0,0.0,22.0,26.0,28.0,33.0,37.0,24.0,8,2,0,66.19587276899225,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
16,2-0,2,0,"[2016-10-11 22:40:00,2016-10-11 23:00:00)",2016-10-11 22:40:00,2016-10-11,22:40:00,22,40,1,69,1016.7,4.0,1.9,19.2,74.0,0.0,19.0,22.0,26.0,28.0,33.0,37.0,8,2,0,66.19587276899225,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
23,2-0,2,0,"[2016-10-11 23:00:00,2016-10-11 23:20:00)",2016-10-11 23:00:00,2016-10-11,23:00:00,23,0,1,70,1016.7,4.0,1.9,19.2,74.0,0.0,16.0,19.0,22.0,26.0,28.0,33.0,8,2,0,66.19587276899225,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
8,2-0,2,0,"[2016-10-11 23:20:00,2016-10-11 23:40:00)",2016-10-11 23:20:00,2016-10-11,23:20:00,23,20,1,71,1016.7,4.0,1.9,19.2,74.0,0.0,23.0,16.0,19.0,22.0,26.0,28.0,8,2,0,66.19587276899225,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
9,2-0,2,0,"[2016-10-11 23:40:00,2016-10-12 00:00:00)",2016-10-11 23:40:00,2016-10-11,23:40:00,23,40,1,72,1016.7,4.0,1.9,19.2,74.0,0.0,8.0,23.0,16.0,19.0,22.0,26.0,8,2,0,66.19587276899225,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2,2-0,2,0,"[2016-10-12 00:00:00,2016-10-12 00:20:00)",2016-10-12 00:00:00,2016-10-12,00:00:00,0,0,2,1,1018.4,56.0,4.5,19.9,60.0,0.0,9.0,8.0,23.0,16.0,19.0,22.0,1,3,0,57.67612828685259,-1,1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2,2-0,2,0,"[2016-10-12 00:20:00,2016-10-12 00:40:00)",2016-10-12 00:20:00,2016-10-12,00:20:00,0,20,2,2,1018.4,56.0,4.5,19.9,60.0,0.0,2.0,9.0,8.0,23.0,16.0,19.0,1,3,0,57.67612828685259,-1,1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,2-0,2,0,"[2016-10-12 00:40:00,2016-10-12 01:00:00)",2016-10-12 00:40:00,2016-10-12,00:40:00,0,40,2,3,1018.4,56.0,4.5,19.9,60.0,0.0,2.0,2.0,9.0,8.0,23.0,16.0,1,3,0,57.67612828685259,-1,1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
14,2-0,2,0,"[2016-10-12 05:00:00,2016-10-12 05:20:00)",2016-10-12 05:00:00,2016-10-12,05:00:00,5,0,2,16,1018.3,46.0,2.9,20.9,68.0,0.0,2.0,2.0,9.0,8.0,23.0,16.0,1,2,0,65.53443828713692,0,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
14,2-0,2,0,"[2016-10-12 05:20:00,2016-10-12 05:40:00)",2016-10-12 05:20:00,2016-10-12,05:20:00,5,20,2,17,1018.3,46.0,2.9,20.9,68.0,0.0,14.0,2.0,9.0,8.0,23.0,16.0,1,2,0,65.53443828713692,0,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
15,2-0,2,0,"[2016-10-12 05:40:00,2016-10-12 06:00:00)",2016-10-12 05:40:00,2016-10-12,05:40:00,5,40,2,18,1018.3,46.0,2.9,20.9,68.0,0.0,14.0,14.0,9.0,8.0,23.0,16.0,1,2,0,65.53443828713692,0,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
32,2-0,2,0,"[2016-10-12 06:00:00,2016-10-12 06:20:00)",2016-10-12 06:00:00,2016-10-12,06:00:00,6,0,2,19,1016.4,100.0,3.1,22.1,59.0,0.0,15.0,14.0,14.0,8.0,23.0,16.0,2,2,0,66.08876998951965,0,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
27,2-0,2,0,"[2016-10-12 06:20:00,2016-10-12 06:40:00)",2016-10-12 06:20:00,2016-10-12,06:20:00,6,20,2,20,1016.4,100.0,3.1,22.1,59.0,0.0,32.0,15.0,14.0,14.0,23.0,16.0,2,2,0,66.08876998951965,0,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
45,2-0,2,0,"[2016-10-12 06:40:00,2016-10-12 07:00:00)",2016-10-12 06:40:00,2016-10-12,06:40:00,6,40,2,21,1016.4,100.0,3.1,22.1,59.0,0.0,27.0,32.0,15.0,14.0,14.0,16.0,2,2,0,66.08876998951965,0,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
91,2-0,2,0,"[2016-10-12 07:00:00,2016-10-12 07:20:00)",2016-10-12 07:00:00,2016-10-12,07:00:00,7,0,2,22,1016.4,100.0,3.1,22.1,59.0,0.0,45.0,27.0,32.0,15.0,14.0,14.0,2,2,0,66.08876998951965,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
92,2-0,2,0,"[2016-10-12 07:20:00,2016-10-12 07:40:00)",2016-10-12 07:20:00,2016-10-12,07:20:00,7,20,2,23,1016.4,100.0,3.1,22.1,59.0,0.0,91.0,45.0,27.0,32.0,15.0,14.0,2,2,0,66.08876998951965,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
119,2-0,2,0,"[2016-10-12 07:40:00,2016-10-12 08:00:00)",2016-10-12 07:40:00,2016-10-12,07:40:00,7,40,2,24,1016.4,100.0,3.1,22.1,59.0,0.0,92.0,91.0,45.0,27.0,32.0,15.0,2,2,0,66.08876998951965,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
129,2-0,2,0,"[2016-10-12 08:00:00,2016-10-12 08:20:00)",2016-10-12 08:00:00,2016-10-12,08:00:00,8,0,2,25,1016.4,100.0,3.1,22.1,59.0,0.0,119.0,92.0,91.0,45.0,27.0,32.0,2,2,0,66.08876998951965,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
124,2-0,2,0,"[2016-10-12 08:20:00,2016-10-12 08:40:00)",2016-10-12 08:20:00,2016-10-12,08:20:00,8,20,2,26,1016.4,100.0,3.1,22.1,59.0,0.0,129.0,119.0,92.0,91.0,45.0,27.0,2,2,0,66.08876998951965,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
114,2-0,2,0,"[2016-10-12 08:40:00,2016-10-12 09:00:00)",2016-10-12 08:40:00,2016-10-12,08:40:00,8,40,2,27,1016.4,100.0,3.1,22.1,59.0,0.0,124.0,129.0,119.0,92.0,91.0,45.0,2,2,0,66.08876998951965,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
112,2-0,2,0,"[2016-10-12 09:00:00,2016-10-12 09:20:00)",2016-10-12 09:00:00,2016-10-12,09:00:00,9,0,2,28,1016.5,39.0,3.7,21.2,57.0,0.0,114.0,124.0,129.0,119.0,92.0,91.0,1,3,0,62.28748888739496,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
108,2-0,2,0,"[2016-10-12 09:20:00,2016-10-12 09:40:00)",2016-10-12 09:20:00,2016-10-12,09:20:00,9,20,2,29,1016.5,39.0,3.7,21.2,57.0,0.0,112.0,114.0,124.0,129.0,119.0,92.0,1,3,0,62.28748888739496,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
86,2-0,2,0,"[2016-10-12 09:40:00,2016-10-12 10:00:00)",2016-10-12 09:40:00,2016-10-12,09:40:00,9,40,2,30,1016.5,39.0,3.7,21.2,57.0,0.0,108.0,112.0,114.0,124.0,129.0,119.0,1,3,0,62.28748888739496,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
78,2-0,2,0,"[2016-10-12 10:00:00,2016-10-12 10:20:00)",2016-10-12 10:00:00,2016-10-12,10:00:00,10,0,2,31,1016.5,39.0,3.7,21.2,57.0,0.0,86.0,108.0,112.0,114.0,124.0,129.0,1,3,0,62.28748888739496,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
61,2-0,2,0,"[2016-10-12 10:20:00,2016-10-12 10:40:00)",2016-10-12 10:20:00,2016-10-12,10:20:00,10,20,2,32,1016.5,39.0,3.7,21.2,57.0,0.0,78.0,86.0,108.0,112.0,114.0,124.0,1,3,0,62.28748888739496,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
68,2-0,2,0,"[2016-10-12 10:40:00,2016-10-12 11:00:00)",2016-10-12 10:40:00,2016-10-12,10:40:00,10,40,2,33,1016.5,39.0,3.7,21.2,57.0,0.0,61.0,78.0,86.0,108.0,112.0,114.0,1,3,0,62.28748888739496,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
54,2-0,2,0,"[2016-10-12 11:00:00,2016-10-12 11:20:00)",2016-10-12 11:00:00,2016-10-12,11:00:00,11,0,2,34,1016.5,39.0,3.7,21.2,57.0,0.0,68.0,61.0,78.0,86.0,108.0,112.0,1,3,0,62.28748888739496,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
56,2-0,2,0,"[2016-10-12 11:20:00,2016-10-12 11:40:00)",2016-10-12 11:20:00,2016-10-12,11:20:00,11,20,2,35,1016.5,39.0,3.7,21.2,57.0,0.0,54.0,68.0,61.0,78.0,86.0,108.0,1,3,0,62.28748888739496,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
44,2-0,2,0,"[2016-10-12 11:40:00,2016-10-12 12:00:00)",2016-10-12 11:40:00,2016-10-12,11:40:00,11,40,2,36,1016.5,39.0,3.7,21.2,57.0,0.0,56.0,54.0,68.0,61.0,78.0,86.0,1,3,0,62.28748888739496,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
60,2-0,2,0,"[2016-10-12 12:00:00,2016-10-12 12:20:00)",2016-10-12 12:00:00,2016-10-12,12:00:00,12,0,2,37,1017.4,360.0,1.4,20.4,63.0,0.0,44.0,56.0,54.0,68.0,61.0,78.0,8,1,0,68.84725848455285,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
