"tollgate_id","time_window","direction","volume"
"3","[2016-10-20 06:00:00,2016-10-20 06:20:00)","0","37"
"3","[2016-10-20 06:00:00,2016-10-20 06:20:00)","1","16"
"3","[2016-10-20 06:20:00,2016-10-20 06:40:00)","0","44"
"3","[2016-10-20 06:20:00,2016-10-20 06:40:00)","1","49"
"1","[2016-10-20 06:20:00,2016-10-20 06:40:00)","0","16"
"1","[2016-10-20 06:20:00,2016-10-20 06:40:00)","1","27"
"2","[2016-10-20 06:20:00,2016-10-20 06:40:00)","0","23"
"3","[2016-10-20 06:40:00,2016-10-20 07:00:00)","0","73"
"3","[2016-10-20 06:40:00,2016-10-20 07:00:00)","1","37"
"2","[2016-10-20 06:40:00,2016-10-20 07:00:00)","0","42"
"1","[2016-10-20 06:40:00,2016-10-20 07:00:00)","0","23"
"1","[2016-10-20 06:40:00,2016-10-20 07:00:00)","1","55"
"1","[2016-10-20 07:00:00,2016-10-20 07:20:00)","0","22"
"1","[2016-10-20 07:00:00,2016-10-20 07:20:00)","1","71"
"3","[2016-10-20 07:00:00,2016-10-20 07:20:00)","0","114"
"3","[2016-10-20 07:00:00,2016-10-20 07:20:00)","1","47"
"2","[2016-10-20 07:00:00,2016-10-20 07:20:00)","0","76"
"1","[2016-10-20 07:20:00,2016-10-20 07:40:00)","0","33"
"1","[2016-10-20 07:20:00,2016-10-20 07:40:00)","1","88"
"2","[2016-10-20 07:20:00,2016-10-20 07:40:00)","0","89"
"3","[2016-10-20 07:20:00,2016-10-20 07:40:00)","0","123"
"3","[2016-10-20 07:20:00,2016-10-20 07:40:00)","1","60"
"1","[2016-10-20 07:40:00,2016-10-20 08:00:00)","0","37"
"1","[2016-10-20 07:40:00,2016-10-20 08:00:00)","1","111"
"3","[2016-10-20 07:40:00,2016-10-20 08:00:00)","0","120"
"3","[2016-10-20 07:40:00,2016-10-20 08:00:00)","1","104"
"2","[2016-10-20 07:40:00,2016-10-20 08:00:00)","0","112"
"3","[2016-10-20 08:00:00,2016-10-20 08:20:00)","0","163"
"3","[2016-10-20 08:00:00,2016-10-20 08:20:00)","1","87"
"2","[2016-10-20 08:00:00,2016-10-20 08:20:00)","0","104"
"1","[2016-10-20 08:00:00,2016-10-20 08:20:00)","0","50"
"1","[2016-10-20 08:00:00,2016-10-20 08:20:00)","1","106"
"3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","0","158"
"3","[2016-10-20 08:20:00,2016-10-20 08:40:00)","1","120"
"2","[2016-10-20 08:20:00,2016-10-20 08:40:00)","0","121"
"1","[2016-10-20 08:20:00,2016-10-20 08:40:00)","0","49"
"1","[2016-10-20 08:20:00,2016-10-20 08:40:00)","1","100"
"3","[2016-10-20 08:40:00,2016-10-20 09:00:00)","0","143"
"3","[2016-10-20 08:40:00,2016-10-20 09:00:00)","1","134"
"1","[2016-10-20 08:40:00,2016-10-20 09:00:00)","0","62"
"1","[2016-10-20 08:40:00,2016-10-20 09:00:00)","1","114"
"2","[2016-10-20 08:40:00,2016-10-20 09:00:00)","0","106"
"1","[2016-10-20 09:00:00,2016-10-20 09:20:00)","0","38"
"1","[2016-10-20 09:00:00,2016-10-20 09:20:00)","1","118"
"3","[2016-10-20 09:00:00,2016-10-20 09:20:00)","0","138"
"3","[2016-10-20 09:00:00,2016-10-20 09:20:00)","1","117"
"2","[2016-10-20 09:00:00,2016-10-20 09:20:00)","0","125"
"2","[2016-10-20 09:20:00,2016-10-20 09:40:00)","0","108"
"1","[2016-10-20 09:20:00,2016-10-20 09:40:00)","0","50"
"1","[2016-10-20 09:20:00,2016-10-20 09:40:00)","1","106"
"3","[2016-10-20 09:20:00,2016-10-20 09:40:00)","0","132"
"3","[2016-10-20 09:20:00,2016-10-20 09:40:00)","1","110"
"3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","0","117"
"3","[2016-10-20 09:40:00,2016-10-20 10:00:00)","1","89"
"2","[2016-10-20 09:40:00,2016-10-20 10:00:00)","0","72"
"1","[2016-10-20 09:40:00,2016-10-20 10:00:00)","0","44"
"1","[2016-10-20 09:40:00,2016-10-20 10:00:00)","1","115"
"3","[2016-10-20 10:00:00,2016-10-20 10:20:00)","0","106"
"3","[2016-10-20 10:00:00,2016-10-20 10:20:00)","1","94"
"2","[2016-10-20 10:00:00,2016-10-20 10:20:00)","0","78"
"1","[2016-10-20 10:00:00,2016-10-20 10:20:00)","0","42"
"1","[2016-10-20 10:00:00,2016-10-20 10:20:00)","1","107"
"3","[2016-10-20 10:20:00,2016-10-20 10:40:00)","0","101"
"3","[2016-10-20 10:20:00,2016-10-20 10:40:00)","1","94"
"1","[2016-10-20 10:20:00,2016-10-20 10:40:00)","0","46"
"1","[2016-10-20 10:20:00,2016-10-20 10:40:00)","1","84"
"2","[2016-10-20 10:20:00,2016-10-20 10:40:00)","0","57"
"3","[2016-10-20 10:40:00,2016-10-20 11:00:00)","0","102"
"3","[2016-10-20 10:40:00,2016-10-20 11:00:00)","1","59"
"1","[2016-10-20 10:40:00,2016-10-20 11:00:00)","0","38"
"1","[2016-10-20 10:40:00,2016-10-20 11:00:00)","1","91"
"2","[2016-10-20 10:40:00,2016-10-20 11:00:00)","0","62"
"3","[2016-10-20 11:00:00,2016-10-20 11:20:00)","0","95"
"3","[2016-10-20 11:00:00,2016-10-20 11:20:00)","1","71"
"2","[2016-10-20 11:00:00,2016-10-20 11:20:00)","0","50"
"1","[2016-10-20 11:00:00,2016-10-20 11:20:00)","0","38"
"1","[2016-10-20 11:00:00,2016-10-20 11:20:00)","1","72"
"2","[2016-10-20 11:20:00,2016-10-20 11:40:00)","0","44"
"3","[2016-10-20 11:20:00,2016-10-20 11:40:00)","0","71"
"3","[2016-10-20 11:20:00,2016-10-20 11:40:00)","1","70"
"1","[2016-10-20 11:20:00,2016-10-20 11:40:00)","0","25"
"1","[2016-10-20 11:20:00,2016-10-20 11:40:00)","1","105"
"3","[2016-10-20 11:40:00,2016-10-20 12:00:00)","0","84"
"3","[2016-10-20 11:40:00,2016-10-20 12:00:00)","1","68"
"1","[2016-10-20 11:40:00,2016-10-20 12:00:00)","0","44"
"1","[2016-10-20 11:40:00,2016-10-20 12:00:00)","1","88"
"2","[2016-10-20 11:40:00,2016-10-20 12:00:00)","0","58"
"3","[2016-10-20 12:00:00,2016-10-20 12:20:00)","0","107"
"3","[2016-10-20 12:00:00,2016-10-20 12:20:00)","1","96"
"2","[2016-10-20 12:00:00,2016-10-20 12:20:00)","0","48"
"1","[2016-10-20 12:00:00,2016-10-20 12:20:00)","0","47"
"1","[2016-10-20 12:00:00,2016-10-20 12:20:00)","1","100"
"3","[2016-10-20 12:20:00,2016-10-20 12:40:00)","0","113"
"3","[2016-10-20 12:20:00,2016-10-20 12:40:00)","1","76"
"1","[2016-10-20 12:20:00,2016-10-20 12:40:00)","0","33"
"1","[2016-10-20 12:20:00,2016-10-20 12:40:00)","1","77"
"2","[2016-10-20 12:20:00,2016-10-20 12:40:00)","0","47"
"3","[2016-10-20 12:40:00,2016-10-20 13:00:00)","0","110"
"3","[2016-10-20 12:40:00,2016-10-20 13:00:00)","1","77"
"2","[2016-10-20 12:40:00,2016-10-20 13:00:00)","0","63"
"1","[2016-10-20 12:40:00,2016-10-20 13:00:00)","0","43"
"1","[2016-10-20 12:40:00,2016-10-20 13:00:00)","1","77"
"2","[2016-10-20 13:00:00,2016-10-20 13:20:00)","0","74"
"3","[2016-10-20 13:00:00,2016-10-20 13:20:00)","0","94"
"3","[2016-10-20 13:00:00,2016-10-20 13:20:00)","1","84"
"1","[2016-10-20 13:00:00,2016-10-20 13:20:00)","0","42"
"1","[2016-10-20 13:00:00,2016-10-20 13:20:00)","1","73"
"3","[2016-10-20 13:20:00,2016-10-20 13:40:00)","0","137"
"3","[2016-10-20 13:20:00,2016-10-20 13:40:00)","1","90"
"1","[2016-10-20 13:20:00,2016-10-20 13:40:00)","0","39"
"1","[2016-10-20 13:20:00,2016-10-20 13:40:00)","1","110"
"2","[2016-10-20 13:20:00,2016-10-20 13:40:00)","0","52"
"3","[2016-10-20 13:40:00,2016-10-20 14:00:00)","0","146"
"3","[2016-10-20 13:40:00,2016-10-20 14:00:00)","1","79"
"2","[2016-10-20 13:40:00,2016-10-20 14:00:00)","0","58"
"1","[2016-10-20 13:40:00,2016-10-20 14:00:00)","0","33"
"1","[2016-10-20 13:40:00,2016-10-20 14:00:00)","1","108"
"2","[2016-10-20 14:00:00,2016-10-20 14:20:00)","0","65"
"3","[2016-10-20 14:00:00,2016-10-20 14:20:00)","0","101"
"3","[2016-10-20 14:00:00,2016-10-20 14:20:00)","1","80"
"1","[2016-10-20 14:00:00,2016-10-20 14:20:00)","0","42"
"1","[2016-10-20 14:00:00,2016-10-20 14:20:00)","1","83"
"3","[2016-10-20 14:20:00,2016-10-20 14:40:00)","0","111"
"3","[2016-10-20 14:20:00,2016-10-20 14:40:00)","1","89"
"2","[2016-10-20 14:20:00,2016-10-20 14:40:00)","0","60"
"1","[2016-10-20 14:20:00,2016-10-20 14:40:00)","0","41"
"1","[2016-10-20 14:20:00,2016-10-20 14:40:00)","1","116"
"2","[2016-10-20 14:40:00,2016-10-20 15:00:00)","0","59"
"3","[2016-10-20 14:40:00,2016-10-20 15:00:00)","0","117"
"3","[2016-10-20 14:40:00,2016-10-20 15:00:00)","1","100"
"1","[2016-10-20 14:40:00,2016-10-20 15:00:00)","0","46"
"1","[2016-10-20 14:40:00,2016-10-20 15:00:00)","1","91"
"2","[2016-10-20 15:00:00,2016-10-20 15:20:00)","0","72"
"3","[2016-10-20 15:00:00,2016-10-20 15:20:00)","0","92"
"3","[2016-10-20 15:00:00,2016-10-20 15:20:00)","1","100"
"1","[2016-10-20 15:00:00,2016-10-20 15:20:00)","0","40"
"1","[2016-10-20 15:00:00,2016-10-20 15:20:00)","1","97"
"2","[2016-10-20 15:20:00,2016-10-20 15:40:00)","0","79"
"3","[2016-10-20 15:20:00,2016-10-20 15:40:00)","0","107"
"3","[2016-10-20 15:20:00,2016-10-20 15:40:00)","1","105"
"1","[2016-10-20 15:20:00,2016-10-20 15:40:00)","0","41"
"1","[2016-10-20 15:20:00,2016-10-20 15:40:00)","1","115"
"2","[2016-10-20 15:40:00,2016-10-20 16:00:00)","0","70"
"3","[2016-10-20 15:40:00,2016-10-20 16:00:00)","0","108"
"3","[2016-10-20 15:40:00,2016-10-20 16:00:00)","1","74"
"1","[2016-10-20 15:40:00,2016-10-20 16:00:00)","0","42"
"1","[2016-10-20 15:40:00,2016-10-20 16:00:00)","1","120"
"2","[2016-10-20 16:00:00,2016-10-20 16:20:00)","0","66"
"1","[2016-10-20 16:00:00,2016-10-20 16:20:00)","0","46"
"1","[2016-10-20 16:00:00,2016-10-20 16:20:00)","1","90"
"3","[2016-10-20 16:00:00,2016-10-20 16:20:00)","0","121"
"3","[2016-10-20 16:00:00,2016-10-20 16:20:00)","1","92"
"3","[2016-10-20 16:20:00,2016-10-20 16:40:00)","0","106"
"3","[2016-10-20 16:20:00,2016-10-20 16:40:00)","1","84"
"1","[2016-10-20 16:20:00,2016-10-20 16:40:00)","0","36"
"1","[2016-10-20 16:20:00,2016-10-20 16:40:00)","1","73"
"2","[2016-10-20 16:20:00,2016-10-20 16:40:00)","0","67"
"3","[2016-10-20 16:40:00,2016-10-20 17:00:00)","0","147"
"3","[2016-10-20 16:40:00,2016-10-20 17:00:00)","1","88"
"2","[2016-10-20 16:40:00,2016-10-20 17:00:00)","0","75"
"1","[2016-10-20 16:40:00,2016-10-20 17:00:00)","0","37"
"1","[2016-10-20 16:40:00,2016-10-20 17:00:00)","1","119"
"3","[2016-10-20 17:00:00,2016-10-20 17:20:00)","0","129"
"3","[2016-10-20 17:00:00,2016-10-20 17:20:00)","1","81"
"1","[2016-10-20 17:00:00,2016-10-20 17:20:00)","0","38"
"1","[2016-10-20 17:00:00,2016-10-20 17:20:00)","1","89"
"2","[2016-10-20 17:00:00,2016-10-20 17:20:00)","0","77"
"2","[2016-10-20 17:20:00,2016-10-20 17:40:00)","0","57"
"3","[2016-10-20 17:20:00,2016-10-20 17:40:00)","0","106"
"3","[2016-10-20 17:20:00,2016-10-20 17:40:00)","1","84"
"1","[2016-10-20 17:20:00,2016-10-20 17:40:00)","0","45"
"1","[2016-10-20 17:20:00,2016-10-20 17:40:00)","1","99"
"2","[2016-10-20 17:40:00,2016-10-20 18:00:00)","0","66"
"1","[2016-10-20 17:40:00,2016-10-20 18:00:00)","0","35"
"1","[2016-10-20 17:40:00,2016-10-20 18:00:00)","1","113"
"3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","0","87"
"3","[2016-10-20 17:40:00,2016-10-20 18:00:00)","1","80"
"3","[2016-10-20 18:00:00,2016-10-20 18:20:00)","0","82"
"3","[2016-10-20 18:00:00,2016-10-20 18:20:00)","1","54"
"2","[2016-10-20 18:00:00,2016-10-20 18:20:00)","0","46"
"1","[2016-10-20 18:00:00,2016-10-20 18:20:00)","0","27"
"1","[2016-10-20 18:00:00,2016-10-20 18:20:00)","1","69"
"3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","0","74"
"3","[2016-10-20 18:20:00,2016-10-20 18:40:00)","1","78"
"2","[2016-10-20 18:20:00,2016-10-20 18:40:00)","0","35"
"1","[2016-10-20 18:20:00,2016-10-20 18:40:00)","0","16"
"1","[2016-10-20 18:20:00,2016-10-20 18:40:00)","1","69"
"2","[2016-10-20 18:40:00,2016-10-20 19:00:00)","0","43"
"3","[2016-10-20 18:40:00,2016-10-20 19:00:00)","0","58"
"3","[2016-10-20 18:40:00,2016-10-20 19:00:00)","1","66"
"1","[2016-10-20 18:40:00,2016-10-20 19:00:00)","0","17"
"1","[2016-10-20 18:40:00,2016-10-20 19:00:00)","1","71"
"3","[2016-10-20 19:00:00,2016-10-20 19:20:00)","0","55"
"3","[2016-10-20 19:00:00,2016-10-20 19:20:00)","1","42"
"1","[2016-10-20 19:00:00,2016-10-20 19:20:00)","0","27"
"1","[2016-10-20 19:00:00,2016-10-20 19:20:00)","1","45"
"2","[2016-10-20 19:00:00,2016-10-20 19:20:00)","0","36"
"1","[2016-10-20 19:20:00,2016-10-20 19:40:00)","0","18"
"1","[2016-10-20 19:20:00,2016-10-20 19:40:00)","1","41"
"2","[2016-10-20 19:20:00,2016-10-20 19:40:00)","0","44"
"3","[2016-10-20 19:20:00,2016-10-20 19:40:00)","0","49"
"3","[2016-10-20 19:20:00,2016-10-20 19:40:00)","1","52"
"3","[2016-10-20 19:40:00,2016-10-20 20:00:00)","0","44"
"3","[2016-10-20 19:40:00,2016-10-20 20:00:00)","1","52"
"2","[2016-10-20 19:40:00,2016-10-20 20:00:00)","0","28"
"1","[2016-10-20 19:40:00,2016-10-20 20:00:00)","0","25"
"1","[2016-10-20 19:40:00,2016-10-20 20:00:00)","1","44"
"3","[2016-10-20 20:00:00,2016-10-20 20:20:00)","0","46"
"3","[2016-10-20 20:00:00,2016-10-20 20:20:00)","1","30"
"2","[2016-10-20 20:00:00,2016-10-20 20:20:00)","0","26"
"1","[2016-10-20 20:00:00,2016-10-20 20:20:00)","0","28"
"1","[2016-10-20 20:00:00,2016-10-20 20:20:00)","1","18"
"1","[2016-10-20 20:20:00,2016-10-20 20:40:00)","0","20"
"1","[2016-10-20 20:20:00,2016-10-20 20:40:00)","1","40"
"2","[2016-10-20 20:20:00,2016-10-20 20:40:00)","0","30"
"3","[2016-10-20 20:20:00,2016-10-20 20:40:00)","0","31"
"3","[2016-10-20 20:20:00,2016-10-20 20:40:00)","1","46"
"2","[2016-10-20 20:40:00,2016-10-20 21:00:00)","0","24"
"3","[2016-10-20 20:40:00,2016-10-20 21:00:00)","0","54"
"3","[2016-10-20 20:40:00,2016-10-20 21:00:00)","1","47"
"1","[2016-10-20 20:40:00,2016-10-20 21:00:00)","0","16"
"1","[2016-10-20 20:40:00,2016-10-20 21:00:00)","1","33"
"3","[2016-10-20 21:00:00,2016-10-20 21:20:00)","0","41"
"3","[2016-10-20 21:00:00,2016-10-20 21:20:00)","1","27"
"1","[2016-10-20 21:00:00,2016-10-20 21:20:00)","0","13"
"1","[2016-10-20 21:00:00,2016-10-20 21:20:00)","1","30"
"2","[2016-10-20 21:00:00,2016-10-20 21:20:00)","0","26"
"2","[2016-10-20 21:20:00,2016-10-20 21:40:00)","0","30"
"3","[2016-10-20 21:20:00,2016-10-20 21:40:00)","0","33"
"3","[2016-10-20 21:20:00,2016-10-20 21:40:00)","1","32"
"1","[2016-10-20 21:20:00,2016-10-20 21:40:00)","0","9"
"1","[2016-10-20 21:20:00,2016-10-20 21:40:00)","1","32"
"3","[2016-10-20 21:40:00,2016-10-20 22:00:00)","0","25"
"3","[2016-10-20 21:40:00,2016-10-20 22:00:00)","1","34"
"2","[2016-10-20 21:40:00,2016-10-20 22:00:00)","0","31"
"1","[2016-10-20 21:40:00,2016-10-20 22:00:00)","0","9"
"1","[2016-10-20 21:40:00,2016-10-20 22:00:00)","1","28"
"2","[2016-10-20 22:00:00,2016-10-20 22:20:00)","0","18"
"3","[2016-10-20 22:00:00,2016-10-20 22:20:00)","0","23"
"3","[2016-10-20 22:00:00,2016-10-20 22:20:00)","1","28"
"1","[2016-10-20 22:00:00,2016-10-20 22:20:00)","0","20"
"1","[2016-10-20 22:00:00,2016-10-20 22:20:00)","1","18"
"3","[2016-10-20 22:20:00,2016-10-20 22:40:00)","0","21"
"3","[2016-10-20 22:20:00,2016-10-20 22:40:00)","1","38"
"2","[2016-10-20 22:20:00,2016-10-20 22:40:00)","0","23"
"1","[2016-10-20 22:20:00,2016-10-20 22:40:00)","0","16"
"1","[2016-10-20 22:20:00,2016-10-20 22:40:00)","1","32"
"2","[2016-10-20 22:40:00,2016-10-20 23:00:00)","0","16"
"3","[2016-10-20 22:40:00,2016-10-20 23:00:00)","0","13"
"3","[2016-10-20 22:40:00,2016-10-20 23:00:00)","1","44"
"1","[2016-10-20 22:40:00,2016-10-20 23:00:00)","0","16"
"1","[2016-10-20 22:40:00,2016-10-20 23:00:00)","1","22"
"2","[2016-10-20 23:00:00,2016-10-20 23:20:00)","0","11"
"1","[2016-10-20 23:00:00,2016-10-20 23:20:00)","0","8"
"1","[2016-10-20 23:00:00,2016-10-20 23:20:00)","1","11"
"3","[2016-10-20 23:00:00,2016-10-20 23:20:00)","0","5"
"3","[2016-10-20 23:00:00,2016-10-20 23:20:00)","1","19"
"3","[2016-10-20 23:20:00,2016-10-20 23:40:00)","0","14"
"3","[2016-10-20 23:20:00,2016-10-20 23:40:00)","1","20"
"1","[2016-10-20 23:20:00,2016-10-20 23:40:00)","0","8"
"1","[2016-10-20 23:20:00,2016-10-20 23:40:00)","1","13"
"2","[2016-10-20 23:20:00,2016-10-20 23:40:00)","0","8"
"3","[2016-10-20 23:40:00,2016-10-21 00:00:00)","0","17"
"3","[2016-10-20 23:40:00,2016-10-21 00:00:00)","1","17"
"1","[2016-10-20 23:40:00,2016-10-21 00:00:00)","0","8"
"1","[2016-10-20 23:40:00,2016-10-21 00:00:00)","1","13"
"1","[2016-10-21 00:00:00,2016-10-21 00:20:00)","0","13"
"1","[2016-10-21 00:00:00,2016-10-21 00:20:00)","1","102"
"2","[2016-10-21 00:00:00,2016-10-21 00:20:00)","0","2"
"3","[2016-10-21 00:00:00,2016-10-21 00:20:00)","0","11"
"3","[2016-10-21 00:00:00,2016-10-21 00:20:00)","1","125"
"1","[2016-10-21 00:20:00,2016-10-21 00:40:00)","0","8"
"1","[2016-10-21 00:20:00,2016-10-21 00:40:00)","1","86"
"3","[2016-10-21 00:20:00,2016-10-21 00:40:00)","0","19"
"3","[2016-10-21 00:20:00,2016-10-21 00:40:00)","1","79"
"2","[2016-10-21 00:20:00,2016-10-21 00:40:00)","0","1"
"1","[2016-10-21 00:40:00,2016-10-21 01:00:00)","0","9"
"1","[2016-10-21 00:40:00,2016-10-21 01:00:00)","1","31"
"3","[2016-10-21 00:40:00,2016-10-21 01:00:00)","0","23"
"3","[2016-10-21 00:40:00,2016-10-21 01:00:00)","1","86"
"2","[2016-10-21 00:40:00,2016-10-21 01:00:00)","0","1"
"3","[2016-10-21 01:00:00,2016-10-21 01:20:00)","0","19"
"3","[2016-10-21 01:00:00,2016-10-21 01:20:00)","1","16"
"2","[2016-10-21 01:00:00,2016-10-21 01:20:00)","0","1"
"1","[2016-10-21 01:00:00,2016-10-21 01:20:00)","0","7"
"1","[2016-10-21 01:00:00,2016-10-21 01:20:00)","1","15"
"2","[2016-10-21 01:20:00,2016-10-21 01:40:00)","0","1"
"1","[2016-10-21 01:20:00,2016-10-21 01:40:00)","0","8"
"1","[2016-10-21 01:20:00,2016-10-21 01:40:00)","1","8"
"3","[2016-10-21 01:20:00,2016-10-21 01:40:00)","0","25"
"3","[2016-10-21 01:20:00,2016-10-21 01:40:00)","1","12"
"1","[2016-10-21 01:40:00,2016-10-21 02:00:00)","0","7"
"1","[2016-10-21 01:40:00,2016-10-21 02:00:00)","1","8"
"3","[2016-10-21 01:40:00,2016-10-21 02:00:00)","0","18"
"3","[2016-10-21 01:40:00,2016-10-21 02:00:00)","1","7"
"2","[2016-10-21 01:40:00,2016-10-21 02:00:00)","0","1"
"1","[2016-10-21 02:00:00,2016-10-21 02:20:00)","0","4"
"1","[2016-10-21 02:00:00,2016-10-21 02:20:00)","1","8"
"3","[2016-10-21 02:00:00,2016-10-21 02:20:00)","0","20"
"3","[2016-10-21 02:00:00,2016-10-21 02:20:00)","1","4"
"2","[2016-10-21 02:00:00,2016-10-21 02:20:00)","0","2"
"1","[2016-10-21 02:20:00,2016-10-21 02:40:00)","0","3"
"1","[2016-10-21 02:20:00,2016-10-21 02:40:00)","1","9"
"3","[2016-10-21 02:20:00,2016-10-21 02:40:00)","0","18"
"3","[2016-10-21 02:20:00,2016-10-21 02:40:00)","1","1"
"2","[2016-10-21 02:20:00,2016-10-21 02:40:00)","0","1"
"3","[2016-10-21 02:40:00,2016-10-21 03:00:00)","0","12"
"3","[2016-10-21 02:40:00,2016-10-21 03:00:00)","1","9"
"2","[2016-10-21 02:40:00,2016-10-21 03:00:00)","0","2"
"1","[2016-10-21 02:40:00,2016-10-21 03:00:00)","0","8"
"1","[2016-10-21 02:40:00,2016-10-21 03:00:00)","1","8"
"1","[2016-10-21 03:00:00,2016-10-21 03:20:00)","0","5"
"1","[2016-10-21 03:00:00,2016-10-21 03:20:00)","1","7"
"3","[2016-10-21 03:00:00,2016-10-21 03:20:00)","0","12"
"3","[2016-10-21 03:00:00,2016-10-21 03:20:00)","1","7"
"3","[2016-10-21 03:20:00,2016-10-21 03:40:00)","0","9"
"3","[2016-10-21 03:20:00,2016-10-21 03:40:00)","1","4"
"1","[2016-10-21 03:20:00,2016-10-21 03:40:00)","0","4"
"1","[2016-10-21 03:20:00,2016-10-21 03:40:00)","1","12"
"1","[2016-10-21 03:40:00,2016-10-21 04:00:00)","0","6"
"1","[2016-10-21 03:40:00,2016-10-21 04:00:00)","1","16"
"3","[2016-10-21 03:40:00,2016-10-21 04:00:00)","0","7"
"3","[2016-10-21 03:40:00,2016-10-21 04:00:00)","1","7"
"3","[2016-10-21 04:00:00,2016-10-21 04:20:00)","0","10"
"3","[2016-10-21 04:00:00,2016-10-21 04:20:00)","1","2"
"1","[2016-10-21 04:00:00,2016-10-21 04:20:00)","0","15"
"1","[2016-10-21 04:00:00,2016-10-21 04:20:00)","1","17"
"3","[2016-10-21 04:20:00,2016-10-21 04:40:00)","0","21"
"3","[2016-10-21 04:20:00,2016-10-21 04:40:00)","1","4"
"1","[2016-10-21 04:20:00,2016-10-21 04:40:00)","0","9"
"1","[2016-10-21 04:20:00,2016-10-21 04:40:00)","1","16"
"3","[2016-10-21 04:40:00,2016-10-21 05:00:00)","0","15"
"3","[2016-10-21 04:40:00,2016-10-21 05:00:00)","1","9"
"1","[2016-10-21 04:40:00,2016-10-21 05:00:00)","0","8"
"1","[2016-10-21 04:40:00,2016-10-21 05:00:00)","1","24"
"3","[2016-10-21 05:00:00,2016-10-21 05:20:00)","0","13"
"3","[2016-10-21 05:00:00,2016-10-21 05:20:00)","1","3"
"2","[2016-10-21 05:00:00,2016-10-21 05:20:00)","0","12"
"1","[2016-10-21 05:00:00,2016-10-21 05:20:00)","0","5"
"1","[2016-10-21 05:00:00,2016-10-21 05:20:00)","1","27"
"3","[2016-10-21 05:20:00,2016-10-21 05:40:00)","0","17"
"3","[2016-10-21 05:20:00,2016-10-21 05:40:00)","1","9"
"1","[2016-10-21 05:20:00,2016-10-21 05:40:00)","0","5"
"1","[2016-10-21 05:20:00,2016-10-21 05:40:00)","1","28"
"2","[2016-10-21 05:20:00,2016-10-21 05:40:00)","0","13"
"3","[2016-10-21 05:40:00,2016-10-21 06:00:00)","0","11"
"3","[2016-10-21 05:40:00,2016-10-21 06:00:00)","1","15"
"2","[2016-10-21 05:40:00,2016-10-21 06:00:00)","0","19"
"1","[2016-10-21 05:40:00,2016-10-21 06:00:00)","0","2"
"1","[2016-10-21 05:40:00,2016-10-21 06:00:00)","1","43"
"2","[2016-10-21 06:00:00,2016-10-21 06:20:00)","0","16"
"3","[2016-10-21 06:00:00,2016-10-21 06:20:00)","0","22"
"3","[2016-10-21 06:00:00,2016-10-21 06:20:00)","1","21"
"1","[2016-10-21 06:00:00,2016-10-21 06:20:00)","0","8"
"1","[2016-10-21 06:00:00,2016-10-21 06:20:00)","1","33"
"3","[2016-10-21 06:20:00,2016-10-21 06:40:00)","0","49"
"3","[2016-10-21 06:20:00,2016-10-21 06:40:00)","1","28"
"2","[2016-10-21 06:20:00,2016-10-21 06:40:00)","0","24"
"1","[2016-10-21 06:20:00,2016-10-21 06:40:00)","0","13"
"1","[2016-10-21 06:20:00,2016-10-21 06:40:00)","1","39"
"2","[2016-10-21 06:40:00,2016-10-21 07:00:00)","0","39"
"3","[2016-10-21 06:40:00,2016-10-21 07:00:00)","0","66"
"3","[2016-10-21 06:40:00,2016-10-21 07:00:00)","1","42"
"1","[2016-10-21 06:40:00,2016-10-21 07:00:00)","0","21"
"1","[2016-10-21 06:40:00,2016-10-21 07:00:00)","1","54"
"1","[2016-10-21 07:00:00,2016-10-21 07:20:00)","0","32"
"1","[2016-10-21 07:00:00,2016-10-21 07:20:00)","1","65"
"2","[2016-10-21 07:00:00,2016-10-21 07:20:00)","0","66"
"3","[2016-10-21 07:00:00,2016-10-21 07:20:00)","0","116"
"3","[2016-10-21 07:00:00,2016-10-21 07:20:00)","1","54"
"2","[2016-10-21 07:20:00,2016-10-21 07:40:00)","0","77"
"3","[2016-10-21 07:20:00,2016-10-21 07:40:00)","0","135"
"3","[2016-10-21 07:20:00,2016-10-21 07:40:00)","1","76"
"1","[2016-10-21 07:20:00,2016-10-21 07:40:00)","0","41"
"1","[2016-10-21 07:20:00,2016-10-21 07:40:00)","1","102"
"2","[2016-10-21 07:40:00,2016-10-21 08:00:00)","0","90"
"3","[2016-10-21 07:40:00,2016-10-21 08:00:00)","0","155"
"3","[2016-10-21 07:40:00,2016-10-21 08:00:00)","1","79"
"1","[2016-10-21 07:40:00,2016-10-21 08:00:00)","0","38"
"1","[2016-10-21 07:40:00,2016-10-21 08:00:00)","1","87"
"3","[2016-10-21 08:00:00,2016-10-21 08:20:00)","0","175"
"3","[2016-10-21 08:00:00,2016-10-21 08:20:00)","1","102"
"2","[2016-10-21 08:00:00,2016-10-21 08:20:00)","0","97"
"1","[2016-10-21 08:00:00,2016-10-21 08:20:00)","0","37"
"1","[2016-10-21 08:00:00,2016-10-21 08:20:00)","1","106"
"3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","0","152"
"3","[2016-10-21 08:20:00,2016-10-21 08:40:00)","1","114"
"2","[2016-10-21 08:20:00,2016-10-21 08:40:00)","0","117"
