intersection_id,tollgate_id,time_window,avg_travel_time,seq
C,1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",159.65,180.8 & 99.8 & 231.5 & 126.5
C,1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",186.79,186.8 & 99.4 & 172.3 & 288.7
C,1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",153.82,139.7 & 148.7 & 173.0
C,1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",211.64,239.9 & 183.4
C,1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",153.05,155.7 & 150.4
C,1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",447.96,448.0
C,1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",227.86,279.7 & 176.1
C,1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",229.92,218.6 & 241.3
C,1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",221.27,282.2 & 230.4 & 151.2
C,1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",200.4,200.4
C,1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",224.13,224.1
C,1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",122.38,122.4
C,1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",159.83,160.1 & 178.6 & 140.8
C,1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",156.72,234.5 & 96.8 & 138.9
C,1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",157.63,191.2 & 124.1
C,1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",136.74,126.6 & 139.2 & 144.4
C,1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",205.9,183.7 & 120.9 & 375.2 & 143.9
C,1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",190.15,190.2
C,1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",154.65,146.1 & 163.2
C,1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",160.04,189.8 & 130.2
C,1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",271.2,271.2
C,1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",260.35,175.6 & 345.1
C,3,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",233.55,337.5 & 129.6
C,3,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",155.31,132.0 & 124.8 & 209.1
C,3,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",216.72,216.7
C,3,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",178.4,156.8 & 211.5 & 191.3 & 153.9
C,3,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",144.3,94.8 & 193.8
C,3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",189.83,189.8
C,3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",84.47,84.5
C,3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",204.89,204.9
C,3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",188.63,188.6
C,3,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",175.91,185.3 & 166.5
C,3,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",202.04,200.7 & 203.3
C,3,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",209.15,162.7 & 255.6
C,3,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",143.38,123.1 & 151.0 & 156.0
C,3,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",168.16,161.0 & 134.8 & 208.6
C,3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",108.94,90.4 & 127.5
C,3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",185.13,167.9 & 202.4
C,3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",273.95,273.9
C,3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",123.48,123.5
C,3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",170.41,232.7 & 108.2
C,3,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",141.54,158.1 & 125.0
C,3,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",194.8,194.0 & 195.6
C,3,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",148.35,148.3
C,3,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",209.36,209.4
C,3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",143.44,176.3 & 110.5
C,3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",138.56,138.6
C,3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",173.81,170.8 & 176.9
C,3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",211.71,217.3 & 206.1
C,3,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",124.56,124.6
C,3,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",214.37,214.4
C,3,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",106.63,106.6
C,3,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",155.75,162.5 & 149.0
C,3,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",131.44,141.6 & 121.3
C,3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",193.78,228.8 & 158.7
C,3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",254.98,245.2 & 264.8
C,3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",273.59,261.0 & 286.2
C,3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",216.57,216.6
C,3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",242.64,242.6
C,3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",196.43,196.4
C,3,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",134.16,134.2
C,3,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",174.1,179.8 & 176.1 & 166.4
C,3,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",135.19,114.6 & 155.8
C,3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",199.61,190.5 & 208.7
C,3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",167.41,128.7 & 185.8 & 187.7
C,3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",245.12,245.1
C,3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",167.08,134.3 & 128.6 & 238.4
C,3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",224.5,234.1 & 217.2 & 234.4 & 212.4
C,3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",241.57,241.6
C,3,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",93.53,93.5
C,3,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",211.69,211.7
C,3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",198.63,186.8 & 185.5 & 223.5
C,3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",200.92,176.0 & 225.9
C,3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",218.88,218.9
C,3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",138.99,139.0
C,3,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",141.63,108.5 & 174.8
C,3,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",142.25,142.2
C,3,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",169.27,108.8 & 229.8
C,3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",161.79,194.5 & 129.1
C,3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",165.87,257.1 & 154.8 & 113.3 & 138.3
C,3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",111.53,111.5
C,3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",109.12,109.1
