"intersection_id","tollgate_id","time_window","avg_travel_time","seq"
"A","2","[2016-10-23 10:20:00,2016-10-23 10:40:00)","54.99","81.7 & 46.4 & 68.7 & 50.4 & 65.4 & 40.5 & 37.8 & 58.0 & 49.2 & 47.4 & 15.8 & 51.2 & 102.4"
"A","2","[2016-10-23 10:40:00,2016-10-23 11:00:00)","62.27","56.0 & 42.1 & 45.6 & 44.7 & 37.8 & 79.8 & 98.3 & 74.8 & 104.0 & 39.6"
"A","2","[2016-10-23 11:00:00,2016-10-23 11:20:00)","69.98","93.0 & 48.8 & 38.6 & 103.5 & 102.0 & 90.5 & 78.5 & 57.3 & 66.8 & 49.0 & 34.2 & 77.7"
"A","2","[2016-10-23 11:20:00,2016-10-23 11:40:00)","67.44","67.3 & 81.4 & 61.7 & 59.5 & 53.0 & 56.2 & 69.7 & 57.3 & 32.7 & 46.2 & 29.1 & 29.1 & 64.0 & 211.7 & 85.5 & 73.6 & 68.6"
"A","2","[2016-10-23 11:40:00,2016-10-23 12:00:00)","47.44","52.1 & 53.8 & 54.4 & 40.7 & 36.2"
"A","2","[2016-10-23 12:00:00,2016-10-23 12:20:00)","58.95","78.7 & 55.0 & 49.6 & 46.6 & 50.7 & 37.9 & 69.4 & 78.5 & 64.4 & 58.7"
"A","2","[2016-10-23 12:20:00,2016-10-23 12:40:00)","59.23","72.9 & 50.2 & 117.3 & 37.0 & 48.2 & 71.3 & 42.9 & 40.9 & 51.8 & 76.6 & 79.4 & 46.5 & 64.0 & 55.3 & 45.1 & 48.2"
"A","2","[2016-10-23 12:40:00,2016-10-23 13:00:00)","62.73","54.4 & 83.3 & 64.9 & 48.7 & 39.9 & 44.5 & 103.5 & 68.9 & 86.4 & 74.1 & 108.2 & 12.6 & 37.1 & 55.6 & 58.9"
"A","2","[2016-10-23 13:00:00,2016-10-23 13:20:00)","52.5","102.6 & 42.1 & 39.5 & 77.1 & 70.7 & 20.8 & 45.5 & 51.6 & 24.5 & 24.2 & 90.6 & 50.6 & 42.6"
"A","2","[2016-10-23 13:20:00,2016-10-23 13:40:00)","85.23","61.9 & 330.4 & 66.1 & 116.2 & 53.4 & 61.7 & 46.0 & 50.3 & 119.3 & 85.5 & 52.9 & 42.2 & 22.1"
"A","2","[2016-10-23 13:40:00,2016-10-23 14:00:00)","70.07","82.7 & 79.5 & 98.0 & 121.0 & 41.5 & 41.8 & 54.9 & 38.8 & 35.6 & 101.3 & 75.8"
"A","2","[2016-10-23 14:00:00,2016-10-23 14:20:00)","60.82","58.0 & 58.6 & 23.0 & 85.1 & 69.7 & 70.6 & 67.7 & 58.5 & 51.9 & 49.3 & 70.6 & 91.8 & 35.9"
"A","2","[2016-10-23 14:20:00,2016-10-23 14:40:00)","92.4","84.5 & 77.9 & 70.4 & 95.5 & 122.7 & 73.3 & 125.7 & 127.2 & 73.8 & 94.8 & 100.3 & 130.5 & 121.5 & 47.2 & 95.4 & 92.1 & 64.0 & 66.5"
"A","2","[2016-10-23 14:40:00,2016-10-23 15:00:00)","82.72","77.6 & 61.1 & 73.4 & 177.0 & 117.6 & 53.5 & 71.7 & 54.2 & 141.8 & 163.9 & 40.6 & 57.4 & 104.4 & 111.8 & 57.5 & 37.1 & 46.5 & 56.8 & 77.6 & 73.2"
"A","2","[2016-10-23 15:00:00,2016-10-23 15:20:00)","94.77","46.9 & 69.1 & 65.5 & 89.9 & 93.5 & 179.9 & 102.3 & 20.0 & 137.4 & 93.8 & 144.2"
"A","2","[2016-10-23 15:20:00,2016-10-23 15:40:00)","79.39","44.0 & 44.3 & 97.3 & 77.8 & 89.6 & 87.3 & 107.1 & 63.8 & 47.8 & 59.9 & 106.1 & 120.7 & 90.9 & 75.0"
"A","2","[2016-10-23 15:40:00,2016-10-23 16:00:00)","92.5","133.9 & 143.5 & 123.8 & 131.8 & 161.5 & 70.9 & 48.9 & 45.2 & 63.3 & 58.0 & 74.2 & 55.2"
"A","2","[2016-10-23 16:00:00,2016-10-23 16:20:00)","71.31","116.2 & 121.7 & 50.0 & 112.5 & 45.4 & 40.7 & 42.0 & 43.4 & 55.9 & 66.6 & 70.0 & 79.3 & 83.4"
"A","2","[2016-10-23 16:20:00,2016-10-23 16:40:00)","75.19","37.9 & 100.9 & 107.0 & 94.6 & 116.0 & 94.5 & 41.0 & 62.5 & 145.1 & 38.6 & 39.8 & 70.8 & 55.2 & 51.0 & 72.9"
"A","2","[2016-10-23 16:40:00,2016-10-23 17:00:00)","71.57","66.9 & 83.7 & 108.8 & 129.3 & 46.5 & 47.3 & 71.3 & 53.4 & 81.6 & 72.8 & 45.4 & 51.7 & 56.3 & 86.9"
"A","2","[2016-10-23 17:00:00,2016-10-23 17:20:00)","94.08","74.4 & 117.2 & 73.1 & 77.9 & 24.6 & 173.2 & 172.0 & 124.8 & 93.4 & 147.5 & 85.7 & 56.0 & 90.5 & 74.3 & 26.6"
"A","2","[2016-10-23 17:20:00,2016-10-23 17:40:00)","67.87","57.8 & 58.4 & 83.8 & 134.5 & 73.3 & 84.4 & 54.0 & 43.2 & 21.5"
"A","2","[2016-10-23 17:40:00,2016-10-23 18:00:00)","63.09","70.4 & 50.6 & 49.7 & 50.6 & 82.8 & 79.2 & 71.3 & 80.7 & 73.4 & 88.5 & 25.8 & 66.0 & 31.1"
"A","2","[2016-10-23 18:00:00,2016-10-23 18:20:00)","63.97","61.5 & 58.6 & 39.1 & 42.6 & 65.3 & 60.1 & 67.3 & 109.6 & 67.8 & 59.4 & 72.5"
"A","2","[2016-10-23 18:20:00,2016-10-23 18:40:00)","60.32","57.4 & 35.0 & 51.9 & 48.1 & 55.1 & 38.3 & 46.1 & 40.3 & 100.3 & 89.8 & 78.3 & 28.1 & 87.5 & 83.6 & 76.3 & 49.0"
"A","2","[2016-10-23 18:40:00,2016-10-23 19:00:00)","69.44","46.4 & 51.7 & 39.9 & 43.3 & 64.7 & 107.9 & 116.2 & 85.4"
"A","2","[2016-10-23 19:00:00,2016-10-23 19:20:00)","71.7","60.6 & 85.5 & 35.7 & 153.6 & 70.6 & 71.8 & 68.4 & 46.0 & 53.1"
"A","2","[2016-10-23 19:20:00,2016-10-23 19:40:00)","53.33","52.9 & 57.2 & 46.2 & 62.0 & 51.2 & 77.1 & 45.1 & 35.0"
"A","2","[2016-10-23 19:40:00,2016-10-23 20:00:00)","47.96","35.6 & 44.2 & 40.2 & 71.8"
"A","2","[2016-10-23 20:00:00,2016-10-23 20:20:00)","52.99","49.9 & 79.3 & 40.9 & 44.3 & 51.9 & 48.8 & 24.1 & 84.8"
"A","2","[2016-10-23 20:20:00,2016-10-23 20:40:00)","72.47","83.2 & 53.9 & 83.2 & 58.2 & 90.9 & 65.3"
"A","2","[2016-10-23 20:40:00,2016-10-23 21:00:00)","96.65","230.9 & 90.3 & 43.9 & 45.4 & 72.7"
"A","2","[2016-10-23 21:00:00,2016-10-23 21:20:00)","40.2","40.2"
"A","2","[2016-10-23 21:20:00,2016-10-23 21:40:00)","46.06","29.2 & 63.0"
"A","2","[2016-10-23 21:40:00,2016-10-23 22:00:00)","72.02","80.6 & 63.5"
"A","2","[2016-10-23 22:00:00,2016-10-23 22:20:00)","90.86","72.0 & 92.2 & 108.3"
"A","2","[2016-10-23 22:20:00,2016-10-23 22:40:00)","48.13","59.5 & 50.9 & 44.9 & 37.2"
"A","2","[2016-10-23 22:40:00,2016-10-23 23:00:00)","91.89","342.7 & 49.0 & 36.8 & 64.1 & 54.0 & 46.0 & 50.6"
"A","2","[2016-10-23 23:00:00,2016-10-23 23:20:00)","73.14","88.9 & 57.4"
"A","2","[2016-10-23 23:20:00,2016-10-23 23:40:00)","43.93","43.9"
"A","2","[2016-10-24 00:00:00,2016-10-24 00:20:00)","52.45","52.5"
"A","2","[2016-10-24 00:20:00,2016-10-24 00:40:00)","43.96","44.0"
"A","2","[2016-10-24 01:20:00,2016-10-24 01:40:00)","49.2","49.2"
"A","2","[2016-10-24 02:40:00,2016-10-24 03:00:00)","59.9","59.9"
"A","2","[2016-10-24 03:00:00,2016-10-24 03:20:00)","32.3","32.3"
"A","2","[2016-10-24 04:00:00,2016-10-24 04:20:00)","55.85","64.7 & 47.0"
"A","2","[2016-10-24 04:20:00,2016-10-24 04:40:00)","53.0","36.6 & 53.1 & 59.1 & 63.2"
"A","2","[2016-10-24 04:40:00,2016-10-24 05:00:00)","40.55","38.7 & 42.7 & 32.4 & 42.1 & 39.3 & 33.8 & 47.8 & 47.5"
"A","2","[2016-10-24 05:00:00,2016-10-24 05:20:00)","59.79","109.3 & 37.2 & 82.5 & 36.1 & 40.5 & 38.7 & 65.0 & 68.9"
"A","2","[2016-10-24 05:20:00,2016-10-24 05:40:00)","47.04","41.0 & 50.8 & 53.6 & 41.9 & 46.6 & 48.3"
"A","2","[2016-10-24 05:40:00,2016-10-24 06:00:00)","63.59","50.6 & 53.1 & 58.6 & 76.7 & 35.4 & 40.1 & 76.0 & 29.8 & 35.4 & 263.1 & 31.0 & 53.0 & 53.4 & 34.1"
"A","2","[2016-10-24 06:00:00,2016-10-24 06:20:00)","41.19","48.0 & 36.9 & 52.0 & 9.6 & 44.4 & 56.2"
"A","2","[2016-10-24 06:20:00,2016-10-24 06:40:00)","50.12","38.4 & 31.6 & 38.5 & 93.2 & 51.7 & 47.4 & 50.0"
"A","2","[2016-10-24 06:40:00,2016-10-24 07:00:00)","37.17","34.2 & 48.2 & 42.5 & 42.2 & 18.8"
"A","2","[2016-10-24 07:00:00,2016-10-24 07:20:00)","75.68","64.0 & 61.7 & 43.0 & 93.3 & 49.0 & 106.8 & 92.9 & 94.9"
"A","2","[2016-10-24 07:20:00,2016-10-24 07:40:00)","54.03","45.7 & 42.5 & 41.6 & 51.4 & 46.8 & 74.7 & 75.6"
"A","2","[2016-10-24 07:40:00,2016-10-24 08:00:00)","78.28","88.9 & 53.5 & 57.6 & 88.3 & 79.0 & 75.2 & 53.7 & 83.4 & 65.8 & 137.4"
"A","2","[2016-10-24 08:00:00,2016-10-24 08:20:00)","70.59","52.4 & 85.1 & 51.1 & 69.6 & 54.4 & 105.2 & 90.5 & 51.0 & 86.1 & 67.8 & 54.4 & 46.4 & 103.7"
"A","2","[2016-10-24 08:20:00,2016-10-24 08:40:00)","85.32","45.7 & 29.0 & 82.9 & 57.9 & 102.8 & 72.5 & 74.9 & 72.7 & 64.0 & 146.8 & 70.3 & 70.3 & 99.0 & 64.7 & 101.7 & 67.7 & 83.8 & 112.8 & 111.3 & 128.2 & 132.8"
"A","2","[2016-10-24 08:40:00,2016-10-24 09:00:00)","63.33","28.1 & 139.2 & 161.4 & 45.7 & 52.3 & 52.0 & 72.7 & 23.4 & 37.4 & 57.4 & 73.8 & 53.8 & 62.4 & 66.6 & 18.0 & 77.9 & 54.6"
"A","2","[2016-10-24 09:00:00,2016-10-24 09:20:00)","79.18","56.2 & 63.1 & 51.8 & 72.2 & 59.6 & 75.3 & 68.8 & 69.4 & 60.8 & 87.8 & 56.6 & 81.9 & 75.5 & 114.0 & 91.8 & 182.0"
"A","2","[2016-10-24 09:20:00,2016-10-24 09:40:00)","76.7","123.8 & 79.1 & 87.4 & 104.7 & 97.5 & 90.4 & 37.5 & 72.3 & 79.7 & 86.5 & 157.9 & 59.4 & 168.8 & 63.7 & 21.6 & 67.0 & 68.5 & 10.9 & 16.8 & 40.5"
"A","2","[2016-10-24 09:40:00,2016-10-24 10:00:00)","51.01","70.0 & 56.0 & 38.1 & 35.8 & 28.2 & 56.6 & 56.1 & 40.5 & 48.5 & 67.5 & 63.8"
"A","2","[2016-10-24 10:00:00,2016-10-24 10:20:00)","56.98","52.0 & 61.7 & 57.3 & 42.7 & 40.8 & 66.2 & 83.8 & 51.3"
"A","2","[2016-10-24 10:20:00,2016-10-24 10:40:00)","69.81","58.7 & 48.9 & 85.5 & 54.5 & 91.4 & 125.4 & 55.6 & 54.7 & 42.9 & 82.5 & 60.4 & 93.1 & 54.1"
"A","2","[2016-10-24 10:40:00,2016-10-24 11:00:00)","72.1","130.0 & 35.2 & 68.5 & 55.0 & 51.7 & 62.8 & 47.5 & 52.2 & 46.5 & 76.2 & 68.4 & 64.8 & 56.8 & 137.2 & 121.9 & 79.0"
"A","2","[2016-10-24 11:00:00,2016-10-24 11:20:00)","73.41","82.5 & 115.7 & 78.1 & 41.6 & 49.9 & 38.5 & 23.4 & 142.8 & 67.4 & 61.2 & 82.7 & 97.1"
"A","2","[2016-10-24 11:20:00,2016-10-24 11:40:00)","41.9","15.1 & 82.5 & 32.6 & 55.3 & 39.5 & 44.8 & 23.4"
"A","2","[2016-10-24 11:40:00,2016-10-24 12:00:00)","53.98","45.7 & 37.5 & 66.2 & 45.4 & 49.2 & 51.8 & 28.1 & 64.2 & 57.2 & 57.2 & 86.8 & 58.4"
"A","2","[2016-10-24 12:00:00,2016-10-24 12:20:00)","41.57","51.0 & 65.0 & 23.0 & 35.0 & 37.5 & 15.1 & 72.7 & 57.5 & 9.5 & 49.4"
"A","2","[2016-10-24 12:20:00,2016-10-24 12:40:00)","44.07","53.0 & 43.4 & 45.4 & 43.0 & 41.3 & 38.4"
"A","2","[2016-10-24 12:40:00,2016-10-24 13:00:00)","60.45","44.8 & 38.2 & 47.7 & 34.1 & 87.0 & 66.2 & 81.7 & 79.4 & 88.3 & 37.0"
"A","2","[2016-10-24 13:00:00,2016-10-24 13:20:00)","72.37","34.3 & 83.7 & 13.4 & 114.6 & 80.1 & 90.8 & 130.4 & 37.6 & 35.5 & 90.9 & 84.8"
"A","2","[2016-10-24 13:20:00,2016-10-24 13:40:00)","69.05","15.9 & 130.4 & 52.1 & 101.9 & 88.0 & 103.2 & 60.6 & 51.4 & 41.9 & 46.7 & 71.3 & 64.0 & 63.9 & 75.3"
"A","2","[2016-10-24 13:40:00,2016-10-24 14:00:00)","66.77","41.8 & 58.0 & 78.7 & 58.0 & 78.3 & 101.6 & 51.1"
"A","2","[2016-10-24 14:00:00,2016-10-24 14:20:00)","60.04","67.7 & 55.4 & 37.5 & 57.7 & 86.2 & 61.8 & 59.4 & 59.6 & 91.9 & 29.8 & 53.4"
"A","2","[2016-10-24 14:20:00,2016-10-24 14:40:00)","49.28","48.3 & 50.6 & 16.1 & 99.8 & 41.4 & 50.8 & 54.9 & 18.7 & 45.3 & 41.7 & 81.9 & 44.0 & 26.6 & 41.4 & 25.2 & 101.7"
"A","2","[2016-10-24 14:40:00,2016-10-24 15:00:00)","69.83","66.2 & 66.0 & 82.3 & 86.3 & 127.3 & 63.5 & 99.8 & 68.8 & 25.9 & 72.3 & 57.2 & 61.2 & 49.1 & 20.9 & 60.5 & 63.2 & 59.8 & 63.6 & 132.9"
"A","2","[2016-10-24 15:00:00,2016-10-24 15:20:00)","95.17","54.8 & 45.2 & 43.3 & 451.5 & 48.0 & 83.3 & 32.9 & 21.8 & 75.8"
"A","2","[2016-10-24 15:20:00,2016-10-24 15:40:00)","51.87","30.5 & 64.8 & 39.0 & 80.6 & 30.5 & 44.0 & 56.0 & 81.7 & 56.8 & 44.1 & 42.7"
"A","2","[2016-10-24 15:40:00,2016-10-24 16:00:00)","44.69","56.0 & 23.6 & 42.7 & 62.6 & 36.4 & 41.1 & 50.6 & 56.9 & 23.6 & 49.8 & 56.0 & 37.0"
"A","2","[2016-10-24 16:00:00,2016-10-24 16:20:00)","87.3","56.0 & 72.2 & 68.1 & 46.5 & 84.5 & 41.0 & 29.1 & 127.7 & 65.5 & 197.6 & 88.6 & 153.7 & 102.3 & 81.0 & 95.7"
"A","2","[2016-10-24 16:20:00,2016-10-24 16:40:00)","67.71","75.6 & 20.4 & 74.3 & 74.5 & 93.9 & 67.7"
"A","2","[2016-10-24 16:40:00,2016-10-24 17:00:00)","58.8","66.0 & 62.7 & 59.7 & 83.6 & 59.4 & 60.5 & 69.7 & 23.0 & 44.4"
"A","2","[2016-10-24 17:00:00,2016-10-24 17:20:00)","85.03","53.5 & 51.7 & 112.0 & 58.4 & 120.1 & 86.1 & 113.5"
"A","2","[2016-10-24 17:20:00,2016-10-24 17:40:00)","68.98","94.6 & 91.2 & 62.8 & 49.9 & 51.7 & 56.5 & 62.8 & 63.6 & 87.7"
"A","2","[2016-10-24 17:40:00,2016-10-24 18:00:00)","53.84","48.8 & 54.4 & 64.1 & 44.8 & 55.9 & 66.1 & 50.8 & 45.8"
"A","2","[2016-10-24 18:00:00,2016-10-24 18:20:00)","65.13","74.7 & 78.5 & 39.8 & 67.5"
"A","2","[2016-10-24 18:20:00,2016-10-24 18:40:00)","61.35","40.6 & 39.7 & 87.0 & 91.3 & 44.0 & 60.4 & 68.2 & 64.3 & 81.3 & 36.7"
"A","2","[2016-10-24 18:40:00,2016-10-24 19:00:00)","62.85","54.2 & 47.3 & 63.6 & 94.9 & 57.1 & 75.3 & 60.5 & 49.8"
"A","2","[2016-10-24 19:00:00,2016-10-24 19:20:00)","63.6","51.1 & 68.0 & 46.5 & 88.2 & 53.8 & 71.3 & 66.4"
"A","2","[2016-10-24 19:20:00,2016-10-24 19:40:00)","61.11","60.5 & 65.5 & 58.7 & 61.8 & 46.1 & 66.2 & 69.0"
"A","2","[2016-10-24 19:40:00,2016-10-24 20:00:00)","57.26","47.5 & 47.5 & 64.8 & 62.0 & 64.1 & 41.1 & 68.4 & 62.8"
"A","2","[2016-10-24 20:00:00,2016-10-24 20:20:00)","72.77","62.3 & 54.3 & 91.1 & 89.8 & 66.3"
"A","2","[2016-10-24 20:20:00,2016-10-24 20:40:00)","48.82","64.4 & 43.7 & 43.1 & 35.6 & 57.4"
"A","2","[2016-10-24 20:40:00,2016-10-24 21:00:00)","73.69","114.2 & 76.5 & 56.6 & 47.5"
"A","2","[2016-10-24 21:00:00,2016-10-24 21:20:00)","65.89","47.9 & 85.9 & 56.3 & 50.4 & 75.5 & 79.3"
"A","2","[2016-10-24 21:20:00,2016-10-24 21:40:00)","58.11","83.7 & 61.6 & 50.7 & 44.0 & 52.5 & 56.2"
"A","2","[2016-10-24 21:40:00,2016-10-24 22:00:00)","57.96","84.6 & 45.5 & 50.1 & 51.7"
"A","2","[2016-10-24 22:00:00,2016-10-24 22:20:00)","62.87","77.2 & 95.1 & 37.3 & 51.0 & 56.7 & 64.3 & 58.4"
"A","2","[2016-10-24 22:20:00,2016-10-24 22:40:00)","73.11","33.7 & 47.0 & 56.2 & 155.5"
"A","2","[2016-10-24 22:40:00,2016-10-24 23:00:00)","56.58","89.2 & 49.3 & 43.0 & 44.8"
"A","2","[2016-10-24 23:00:00,2016-10-24 23:20:00)","51.33","61.0 & 41.7"
"A","2","[2016-10-24 23:20:00,2016-10-24 23:40:00)","48.94","48.9"
"A","2","[2016-10-24 23:40:00,2016-10-25 00:00:00)","54.31","54.3"
"A","3","[2016-10-18 00:00:00,2016-10-18 00:20:00)","69.19","76.5 & 61.9"
"A","3","[2016-10-18 00:20:00,2016-10-18 00:40:00)","90.81","126.6 & 75.2 & 70.6"
"A","3","[2016-10-18 00:40:00,2016-10-18 01:00:00)","86.94","92.3 & 81.6"
"A","3","[2016-10-18 02:00:00,2016-10-18 02:20:00)","82.49","78.0 & 86.9"
"A","3","[2016-10-18 03:00:00,2016-10-18 03:20:00)","77.51","93.1 & 73.0 & 69.7 & 74.3"
"A","3","[2016-10-18 03:20:00,2016-10-18 03:40:00)","98.53","98.5"
"A","3","[2016-10-18 04:20:00,2016-10-18 04:40:00)","73.01","73.0"
"A","3","[2016-10-18 05:00:00,2016-10-18 05:20:00)","81.56","75.7 & 87.4"
"A","3","[2016-10-18 05:20:00,2016-10-18 05:40:00)","83.4","83.4"
"A","3","[2016-10-18 05:40:00,2016-10-18 06:00:00)","70.45","23.4 & 117.5"
"A","3","[2016-10-18 06:00:00,2016-10-18 06:20:00)","69.48","78.4 & 104.1 & 25.9"
"A","3","[2016-10-18 06:20:00,2016-10-18 06:40:00)","142.01","100.9 & 183.1"
"A","3","[2016-10-18 06:40:00,2016-10-18 07:00:00)","233.68","550.0 & 169.4 & 212.7 & 172.4 & 121.7 & 175.9"
"A","3","[2016-10-18 07:00:00,2016-10-18 07:20:00)","143.65","120.0 & 116.5 & 197.9 & 140.2"
"A","3","[2016-10-18 07:20:00,2016-10-18 07:40:00)","151.51","126.0 & 143.5 & 56.1 & 118.4 & 152.7 & 153.9 & 242.2 & 219.2"
"A","3","[2016-10-18 07:40:00,2016-10-18 08:00:00)","207.71","175.8 & 222.0 & 201.8 & 217.8 & 221.5 & 180.2 & 216.9 & 225.6"
"A","3","[2016-10-18 08:00:00,2016-10-18 08:20:00)","197.5","211.1 & 215.8 & 215.8 & 172.5 & 158.2 & 212.9 & 159.9 & 227.1 & 193.5 & 160.0 & 245.7"
"A","3","[2016-10-18 08:20:00,2016-10-18 08:40:00)","166.9","82.8 & 245.1 & 154.3 & 172.0 & 169.9 & 177.2"
"A","3","[2016-10-18 08:40:00,2016-10-18 09:00:00)","253.82","261.8 & 140.1 & 243.8 & 228.5 & 263.8 & 277.0 & 296.6 & 254.3 & 194.6 & 269.4 & 329.4 & 266.1 & 265.7 & 236.0 & 276.4 & 260.0 & 251.5"
"A","3","[2016-10-18 09:00:00,2016-10-18 09:20:00)","240.16","253.3 & 336.0 & 238.8 & 242.8 & 229.9 & 203.5 & 214.4 & 210.3 & 352.9 & 206.8 & 187.7 & 205.4"
"A","3","[2016-10-18 09:20:00,2016-10-18 09:40:00)","179.19","172.9 & 134.2 & 163.5 & 249.0 & 210.5 & 144.0 & 180.2"
"A","3","[2016-10-18 09:40:00,2016-10-18 10:00:00)","136.98","212.2 & 171.9 & 89.5 & 116.1 & 76.4 & 144.3 & 148.9 & 136.5"
"A","3","[2016-10-18 10:00:00,2016-10-18 10:20:00)","114.98","77.9 & 127.2 & 119.2 & 113.5 & 125.3 & 112.8 & 134.1 & 118.6 & 117.0 & 123.3 & 95.9"
"A","3","[2016-10-18 10:20:00,2016-10-18 10:40:00)","110.93","120.1 & 141.8 & 80.6 & 158.5 & 82.4 & 97.7 & 89.4 & 141.4 & 159.6 & 82.9 & 91.5 & 79.3 & 116.7"
"A","3","[2016-10-18 10:40:00,2016-10-18 11:00:00)","119.97","102.7 & 120.2 & 85.5 & 132.5 & 168.7 & 110.3"
"A","3","[2016-10-18 11:00:00,2016-10-18 11:20:00)","120.08","96.7 & 181.8 & 97.3 & 82.4 & 75.2 & 141.7 & 152.5 & 113.9 & 139.2"
"A","3","[2016-10-18 11:20:00,2016-10-18 11:40:00)","120.77","76.9 & 164.6"
"A","3","[2016-10-18 11:40:00,2016-10-18 12:00:00)","104.28","92.4 & 104.0 & 78.1 & 133.4 & 126.0 & 85.4 & 133.8 & 86.3 & 99.1"
"A","3","[2016-10-18 12:00:00,2016-10-18 12:20:00)","113.33","76.8 & 108.4 & 152.3 & 118.4 & 75.4 & 148.7"
"A","3","[2016-10-18 12:20:00,2016-10-18 12:40:00)","114.68","137.9 & 81.8 & 170.2 & 76.8 & 106.7"
"A","3","[2016-10-18 12:40:00,2016-10-18 13:00:00)","109.56","74.2 & 75.9 & 96.5 & 140.8 & 109.0 & 123.5 & 104.9 & 121.6 & 139.5"
"A","3","[2016-10-18 13:00:00,2016-10-18 13:20:00)","130.34","133.3 & 111.9 & 145.8"
"A","3","[2016-10-18 13:20:00,2016-10-18 13:40:00)","151.88","77.6 & 112.9 & 245.5 & 156.2 & 294.1 & 88.6 & 120.9 & 181.9 & 89.1"
"A","3","[2016-10-18 13:40:00,2016-10-18 14:00:00)","132.62","145.9 & 107.0 & 101.1 & 135.2 & 143.9 & 157.9 & 137.3"
"A","3","[2016-10-18 14:00:00,2016-10-18 14:20:00)","110.4","118.4 & 128.2 & 107.1 & 116.2 & 99.9 & 143.8 & 94.6 & 75.0"
"A","3","[2016-10-18 14:20:00,2016-10-18 14:40:00)","132.52","82.0 & 158.5 & 75.1 & 153.6 & 121.3 & 136.1 & 129.9 & 134.2 & 153.1 & 172.1 & 148.7 & 125.7"
"A","3","[2016-10-18 14:40:00,2016-10-18 15:00:00)","148.47","214.3 & 150.8 & 154.6 & 149.6 & 156.4 & 153.0 & 85.4 & 142.5 & 110.6 & 148.6 & 177.2 & 151.8 & 67.8 & 98.8 & 116.9 & 297.2"
"A","3","[2016-10-18 15:00:00,2016-10-18 15:20:00)","133.05","96.1 & 137.1 & 138.3 & 165.7 & 101.2 & 141.8 & 156.7 & 127.6"
"A","3","[2016-10-18 15:20:00,2016-10-18 15:40:00)","121.57","140.7 & 141.2 & 85.2 & 100.1 & 111.0 & 148.2 & 99.8 & 146.4"
"A","3","[2016-10-18 15:40:00,2016-10-18 16:00:00)","147.37","165.9 & 147.7 & 157.2 & 98.1 & 219.8 & 95.5"
"A","3","[2016-10-18 16:00:00,2016-10-18 16:20:00)","117.07","177.8 & 112.6 & 100.3 & 102.7 & 86.7 & 119.9 & 72.2 & 164.4"
"A","3","[2016-10-18 16:20:00,2016-10-18 16:40:00)","134.27","136.4 & 126.1 & 87.0 & 113.4 & 110.1 & 127.9 & 181.5 & 191.8"
"A","3","[2016-10-18 16:40:00,2016-10-18 17:00:00)","139.1","199.0 & 97.4 & 98.3 & 161.7"
"A","3","[2016-10-18 17:00:00,2016-10-18 17:20:00)","136.34","107.0 & 111.9 & 119.3 & 135.7 & 125.1 & 139.0 & 129.7 & 201.5 & 182.7 & 111.4"
"A","3","[2016-10-18 17:20:00,2016-10-18 17:40:00)","143.7","208.0 & 193.3 & 77.9 & 205.7 & 122.4 & 145.4 & 130.5 & 97.4 & 112.6"
"A","3","[2016-10-18 17:40:00,2016-10-18 18:00:00)","100.13","116.9 & 80.8 & 92.2 & 135.2 & 105.4 & 82.1 & 88.3"
"A","3","[2016-10-18 18:00:00,2016-10-18 18:20:00)","122.91","83.1 & 90.7 & 144.7 & 188.8 & 28.8 & 171.4 & 152.9"
"A","3","[2016-10-18 18:20:00,2016-10-18 18:40:00)","112.75","109.8 & 76.2 & 135.5 & 117.1 & 121.0 & 130.6 & 98.1 & 113.8"
"A","3","[2016-10-18 18:40:00,2016-10-18 19:00:00)","120.58","129.5 & 87.0 & 156.0 & 112.3 & 118.2"
"A","3","[2016-10-18 19:00:00,2016-10-18 19:20:00)","108.98","114.4 & 140.7 & 87.4 & 115.2 & 87.2"
"A","3","[2016-10-18 19:20:00,2016-10-18 19:40:00)","113.86","120.1 & 91.5 & 129.9"
"A","3","[2016-10-18 19:40:00,2016-10-18 20:00:00)","115.29","170.7 & 75.5 & 145.8 & 149.2 & 88.0 & 84.3 & 130.5 & 117.6 & 97.1 & 94.2"
"A","3","[2016-10-18 20:00:00,2016-10-18 20:20:00)","126.69","127.5 & 123.1 & 157.8 & 98.3"
"A","3","[2016-10-18 20:20:00,2016-10-18 20:40:00)","120.97","78.5 & 97.7 & 49.4 & 205.2 & 191.3 & 103.7"
"A","3","[2016-10-18 20:40:00,2016-10-18 21:00:00)","179.95","125.6 & 74.2 & 142.3 & 377.6"
"A","3","[2016-10-18 21:00:00,2016-10-18 21:20:00)","146.69","133.5 & 221.1 & 85.5"
"A","3","[2016-10-18 21:20:00,2016-10-18 21:40:00)","130.42","130.3 & 125.7 & 135.3"
"A","3","[2016-10-18 21:40:00,2016-10-18 22:00:00)","117.63","111.0 & 124.3"
"A","3","[2016-10-18 22:00:00,2016-10-18 22:20:00)","107.75","95.9 & 119.6"
"A","3","[2016-10-18 22:20:00,2016-10-18 22:40:00)","111.46","106.9 & 116.0"
"A","3","[2016-10-18 22:40:00,2016-10-18 23:00:00)","97.77","114.0 & 76.0 & 115.9 & 85.2"
"A","3","[2016-10-18 23:00:00,2016-10-18 23:20:00)","143.95","248.0 & 88.1 & 95.7"
"A","3","[2016-10-18 23:20:00,2016-10-18 23:40:00)","158.78","158.8"
