"intersection_id","tollgate_id","avg_all_route_speed","avg_last_link_speed"
B,1,2016-09-01 08:00:00,8.86,4.55
B,1,2016-09-01 08:20:00,7.47,8.76
B,1,2016-09-01 08:40:00,8.19,3.25
B,1,2016-09-01 09:00:00,8.5,9.37
B,1,2016-09-01 09:20:00,7.04,10.81
B,1,2016-09-01 09:40:00,8.37,7.62
B,1,2016-09-01 10:00:00,6.99,14.7
B,1,2016-09-01 10:20:00,6.18,14.58
B,1,2016-09-01 10:40:00,6.52,9.03
B,1,2016-09-01 11:20:00,7.43,11.11
B,1,2016-09-01 11:40:00,11.41,9.79
B,1,2016-09-01 12:00:00,10.13,8.43
B,1,2016-09-01 12:20:00,12.12,9.14
B,1,2016-09-01 13:00:00,5.19,6.62
B,1,2016-09-01 13:20:00,8.7,5.07
B,1,2016-09-01 13:40:00,6.93,19.23
B,1,2016-09-01 14:20:00,7.42,8.41
B,1,2016-09-01 14:40:00,8.55,11.97
B,1,2016-09-01 15:20:00,11.07,4.93
B,1,2016-09-01 16:00:00,8.04,4.77
B,1,2016-09-01 16:20:00,8.06,13.6
B,1,2016-09-01 17:00:00,9.94,21.85
B,1,2016-09-01 17:40:00,9.88,6.15
B,1,2016-09-01 18:40:00,6.44,6.11
B,1,2016-09-01 19:00:00,9.43,6.24
B,1,2016-09-01 20:00:00,6.7,3.46
B,1,2016-09-01 20:40:00,7.3,7.41
B,1,2016-09-01 21:00:00,6.83,10.1
B,1,2016-09-01 22:40:00,7.34,13.33
B,1,2016-09-02 00:00:00,9.03,9.06
B,1,2016-09-02 00:20:00,12.49,7.3
B,1,2016-09-02 00:40:00,9.82,9.25
B,1,2016-09-02 03:40:00,5.46,1.71
B,1,2016-09-02 05:00:00,10.6,6.41
B,1,2016-09-02 06:00:00,6.24,7.0
B,1,2016-09-02 06:20:00,8.57,4.78
B,1,2016-09-02 06:40:00,8.58,13.27
B,1,2016-09-02 07:40:00,8.27,3.98
B,1,2016-09-02 08:00:00,1.94,12.8
B,1,2016-09-02 08:20:00,6.22,13.33
B,1,2016-09-02 08:40:00,7.06,7.9
B,1,2016-09-02 09:00:00,5.36,11.11
B,1,2016-09-02 10:00:00,8.85,5.39
B,1,2016-09-02 10:20:00,6.63,11.16
B,1,2016-09-02 10:40:00,7.52,5.52
B,1,2016-09-02 12:20:00,8.59,6.66
B,1,2016-09-02 12:40:00,8.62,10.88
B,1,2016-09-02 13:20:00,4.78,6.03
B,1,2016-09-02 13:40:00,7.63,6.6
B,1,2016-09-02 14:00:00,7.31,3.04
B,1,2016-09-02 14:20:00,6.4,16.07
B,1,2016-09-02 15:40:00,5.33,3.0
B,1,2016-09-02 16:00:00,7.8,8.88
B,1,2016-09-02 18:00:00,6.74,14.68
B,1,2016-09-02 19:00:00,8.08,5.43
B,1,2016-09-02 19:40:00,7.62,5.01
B,1,2016-09-02 20:20:00,5.08,2.79
B,1,2016-09-02 20:40:00,9.43,15.86
B,1,2016-09-02 21:20:00,2.54,8.59
B,1,2016-09-02 22:40:00,9.0,8.35
B,1,2016-09-02 23:00:00,9.84,9.96
B,1,2016-09-03 00:00:00,7.13,5.51
B,1,2016-09-03 00:40:00,7.02,11.09
B,1,2016-09-03 01:20:00,8.17,11.5
B,1,2016-09-03 01:40:00,11.95,30.7
B,1,2016-09-03 02:00:00,9.09,19.7
B,1,2016-09-03 04:20:00,9.27,10.61
B,1,2016-09-03 05:00:00,8.82,5.75
B,1,2016-09-03 05:40:00,7.52,23.26
B,1,2016-09-03 06:20:00,7.65,3.04
B,1,2016-09-03 06:40:00,12.17,10.08
B,1,2016-09-03 07:00:00,6.76,11.57
B,1,2016-09-03 07:20:00,7.62,12.96
B,1,2016-09-03 07:40:00,8.45,7.64
B,1,2016-09-03 08:00:00,4.46,17.78
B,1,2016-09-03 08:20:00,7.32,20.85
B,1,2016-09-03 08:40:00,8.13,6.36
B,1,2016-09-03 09:00:00,10.09,10.59
B,1,2016-09-03 09:20:00,6.01,9.43
B,1,2016-09-03 10:00:00,6.58,10.03
B,1,2016-09-03 10:20:00,4.63,1.37
B,1,2016-09-03 11:20:00,8.3,9.87
B,1,2016-09-03 11:40:00,8.45,8.38
B,1,2016-09-03 12:20:00,10.02,11.03
B,1,2016-09-03 13:40:00,7.46,13.02
B,1,2016-09-03 14:00:00,7.04,6.99
B,1,2016-09-03 14:20:00,7.57,14.03
B,1,2016-09-03 14:40:00,6.54,16.69
B,1,2016-09-03 15:00:00,8.67,21.52
B,1,2016-09-03 15:20:00,9.7,4.86
B,1,2016-09-03 16:00:00,5.8,6.11
B,1,2016-09-03 16:20:00,13.27,13.26
B,1,2016-09-03 18:20:00,7.85,6.37
B,1,2016-09-03 18:40:00,8.11,10.08
B,1,2016-09-03 19:00:00,7.91,5.01
B,1,2016-09-03 20:20:00,9.55,4.36
B,1,2016-09-03 21:20:00,8.71,12.02
B,1,2016-09-03 22:00:00,8.78,3.03
B,1,2016-09-04 06:40:00,8.0,5.76
B,1,2016-09-04 07:00:00,6.57,13.24
B,1,2016-09-04 07:20:00,8.71,19.88
B,1,2016-09-04 08:00:00,7.83,20.96
B,1,2016-09-04 08:20:00,8.77,7.74
B,1,2016-09-04 08:40:00,10.09,8.39
B,1,2016-09-04 09:20:00,7.41,11.38
B,1,2016-09-04 09:40:00,6.71,9.05
B,1,2016-09-04 10:20:00,8.27,8.33
B,1,2016-09-04 11:40:00,8.79,16.2
B,1,2016-09-04 12:00:00,7.04,6.38
B,1,2016-09-04 12:20:00,8.19,7.89
B,1,2016-09-04 13:40:00,10.76,29.95
B,1,2016-09-04 14:00:00,8.83,9.62
B,1,2016-09-04 14:20:00,10.68,15.94
B,1,2016-09-04 15:00:00,7.8,6.06
B,1,2016-09-04 16:20:00,7.38,3.77
B,1,2016-09-04 18:00:00,6.37,18.69
B,1,2016-09-04 20:00:00,7.23,16.82
B,1,2016-09-04 23:00:00,6.68,2.18
B,1,2016-09-05 02:00:00,4.83,15.74
B,1,2016-09-05 05:00:00,9.06,3.93
B,1,2016-09-05 06:40:00,4.43,1.81
B,1,2016-09-05 07:00:00,8.36,4.34
B,1,2016-09-05 07:20:00,10.04,5.19
B,1,2016-09-05 08:00:00,9.49,12.6
B,1,2016-09-05 08:20:00,10.95,17.58
B,1,2016-09-05 08:40:00,7.13,4.35
B,1,2016-09-05 09:00:00,8.83,16.78
B,1,2016-09-05 09:20:00,8.78,4.06
B,1,2016-09-05 09:40:00,9.79,4.52
B,1,2016-09-05 10:00:00,7.52,2.31
B,1,2016-09-05 10:20:00,10.2,10.98
B,1,2016-09-05 10:40:00,9.68,5.8
B,1,2016-09-05 11:00:00,9.45,22.28
B,1,2016-09-05 11:20:00,5.11,5.41
B,1,2016-09-05 11:40:00,12.03,7.48
B,1,2016-09-05 12:00:00,7.4,3.51
B,1,2016-09-05 12:20:00,8.46,5.57
B,1,2016-09-05 12:40:00,8.47,8.52
B,1,2016-09-05 13:00:00,11.28,6.5
B,1,2016-09-05 13:20:00,9.57,9.13
B,1,2016-09-05 13:40:00,8.7,6.11
B,1,2016-09-05 14:00:00,7.76,8.57
B,1,2016-09-05 15:00:00,9.33,9.83
B,1,2016-09-05 15:20:00,10.17,5.39
B,1,2016-09-05 15:40:00,7.47,13.24
B,1,2016-09-05 16:00:00,9.16,39.24
B,1,2016-09-05 16:20:00,8.76,4.15
B,1,2016-09-05 17:40:00,10.16,37.8
B,1,2016-09-05 18:00:00,10.76,5.69
B,1,2016-09-05 18:40:00,6.34,2.86
B,1,2016-09-05 19:00:00,6.68,16.27
B,1,2016-09-05 21:00:00,6.84,11.0
B,1,2016-09-05 21:40:00,6.75,11.08
B,1,2016-09-06 03:00:00,7.06,3.26
B,1,2016-09-06 06:20:00,11.05,5.09
B,1,2016-09-06 06:40:00,3.84,1.34
B,1,2016-09-06 07:00:00,6.18,6.92
B,1,2016-09-06 08:20:00,10.68,6.59
B,1,2016-09-06 08:40:00,10.69,18.53
B,1,2016-09-06 09:20:00,7.52,4.94
B,1,2016-09-06 10:00:00,9.05,11.65
B,1,2016-09-06 11:00:00,6.45,3.49
B,1,2016-09-06 11:40:00,7.24,4.59
B,1,2016-09-06 12:20:00,9.41,7.48
B,1,2016-09-06 13:20:00,11.83,19.41
B,1,2016-09-06 14:00:00,7.97,23.72
B,1,2016-09-06 14:20:00,7.58,9.45
B,1,2016-09-06 15:00:00,11.87,10.17
B,1,2016-09-06 15:20:00,7.81,6.13
B,1,2016-09-06 16:40:00,6.91,6.38
B,1,2016-09-06 17:00:00,8.54,15.26
B,1,2016-09-06 17:40:00,7.12,9.72
B,1,2016-09-06 18:00:00,7.2,6.29
B,1,2016-09-06 19:00:00,5.59,5.24
B,1,2016-09-06 20:40:00,7.87,3.76
B,1,2016-09-06 21:00:00,7.31,7.1
B,1,2016-09-06 21:40:00,9.91,4.52
B,1,2016-09-06 22:20:00,7.95,7.88
B,1,2016-09-07 00:00:00,7.72,33.64
B,1,2016-09-07 00:20:00,4.62,1.66
B,1,2016-09-07 01:00:00,7.38,21.25
B,1,2016-09-07 03:00:00,6.48,3.46
B,1,2016-09-07 04:20:00,7.74,6.82
B,1,2016-09-07 05:00:00,7.92,16.61
B,1,2016-09-07 05:20:00,9.66,15.35
B,1,2016-09-07 06:40:00,9.46,7.66
B,1,2016-09-07 07:00:00,5.5,4.93
B,1,2016-09-07 07:20:00,7.01,4.34
B,1,2016-09-07 07:40:00,6.82,6.45
B,1,2016-09-07 08:00:00,8.09,7.03
B,1,2016-09-07 09:00:00,7.14,5.8
B,1,2016-09-07 09:20:00,5.69,11.36
B,1,2016-09-07 09:40:00,7.73,5.27
B,1,2016-09-07 10:00:00,6.7,4.56
B,1,2016-09-07 10:20:00,4.41,4.48
B,1,2016-09-07 11:00:00,7.9,10.93
B,1,2016-09-07 11:20:00,6.42,6.87
B,1,2016-09-07 11:40:00,12.64,19.56
B,1,2016-09-07 12:00:00,11.02,7.38
B,1,2016-09-07 12:20:00,6.24,4.89
B,1,2016-09-07 13:00:00,6.21,6.18
B,1,2016-09-07 13:20:00,7.44,11.42
B,1,2016-09-07 13:40:00,8.79,5.98
B,1,2016-09-07 14:00:00,7.22,7.6
B,1,2016-09-07 14:20:00,7.32,7.97
B,1,2016-09-07 14:40:00,7.33,4.49
B,1,2016-09-07 15:20:00,8.31,12.23
B,1,2016-09-07 15:40:00,6.72,4.36
B,1,2016-09-07 16:00:00,7.2,3.7
B,1,2016-09-07 16:20:00,9.18,9.96
B,1,2016-09-07 17:00:00,7.97,6.15
B,1,2016-09-07 17:20:00,8.17,4.58
B,1,2016-09-07 17:40:00,6.53,3.98
B,1,2016-09-07 18:00:00,7.02,3.52
B,1,2016-09-07 19:00:00,7.37,5.45
B,1,2016-09-07 19:20:00,5.51,2.4
B,1,2016-09-07 19:40:00,6.78,10.27
B,1,2016-09-07 20:20:00,8.71,4.08
B,1,2016-09-07 21:20:00,5.87,3.01
B,1,2016-09-08 03:20:00,7.59,4.77
B,1,2016-09-08 06:00:00,10.9,5.69
B,1,2016-09-08 06:20:00,9.28,10.26
B,1,2016-09-08 06:40:00,8.13,6.87
B,1,2016-09-08 07:00:00,8.42,10.63
B,1,2016-09-08 07:20:00,7.21,9.75
B,1,2016-09-08 07:40:00,6.96,12.84
B,1,2016-09-08 08:00:00,8.43,9.31
B,1,2016-09-08 08:20:00,6.9,10.15
B,1,2016-09-08 09:00:00,8.44,6.76
B,1,2016-09-08 09:20:00,2.06,0.46
B,1,2016-09-08 09:40:00,7.34,6.03
B,1,2016-09-08 10:20:00,6.9,5.8
B,1,2016-09-08 10:40:00,10.45,16.82
B,1,2016-09-08 11:00:00,8.66,26.45
B,1,2016-09-08 11:20:00,6.08,11.09
B,1,2016-09-08 11:40:00,8.18,4.43
B,1,2016-09-08 12:00:00,7.43,11.45
B,1,2016-09-08 12:20:00,7.01,13.04
B,1,2016-09-08 12:40:00,8.18,12.33
B,1,2016-09-08 13:00:00,7.17,6.21
B,1,2016-09-08 13:20:00,6.54,6.08
B,1,2016-09-08 13:40:00,6.61,11.43
B,1,2016-09-08 14:00:00,6.37,9.06
B,1,2016-09-08 14:20:00,7.41,11.98
B,1,2016-09-08 14:40:00,6.04,13.45
B,1,2016-09-08 15:00:00,8.01,5.75
B,1,2016-09-08 15:20:00,6.58,6.35
B,1,2016-09-08 15:40:00,6.33,7.21
B,1,2016-09-08 16:00:00,7.56,9.26
B,1,2016-09-08 16:20:00,6.91,9.1
B,1,2016-09-08 17:00:00,7.23,8.86
B,1,2016-09-08 17:20:00,5.61,13.09
B,1,2016-09-08 18:00:00,1.81,14.06
B,1,2016-09-08 18:20:00,4.89,4.64
B,1,2016-09-08 18:40:00,2.78,1.16
B,1,2016-09-08 19:20:00,5.83,4.32
B,1,2016-09-08 20:00:00,7.43,6.06
B,1,2016-09-08 20:40:00,8.35,10.03
B,1,2016-09-08 21:00:00,8.67,14.4
B,1,2016-09-08 21:20:00,8.54,8.2
B,1,2016-09-08 21:40:00,7.0,6.18
B,1,2016-09-08 23:00:00,4.98,4.99
B,1,2016-09-09 04:20:00,7.05,3.48
B,1,2016-09-09 04:40:00,8.75,5.79
B,1,2016-09-09 05:00:00,10.25,4.22
B,1,2016-09-09 06:20:00,8.5,9.22
B,1,2016-09-09 06:40:00,7.23,8.15
B,1,2016-09-09 07:00:00,6.44,9.67
B,1,2016-09-09 07:20:00,7.32,8.36
B,1,2016-09-09 07:40:00,6.95,3.42
B,1,2016-09-09 08:00:00,9.15,11.22
B,1,2016-09-09 08:20:00,7.38,7.63
B,1,2016-09-09 08:40:00,6.77,11.1
B,1,2016-09-09 09:00:00,6.08,3.64
B,1,2016-09-09 09:20:00,8.42,9.87
B,1,2016-09-09 09:40:00,6.47,7.27
B,1,2016-09-09 10:00:00,5.85,2.82
B,1,2016-09-09 10:20:00,5.91,5.07
B,1,2016-09-09 10:40:00,6.26,6.82
B,1,2016-09-09 11:00:00,7.5,6.3
B,1,2016-09-09 11:20:00,8.98,4.69
B,1,2016-09-09 11:40:00,5.71,9.42
B,1,2016-09-09 12:00:00,6.84,5.72
B,1,2016-09-09 12:20:00,7.41,6.78
B,1,2016-09-09 12:40:00,8.1,7.0
B,1,2016-09-09 13:00:00,5.23,6.86
B,1,2016-09-09 13:20:00,6.38,10.65
B,1,2016-09-09 13:40:00,6.7,7.68
B,1,2016-09-09 14:00:00,5.97,8.26
B,1,2016-09-09 14:20:00,5.11,4.12
B,1,2016-09-09 14:40:00,6.62,11.56
B,1,2016-09-09 15:00:00,4.7,5.61
B,1,2016-09-09 15:20:00,6.37,7.67
B,1,2016-09-09 15:40:00,7.3,5.73
B,1,2016-09-09 16:00:00,7.38,7.12
B,1,2016-09-09 16:20:00,5.29,4.53
B,1,2016-09-09 16:40:00,6.31,6.17
B,1,2016-09-09 17:00:00,6.54,5.74
B,1,2016-09-09 17:40:00,8.88,5.06
B,1,2016-09-09 18:00:00,6.74,3.92
B,1,2016-09-09 18:20:00,5.28,2.56
B,1,2016-09-09 19:00:00,5.4,6.8
B,1,2016-09-09 19:20:00,4.89,5.94
B,1,2016-09-09 19:40:00,8.03,6.2
B,1,2016-09-09 20:00:00,6.67,3.78
B,1,2016-09-09 21:00:00,8.94,9.08
B,1,2016-09-09 22:00:00,7.11,9.97
B,1,2016-09-09 22:20:00,6.35,23.55
B,1,2016-09-09 23:20:00,7.61,3.71
B,1,2016-09-09 23:40:00,11.36,6.2
B,1,2016-09-10 01:20:00,10.65,5.73
B,1,2016-09-10 05:20:00,8.65,14.94
B,1,2016-09-10 06:40:00,8.12,6.93
B,1,2016-09-10 07:00:00,5.5,5.27
B,1,2016-09-10 07:40:00,6.08,7.6
B,1,2016-09-10 08:00:00,7.23,6.98
B,1,2016-09-10 08:20:00,6.23,8.39
B,1,2016-09-10 08:40:00,7.19,13.51
B,1,2016-09-10 09:00:00,14.05,12.55
B,1,2016-09-10 09:20:00,6.87,16.26
B,1,2016-09-10 09:40:00,6.32,10.01
B,1,2016-09-10 10:00:00,7.11,11.54
B,1,2016-09-10 10:20:00,4.53,5.12
B,1,2016-09-10 10:40:00,4.64,4.79
B,1,2016-09-10 11:00:00,4.21,4.04
B,1,2016-09-10 11:20:00,4.96,6.0
B,1,2016-09-10 11:40:00,7.39,6.47
B,1,2016-09-10 12:00:00,8.83,9.03
B,1,2016-09-10 12:20:00,6.55,6.21
B,1,2016-09-10 12:40:00,6.79,15.27
B,1,2016-09-10 13:00:00,5.61,8.08
B,1,2016-09-10 13:20:00,5.51,6.2
B,1,2016-09-10 13:40:00,2.95,5.07
B,1,2016-09-10 14:00:00,6.17,8.86
B,1,2016-09-10 14:20:00,4.73,8.29
B,1,2016-09-10 14:40:00,5.83,6.32
B,1,2016-09-10 15:00:00,4.23,4.09
B,1,2016-09-10 15:20:00,4.26,6.3
B,1,2016-09-10 15:40:00,5.46,4.9
B,1,2016-09-10 16:00:00,5.49,7.81
B,1,2016-09-10 16:20:00,5.15,8.58
B,1,2016-09-10 16:40:00,3.47,5.98
B,1,2016-09-10 17:00:00,5.21,7.18
B,1,2016-09-10 17:20:00,3.68,3.54
B,1,2016-09-10 17:40:00,3.88,9.71
B,1,2016-09-10 18:00:00,3.75,4.5
B,1,2016-09-10 18:20:00,5.24,4.68
B,1,2016-09-10 18:40:00,5.99,6.74
B,1,2016-09-10 19:00:00,4.79,5.08
B,1,2016-09-10 19:20:00,4.22,1.73
B,1,2016-09-10 19:40:00,9.71,11.36
B,1,2016-09-10 20:00:00,7.71,7.2
B,1,2016-09-10 20:20:00,5.65,14.75
B,1,2016-09-10 20:40:00,4.49,4.31
B,1,2016-09-10 21:00:00,4.51,2.52
B,1,2016-09-10 21:20:00,5.57,7.22
B,1,2016-09-10 22:20:00,6.63,6.93
B,1,2016-09-11 00:00:00,5.83,11.16
B,1,2016-09-11 06:00:00,8.97,9.28
B,1,2016-09-11 06:20:00,5.51,6.2
B,1,2016-09-11 06:40:00,8.11,10.33
B,1,2016-09-11 07:00:00,7.09,4.13
B,1,2016-09-11 07:20:00,6.78,11.89
B,1,2016-09-11 07:40:00,6.58,17.87
B,1,2016-09-11 08:20:00,7.42,5.68
B,1,2016-09-11 08:40:00,5.61,5.38
B,1,2016-09-11 09:00:00,6.11,4.18
B,1,2016-09-11 09:20:00,6.91,5.41
B,1,2016-09-11 09:40:00,7.54,14.95
B,1,2016-09-11 10:00:00,7.15,5.92
B,1,2016-09-11 10:20:00,5.72,6.06
B,1,2016-09-11 10:40:00,5.57,12.26
B,1,2016-09-11 11:00:00,6.58,8.12
B,1,2016-09-11 11:40:00,5.8,3.88
B,1,2016-09-11 12:00:00,8.58,4.5
B,1,2016-09-11 12:20:00,7.34,8.19
B,1,2016-09-11 12:40:00,6.29,5.38
B,1,2016-09-11 13:00:00,6.09,4.4
B,1,2016-09-11 13:20:00,4.59,7.48
B,1,2016-09-11 13:40:00,4.86,4.43
B,1,2016-09-11 14:00:00,4.78,4.39
B,1,2016-09-11 14:20:00,4.56,5.36
B,1,2016-09-11 14:40:00,4.75,4.22
B,1,2016-09-11 15:00:00,4.74,7.98
B,1,2016-09-11 15:20:00,5.24,8.62
B,1,2016-09-11 15:40:00,5.28,6.57
B,1,2016-09-11 16:00:00,4.33,7.27
B,1,2016-09-11 16:20:00,4.66,7.54
B,1,2016-09-11 16:40:00,6.52,5.07
B,1,2016-09-11 17:00:00,6.17,8.33
B,1,2016-09-11 17:20:00,3.27,3.05
B,1,2016-09-11 17:40:00,5.62,4.47
B,1,2016-09-11 18:00:00,5.31,6.45
B,1,2016-09-11 18:40:00,2.05,5.8
B,1,2016-09-11 19:00:00,2.71,4.29
B,1,2016-09-11 19:20:00,4.35,8.21
B,1,2016-09-11 19:40:00,7.93,5.23
B,1,2016-09-11 20:20:00,4.26,10.55
B,1,2016-09-11 20:40:00,4.11,1.34
B,1,2016-09-11 21:00:00,9.36,5.82
B,1,2016-09-11 22:00:00,6.47,12.1
B,1,2016-09-11 23:20:00,10.19,9.21
B,1,2016-09-12 01:40:00,8.75,3.53
B,1,2016-09-12 05:20:00,6.12,34.53
B,1,2016-09-12 06:00:00,8.94,8.56
B,1,2016-09-12 06:40:00,6.88,4.9
B,1,2016-09-12 07:00:00,6.52,4.56
B,1,2016-09-12 07:20:00,4.24,11.38
B,1,2016-09-12 07:40:00,4.66,3.43
B,1,2016-09-12 08:00:00,7.08,9.09
B,1,2016-09-12 08:20:00,6.47,4.04
B,1,2016-09-12 08:40:00,7.27,5.78
B,1,2016-09-12 09:00:00,6.59,8.7
B,1,2016-09-12 09:20:00,4.99,5.7
B,1,2016-09-12 09:40:00,9.15,8.6
B,1,2016-09-12 10:00:00,7.81,6.07
B,1,2016-09-12 10:20:00,4.88,5.84
B,1,2016-09-12 10:40:00,8.52,6.93
B,1,2016-09-12 11:20:00,10.08,6.99
B,1,2016-09-12 12:00:00,7.86,8.46
B,1,2016-09-12 12:20:00,7.7,10.26
B,1,2016-09-12 12:40:00,7.42,7.09
B,1,2016-09-12 13:00:00,7.68,12.78
B,1,2016-09-12 13:20:00,6.53,4.14
B,1,2016-09-12 13:40:00,6.19,4.66
B,1,2016-09-12 14:00:00,5.59,7.04
B,1,2016-09-12 14:20:00,5.89,2.85
B,1,2016-09-12 14:40:00,7.02,6.79
B,1,2016-09-12 15:00:00,9.2,8.67
B,1,2016-09-12 15:20:00,7.26,5.46
B,1,2016-09-12 15:40:00,6.7,6.7
B,1,2016-09-12 16:00:00,7.1,7.37
B,1,2016-09-12 16:20:00,5.89,2.56
B,1,2016-09-12 16:40:00,6.39,11.68
B,1,2016-09-12 17:00:00,7.31,7.03
B,1,2016-09-12 17:20:00,11.4,24.19
B,1,2016-09-12 18:00:00,7.68,5.54
B,1,2016-09-12 18:20:00,5.73,4.86
B,1,2016-09-12 18:40:00,4.22,2.06
B,1,2016-09-12 19:00:00,3.79,4.31
B,1,2016-09-12 19:20:00,4.66,3.88
B,1,2016-09-12 20:00:00,7.59,3.97
B,1,2016-09-12 21:00:00,7.5,5.85
B,1,2016-09-12 21:20:00,6.62,6.13
B,1,2016-09-12 21:40:00,8.28,3.26
B,1,2016-09-12 22:00:00,5.64,5.88
B,1,2016-09-13 00:00:00,10.38,23.61
B,1,2016-09-13 02:00:00,4.81,4.69
B,1,2016-09-13 03:40:00,11.09,7.99
B,1,2016-09-13 04:20:00,8.97,4.88
B,1,2016-09-13 06:00:00,6.95,11.8
B,1,2016-09-13 06:20:00,7.88,5.52
B,1,2016-09-13 06:40:00,9.69,9.01
B,1,2016-09-13 07:00:00,6.37,6.91
B,1,2016-09-13 07:20:00,6.32,11.71
B,1,2016-09-13 07:40:00,7.37,10.73
B,1,2016-09-13 08:00:00,6.13,4.02
B,1,2016-09-13 08:20:00,7.79,5.46
B,1,2016-09-13 08:40:00,7.09,6.05
B,1,2016-09-13 09:00:00,7.01,9.78
B,1,2016-09-13 09:20:00,7.96,10.22
B,1,2016-09-13 09:40:00,8.34,7.04
B,1,2016-09-13 10:00:00,8.12,5.78
B,1,2016-09-13 10:40:00,7.18,12.55
B,1,2016-09-13 11:00:00,15.07,9.94
B,1,2016-09-13 11:40:00,8.12,12.04
B,1,2016-09-13 12:00:00,6.6,7.31
B,1,2016-09-13 12:20:00,10.46,10.32
B,1,2016-09-13 12:40:00,7.53,8.2
B,1,2016-09-13 13:00:00,5.41,6.55
B,1,2016-09-13 13:20:00,9.45,10.05
B,1,2016-09-13 13:40:00,5.39,8.19
B,1,2016-09-13 14:00:00,6.02,5.37
B,1,2016-09-13 14:20:00,8.97,6.41
B,1,2016-09-13 14:40:00,7.55,5.93
B,1,2016-09-13 15:00:00,5.32,3.57
B,1,2016-09-13 15:20:00,6.86,17.91
B,1,2016-09-13 15:40:00,5.93,19.09
B,1,2016-09-13 16:00:00,10.59,31.58
B,1,2016-09-13 16:20:00,7.41,10.43
B,1,2016-09-13 16:40:00,6.87,3.21
B,1,2016-09-13 17:00:00,6.04,4.24
B,1,2016-09-13 17:20:00,6.26,6.9
B,1,2016-09-13 17:40:00,3.93,4.01
B,1,2016-09-13 18:00:00,3.88,5.71
B,1,2016-09-13 18:20:00,2.8,3.87
B,1,2016-09-13 19:20:00,5.22,2.88
B,1,2016-09-13 19:40:00,6.5,14.08
B,1,2016-09-13 20:00:00,8.72,11.83
B,1,2016-09-13 21:20:00,6.86,5.02
B,1,2016-09-13 21:40:00,6.9,5.56
B,1,2016-09-13 23:20:00,7.27,2.94
B,1,2016-09-14 03:20:00,10.04,6.05
B,1,2016-09-14 05:20:00,9.56,12.12
B,1,2016-09-14 06:20:00,4.44,3.89
B,1,2016-09-14 06:40:00,7.3,7.16
B,1,2016-09-14 07:00:00,8.21,7.45
B,1,2016-09-14 07:40:00,5.08,3.15
B,1,2016-09-14 08:00:00,7.09,6.59
B,1,2016-09-14 08:20:00,6.52,5.67
B,1,2016-09-14 08:40:00,6.67,13.21
B,1,2016-09-14 09:00:00,13.58,16.36
B,1,2016-09-14 09:20:00,5.14,12.14
B,1,2016-09-14 09:40:00,7.4,4.12
B,1,2016-09-14 10:00:00,4.89,6.31
B,1,2016-09-14 10:20:00,6.62,8.57
B,1,2016-09-14 10:40:00,9.92,7.28
B,1,2016-09-14 11:00:00,6.68,5.88
B,1,2016-09-14 11:20:00,6.62,5.05
B,1,2016-09-14 11:40:00,7.2,7.57
B,1,2016-09-14 12:00:00,6.06,6.42
B,1,2016-09-14 12:20:00,6.96,15.32
B,1,2016-09-14 12:40:00,7.14,3.0
B,1,2016-09-14 13:00:00,6.08,5.42
B,1,2016-09-14 13:20:00,7.87,4.76
B,1,2016-09-14 13:40:00,6.87,11.73
B,1,2016-09-14 14:00:00,6.2,5.8
B,1,2016-09-14 14:20:00,9.29,11.7
B,1,2016-09-14 14:40:00,3.59,0.92
B,1,2016-09-14 15:00:00,6.98,6.07
B,1,2016-09-14 15:20:00,4.96,5.95
B,1,2016-09-14 15:40:00,7.57,11.53
B,1,2016-09-14 16:00:00,6.11,4.22
B,1,2016-09-14 16:20:00,5.92,5.43
B,1,2016-09-14 16:40:00,5.27,5.54
B,1,2016-09-14 17:00:00,5.34,4.79
B,1,2016-09-14 17:20:00,4.45,10.8
B,1,2016-09-14 17:40:00,2.75,4.13
B,1,2016-09-14 18:00:00,3.63,7.67
B,1,2016-09-14 18:20:00,2.91,3.12
B,1,2016-09-14 18:40:00,2.86,5.35
B,1,2016-09-14 19:00:00,4.12,3.76
B,1,2016-09-14 19:20:00,4.68,7.11
B,1,2016-09-14 19:40:00,3.59,8.26
B,1,2016-09-14 20:00:00,4.86,9.38
B,1,2016-09-14 20:20:00,5.16,7.8
B,1,2016-09-14 20:40:00,7.4,4.02
B,1,2016-09-14 21:00:00,7.44,8.65
B,1,2016-09-14 21:40:00,8.43,5.07
B,1,2016-09-14 22:00:00,5.89,8.27
B,1,2016-09-14 23:00:00,6.23,3.22
B,1,2016-09-15 00:00:00,8.14,18.34
B,1,2016-09-15 00:40:00,7.01,4.96
B,1,2016-09-15 02:00:00,5.74,5.99
B,1,2016-09-15 02:40:00,8.76,5.6
B,1,2016-09-15 05:20:00,7.07,17.89
B,1,2016-09-15 05:40:00,8.48,7.66
B,1,2016-09-15 06:00:00,8.48,7.98
B,1,2016-09-15 06:40:00,9.98,24.98
B,1,2016-09-15 07:00:00,7.09,38.4
B,1,2016-09-15 07:20:00,7.88,7.28
B,1,2016-09-15 08:00:00,6.79,10.64
B,1,2016-09-15 08:20:00,6.49,4.41
B,1,2016-09-15 08:40:00,5.59,5.23
B,1,2016-09-15 09:00:00,4.95,2.63
B,1,2016-09-15 09:20:00,8.14,7.54
B,1,2016-09-15 09:40:00,6.08,5.51
B,1,2016-09-15 10:00:00,5.69,13.17
