volume,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,SSD,is_workday
126,13,40,6,42,1013.8,353.0,4.3,22.7,77.0,0.0,65.4928120412556,2
126,14,0,6,43,1013.8,353.0,4.3,22.7,77.0,0.0,65.4928120412556,2
125,14,20,6,44,1013.8,353.0,4.3,22.7,77.0,0.0,65.4928120412556,2
143,14,40,6,45,1013.8,353.0,4.3,22.7,77.0,0.0,65.4928120412556,2
138,15,0,6,46,1014.7,7.0,2.1,21.9,80.0,0.0,71.35673856277057,2
109,15,20,6,47,1014.7,7.0,2.1,21.9,80.0,0.0,71.35673856277057,2
109,15,40,6,48,1014.7,7.0,2.1,21.9,80.0,0.0,71.35673856277057,2
144,16,0,6,49,1014.7,7.0,2.1,21.9,80.0,0.0,71.35673856277057,2
127,16,20,6,50,1014.7,7.0,2.1,21.9,80.0,0.0,71.35673856277057,2
133,16,40,6,51,1014.7,7.0,2.1,21.9,80.0,0.0,71.35673856277057,2
132,17,0,6,52,1014.7,7.0,2.1,21.9,80.0,0.0,71.35673856277057,2
116,17,20,6,53,1014.7,7.0,2.1,21.9,80.0,0.0,71.35673856277057,2
120,17,40,6,54,1014.7,7.0,2.1,21.9,80.0,0.0,71.35673856277057,2
105,18,0,6,55,1014.5,344.0,2.0,21.3,83.0,0.0,70.86947960675106,2
93,18,20,6,56,1014.5,344.0,2.0,21.3,83.0,0.0,70.86947960675106,2
80,18,40,6,57,1014.5,344.0,2.0,21.3,83.0,0.0,70.86947960675106,2
81,19,0,6,58,1014.5,344.0,2.0,21.3,83.0,0.0,70.86947960675106,2
74,19,20,6,59,1014.5,344.0,2.0,21.3,83.0,0.0,70.86947960675106,2
76,19,40,6,60,1014.5,344.0,2.0,21.3,83.0,0.0,70.86947960675106,2
59,20,0,6,61,1014.5,344.0,2.0,21.3,83.0,0.0,70.86947960675106,2
56,20,20,6,62,1014.5,344.0,2.0,21.3,83.0,0.0,70.86947960675106,2
50,20,40,6,63,1014.5,344.0,2.0,21.3,83.0,0.0,70.86947960675106,2
42,21,0,6,64,1014.2,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
39,21,20,6,65,1014.2,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
32,21,40,6,66,1014.2,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
31,22,0,6,67,1014.2,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
26,22,20,6,68,1014.2,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
16,22,40,6,69,1014.2,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
17,23,0,6,70,1014.2,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
21,23,20,6,71,1014.2,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
17,23,40,6,72,1014.2,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
17,0,0,0,1,1015.6,35.0,2.1,20.1,80.0,0.0,67.91276035341366,1
21,0,20,0,2,1015.6,35.0,2.1,20.1,80.0,0.0,67.91276035341366,1
18,0,40,0,3,1015.6,35.0,2.1,20.1,80.0,0.0,67.91276035341366,1
23,1,0,0,4,1015.6,35.0,2.1,20.1,80.0,0.0,67.91276035341366,1
19,1,20,0,5,1015.6,35.0,2.1,20.1,80.0,0.0,67.91276035341366,1
10,1,40,0,6,1015.6,35.0,2.1,20.1,80.0,0.0,67.91276035341366,1
11,2,0,0,7,1015.6,35.0,2.1,20.1,80.0,0.0,67.91276035341366,1
14,2,20,0,8,1015.6,35.0,2.1,20.1,80.0,0.0,67.91276035341366,1
13,2,40,0,9,1015.6,35.0,2.1,20.1,80.0,0.0,67.91276035341366,1
16,3,0,0,10,1015.6,104.0,1.5,19.6,90.0,0.1,69.95337902362205,1
15,3,20,0,11,1015.6,104.0,1.5,19.6,90.0,0.1,69.95337902362205,1
7,3,40,0,12,1015.6,104.0,1.5,19.6,90.0,0.1,69.95337902362205,1
15,4,0,0,13,1015.6,104.0,1.5,19.6,90.0,0.1,69.95337902362205,1
12,4,20,0,14,1015.6,104.0,1.5,19.6,90.0,0.1,69.95337902362205,1
11,4,40,0,15,1015.6,104.0,1.5,19.6,90.0,0.1,69.95337902362205,1
14,5,0,0,16,1015.6,104.0,1.5,19.6,90.0,0.1,69.95337902362205,1
15,5,20,0,17,1015.6,104.0,1.5,19.6,90.0,0.1,69.95337902362205,1
23,5,40,0,18,1015.6,104.0,1.5,19.6,90.0,0.1,69.95337902362205,1
40,6,0,0,19,1013.4,81.0,1.2,21.3,79.0,0.0,72.97425240675106,1
59,6,20,0,20,1013.4,81.0,1.2,21.3,79.0,0.0,72.97425240675106,1
95,6,40,0,21,1013.4,81.0,1.2,21.3,79.0,0.0,72.97425240675106,1
145,7,0,0,22,1013.4,81.0,1.2,21.3,79.0,0.0,72.97425240675106,1
162,7,20,0,23,1013.4,81.0,1.2,21.3,79.0,0.0,72.97425240675106,1
165,7,40,0,24,1013.4,81.0,1.2,21.3,79.0,0.0,72.97425240675106,1
175,8,0,0,25,1013.4,81.0,1.2,21.3,79.0,0.0,72.97425240675106,1
182,8,20,0,26,1013.4,81.0,1.2,21.3,79.0,0.0,72.97425240675106,1
180,8,40,0,27,1013.4,81.0,1.2,21.3,79.0,0.0,72.97425240675106,1
138,9,0,0,28,1013.7,109.0,1.1,20.9,79.0,0.0,72.53031468713692,1
150,9,20,0,29,1013.7,109.0,1.1,20.9,79.0,0.0,72.53031468713692,1
117,9,40,0,30,1013.7,109.0,1.1,20.9,79.0,0.0,72.53031468713692,1
127,10,0,0,31,1013.7,109.0,1.1,20.9,79.0,0.0,72.53031468713692,1
108,10,20,0,32,1013.7,109.0,1.1,20.9,79.0,0.0,72.53031468713692,1
86,10,40,0,33,1013.7,109.0,1.1,20.9,79.0,0.0,72.53031468713692,1
102,11,0,0,34,1013.7,109.0,1.1,20.9,79.0,0.0,72.53031468713692,1
89,11,20,0,35,1013.7,109.0,1.1,20.9,79.0,0.0,72.53031468713692,1
88,11,40,0,36,1013.7,109.0,1.1,20.9,79.0,0.0,72.53031468713692,1
89,12,0,0,37,1014.3,17.0,0.7,19.6,87.0,0.0,72.19050222362205,1
78,12,20,0,38,1014.3,17.0,0.7,19.6,87.0,0.0,72.19050222362205,1
90,12,40,0,39,1014.3,17.0,0.7,19.6,87.0,0.0,72.19050222362205,1
108,13,0,0,40,1014.3,17.0,0.7,19.6,87.0,0.0,72.19050222362205,1
93,13,20,0,41,1014.3,17.0,0.7,19.6,87.0,0.0,72.19050222362205,1
95,13,40,0,42,1014.3,17.0,0.7,19.6,87.0,0.0,72.19050222362205,1
114,14,0,0,43,1014.3,17.0,0.7,19.6,87.0,0.0,72.19050222362205,1
118,14,20,0,44,1014.3,17.0,0.7,19.6,87.0,0.0,72.19050222362205,1
85,14,40,0,45,1014.3,17.0,0.7,19.6,87.0,0.0,72.19050222362205,1
117,15,0,0,46,1014.7,222.0,0.9,18.9,92.0,0.0,70.72085709118774,1
105,15,20,0,47,1014.7,222.0,0.9,18.9,92.0,0.0,70.72085709118774,1
108,15,40,0,48,1014.7,222.0,0.9,18.9,92.0,0.0,70.72085709118774,1
114,16,0,0,49,1014.7,222.0,0.9,18.9,92.0,0.0,70.72085709118774,1
112,16,20,0,50,1014.7,222.0,0.9,18.9,92.0,0.0,70.72085709118774,1
96,16,40,0,51,1014.7,222.0,0.9,18.9,92.0,0.0,70.72085709118774,1
140,17,0,0,52,1014.7,222.0,0.9,18.9,92.0,0.0,70.72085709118774,1
132,17,20,0,53,1014.7,222.0,0.9,18.9,92.0,0.0,70.72085709118774,1
113,17,40,0,54,1014.7,222.0,0.9,18.9,92.0,0.0,70.72085709118774,1
90,18,0,0,55,1014.0,341.0,1.5,19.1,92.0,0.0,69.19157370193051,1
93,18,20,0,56,1014.0,341.0,1.5,19.1,92.0,0.0,69.19157370193051,1
65,18,40,0,57,1014.0,341.0,1.5,19.1,92.0,0.0,69.19157370193051,1
51,19,0,0,58,1014.0,341.0,1.5,19.1,92.0,0.0,69.19157370193051,1
46,19,20,0,59,1014.0,341.0,1.5,19.1,92.0,0.0,69.19157370193051,1
53,19,40,0,60,1014.0,341.0,1.5,19.1,92.0,0.0,69.19157370193051,1
46,20,0,0,61,1014.0,341.0,1.5,19.1,92.0,0.0,69.19157370193051,1
45,20,20,0,62,1014.0,341.0,1.5,19.1,92.0,0.0,69.19157370193051,1
39,20,40,0,63,1014.0,341.0,1.5,19.1,92.0,0.0,69.19157370193051,1
37,21,0,0,64,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
31,21,20,0,65,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
26,21,40,0,66,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
17,22,0,0,67,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
20,22,20,0,68,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
19,22,40,0,69,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
2,23,0,0,70,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
8,23,20,0,71,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
15,23,40,0,72,1013.9,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
