avg_travel_time,hour,minute,weekday,timemap,pressure,wind_direction,wind_direction,wind_speed,temperature,rel_humidity,precipitation,SSD,is_workday
67.27,21,0,5,64,1013,216.0,216.0,3.2,19.6,97.0,0.0,65.26675822362205,2
67.18,10,40,1,33,1005,104.0,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
67.16,4,0,0,13,1008,15.0,15.0,4.5,24.4,67.0,0.0,66.84581676116505,1
67.14,19,20,0,59,1014,341.0,341.0,1.5,19.1,92.0,0.0,69.19157370193051,1
67.13,15,0,0,46,1011,18.0,18.0,2.6,21.4,80.0,0.0,68.79945545762712,1
67.09,19,40,0,60,1011,333.0,333.0,2.4,20.2,75.0,0.0,66.5949015483871,1
67.08,5,40,0,18,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
67.05,4,0,2,13,1015,17.0,17.0,2.4,25.2,59.0,0.0,74.04217845656565,1
67.04,17,20,0,53,1007,315.0,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
67.0,17,40,1,54,1016,45.0,45.0,2.8,20.3,66.0,0.0,64.51274058947368,1
66.99,18,20,2,56,1006,38.0,38.0,5.5,22.0,94.0,1.2,62.29718539130435,1
66.97,9,0,0,28,1008,351.0,351.0,5.3,23.8,72.0,0.1,63.77636914716982,1
66.97,16,0,1,49,1016,45.0,45.0,2.8,20.3,66.0,0.0,64.51274058947368,1
66.97,19,0,4,58,1009,319.0,319.0,0.9,20.9,96.0,0.0,75.08030548713694,1
66.94,19,40,6,60,1015,4.0,4.0,1.3,15.4,67.0,0.0,60.30286998918918,2
66.93,4,20,1,14,1006,72.0,72.0,3.0,28.5,77.0,0.0,80.76064078787876,1
66.93,9,20,3,29,1006,356.0,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
66.88,9,0,3,28,1011,91.0,91.0,2.6,26.8,57.0,0.0,76.09527131428571,1
66.86,15,40,6,48,1015,7.0,7.0,2.1,21.9,80.0,0.0,71.35673856277057,2
66.85,20,20,5,62,1007,325.0,325.0,1.4,21.9,91.0,0.0,74.87261096277057,2
66.85,12,20,3,38,1017,24.0,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
66.84,8,0,5,25,1007,54.0,54.0,3.8,29.6,55.0,0.0,77.15702784415585,2
66.83,9,40,6,30,1012,10.0,10.0,4.1,24.9,74.0,0.0,69.95151576915423,2
66.81,14,20,3,44,1008,10.0,10.0,3.1,20.3,97.0,1.5,66.96803538947367,1
66.8,19,40,2,60,1013,341.0,341.0,1.7,20.2,94.0,0.0,70.92123834838709,1
66.77,15,20,2,47,1017,326.0,326.0,1.6,19.3,78.0,0.0,67.77086297587549,1
66.75,8,20,2,26,1013,328.0,328.0,3.0,26.2,56.0,0.0,73.57659656170213,1
66.75,10,20,5,32,1011,357.0,357.0,3.2,20.5,80.0,0.0,65.15757224489796,2
66.74,8,40,5,27,1007,54.0,54.0,3.8,29.6,55.0,0.0,77.15702784415585,2
66.73,10,40,5,33,1006,78.0,78.0,5.2,27.8,64.0,0.0,70.58597715348839,2
66.7,12,20,0,38,1010,302.0,302.0,2.3,20.8,92.0,1.1,69.95523168264461,1
66.65,20,0,4,61,1009,317.0,317.0,1.8,21.4,88.0,0.0,72.27281865762713,1
66.63,0,40,5,3,1009,354.0,354.0,0.1,22.3,93.0,0.0,80.04969962466959,3
66.62,9,0,4,28,1006,16.0,16.0,3.5,24.1,81.0,0.0,71.219549169378,1
66.62,1,0,1,4,1007,79.0,79.0,2.1,26.2,86.0,0.0,80.40529256170213,1
66.62,18,40,2,57,1013,341.0,341.0,1.7,20.2,94.0,0.0,70.92123834838709,1
66.6,2,0,3,7,1014,281.0,281.0,1.5,20.7,91.0,0.0,72.20796062386832,1
66.56,13,0,4,40,1008,351.0,351.0,2.3,22.5,83.0,0.0,72.22068777777778,1
66.51,9,20,0,29,1014,109.0,109.0,1.1,20.9,79.0,0.0,72.53031468713692,1
66.5,21,20,2,65,1013,320.0,320.0,1.6,19.5,96.0,0.0,70.08223592156861,1
66.48,14,40,3,45,1008,10.0,10.0,3.1,20.3,97.0,1.5,66.96803538947367,1
66.46,21,40,2,66,1016,14.0,14.0,2.3,19.3,79.0,0.0,65.63739777587547,1
66.36,21,20,4,65,1015,360.0,360.0,2.3,18.5,90.0,0.0,65.25234603773585,1
66.33,18,40,5,57,1015,340.0,340.0,2.4,16.4,73.0,0.0,59.217620654545456,2
66.33,7,20,1,23,1006,329.0,329.0,1.3,24.5,71.0,0.0,77.77500834146342,3
66.32,11,0,3,34,1015,46.0,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
66.14,19,20,1,59,1016,347.0,347.0,2.3,18.8,73.0,0.0,64.05590160610686,1
66.13,1,0,4,4,1006,354.0,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
66.12,18,0,1,55,1007,335.0,335.0,2.0,20.3,90.0,0.0,69.71683978947371,3
66.09,17,20,6,53,1008,53.0,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
66.05,21,20,1,65,1014,330.0,330.0,1.0,18.6,80.0,0.0,68.56701624242424,1
66.03,14,20,2,44,1006,57.0,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
66.02,15,40,3,48,1017,41.0,41.0,1.8,19.8,71.0,0.0,67.32415381587302,1
65.99,13,40,1,42,1006,40.0,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
65.96,8,20,3,26,1013,59.0,59.0,1.5,23.9,82.0,0.8,77.35804254407584,3
65.93,19,40,0,60,1014,341.0,341.0,1.5,19.1,92.0,0.0,69.19157370193051,1
65.93,11,0,0,34,1014,109.0,109.0,1.1,20.9,79.0,0.0,72.53031468713692,1
65.89,7,20,6,23,1006,85.0,85.0,2.9,29.9,58.0,0.0,81.02897435231787,2
65.87,10,40,4,33,1008,96.0,96.0,4.5,27.2,61.0,0.0,71.2951962786517,1
65.84,7,20,3,23,1013,59.0,59.0,1.5,23.9,82.0,0.8,77.35804254407584,3
65.82,16,0,6,49,1008,53.0,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
65.75,4,0,5,13,1011,5.0,5.0,5.5,20.3,81.0,0.0,57.525302589473675,2
65.71,7,0,1,22,1013,64.0,64.0,3.0,23.8,50.0,0.0,68.43263954716981,1
65.68,19,40,3,60,1006,354.0,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
65.68,7,40,0,24,1005,37.0,37.0,4.1,30.3,56.0,0.0,77.64363054149659,1
65.66,23,20,0,71,1006,87.0,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
65.65,17,0,1,52,1014,326.0,326.0,2.2,20.5,65.0,0.0,66.69410224489796,1
65.65,21,40,2,66,1006,29.0,29.0,4.1,21.5,95.0,0.5,65.9088814893617,1
65.59,14,0,2,43,1012,59.0,59.0,2.0,25.4,72.0,0.0,77.36503810612246,3
65.57,2,0,6,7,1009,195.0,195.0,1.1,23.4,87.0,0.0,78.28199665185187,2
65.54,6,40,5,21,1007,54.0,54.0,3.8,29.6,55.0,0.0,77.15702784415585,2
65.52,12,20,3,38,1012,91.0,91.0,3.6,24.4,72.0,0.0,70.35120876116504,1
65.5,18,0,3,55,1006,354.0,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
65.48,20,40,5,63,1013,215.0,215.0,1.7,19.7,97.0,0.0,70.26403439209486,2
65.48,16,0,6,49,1006,358.0,358.0,2.3,23.2,93.0,0.0,74.77753187522936,3
65.47,16,0,0,49,1007,315.0,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
65.45,17,0,1,52,1007,310.0,310.0,1.5,22.6,80.0,0.0,74.61782914285716,3
65.44,17,0,6,52,1015,7.0,7.0,2.1,21.9,80.0,0.0,71.35673856277057,2
65.44,19,0,3,58,1016,352.0,352.0,1.5,19.1,75.0,0.0,67.3928445019305,1
65.4,16,20,6,50,1008,53.0,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
65.4,18,0,0,55,1014,341.0,341.0,1.5,19.1,92.0,0.0,69.19157370193051,1
65.39,14,0,6,43,1016,52.0,52.0,6.0,18.8,58.0,0.0,50.64514960610686,2
65.39,22,40,4,69,1009,284.0,284.0,0.7,21.0,96.0,0.0,75.91744266666667,1
65.37,6,0,5,19,1007,54.0,54.0,3.8,29.6,55.0,0.0,77.15702784415585,2
65.36,19,20,4,59,1015,202.0,202.0,1.1,18.4,89.0,0.0,68.79453140451128,1
65.34,9,20,2,29,1004,53.0,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
65.34,7,40,5,24,1014,334.0,334.0,1.5,20.3,96.0,0.1,71.97786458947371,2
65.33,19,40,1,60,1004,56.0,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
65.33,21,0,3,64,1016,352.0,352.0,2.5,18.0,89.0,0.3,63.537913481481475,1
65.32,9,40,2,30,1016,39.0,39.0,3.7,21.2,57.0,0.0,62.287488887394964,1
65.32,18,40,4,57,1015,202.0,202.0,1.1,18.4,89.0,0.0,68.79453140451128,1
65.31,5,20,3,17,1018,39.0,39.0,3.7,21.4,64.0,0.0,63.45272905762712,1
65.27,5,0,2,16,1018,46.0,46.0,2.9,20.9,68.0,0.0,65.53443828713692,1
65.26,8,40,3,27,1011,117.0,117.0,2.3,28.7,54.0,0.0,80.14986681226993,1
65.24,12,0,0,37,1014,17.0,17.0,0.7,19.6,87.0,0.0,72.19050222362205,1
65.2,10,20,4,32,1016,349.0,349.0,2.0,18.2,81.0,0.0,64.70591382686568,1
65.2,7,40,2,24,1003,92.0,92.0,7.5,26.2,94.0,5.5,64.17827816170212,1
65.2,7,20,4,23,1016,359.0,359.0,1.9,18.5,84.0,0.0,65.91059003773586,1
65.18,13,40,1,42,1014,25.0,25.0,1.7,22.1,53.0,0.0,69.86847638951966,1
65.15,15,0,0,46,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
65.12,20,40,2,63,1012,84.0,84.0,2.0,24.2,86.0,0.0,76.8337312,3
65.1,8,0,6,25,1012,301.0,301.0,1.8,26.8,67.0,0.0,79.99331931428571,2
65.09,10,0,3,31,1015,46.0,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
65.07,23,40,4,72,1008,355.0,355.0,4.8,20.0,97.0,1.9,60.93596000000001,3
65.04,16,40,1,51,1016,45.0,45.0,2.8,20.3,66.0,0.0,64.51274058947368,1
65.04,7,20,0,23,1013,81.0,81.0,1.2,21.3,79.0,0.0,72.97425240675106,1
65.03,16,20,2,50,1014,310.0,310.0,1.0,20.8,93.0,0.0,74.22722048264463,1
65.02,13,0,0,40,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
65.0,17,20,1,53,1016,45.0,45.0,2.8,20.3,66.0,0.0,64.51274058947368,1
65.0,14,0,4,43,1010,80.0,80.0,2.5,24.3,77.0,0.0,74.30557092367151,1
64.95,18,40,4,57,1009,317.0,317.0,1.8,21.4,88.0,0.0,72.27281865762713,1
64.93,6,0,3,19,1006,355.0,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
64.93,12,0,3,37,1017,24.0,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
64.92,19,0,3,58,1012,33.0,33.0,1.1,21.9,84.0,0.0,75.02069216277057,1
64.92,13,20,0,41,1010,302.0,302.0,2.3,20.8,92.0,1.1,69.95523168264461,1
64.88,14,0,1,43,1006,40.0,40.0,3.4,27.4,85.0,0.0,78.45149636363634,1
64.87,10,0,0,31,1014,109.0,109.0,1.1,20.9,79.0,0.0,72.53031468713692,1
64.87,17,40,2,54,1012,8.0,8.0,3.3,24.7,76.0,0.0,72.38370128866995,3
64.85,0,20,3,2,1008,345.0,345.0,2.3,21.5,97.0,3.1,71.89794948936171,1
64.83,21,40,6,66,1007,358.0,358.0,0.5,21.8,93.0,0.0,77.78836322758622,2
64.79,13,0,5,40,1008,60.0,60.0,2.5,24.4,78.0,0.0,74.62167916116505,2
64.73,16,40,3,51,1008,342.0,342.0,2.6,19.9,97.0,0.3,67.7786350868526,1
64.73,18,0,5,55,1007,325.0,325.0,1.4,21.9,91.0,0.0,74.87261096277057,2
64.58,15,0,1,46,1005,70.0,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
64.57,15,40,5,48,1014,70.0,70.0,0.0,19.8,97.0,0.0,75.90132661587302,2
64.56,10,20,1,32,1005,327.0,327.0,1.5,23.9,75.0,0.0,76.49521974407584,3
64.55,3,0,0,10,1008,174.0,174.0,1.6,28.5,57.0,0.0,82.44092078787878,1
64.52,16,20,6,50,1016,57.0,57.0,4.4,17.1,60.0,0.0,52.853749820788536,2
64.5,14,40,3,45,1017,24.0,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
64.5,22,40,6,69,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
64.48,6,40,5,21,1008,222.0,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
64.43,15,40,3,48,1014,87.0,87.0,1.8,21.5,76.0,0.0,71.0927354893617,3
64.42,15,20,4,47,1010,82.0,82.0,2.0,23.4,79.0,0.0,74.43045745185185,1
64.4,5,0,1,16,1015,45.0,45.0,3.5,21.2,66.0,0.0,63.94847768739496,1
64.38,11,20,4,35,1008,96.0,96.0,4.5,27.2,61.0,0.0,71.2951962786517,1
64.37,18,40,6,57,1015,4.0,4.0,1.3,15.4,67.0,0.0,60.30286998918918,2
64.32,13,40,0,42,1014,17.0,17.0,0.7,19.6,87.0,0.0,72.19050222362205,1
64.32,22,0,0,67,1006,87.0,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
64.3,7,40,1,24,1012,7.0,7.0,4.6,26.9,43.0,0.0,68.00156924419889,1
64.27,13,40,2,42,1017,360.0,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
64.25,8,40,2,27,1013,328.0,328.0,3.0,26.2,56.0,0.0,73.57659656170213,1
64.23,14,20,5,44,1014,41.0,41.0,4.6,20.2,66.0,0.0,58.5666367483871,2
64.21,18,20,1,56,1014,327.0,327.0,1.4,19.4,74.0,0.0,68.1735901,1
64.18,11,0,1,34,1013,87.0,87.0,2.4,23.0,56.0,0.0,69.62495709090909,1
64.15,19,20,4,59,1008,342.0,342.0,4.1,20.4,97.0,2.0,63.96542808455286,3
64.14,11,40,5,36,1011,357.0,357.0,3.2,20.5,80.0,0.0,65.15757224489796,2
64.13,9,20,6,29,1014,28.0,28.0,5.6,20.4,55.0,0.0,54.52298328455285,2
64.11,14,0,3,43,1017,24.0,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
64.11,17,0,2,52,1007,51.0,51.0,3.4,22.6,95.0,1.8,70.31583314285714,1
64.11,17,40,0,54,1011,18.0,18.0,2.6,21.4,80.0,0.0,68.79945545762712,1
64.1,7,20,5,23,1010,17.0,17.0,3.6,22.1,72.0,0.0,66.00607278951965,2
64.1,20,0,6,61,1014,344.0,344.0,2.0,21.3,83.0,0.0,70.86947960675106,2
64.09,12,0,6,37,1016,52.0,52.0,6.0,18.8,58.0,0.0,50.64514960610686,2
64.08,12,0,4,37,1009,319.0,319.0,1.8,20.7,98.0,0.6,72.02933702386831,3
64.07,21,0,0,64,1014,322.0,322.0,2.5,19.3,90.0,0.0,66.16928057587549,1
64.06,12,0,6,37,1014,353.0,353.0,4.3,22.7,77.0,0.0,65.4928120412556,2
64.02,14,0,5,43,1008,60.0,60.0,2.5,24.4,78.0,0.0,74.62167916116505,2
64.01,22,0,6,67,1014,35.0,35.0,3.0,20.4,81.0,0.0,65.71687768455284,2
63.99,0,40,4,3,1006,354.0,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
63.96,21,0,5,64,1007,172.0,172.0,2.0,23.7,95.0,0.0,76.96559063849764,3
63.96,16,20,1,50,1007,310.0,310.0,1.5,22.6,80.0,0.0,74.61782914285716,3
63.91,8,20,4,26,1008,90.0,90.0,2.5,29.5,53.0,0.0,80.84435567741937,1
63.88,14,0,2,43,1006,57.0,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
63.87,9,20,1,29,1005,327.0,327.0,1.5,23.9,75.0,0.0,76.49521974407584,3
63.87,7,40,5,24,1008,222.0,222.0,1.4,27.3,75.0,0.0,83.30020527683615,3
63.83,12,0,2,37,1006,57.0,57.0,3.9,23.1,94.0,3.0,69.58136170593608,1
63.78,17,40,1,54,1007,310.0,310.0,1.5,22.6,80.0,0.0,74.61782914285716,3
63.76,14,0,1,43,1015,105.0,105.0,3.5,21.6,70.0,0.0,65.15333155555557,1
63.76,6,40,3,21,1006,355.0,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
63.73,15,0,0,46,1015,222.0,222.0,0.9,18.9,92.0,0.0,70.72085709118774,1
63.7,15,0,0,46,1007,315.0,315.0,0.8,25.4,86.0,0.0,83.00703970612247,1
63.68,17,40,5,54,1009,322.0,322.0,2.2,24.1,94.0,0.0,76.99138796937801,3
63.67,8,20,6,26,1004,208.0,208.0,2.3,32.8,52.0,0.0,87.47100737049179,3
63.63,16,0,2,49,1012,8.0,8.0,3.3,24.7,76.0,0.0,72.38370128866995,3
63.62,20,0,1,61,1004,56.0,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
63.62,12,40,6,39,1008,83.0,83.0,2.9,25.2,76.0,0.0,74.61796085656566,2
63.57,19,20,5,59,1008,334.0,334.0,0.8,23.5,95.0,0.0,80.4108611627907,3
63.54,17,20,0,53,1011,18.0,18.0,2.6,21.4,80.0,0.0,68.79945545762712,1
63.53,5,40,0,18,1008,15.0,15.0,4.5,24.4,67.0,0.0,66.84581676116505,1
63.53,17,0,0,52,1011,18.0,18.0,2.6,21.4,80.0,0.0,68.79945545762712,1
63.53,11,0,0,34,1008,351.0,351.0,5.3,23.8,72.0,0.1,63.77636914716982,1
63.51,20,20,2,62,1012,84.0,84.0,2.0,24.2,86.0,0.0,76.8337312,3
63.51,6,40,1,21,1013,64.0,64.0,3.0,23.8,50.0,0.0,68.43263954716981,1
63.5,21,40,1,66,1003,28.0,28.0,2.9,26.4,94.0,0.0,79.29403833118279,1
63.5,19,0,2,58,1012,84.0,84.0,2.0,24.2,86.0,0.0,76.8337312,3
63.49,13,40,0,42,1007,96.0,96.0,3.5,26.4,78.0,0.0,75.25643193118279,1
63.47,17,0,0,52,1008,62.0,62.0,3.1,23.1,76.0,0.0,69.97503290593608,3
63.44,16,0,3,49,1014,87.0,87.0,1.8,21.5,76.0,0.0,71.0927354893617,3
63.41,7,20,1,23,1004,96.0,96.0,3.6,31.1,63.0,0.0,81.78337059856115,1
63.36,8,40,6,27,1014,54.0,54.0,3.5,21.7,49.0,0.0,62.92066671416309,2
63.34,15,0,2,46,1012,8.0,8.0,3.3,24.7,76.0,0.0,72.38370128866995,3
63.33,14,20,5,44,1009,326.0,326.0,0.9,25.1,90.0,0.0,82.61377433165829,3
63.32,22,20,4,68,1009,319.0,319.0,1.7,20.7,93.0,0.0,71.79121102386831,1
63.23,15,0,1,46,1007,310.0,310.0,1.5,22.6,80.0,0.0,74.61782914285716,3
63.22,11,0,1,34,1005,104.0,104.0,4.2,28.7,72.0,0.0,76.60270441226993,1
63.2,21,20,5,65,1015,354.0,354.0,3.3,16.5,64.0,0.0,55.65855635087719,2
63.2,22,20,3,68,1016,352.0,352.0,2.5,18.0,89.0,0.3,63.537913481481475,1
63.2,21,0,3,64,1006,354.0,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
63.19,19,20,3,59,1006,354.0,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
63.15,7,40,2,24,1016,100.0,100.0,3.1,22.1,59.0,0.0,66.08876998951965,1
63.15,18,0,6,55,1014,344.0,344.0,2.0,21.3,83.0,0.0,70.86947960675106,2
63.13,9,40,1,30,1005,327.0,327.0,1.5,23.9,75.0,0.0,76.49521974407584,3
63.11,10,40,3,33,1015,46.0,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
63.08,21,20,2,65,1016,14.0,14.0,2.3,19.3,79.0,0.0,65.63739777587547,1
63.05,21,20,2,65,1013,37.0,37.0,2.7,22.8,82.0,0.0,71.3997231855856,3
63.04,20,20,1,62,1007,335.0,335.0,2.0,20.3,90.0,0.0,69.71683978947371,3
63.04,14,40,3,45,1015,85.0,85.0,1.5,22.2,74.0,0.0,73.1488842385965,3
63.03,7,40,3,24,1006,355.0,355.0,6.9,21.0,95.0,0.1,55.96472666666668,1
63.02,12,40,5,39,1014,344.0,344.0,0.9,20.0,97.0,0.0,73.41596,2
62.98,10,0,4,31,1008,96.0,96.0,4.5,27.2,61.0,0.0,71.2951962786517,1
62.97,23,0,4,70,1008,355.0,355.0,4.8,20.0,97.0,1.9,60.93596000000001,3
62.92,17,20,3,53,1017,41.0,41.0,1.8,19.8,71.0,0.0,67.32415381587302,1
62.86,15,40,6,48,1008,53.0,53.0,1.4,24.4,85.0,0.0,79.01722796116505,2
62.82,16,0,5,49,1014,233.0,233.0,0.0,19.8,97.0,0.0,75.90132661587302,2
62.79,19,20,3,59,1016,352.0,352.0,1.5,19.1,75.0,0.0,67.3928445019305,1
62.77,14,20,2,44,1017,360.0,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
62.74,20,20,4,62,1009,319.0,319.0,0.9,20.9,96.0,0.0,75.08030548713694,1
62.66,6,20,4,20,1016,359.0,359.0,1.9,18.5,84.0,0.0,65.91059003773586,1
62.65,15,40,2,48,1012,8.0,8.0,3.3,24.7,76.0,0.0,72.38370128866995,3
62.62,2,20,5,8,1010,301.0,301.0,1.0,22.7,87.0,0.0,77.2417840412556,2
62.6,16,40,5,51,1015,15.0,15.0,5.5,18.6,60.0,0.0,52.08722424242424,2
62.59,17,40,1,54,1005,70.0,70.0,3.1,27.1,87.0,0.0,79.09623818324023,1
62.56,17,0,6,52,1016,57.0,57.0,4.4,17.1,60.0,0.0,52.853749820788536,2
62.56,13,40,2,42,1014,320.0,320.0,2.4,21.3,91.0,0.5,70.49993400675106,1
62.55,3,0,5,10,1010,188.0,188.0,1.1,25.1,82.0,0.0,80.9527855316583,3
62.54,21,20,3,65,1006,354.0,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
62.51,2,0,2,7,1010,32.0,32.0,0.9,22.7,80.0,0.0,76.7295036412556,3
62.5,11,20,3,35,1006,356.0,356.0,4.0,20.6,96.0,1.4,64.5690044852459,1
62.47,13,0,0,40,1014,17.0,17.0,0.7,19.6,87.0,0.0,72.19050222362205,1
62.44,11,40,0,36,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
62.44,6,0,6,19,1014,54.0,54.0,3.5,21.7,49.0,0.0,62.92066671416309,2
62.41,7,40,5,24,1007,54.0,54.0,3.8,29.6,55.0,0.0,77.15702784415585,2
62.4,4,20,5,14,1011,5.0,5.0,5.5,20.3,81.0,0.0,57.525302589473675,2
62.39,18,40,1,57,1014,327.0,327.0,1.4,19.4,74.0,0.0,68.1735901,1
62.32,21,0,2,64,1006,29.0,29.0,4.1,21.5,95.0,0.5,65.9088814893617,1
62.31,12,20,6,38,1016,52.0,52.0,6.0,18.8,58.0,0.0,50.64514960610686,2
62.29,17,0,5,52,1015,15.0,15.0,5.5,18.6,60.0,0.0,52.08722424242424,2
62.28,16,20,5,50,1015,15.0,15.0,5.5,18.6,60.0,0.0,52.08722424242424,2
62.28,13,20,3,41,1008,10.0,10.0,3.1,20.3,97.0,1.5,66.96803538947367,1
62.27,9,20,4,29,1006,16.0,16.0,3.5,24.1,81.0,0.0,71.219549169378,1
62.25,2,40,5,9,1009,331.0,331.0,0.1,22.3,93.0,0.0,80.04969962466959,3
62.21,17,40,0,54,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
62.17,12,0,1,37,1015,105.0,105.0,3.5,21.6,70.0,0.0,65.15333155555557,1
62.1,18,20,3,56,1013,4.0,4.0,1.5,20.9,80.0,0.0,71.36266708713694,3
62.08,16,40,3,51,1014,87.0,87.0,1.8,21.5,76.0,0.0,71.0927354893617,3
62.04,10,40,4,33,1016,349.0,349.0,2.0,18.2,81.0,0.0,64.70591382686568,1
62.02,21,0,0,64,1006,87.0,87.0,1.5,24.9,90.0,0.0,80.30185816915423,1
62.02,20,0,1,61,1007,335.0,335.0,2.0,20.3,90.0,0.0,69.71683978947371,3
62.0,7,0,1,22,1012,7.0,7.0,4.6,26.9,43.0,0.0,68.00156924419889,1
61.98,12,20,2,38,1017,360.0,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
61.92,0,20,5,2,1009,218.0,218.0,0.1,22.3,93.0,0.0,80.04969962466959,3
61.92,20,20,3,62,1012,33.0,33.0,1.1,21.9,84.0,0.0,75.02069216277057,1
61.92,20,0,3,61,1006,354.0,354.0,1.8,19.6,97.0,0.2,69.74675822362205,1
61.91,19,20,2,59,1012,84.0,84.0,2.0,24.2,86.0,0.0,76.8337312,3
61.9,16,40,0,51,1015,222.0,222.0,0.9,18.9,92.0,0.0,70.72085709118774,1
61.89,17,0,4,52,1016,354.0,354.0,1.8,18.2,87.0,0.0,65.96112502686569,1
61.84,11,40,2,36,1013,348.0,348.0,1.5,24.9,67.0,0.0,77.38324096915423,1
61.83,13,40,5,42,1008,60.0,60.0,2.5,24.4,78.0,0.0,74.62167916116505,2
61.83,18,0,4,55,1008,342.0,342.0,4.1,20.4,97.0,2.0,63.96542808455286,3
61.81,19,0,1,58,1014,327.0,327.0,1.4,19.4,74.0,0.0,68.1735901,1
61.8,11,40,4,36,1008,96.0,96.0,4.5,27.2,61.0,0.0,71.2951962786517,1
61.8,20,20,1,62,1004,56.0,56.0,1.7,26.2,95.0,1.2,82.86990136170213,1
61.79,11,0,4,34,1016,349.0,349.0,2.0,18.2,81.0,0.0,64.70591382686568,1
61.77,10,40,5,33,1011,357.0,357.0,3.2,20.5,80.0,0.0,65.15757224489796,2
61.77,7,40,0,24,1007,12.0,12.0,6.2,26.8,56.0,0.0,64.44146651428571,1
61.75,6,40,6,21,1014,54.0,54.0,3.5,21.7,49.0,0.0,62.92066671416309,2
61.71,23,0,1,70,1014,330.0,330.0,1.0,18.6,80.0,0.0,68.56701624242424,1
61.71,10,20,3,32,1015,46.0,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
61.69,11,0,2,34,1004,53.0,53.0,5.1,24.7,93.0,1.3,68.76857768866995,1
61.69,7,0,0,22,1007,12.0,12.0,6.2,26.8,56.0,0.0,64.44146651428571,1
61.68,8,20,0,26,1007,12.0,12.0,6.2,26.8,56.0,0.0,64.44146651428571,1
61.66,9,20,2,29,1013,348.0,348.0,1.5,24.9,67.0,0.0,77.38324096915423,1
61.65,8,20,5,26,1010,17.0,17.0,3.6,22.1,72.0,0.0,66.00607278951965,2
61.62,23,20,4,71,1009,319.0,319.0,1.7,20.7,93.0,0.0,71.79121102386831,1
61.61,10,40,5,33,1008,99.0,99.0,1.1,28.1,74.0,0.0,85.6544731692308,3
61.6,11,20,0,35,1014,109.0,109.0,1.1,20.9,79.0,0.0,72.53031468713692,1
61.59,5,20,5,17,1010,188.0,188.0,1.1,25.1,82.0,0.0,80.9527855316583,3
61.56,9,40,0,30,1006,81.0,81.0,2.6,28.9,66.0,0.0,81.25629581614908,1
61.54,10,0,0,31,1014,333.0,333.0,2.5,14.1,80.0,0.0,55.18706397411003,2
61.53,17,0,3,52,1017,41.0,41.0,1.8,19.8,71.0,0.0,67.32415381587302,1
61.51,19,20,0,59,1011,333.0,333.0,2.4,20.2,75.0,0.0,66.5949015483871,1
61.48,21,0,4,64,1008,355.0,355.0,4.8,20.0,97.0,1.9,60.93596000000001,3
61.47,18,20,5,56,1013,215.0,215.0,1.7,19.7,97.0,0.0,70.26403439209486,2
61.46,12,0,4,37,1016,1.0,1.0,1.4,18.3,83.0,0.0,67.0229637857678,1
