intersection_id,tollgate_id,time_window,avg_travel_time,start_time,date,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,time,weekday,route,last_20min
B,1,"[2016-09-17 17:40:00,2016-09-17 18:00:00)",127.69,2016-09-17 17:40:00,2016-09-17,1006.9,1011.8,22.0,3.9,24.4,78.0,0.0,17:40:00,5,B-1,130.59
B,1,"[2016-09-17 18:00:00,2016-09-17 18:20:00)",112.69,2016-09-17 18:00:00,2016-09-17,1005.8,1010.7,355.0,3.7,23.1,84.0,0.0,18:00:00,5,B-1,127.69
B,1,"[2016-09-17 18:20:00,2016-09-17 18:40:00)",117.95,2016-09-17 18:20:00,2016-09-17,1005.8,1010.7,355.0,3.7,23.1,84.0,0.0,18:20:00,5,B-1,112.69
B,1,"[2016-09-17 18:40:00,2016-09-17 19:00:00)",156.86,2016-09-17 18:40:00,2016-09-17,1005.8,1010.7,355.0,3.7,23.1,84.0,0.0,18:40:00,5,B-1,117.95
B,1,"[2016-09-17 19:00:00,2016-09-17 19:20:00)",144.05,2016-09-17 19:00:00,2016-09-17,1005.8,1010.7,355.0,3.7,23.1,84.0,0.0,19:00:00,5,B-1,156.86
B,1,"[2016-09-17 19:20:00,2016-09-17 19:40:00)",107.64,2016-09-17 19:20:00,2016-09-17,1005.8,1010.7,355.0,3.7,23.1,84.0,0.0,19:20:00,5,B-1,144.05
B,1,"[2016-09-17 19:40:00,2016-09-17 20:00:00)",132.89,2016-09-17 19:40:00,2016-09-17,1005.8,1010.7,355.0,3.7,23.1,84.0,0.0,19:40:00,5,B-1,107.64
B,1,"[2016-09-17 20:40:00,2016-09-17 21:00:00)",105.62,2016-09-17 20:40:00,2016-09-17,1005.8,1010.7,355.0,3.7,23.1,84.0,0.0,20:40:00,5,B-1,
B,1,"[2016-09-17 21:00:00,2016-09-17 21:20:00)",102.69,2016-09-17 21:00:00,2016-09-17,1006.2,1011.1,0.0,4.9,22.6,85.0,0.0,21:00:00,5,B-1,105.62
B,1,"[2016-09-17 21:20:00,2016-09-17 21:40:00)",128.0,2016-09-17 21:20:00,2016-09-17,1006.2,1011.1,0.0,4.9,22.6,85.0,0.0,21:20:00,5,B-1,102.69
B,1,"[2016-09-17 22:00:00,2016-09-17 22:20:00)",83.81,2016-09-17 22:00:00,2016-09-17,1006.2,1011.1,0.0,4.9,22.6,85.0,0.0,22:00:00,5,B-1,
B,1,"[2016-09-17 23:20:00,2016-09-17 23:40:00)",84.33,2016-09-17 23:20:00,2016-09-17,1006.2,1011.1,0.0,4.9,22.6,85.0,0.0,23:20:00,5,B-1,
B,1,"[2016-09-18 00:00:00,2016-09-18 00:20:00)",86.87,2016-09-18 00:00:00,2016-09-18,1007.0,1011.9,354.0,3.5,23.0,82.0,0.0,00:00:00,6,B-1,
B,1,"[2016-09-18 02:20:00,2016-09-18 02:40:00)",74.7,2016-09-18 02:20:00,2016-09-18,1007.0,1011.9,354.0,3.5,23.0,82.0,0.0,02:20:00,6,B-1,
B,1,"[2016-09-18 05:40:00,2016-09-18 06:00:00)",103.84,2016-09-18 05:40:00,2016-09-18,1006.5,1011.4,28.0,5.6,26.3,65.0,0.0,05:40:00,6,B-1,
B,1,"[2016-09-18 06:00:00,2016-09-18 06:20:00)",69.31,2016-09-18 06:00:00,2016-09-18,1004.7,1009.6,7.0,4.4,27.9,57.0,0.0,06:00:00,6,B-1,103.84
B,1,"[2016-09-18 06:20:00,2016-09-18 06:40:00)",84.42,2016-09-18 06:20:00,2016-09-18,1004.7,1009.6,7.0,4.4,27.9,57.0,0.0,06:20:00,6,B-1,69.31
B,1,"[2016-09-18 06:40:00,2016-09-18 07:00:00)",208.28,2016-09-18 06:40:00,2016-09-18,1004.7,1009.6,7.0,4.4,27.9,57.0,0.0,06:40:00,6,B-1,84.42
B,1,"[2016-09-18 07:00:00,2016-09-18 07:20:00)",86.72,2016-09-18 07:00:00,2016-09-18,1004.7,1009.6,7.0,4.4,27.9,57.0,0.0,07:00:00,6,B-1,208.28
B,1,"[2016-09-18 07:20:00,2016-09-18 07:40:00)",109.15,2016-09-18 07:20:00,2016-09-18,1004.7,1009.6,7.0,4.4,27.9,57.0,0.0,07:20:00,6,B-1,86.72
B,1,"[2016-09-18 08:00:00,2016-09-18 08:20:00)",113.7,2016-09-18 08:00:00,2016-09-18,1004.7,1009.6,7.0,4.4,27.9,57.0,0.0,08:00:00,6,B-1,
B,1,"[2016-09-18 08:20:00,2016-09-18 08:40:00)",113.53,2016-09-18 08:20:00,2016-09-18,1004.7,1009.6,7.0,4.4,27.9,57.0,0.0,08:20:00,6,B-1,113.7
B,1,"[2016-09-18 08:40:00,2016-09-18 09:00:00)",137.17,2016-09-18 08:40:00,2016-09-18,1004.7,1009.6,7.0,4.4,27.9,57.0,0.0,08:40:00,6,B-1,113.53
B,1,"[2016-09-18 09:00:00,2016-09-18 09:20:00)",111.39,2016-09-18 09:00:00,2016-09-18,1004.4,1009.3,359.0,5.2,27.4,52.0,0.0,09:00:00,6,B-1,137.17
B,1,"[2016-09-18 09:20:00,2016-09-18 09:40:00)",123.66,2016-09-18 09:20:00,2016-09-18,1004.4,1009.3,359.0,5.2,27.4,52.0,0.0,09:20:00,6,B-1,111.39
B,1,"[2016-09-18 09:40:00,2016-09-18 10:00:00)",77.4,2016-09-18 09:40:00,2016-09-18,1004.4,1009.3,359.0,5.2,27.4,52.0,0.0,09:40:00,6,B-1,123.66
B,1,"[2016-09-18 10:40:00,2016-09-18 11:00:00)",97.75,2016-09-18 10:40:00,2016-09-18,1004.4,1009.3,359.0,5.2,27.4,52.0,0.0,10:40:00,6,B-1,
B,1,"[2016-09-18 11:00:00,2016-09-18 11:20:00)",98.39,2016-09-18 11:00:00,2016-09-18,1004.4,1009.3,359.0,5.2,27.4,52.0,0.0,11:00:00,6,B-1,97.75
B,1,"[2016-09-18 11:20:00,2016-09-18 11:40:00)",113.27,2016-09-18 11:20:00,2016-09-18,1004.4,1009.3,359.0,5.2,27.4,52.0,0.0,11:20:00,6,B-1,98.39
B,1,"[2016-09-18 11:40:00,2016-09-18 12:00:00)",84.54,2016-09-18 11:40:00,2016-09-18,1004.4,1009.3,359.0,5.2,27.4,52.0,0.0,11:40:00,6,B-1,113.27
B,1,"[2016-09-18 12:00:00,2016-09-18 12:20:00)",100.17,2016-09-18 12:00:00,2016-09-18,1006.2,1011.1,7.0,4.6,25.5,64.0,0.0,12:00:00,6,B-1,84.54
B,1,"[2016-09-18 12:20:00,2016-09-18 12:40:00)",123.03,2016-09-18 12:20:00,2016-09-18,1006.2,1011.1,7.0,4.6,25.5,64.0,0.0,12:20:00,6,B-1,100.17
B,1,"[2016-09-18 12:40:00,2016-09-18 13:00:00)",120.85,2016-09-18 12:40:00,2016-09-18,1006.2,1011.1,7.0,4.6,25.5,64.0,0.0,12:40:00,6,B-1,123.03
B,1,"[2016-09-18 13:00:00,2016-09-18 13:20:00)",96.15,2016-09-18 13:00:00,2016-09-18,1006.2,1011.1,7.0,4.6,25.5,64.0,0.0,13:00:00,6,B-1,120.85
B,1,"[2016-09-18 13:20:00,2016-09-18 13:40:00)",111.53,2016-09-18 13:20:00,2016-09-18,1006.2,1011.1,7.0,4.6,25.5,64.0,0.0,13:20:00,6,B-1,96.15
B,1,"[2016-09-18 13:40:00,2016-09-18 14:00:00)",136.17,2016-09-18 13:40:00,2016-09-18,1006.2,1011.1,7.0,4.6,25.5,64.0,0.0,13:40:00,6,B-1,111.53
B,1,"[2016-09-18 14:00:00,2016-09-18 14:20:00)",114.82,2016-09-18 14:00:00,2016-09-18,1006.2,1011.1,7.0,4.6,25.5,64.0,0.0,14:00:00,6,B-1,136.17
B,1,"[2016-09-18 14:20:00,2016-09-18 14:40:00)",112.12,2016-09-18 14:20:00,2016-09-18,1006.2,1011.1,7.0,4.6,25.5,64.0,0.0,14:20:00,6,B-1,114.82
B,1,"[2016-09-18 14:40:00,2016-09-18 15:00:00)",168.82,2016-09-18 14:40:00,2016-09-18,1006.2,1011.1,7.0,4.6,25.5,64.0,0.0,14:40:00,6,B-1,112.12
B,1,"[2016-09-18 15:00:00,2016-09-18 15:20:00)",99.07,2016-09-18 15:00:00,2016-09-18,1007.5,1012.4,12.0,5.5,23.3,68.0,0.0,15:00:00,6,B-1,168.82
B,1,"[2016-09-18 15:20:00,2016-09-18 15:40:00)",137.03,2016-09-18 15:20:00,2016-09-18,1007.5,1012.4,12.0,5.5,23.3,68.0,0.0,15:20:00,6,B-1,99.07
B,1,"[2016-09-18 15:40:00,2016-09-18 16:00:00)",106.28,2016-09-18 15:40:00,2016-09-18,1007.5,1012.4,12.0,5.5,23.3,68.0,0.0,15:40:00,6,B-1,137.03
B,1,"[2016-09-18 16:00:00,2016-09-18 16:20:00)",120.76,2016-09-18 16:00:00,2016-09-18,1007.5,1012.4,12.0,5.5,23.3,68.0,0.0,16:00:00,6,B-1,106.28
B,1,"[2016-09-18 16:20:00,2016-09-18 16:40:00)",105.73,2016-09-18 16:20:00,2016-09-18,1007.5,1012.4,12.0,5.5,23.3,68.0,0.0,16:20:00,6,B-1,120.76
B,1,"[2016-09-18 16:40:00,2016-09-18 17:00:00)",132.61,2016-09-18 16:40:00,2016-09-18,1007.5,1012.4,12.0,5.5,23.3,68.0,0.0,16:40:00,6,B-1,105.73
B,1,"[2016-09-18 17:00:00,2016-09-18 17:20:00)",120.11,2016-09-18 17:00:00,2016-09-18,1007.5,1012.4,12.0,5.5,23.3,68.0,0.0,17:00:00,6,B-1,132.61
B,1,"[2016-09-18 17:20:00,2016-09-18 17:40:00)",155.85,2016-09-18 17:20:00,2016-09-18,1007.5,1012.4,12.0,5.5,23.3,68.0,0.0,17:20:00,6,B-1,120.11
B,1,"[2016-09-18 17:40:00,2016-09-18 18:00:00)",122.41,2016-09-18 17:40:00,2016-09-18,1007.5,1012.4,12.0,5.5,23.3,68.0,0.0,17:40:00,6,B-1,155.85
B,1,"[2016-09-18 18:00:00,2016-09-18 18:20:00)",129.22,2016-09-18 18:00:00,2016-09-18,1006.8,1011.7,350.0,2.8,21.8,76.0,0.0,18:00:00,6,B-1,122.41
B,1,"[2016-09-18 18:20:00,2016-09-18 18:40:00)",109.1,2016-09-18 18:20:00,2016-09-18,1006.8,1011.7,350.0,2.8,21.8,76.0,0.0,18:20:00,6,B-1,129.22
B,1,"[2016-09-18 18:40:00,2016-09-18 19:00:00)",141.79,2016-09-18 18:40:00,2016-09-18,1006.8,1011.7,350.0,2.8,21.8,76.0,0.0,18:40:00,6,B-1,109.1
B,1,"[2016-09-18 19:00:00,2016-09-18 19:20:00)",114.92,2016-09-18 19:00:00,2016-09-18,1006.8,1011.7,350.0,2.8,21.8,76.0,0.0,19:00:00,6,B-1,141.79
B,1,"[2016-09-18 19:40:00,2016-09-18 20:00:00)",118.33,2016-09-18 19:40:00,2016-09-18,1006.8,1011.7,350.0,2.8,21.8,76.0,0.0,19:40:00,6,B-1,
B,1,"[2016-09-18 20:00:00,2016-09-18 20:20:00)",125.44,2016-09-18 20:00:00,2016-09-18,1006.8,1011.7,350.0,2.8,21.8,76.0,0.0,20:00:00,6,B-1,118.33
B,1,"[2016-09-18 20:40:00,2016-09-18 21:00:00)",148.5,2016-09-18 20:40:00,2016-09-18,1006.8,1011.7,350.0,2.8,21.8,76.0,0.0,20:40:00,6,B-1,
B,1,"[2016-09-18 21:00:00,2016-09-18 21:20:00)",101.89,2016-09-18 21:00:00,2016-09-18,1007.0,1011.9,331.0,4.7,21.2,77.0,0.0,21:00:00,6,B-1,148.5
B,1,"[2016-09-18 21:20:00,2016-09-18 21:40:00)",135.74,2016-09-18 21:20:00,2016-09-18,1007.0,1011.9,331.0,4.7,21.2,77.0,0.0,21:20:00,6,B-1,101.89
B,1,"[2016-09-18 21:40:00,2016-09-18 22:00:00)",91.46,2016-09-18 21:40:00,2016-09-18,1007.0,1011.9,331.0,4.7,21.2,77.0,0.0,21:40:00,6,B-1,135.74
B,1,"[2016-09-18 22:20:00,2016-09-18 22:40:00)",163.22,2016-09-18 22:20:00,2016-09-18,1007.0,1011.9,331.0,4.7,21.2,77.0,0.0,22:20:00,6,B-1,
B,1,"[2016-09-18 23:20:00,2016-09-18 23:40:00)",127.85,2016-09-18 23:20:00,2016-09-18,1007.0,1011.9,331.0,4.7,21.2,77.0,0.0,23:20:00,6,B-1,
B,1,"[2016-09-18 23:40:00,2016-09-19 00:00:00)",94.57,2016-09-18 23:40:00,2016-09-18,1007.0,1011.9,331.0,4.7,21.2,77.0,0.0,23:40:00,6,B-1,127.85
B,1,"[2016-09-19 01:00:00,2016-09-19 01:20:00)",97.8,2016-09-19 01:00:00,2016-09-19,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0,01:00:00,0,B-1,
B,1,"[2016-09-19 01:20:00,2016-09-19 01:40:00)",73.6,2016-09-19 01:20:00,2016-09-19,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0,01:20:00,0,B-1,97.8
B,1,"[2016-09-19 04:00:00,2016-09-19 04:20:00)",118.81,2016-09-19 04:00:00,2016-09-19,1008.3,1013.3,15.0,4.5,24.4,67.0,0.0,04:00:00,0,B-1,
B,1,"[2016-09-19 04:40:00,2016-09-19 05:00:00)",121.53,2016-09-19 04:40:00,2016-09-19,1008.3,1013.3,15.0,4.5,24.4,67.0,0.0,04:40:00,0,B-1,
B,1,"[2016-09-19 05:40:00,2016-09-19 06:00:00)",118.87,2016-09-19 05:40:00,2016-09-19,1008.3,1013.3,15.0,4.5,24.4,67.0,0.0,05:40:00,0,B-1,
B,1,"[2016-09-19 06:00:00,2016-09-19 06:20:00)",99.62,2016-09-19 06:00:00,2016-09-19,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,06:00:00,0,B-1,118.87
B,1,"[2016-09-19 06:40:00,2016-09-19 07:00:00)",115.16,2016-09-19 06:40:00,2016-09-19,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,06:40:00,0,B-1,
B,1,"[2016-09-19 07:00:00,2016-09-19 07:20:00)",85.53,2016-09-19 07:00:00,2016-09-19,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,07:00:00,0,B-1,115.16
B,1,"[2016-09-19 07:20:00,2016-09-19 07:40:00)",95.5,2016-09-19 07:20:00,2016-09-19,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,07:20:00,0,B-1,85.53
B,1,"[2016-09-19 07:40:00,2016-09-19 08:00:00)",110.87,2016-09-19 07:40:00,2016-09-19,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,07:40:00,0,B-1,95.5
B,1,"[2016-09-19 08:00:00,2016-09-19 08:20:00)",123.73,2016-09-19 08:00:00,2016-09-19,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,08:00:00,0,B-1,110.87
B,1,"[2016-09-19 08:20:00,2016-09-19 08:40:00)",146.15,2016-09-19 08:20:00,2016-09-19,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,08:20:00,0,B-1,123.73
B,1,"[2016-09-19 08:40:00,2016-09-19 09:00:00)",128.91,2016-09-19 08:40:00,2016-09-19,1007.4,1012.3,12.0,6.2,26.8,56.0,0.0,08:40:00,0,B-1,146.15
B,1,"[2016-09-19 09:00:00,2016-09-19 09:20:00)",125.58,2016-09-19 09:00:00,2016-09-19,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,09:00:00,0,B-1,128.91
B,1,"[2016-09-19 09:40:00,2016-09-19 10:00:00)",125.12,2016-09-19 09:40:00,2016-09-19,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,09:40:00,0,B-1,
B,1,"[2016-09-19 10:00:00,2016-09-19 10:20:00)",114.69,2016-09-19 10:00:00,2016-09-19,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,10:00:00,0,B-1,125.12
B,1,"[2016-09-19 10:20:00,2016-09-19 10:40:00)",145.63,2016-09-19 10:20:00,2016-09-19,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,10:20:00,0,B-1,114.69
B,1,"[2016-09-19 10:40:00,2016-09-19 11:00:00)",117.58,2016-09-19 10:40:00,2016-09-19,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,10:40:00,0,B-1,145.63
B,1,"[2016-09-19 11:20:00,2016-09-19 11:40:00)",95.97,2016-09-19 11:20:00,2016-09-19,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,11:20:00,0,B-1,
B,1,"[2016-09-19 11:40:00,2016-09-19 12:00:00)",115.18,2016-09-19 11:40:00,2016-09-19,1008.3,1013.3,351.0,5.3,23.8,72.0,0.1,11:40:00,0,B-1,95.97
B,1,"[2016-09-19 12:00:00,2016-09-19 12:20:00)",103.9,2016-09-19 12:00:00,2016-09-19,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,12:00:00,0,B-1,115.18
B,1,"[2016-09-19 12:20:00,2016-09-19 12:40:00)",106.06,2016-09-19 12:20:00,2016-09-19,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,12:20:00,0,B-1,103.9
B,1,"[2016-09-19 12:40:00,2016-09-19 13:00:00)",139.7,2016-09-19 12:40:00,2016-09-19,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,12:40:00,0,B-1,106.06
B,1,"[2016-09-19 13:20:00,2016-09-19 13:40:00)",124.98,2016-09-19 13:20:00,2016-09-19,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,13:20:00,0,B-1,
B,1,"[2016-09-19 13:40:00,2016-09-19 14:00:00)",127.77,2016-09-19 13:40:00,2016-09-19,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,13:40:00,0,B-1,124.98
B,1,"[2016-09-19 14:00:00,2016-09-19 14:20:00)",128.83,2016-09-19 14:00:00,2016-09-19,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,14:00:00,0,B-1,127.77
B,1,"[2016-09-19 14:20:00,2016-09-19 14:40:00)",141.98,2016-09-19 14:20:00,2016-09-19,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,14:20:00,0,B-1,128.83
B,1,"[2016-09-19 14:40:00,2016-09-19 15:00:00)",178.95,2016-09-19 14:40:00,2016-09-19,1010.4,1015.4,302.0,2.3,20.8,92.0,1.1,14:40:00,0,B-1,141.98
B,1,"[2016-09-19 15:00:00,2016-09-19 15:20:00)",121.44,2016-09-19 15:00:00,2016-09-19,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,15:00:00,0,B-1,178.95
B,1,"[2016-09-19 15:20:00,2016-09-19 15:40:00)",117.98,2016-09-19 15:20:00,2016-09-19,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,15:20:00,0,B-1,121.44
B,1,"[2016-09-19 15:40:00,2016-09-19 16:00:00)",150.63,2016-09-19 15:40:00,2016-09-19,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,15:40:00,0,B-1,117.98
B,1,"[2016-09-19 16:00:00,2016-09-19 16:20:00)",94.86,2016-09-19 16:00:00,2016-09-19,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,16:00:00,0,B-1,150.63
B,1,"[2016-09-19 16:40:00,2016-09-19 17:00:00)",102.5,2016-09-19 16:40:00,2016-09-19,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,16:40:00,0,B-1,
B,1,"[2016-09-19 17:00:00,2016-09-19 17:20:00)",96.88,2016-09-19 17:00:00,2016-09-19,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,17:00:00,0,B-1,102.5
B,1,"[2016-09-19 17:40:00,2016-09-19 18:00:00)",162.07,2016-09-19 17:40:00,2016-09-19,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,17:40:00,0,B-1,
B,1,"[2016-09-19 18:20:00,2016-09-19 18:40:00)",236.77,2016-09-19 18:20:00,2016-09-19,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,18:20:00,0,B-1,
B,1,"[2016-09-19 18:40:00,2016-09-19 19:00:00)",171.17,2016-09-19 18:40:00,2016-09-19,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,18:40:00,0,B-1,236.77
B,1,"[2016-09-19 19:00:00,2016-09-19 19:20:00)",135.97,2016-09-19 19:00:00,2016-09-19,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,19:00:00,0,B-1,171.17
B,1,"[2016-09-19 19:40:00,2016-09-19 20:00:00)",112.66,2016-09-19 19:40:00,2016-09-19,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,19:40:00,0,B-1,
B,1,"[2016-09-19 20:20:00,2016-09-19 20:40:00)",90.91,2016-09-19 20:20:00,2016-09-19,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,20:20:00,0,B-1,
B,1,"[2016-09-19 20:40:00,2016-09-19 21:00:00)",118.27,2016-09-19 20:40:00,2016-09-19,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,20:40:00,0,B-1,90.91
B,1,"[2016-09-19 21:00:00,2016-09-19 21:20:00)",121.12,2016-09-19 21:00:00,2016-09-19,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,21:00:00,0,B-1,118.27
B,1,"[2016-09-19 21:20:00,2016-09-19 21:40:00)",150.44,2016-09-19 21:20:00,2016-09-19,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,21:20:00,0,B-1,121.12
B,1,"[2016-09-19 22:00:00,2016-09-19 22:20:00)",111.8,2016-09-19 22:00:00,2016-09-19,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,22:00:00,0,B-1,
B,1,"[2016-09-19 23:20:00,2016-09-19 23:40:00)",97.89,2016-09-19 23:20:00,2016-09-19,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,23:20:00,0,B-1,
B,1,"[2016-09-19 23:40:00,2016-09-20 00:00:00)",206.88,2016-09-19 23:40:00,2016-09-19,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,23:40:00,0,B-1,97.89
B,1,"[2016-09-20 00:00:00,2016-09-20 00:20:00)",84.84,2016-09-20 00:00:00,2016-09-20,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0,00:00:00,1,B-1,206.88
B,1,"[2016-09-20 01:00:00,2016-09-20 01:20:00)",73.56,2016-09-20 01:00:00,2016-09-20,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0,01:00:00,1,B-1,
B,1,"[2016-09-20 01:40:00,2016-09-20 02:00:00)",96.97,2016-09-20 01:40:00,2016-09-20,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0,01:40:00,1,B-1,
B,1,"[2016-09-20 02:40:00,2016-09-20 03:00:00)",103.76,2016-09-20 02:40:00,2016-09-20,1013.2,1018.2,341.0,3.5,21.1,68.0,0.0,02:40:00,1,B-1,
B,1,"[2016-09-20 04:00:00,2016-09-20 04:20:00)",130.35,2016-09-20 04:00:00,2016-09-20,1013.5,1018.5,354.0,2.6,23.9,58.0,0.0,04:00:00,1,B-1,
B,1,"[2016-09-20 04:20:00,2016-09-20 04:40:00)",168.23,2016-09-20 04:20:00,2016-09-20,1013.5,1018.5,354.0,2.6,23.9,58.0,0.0,04:20:00,1,B-1,130.35
B,1,"[2016-09-20 05:20:00,2016-09-20 05:40:00)",105.42,2016-09-20 05:20:00,2016-09-20,1013.5,1018.5,354.0,2.6,23.9,58.0,0.0,05:20:00,1,B-1,
B,1,"[2016-09-20 06:00:00,2016-09-20 06:20:00)",169.5,2016-09-20 06:00:00,2016-09-20,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0,06:00:00,1,B-1,
B,1,"[2016-09-20 06:40:00,2016-09-20 07:00:00)",101.12,2016-09-20 06:40:00,2016-09-20,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0,06:40:00,1,B-1,
B,1,"[2016-09-20 07:00:00,2016-09-20 07:20:00)",133.82,2016-09-20 07:00:00,2016-09-20,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0,07:00:00,1,B-1,101.12
B,1,"[2016-09-20 07:20:00,2016-09-20 07:40:00)",96.92,2016-09-20 07:20:00,2016-09-20,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0,07:20:00,1,B-1,133.82
B,1,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",147.74,2016-09-20 08:00:00,2016-09-20,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0,08:00:00,1,B-1,
B,1,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",179.67,2016-09-20 08:20:00,2016-09-20,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0,08:20:00,1,B-1,147.74
B,1,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",164.12,2016-09-20 08:40:00,2016-09-20,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0,08:40:00,1,B-1,179.67
B,1,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",130.92,2016-09-20 09:00:00,2016-09-20,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0,09:00:00,1,B-1,164.12
B,1,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",117.32,2016-09-20 09:20:00,2016-09-20,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0,09:20:00,1,B-1,130.92
B,1,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",127.43,2016-09-20 09:40:00,2016-09-20,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0,09:40:00,1,B-1,117.32
B,1,"[2016-09-20 10:00:00,2016-09-20 10:20:00)",139.46,2016-09-20 10:00:00,2016-09-20,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0,10:00:00,1,B-1,127.43
B,1,"[2016-09-20 10:20:00,2016-09-20 10:40:00)",115.81,2016-09-20 10:20:00,2016-09-20,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0,10:20:00,1,B-1,139.46
B,1,"[2016-09-20 10:40:00,2016-09-20 11:00:00)",120.36,2016-09-20 10:40:00,2016-09-20,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0,10:40:00,1,B-1,115.81
B,1,"[2016-09-20 11:00:00,2016-09-20 11:20:00)",120.7,2016-09-20 11:00:00,2016-09-20,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0,11:00:00,1,B-1,120.36
B,1,"[2016-09-20 11:20:00,2016-09-20 11:40:00)",137.13,2016-09-20 11:20:00,2016-09-20,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0,11:20:00,1,B-1,120.7
B,1,"[2016-09-20 11:40:00,2016-09-20 12:00:00)",122.74,2016-09-20 11:40:00,2016-09-20,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0,11:40:00,1,B-1,137.13
B,1,"[2016-09-20 12:00:00,2016-09-20 12:20:00)",126.06,2016-09-20 12:00:00,2016-09-20,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0,12:00:00,1,B-1,122.74
B,1,"[2016-09-20 12:20:00,2016-09-20 12:40:00)",159.27,2016-09-20 12:20:00,2016-09-20,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0,12:20:00,1,B-1,126.06
B,1,"[2016-09-20 12:40:00,2016-09-20 13:00:00)",135.15,2016-09-20 12:40:00,2016-09-20,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0,12:40:00,1,B-1,159.27
B,1,"[2016-09-20 13:00:00,2016-09-20 13:20:00)",114.12,2016-09-20 13:00:00,2016-09-20,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0,13:00:00,1,B-1,135.15
B,1,"[2016-09-20 13:20:00,2016-09-20 13:40:00)",148.34,2016-09-20 13:20:00,2016-09-20,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0,13:20:00,1,B-1,114.12
B,1,"[2016-09-20 13:40:00,2016-09-20 14:00:00)",141.42,2016-09-20 13:40:00,2016-09-20,1013.7,1018.7,25.0,1.7,22.1,53.0,0.0,13:40:00,1,B-1,148.34
